step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11327,1790234792.683,-0.2984706,-0.423082,1.498514,-0.04345555,-0.5221561,-0.001111218,-0.01666667,-0.1205038,-0.0123517,-0.1690103,-0.08834842,-0.001802635,-0.02425334,-0.001559308,1.699452,-0.02584851,-0.02277712,-0.001649372,-0.04137797,0.2715244,0,-0.0606138,-0.01815974,0.8085751,0.2291385,-0.005894067,-0.004022153,0.6908058,1.475913,0.5279194,1.800397,15,0,11.75643,1.445415,2.511039,0.0002477613,5.0625e-05,21.43332,0.001262089,1.289333e-08,0.0009646418,4.967265e-05,0.01156918,0,0.1,0,5.0625e-05,-0.005956292,0.4874748,1.267394,1.586832,34441,0.8092583,870.18,127.291
11328,1790234795.544,-0.2804229,-0.3943821,1.406412,-0.04019092,-1.544626,-0.0004377643,0,-0.07264934,-0.01262848,-0.005008494,-0.04585486,-0.001590852,0,-0.000865105,1.446994,-0.02279901,0,0,-0.0277633,0.7046348,-0.02,-0.03126694,-0.01170332,0.8024489,0.4336244,-0.005363354,-0.002454252,0.6794593,1.521973,0.7063792,1.787768,15,0.2,13.21173,2.386456,2.54009,0.000254687,5.0625e-05,21.44675,0.001275361,1.282665e-08,0.0009817205,3.894035e-05,0.01063695,0,0.05,0,5.0625e-05,-0.006070359,0.3039318,1.291416,1.55941,34482,0.8097417,937.65,139.0305
11329,1790234798.436,-0.2974795,-0.4221481,1.498514,-0.04374681,-1.636119,-0.001211479,-0.002,-0.08012172,-0.01297272,-0.007972864,-0.05077865,-0.001682284,0,-0.0008736723,1.571875,-0.02526203,0,0,-0.03036782,0.8098585,0,-0.03133215,-0.0120978,0.8385665,0.457488,-0.00571832,-0.002764868,0.7192146,1.63877,0.6713073,1.901597,15,0,12.20266,1.773566,2.341799,0.0002497761,5.0625e-05,21.45605,0.001276552,1.345236e-08,0.0009667695,5.999271e-05,0.01171701,0,0.05,0,5.0625e-05,-0.005730059,0.3901473,1.287773,1.593168,34122,0.8101128,899.05,132.7017
11330,1790234801.292,-0.2089864,-0.2905458,1.041007,-0.03297759,-1.048669,-0.001053195,0,-0.05527849,-0.008999474,0,-0.03517177,-0.001175372,0,-0.0005214371,1.124758,-0.0181259,0,0,-0.02150127,0.5174671,-0.05,-0.03067975,-0.009410987,0.565999,0.3132218,-0.003960936,-0.002014455,0.4970456,1.123382,0.4275665,1.317078,15,0.5,12.10957,2.03265,2.242308,0.0002477294,2.25e-05,21.46443,0.001264788,1.31573e-08,0.0009596582,5.738691e-05,0.01237882,0.15,0.1,0,2.25e-05,-0.004282718,0.3901881,1.272578,1.574079,34533,0.8104189,925.37,136.6367
11331,1790234804.180,-0.3007435,-0.4251854,1.498514,-0.04418693,-1.299536,-0.001658674,-0.001,-0.08758625,-0.01338224,-0.0026224,-0.05851194,-0.001727333,-0.007340002,-0.0007833361,1.640387,-0.02543193,-0.00708885,-7.262042e-05,-0.03240979,0.6063926,0,-0.03374588,-0.01360349,0.8190017,0.3850028,-0.005735885,-0.003218539,0.7015817,1.575569,0.6560044,1.884558,15,0,12.5919,1.959752,2.128815,0.0002479173,3.375e-05,21.47214,0.001294658,1.356883e-08,0.0009693817,7.734571e-05,0.007966997,0,0.1,0,3.375e-05,-0.006877658,0.4705733,1.290905,1.587894,34147,0.8108375,860.87,126.5714
11332,1790234807.053,-0.2929119,-0.4158634,1.498514,-0.03291462,-1.54898,-0.0002584531,0,-0.06975471,-0.01404311,0,-0.044999,-0.001706059,0,-0.0007882162,1.580066,-0.02472655,0,0,-0.02796969,0.7061965,0,-0.0288812,-0.01168992,0.8666687,0.4651829,-0.00576749,-0.002564345,0.740593,1.65178,0.6636192,1.893554,15,0,12.64441,1.984404,2.202073,0.0002476485,5.0625e-05,21.48427,0.00128702,1.324166e-08,0.0009783924,6.096546e-05,0.01150165,0,0.1,0,5.0625e-05,-0.006893775,0.4861006,1.274943,1.58792,34337,0.8114559,860.8,126.2176
11333,1790234809.933,-0.2796654,-0.3970526,1.404762,-0.04129602,-1.200079,-0.001323472,0,-0.07954024,-0.0121901,-0.05050758,-0.05170975,-0.001617751,-0.003613334,-0.0008474306,1.514215,-0.02365023,-0.003525462,-3.824108e-05,-0.03097257,0.6270388,-0.01666667,-0.03452082,-0.01300183,0.7740006,0.3883803,-0.005395895,-0.002903042,0.6698734,1.502687,0.5836744,1.76525,15,0.2,11.66822,1.508147,2.160703,0.0002478943,5.0625e-05,21.49768,0.001320637,1.227966e-08,0.0009665531,0.000106177,0.01068379,0,0.05,0,5.0625e-05,-0.006057621,0.4726122,1.289549,1.57997,34258,0.8119669,897.82,132.1304
11334,1790234812.812,-0.2581799,-0.351649,1.265635,-0.03349345,-0.5346364,-0.0009121125,0,-0.1045493,-0.01022892,-0.0116615,-0.07541613,-0.001521919,-0.019815,-0.00102823,1.445065,-0.02082104,-0.018889,-0.001295032,-0.03309362,0.2575935,-0.025,-0.03916085,-0.01620766,0.6919447,0.1870386,-0.005282143,-0.003566612,0.6027077,1.281123,0.4998316,1.551227,15,0.5,12.31646,1.73133,2.147732,0.0002466967,5.0625e-05,21.50921,0.00132669,1.175832e-08,0.0009777236,0.0001022577,0.01110047,0,0.05,0,5.0625e-05,-0.006116421,0.5497599,1.285435,1.582421,34277,0.8125165,871.66,128.5941
11335,1790234815.669,-0.2026612,-0.2794018,0.9915068,-0.0261489,-0.5702956,-0.0008228365,-0.01875,-0.06281474,-0.008223159,-0.0007764603,-0.0429168,-0.001164712,-0.005575001,-0.0006563043,1.071759,-0.0165623,-0.005586824,-0.000150007,-0.02307282,0.2373888,-0.075,-0.03169516,-0.01020277,0.554714,0.2483032,-0.003869161,-0.002127928,0.4601583,1.041316,0.3375361,1.230773,15,1,14.1619,3.303353,2.276327,0.0002517757,3.375e-05,21.52189,0.00127754,1.199693e-08,0.0009676164,5.813539e-05,0.01221954,0.1,0.1,0,3.375e-05,-0.005154577,0.5105162,1.267097,1.579399,34535,0.8129948,868.61,128.3417
11336,1790234818.549,-0.2214497,-0.30946,1.089758,-0.03144647,-0.7252728,-0.0008782694,0,-0.07276396,-0.009352172,-0.0006151793,-0.05027051,-0.001270758,-0.008965002,-0.0007840092,1.193173,-0.01899596,-0.008280518,-2.709048e-05,-0.02655046,0.4110696,-0.05,-0.02732575,-0.01176139,0.6044414,0.2471517,-0.004248933,-0.002406195,0.5139903,1.193113,0.486767,1.355206,15,0.6666667,10.79229,1.114203,2.031869,0.0002500905,3.375e-05,21.53153,0.001253019,1.182726e-08,0.0009638497,3.906709e-05,0.008974082,0,0.05,0,3.375e-05,-0.005853191,0.417323,1.307221,1.561997,34261,0.8134124,912.76,134.7111
11337,1790234821.418,-0.3033347,-0.4241142,1.498514,-0.03902384,-1.240215,-0.001289564,-0.004375,-0.09611264,-0.01282092,-0.02728789,-0.06477907,-0.001728665,-0.008885002,-0.001202574,1.579741,-0.025505,-0.008728865,-0.0001967856,-0.03419028,0.6024575,0,-0.04277504,-0.01500774,0.838159,0.374451,-0.005988361,-0.003226427,0.7133234,1.560487,0.647074,1.879068,15,0,12.59954,1.859406,2.182411,0.0002437681,5.0625e-05,21.54173,0.001256254,1.148435e-08,0.0009568084,5.566628e-05,0.01055453,0,0.1,0,5.0625e-05,-0.00602359,0.4628568,1.280482,1.577497,34396,0.8139077,878.02,129.0304
11338,1790234824.440,-0.23083,-0.3221631,1.130795,-0.03136892,-0.701214,-0.001503798,-0.004285715,-0.0785538,-0.009326372,-0.0816045,-0.05483972,-0.001330198,-0.01167428,-0.0008648951,1.243456,-0.01905907,-0.01161227,-0.0001685453,-0.02988046,0.3334988,-0.02857143,-0.04285585,-0.01406913,0.6123883,0.2290171,-0.004506187,-0.002768437,0.5304849,1.143608,0.383383,1.387512,15,0.4,12.85093,2.153949,2.513066,0.0002470214,5.0625e-05,21.55269,0.001293103,1.096917e-08,0.0009690024,7.706829e-05,0.01252804,0,0.05,0,5.0625e-05,-0.005994014,0.5165024,1.47461,1.534027,32673,0.8144282,851.96,125.9049
11339,1790234827.394,-0.2537964,-0.3573272,1.25776,-0.03605283,-0.999334,-0.0008776928,-0.002,-0.07979023,-0.01055193,-0.0263675,-0.05429992,-0.00145814,-0.007414001,-0.0008414029,1.349868,-0.02175488,-0.006643828,-9.921516e-06,-0.02934306,0.4799675,-0.03,-0.03540134,-0.01241191,0.6952395,0.3152119,-0.004923944,-0.002735511,0.5942249,1.320669,0.527599,1.560956,15,0.375,12.582,2.118377,2.194401,0.0002490956,3.375e-05,21.5645,0.001288125,1.167393e-08,0.0009855331,5.348498e-05,0.01121951,0.1,0.1,0,3.375e-05,-0.005706151,0.5664642,1.359374,1.583172,33407,0.8149058,859.32,126.0393
11340,1790234830.452,-0.2942869,-0.4152337,1.459813,-0.04237404,-0.6161565,-0.001789577,-0.004,-0.1126911,-0.01202064,-0.2274637,-0.08033162,-0.001718676,-0.018776,-0.00128577,1.645338,-0.02583583,-0.01715077,-0.001285801,-0.03980646,0.2992259,-0.02,-0.05776122,-0.0186343,0.774796,0.2589037,-0.00629368,-0.004156198,0.6734776,1.458762,0.5914615,1.795015,15,0.5,12.43162,2.057695,2.10238,0.0002457078,5.0625e-05,21.57605,0.001263218,1.115662e-08,0.0009935687,2.392996e-05,0.01118017,0,0.1,0,5.0625e-05,-0.006212816,0.4380831,1.505793,1.536531,32312,0.8154772,905.38,132.7735
11341,1790234833.435,-0.3098436,-0.4183412,1.498514,-0.04225922,-0.7865205,-0.0009742312,0,-0.1211734,-0.01264382,-0.007673557,-0.08529678,-0.001786615,-0.02468,-0.001536398,1.698206,-0.02543782,-0.0238414,-0.0002668816,-0.03997064,0.4571433,0,-0.05079958,-0.01718321,0.8145255,0.2257857,-0.006226182,-0.004113163,0.7038199,1.583591,0.6482,1.853323,15,0,10.43527,1.148126,2.034194,0.0002499659,5.0625e-05,21.58908,0.001340395,1.093813e-08,0.001007737,8.268114e-05,0.01000031,0,0.05,0,5.0625e-05,-0.005782551,0.4968915,1.375759,1.592708,33116,0.8160923,887.77,130.9017
11342,1790234836.873,-0.3119319,-0.4200203,1.498514,-0.0463369,-1.244476,-0.0009302959,0,-0.1016952,-0.0128146,-0.08085739,-0.06762035,-0.001731372,-0.009060002,-0.001472703,1.580229,-0.0254849,-0.008223324,-1.828976e-05,-0.03369416,0.6149083,0,-0.04472695,-0.01568394,0.8314189,0.3720919,-0.005865404,-0.003252426,0.70302,1.597291,0.6231968,1.864016,15,0,12.2616,1.744936,2.106819,0.0002490039,3.375e-05,21.60138,0.001304796,1.117418e-08,0.0009912632,6.451731e-05,0.009708352,0.05,0.05,0,3.375e-05,-0.005021465,0.5458985,1.760377,1.653257,28797,0.8165374,868.81,127.747
11343,1790234840.911,-0.1797531,-0.2547505,0.8791927,-0.02269457,-0.4783184,-0.0006223177,0,-0.05784019,-0.007285019,-0.0006577961,-0.04007879,-0.001042394,-0.007449999,-0.0005704114,0.9828645,-0.0153103,-0.006511422,-8.371457e-05,-0.02160387,0.2256391,-0.0625,-0.02631983,-0.008800609,0.4820325,0.1951297,-0.003384918,-0.00208597,0.41627,0.930809,0.3496681,1.081366,15,0.8333334,12.89657,3.035971,2.227095,0.0002457802,5.0625e-05,21.6131,0.001303441,1.110576e-08,0.000983543,7.410715e-05,0.01047683,0,0.1,0,5.0625e-05,-0.006287859,0.4929395,2.339192,1.652138,24629,0.8171353,861.54,126.7951
11344,1790234844.868,-0.3101993,-0.4213397,1.490013,-0.03750094,-0.5233769,-0.001784429,-0.005,-0.1176533,-0.01205933,-0.000820035,-0.08107334,-0.001791652,-0.01911334,-0.001193316,1.653235,-0.02590354,-0.02011684,0,-0.03823879,0.224707,-0.03333334,-0.04077126,-0.01734337,0.814847,0.2646662,-0.006268357,-0.003972468,0.6970062,1.501058,0.5414287,1.820184,15,1,13.96429,2.856351,2.059419,0.0002421556,5.0625e-05,21.62786,0.001259339,1.137448e-08,0.0009796573,3.751436e-05,0.01383558,0.05,0.1,0,5.0625e-05,-0.006668222,0.5108817,2.255424,1.658918,25113,0.8178207,872.96,128.8103
11345,1790234848.825,-0.274343,-0.3911783,1.366211,-0.03736117,-0.4789696,-0.001471305,-0.001,-0.1003771,-0.01163426,-0.002963022,-0.07171207,-0.001654309,-0.016708,-0.001217074,1.522356,-0.02430345,-0.01656706,-6.682747e-05,-0.03556794,0.1962409,-0.04,-0.04315568,-0.01491247,0.7400109,0.2538726,-0.005287239,-0.0035003,0.6471788,1.410754,0.526822,1.669786,15,1,13.68699,3.24552,2.132205,0.0002381154,3.375e-05,21.64002,0.001282397,1.076725e-08,0.0009710285,7.324194e-05,0.01068384,0.1,0.1,0,3.375e-05,-0.005323361,0.3337133,2.24888,1.66681,25105,0.8181825,931.34,136.913
11346,1790234852.821,-0.2733825,-0.3869799,1.337369,-0.03986987,-0.96865,-0.00107374,-0.003571429,-0.08594923,-0.0112225,-0.0137929,-0.05818502,-0.001562407,-0.008811429,-0.0009033605,1.464101,-0.02300956,-0.007808929,-0.0003897159,-0.031868,0.558627,-0.01428572,-0.03942432,-0.01356758,0.7341322,0.3249427,-0.005228243,-0.003012515,0.6203455,1.396105,0.4387152,1.660667,15,0.2,10.72053,1.321814,2.225989,0.0002415888,5.0625e-05,21.64854,0.00130997,1.056748e-08,0.0009789865,8.938443e-05,0.009940127,0,0.1,0,5.0625e-05,-0.006427553,0.4511389,2.282397,1.666964,24891,0.8186501,899.94,132.4221
11347,1790234856.877,-0.215906,-0.299366,1.039132,-0.02799384,-1.042749,-0.0005080178,0,-0.05313717,-0.009131795,-0.0004028803,-0.03433432,-0.00120082,0,-0.0005354482,1.073671,-0.01741621,0,0,-0.02011803,0.5111288,-0.05,-0.01826074,-0.00941189,0.6015998,0.3227199,-0.003986822,-0.001827905,0.5076904,1.139232,0.4506733,1.316304,15,0.5,12.50982,1.811641,2.069389,0.0002526247,5.0625e-05,21.66067,0.001310917,1.170113e-08,0.0009885271,6.975306e-05,0.01040956,0,0.05,0,5.0625e-05,-0.006772862,0.342129,2.340699,1.673829,24487,0.8191914,875.68,129.6186
11348,1790234860.940,-0.2607693,-0.3724577,1.284011,-0.03887404,-1.0699,-0.0009348023,-0.0008333334,-0.08299182,-0.01092785,-0.002503553,-0.05488714,-0.001484016,-0.00585,-0.001086894,1.356029,-0.0220297,-0.005847991,-5.375393e-05,-0.02783501,0.5059798,-0.05,-0.03233573,-0.01246531,0.7103984,0.3338387,-0.004990115,-0.002743966,0.6042917,1.359341,0.5144455,1.605307,15,0.6,12.59942,1.938377,2.095894,0.0002525082,3.375e-05,21.67212,0.001306948,1.142112e-08,0.0009950077,5.942027e-05,0.01069171,0.1,0.1,0,3.375e-05,-0.005861628,0.4649025,2.348876,1.660707,24517,0.8196671,885.35,130.6313
11349,1790234864.993,-0.1661923,-0.2337866,0.8182553,-0.02179759,-0.7539039,-0.0007031997,0,-0.04406197,-0.007046861,-0.0006122456,-0.02823397,-0.0009472597,0,-0.0005873214,0.8428683,-0.01397986,0,0,-0.01619426,0.3412952,-0.075,-0.01468185,-0.006571779,0.4628916,0.2511682,-0.00310496,-0.001517077,0.3914926,0.8778321,0.3053433,1.032681,15,0.75,13.41969,2.662508,2.051995,0.0002504892,3.375e-05,21.68389,0.001278881,1.139954e-08,0.0009823791,4.600182e-05,0.01000557,0.05,0.1,0,3.375e-05,-0.005780893,0.471004,2.337184,1.676665,24491,0.8202301,876.15,129.0598
11350,1790234869.025,-0.3167544,-0.4378408,1.498514,-0.03531339,0,-0.001420244,-0.005,-0.1516542,-0.01206838,-0.003263007,-0.1149064,-0.001854304,-0.04274001,-0.001593313,1.782546,-0.02634062,-0.03699341,-0.001736455,-0.04568925,0,0,-0.0582129,-0.02510536,0.8030865,0.05731876,-0.006521701,-0.00520208,0.6955613,1.468497,0.6132832,1.736946,15,0.6666667,12.58311,1.957959,1.992699,0.0002446241,3.375e-05,21.69612,0.001306114,1.21849e-08,0.0009526293,0.000108849,0.0104284,0.05,0.1,0,3.375e-05,-0.005000486,0.3901325,2.320469,1.668554,24643,0.820718,869.93,128.9224
11351,1790234873.078,-0.3036696,-0.4211449,1.491013,-0.04763203,-1.651847,-0.0004589189,0,-0.08102767,-0.01324919,-0.003273579,-0.05147983,-0.001683604,0,-0.0009766435,1.566816,-0.02496831,0,0,-0.0291333,0.7361834,-0.03333334,-0.0321508,-0.01213149,0.8405408,0.4569279,-0.005714099,-0.002770363,0.7176265,1.610081,0.6196964,1.886089,15,0.3333333,13.31743,2.640366,2.095593,0.0002476435,1.5e-05,21.70504,0.001287612,1.271506e-08,0.0009646247,7.533145e-05,0.009448086,0.15,0.1,0,1.5e-05,-0.004480702,0.5199473,2.338034,1.6746,24498,0.8210045,843.3,123.846
11352,1790234877.158,-0.3039423,-0.4348376,1.498514,-0.04079162,-1.598046,-0.0003792439,0,-0.07743078,-0.01320451,-0.002712011,-0.04905991,-0.001691298,0,-0.0009154886,1.568691,-0.02546969,0,0,-0.0279307,0.9006392,0,-0.03497452,-0.01248144,0.8492022,0.4603977,-0.005745599,-0.002744588,0.7240286,1.670376,0.6659697,1.893313,15,0,10.80218,1.279649,1.968016,0.0002445887,3.375e-05,21.71206,0.001279292,1.242171e-08,0.0009372644,9.742678e-05,0.008444683,0,0.15,0,3.375e-05,-0.005970317,0.4132365,2.357857,1.666821,24425,0.8213452,857.1,126.4826
11353,1790234881.216,-0.302361,-0.4252387,1.498514,-0.05016773,-1.279413,-0.00146948,-0.015,-0.09988998,-0.01252258,-0.1304207,-0.0676804,-0.001704735,-0.008850001,-0.001280878,1.600867,-0.02520321,-0.007584855,-0.0004061579,-0.03468082,0.5921947,0,-0.04406863,-0.01634837,0.816332,0.3695688,-0.006183518,-0.003576955,0.7026222,1.53905,0.6364657,1.85828,15,0,12.62558,1.911277,2.080267,0.0002481811,5.0625e-05,21.72069,0.001251073,1.353131e-08,0.0009381619,6.471597e-05,0.01118524,0,0.1,0,5.0625e-05,-0.006153056,0.368066,2.354549,1.662441,24472,0.821809,880.71,129.0103
11354,1790234885.277,-0.2698606,-0.3797285,1.327885,-0.04273849,-1.392948,-0.000740173,0,-0.06999873,-0.01162091,-0.001200947,-0.0450624,-0.001504974,0,-0.0006650618,1.409601,-0.02243925,0,0,-0.02736488,0.7222956,-0.05,-0.02972748,-0.010798,0.7372713,0.4038217,-0.005031531,-0.002530558,0.6344603,1.45964,0.605409,1.674569,15,0.5,11.99966,1.734932,2.035183,0.0002503559,5.0625e-05,21.73165,0.001264077,1.309371e-08,0.0009600704,5.363713e-05,0.01025145,0,0.05,0,5.0625e-05,-0.006580288,0.4384216,2.352468,1.662606,24483,0.8223128,897.42,131.414
11355,1790234889.311,-0.3107328,-0.4320152,1.498514,-0.04035802,-1.107065,-0.001479945,-0.005,-0.09884109,-0.01317251,-0.001130448,-0.06546923,-0.001735207,-0.007373335,-0.001171963,1.550599,-0.02502632,-0.007523829,0,-0.03427069,0.518304,0,-0.0381744,-0.0147664,0.8484364,0.3857093,-0.005778763,-0.003103168,0.7191803,1.583856,0.6791577,1.87779,15,0,12.90738,1.848447,2.097096,0.0002534566,3.375e-05,21.74316,0.001275077,1.263733e-08,0.0009573995,6.420853e-05,0.0105166,0.1,0.1,0,3.375e-05,-0.005910194,0.522245,2.337419,1.652693,24636,0.8227963,867.49,126.1119
11356,1790234893.373,-0.2168351,-0.306765,1.059006,-0.02470196,-1.041791,-0.0005869131,0,-0.05448811,-0.009722689,0,-0.03521874,-0.001210708,0,-0.0007385417,1.093508,-0.01770756,0,0,-0.02116237,0.4690042,-0.05,-0.01813844,-0.008904876,0.6058978,0.3269028,-0.004049173,-0.001960454,0.5057141,1.15325,0.498095,1.340104,15,0.5,12.83042,1.95332,1.948638,0.0002472707,5.0625e-05,21.75414,0.001229293,1.203225e-08,0.0009399049,4.210509e-05,0.00888353,0,0.1,0,5.0625e-05,-0.00741121,0.1856485,2.358982,1.665987,24423,0.8232474,945.42,140.2083
11357,1790234897.474,-0.03245483,-0.04572454,0.1664999,-0.003577729,-0.03263751,-0.0001319623,0,-0.007425066,-0.0009593337,0,-0.005043332,-0.0002182968,0,-6.648648e-05,0.1751999,-0.002769883,0,0,-0.003670873,0.02293498,-0.1,-0.001901408,-0.00227202,0.09490737,0.05130703,-0.0006722535,-0.0003540798,0.07600276,0.1638251,0.05314583,0.2046268,15,1,12.99633,2.154189,2.079049,0.0002484847,7.59375e-05,21.76453,0.001262197,1.099568e-08,0.0009486892,6.501245e-05,0.0128862,0,0.1,0,7.59375e-05,-0.007015823,0.3542337,2.393098,1.664208,24228,0.8238087,879.86,128.9523
11358,1790234901.517,-0.2452178,-0.3527003,1.20301,-0.03547775,-0.9497864,-0.001269344,-0.001,-0.07915516,-0.01016719,-0.001260778,-0.05365185,-0.001397048,-0.006628001,-0.0009977885,1.280442,-0.02088675,-0.007656985,0,-0.02782684,0.4817527,-0.04,-0.0368112,-0.01190555,0.6543529,0.2961572,-0.004684831,-0.002754924,0.5632331,1.288233,0.5180279,1.497655,15,0.5,11.85078,1.699987,2.112505,0.000250808,7.59375e-05,21.7772,0.001293198,1.126976e-08,0.000949458,9.292074e-05,0.01308777,0,0.05,0,7.59375e-05,-0.005756105,0.3627199,2.343128,1.655987,24581,0.8244096,877.92,128.7913
11359,1790234905.601,-0.282719,-0.3846299,1.34176,-0.03614474,-0.1944628,-0.001975204,-0.05624998,-0.1280074,-0.01060524,-0.2002162,-0.09661915,-0.001617857,-0.030285,-0.001764148,1.551604,-0.02454239,-0.02819139,-0.00136371,-0.04288819,0.09933595,-0.025,-0.07713217,-0.02305179,0.7129029,0.1217657,-0.005797425,-0.004215275,0.6054037,1.254101,0.5470209,1.58759,15,1,11.22647,1.361979,2.232001,0.0002509916,7.59375e-05,21.79168,0.001337734,1.110974e-08,0.0009598329,0.0001268983,0.01298174,0,0.05,0,7.59375e-05,-0.006628372,0.458644,2.379614,1.658349,24344,0.8251148,858.29,124.8425
11360,1790234909.666,-0.307458,-0.4315068,1.498514,-0.03894473,-0.5389767,-0.001657153,-0.006666667,-0.1105813,-0.01200439,-0.08099844,-0.07837482,-0.001787508,-0.01641333,-0.0009998934,1.659801,-0.02625248,-0.01410005,-0.0002620159,-0.0406881,0.2342291,0,-0.05293812,-0.0173618,0.8163809,0.3053062,-0.005902386,-0.003794582,0.6962656,1.418038,0.5583798,1.80882,15,0,13.5181,2.817737,2.485831,0.0002512161,5.0625e-05,21.80688,0.001256991,1.095044e-08,0.0009439315,6.183199e-05,0.01137095,0.05,0.05,0,5.0625e-05,-0.005517222,0.5075909,2.365192,1.659978,24422,0.8257214,927.19,135.7052
11361,1790234913.739,-0.304204,-0.427935,1.498514,-0.04330004,-1.214701,-0.001079185,0,-0.08210935,-0.01268157,-0.0009985165,-0.05479371,-0.001745692,-0.00266,-0.0009000732,1.591116,-0.02576548,-0.003185355,0,-0.03197174,0.6351305,0,-0.03554722,-0.01332168,0.8421656,0.4304143,-0.005728111,-0.0029187,0.7191069,1.598276,0.573933,1.85805,15,0,11.63204,1.645226,2.225697,0.0002541702,5.0625e-05,21.82275,0.001215006,1.063786e-08,0.0009323764,2.844841e-05,0.01291876,0.05,0.1,0,5.0625e-05,-0.006104761,0.3798056,2.365016,1.657515,24438,0.8264347,907.1,133.0401
11362,1790234917.743,-0.2352965,-0.3287434,1.126009,-0.02849836,-0.6424783,-0.0009188745,0,-0.08478125,-0.009467831,-0.001469249,-0.06033562,-0.001346706,-0.01177334,-0.00105841,1.203861,-0.01847817,-0.01056329,-0.0002309422,-0.02785665,0.2943603,-0.03333334,-0.03273562,-0.01282921,0.6277469,0.2311166,-0.004399214,-0.002633017,0.5426025,1.177744,0.5164634,1.397429,15,0.5,13.46501,2.38384,2.137722,0.0002560371,5.0625e-05,21.8343,0.001237403,1.042979e-08,0.0009439933,3.736268e-05,0.008796711,0,0.05,0,5.0625e-05,-0.007243313,0.1947232,2.324949,1.638275,24804,0.8267956,939.96,137.2581
11363,1790234921.779,-0.2983161,-0.4176743,1.426812,-0.04223615,-1.242907,-0.0006060788,0,-0.0899343,-0.01215009,-0.03852717,-0.05919173,-0.001644178,-0.007975999,-0.0009359375,1.525285,-0.02444702,-0.006983047,-2.579932e-05,-0.03051448,0.5458166,-0.02,-0.03684718,-0.01383172,0.7927129,0.3664002,-0.005533139,-0.003061877,0.6699929,1.501625,0.5135049,1.789758,15,0.25,13.45825,2.370125,2.909677,0.0002502691,5.0625e-05,21.84217,0.001229574,1.084303e-08,0.0009457938,3.350004e-05,0.009293707,0,0.05,0,5.0625e-05,-0.006747379,0.3918823,2.340598,1.65139,24625,0.8272473,870.25,126.818
11364,1790234925.796,-0.1764616,-0.2430041,0.8325068,-0.02707781,-0.8543929,-0.0003990181,0,-0.0457957,-0.007067418,-0.002602574,-0.02916226,-0.0009559167,0,-0.0004563704,0.8613827,-0.01420091,0,0,-0.01675054,0.3876722,-0.05,-0.01798588,-0.007258101,0.4746257,0.2565868,-0.003189306,-0.001470316,0.399328,0.8972837,0.2755553,1.055972,15,0.5,13.08931,2.224151,2.507054,0.0002546707,5.0625e-05,21.85359,0.001243319,1.116042e-08,0.0009564689,3.216794e-05,0.009433482,0,0.05,0,5.0625e-05,-0.006660099,0.3951174,2.332792,1.646933,24701,0.8278266,871.88,127.3714
11365,1790234929.840,-0.2031005,-0.277644,0.9740059,-0.02823354,-0.7329067,-0.0008211512,0,-0.06020575,-0.007954675,-0.003754999,-0.03956602,-0.001137745,-0.003933335,-0.0005838164,1.039433,-0.01642666,-0.003597591,-4.661829e-06,-0.02236941,0.3576249,-0.06666668,-0.02931508,-0.009484354,0.5374484,0.2579755,-0.003770896,-0.002083017,0.4503093,1.043791,0.4099504,1.22691,15,0.8000001,12.25577,1.838696,2.184017,0.0002579195,5.0625e-05,21.86602,0.001249056,1.114558e-08,0.000952738,3.838687e-05,0.009916445,0,0.05,0,5.0625e-05,-0.006353299,0.4088562,2.345875,1.654149,24575,0.8283312,851.89,124.6204
