step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/fixture_tool_speed,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14512,1790244925.130,-0.384601,-0.5226501,0.9922542,-0.03900809,-0.6079139,-0.001513068,-0.01666667,-0.1492884,-0.006334582,-0.006887142,-0.10145,-0.001258851,-0.01533,-0.001158312,0.9819729,-0.02334668,-0.01084192,-0.001082214,-0.03009713,0.3879317,0,-0.04196369,-0.2091813,-0.04306452,-0.01540346,0.5069343,0.1779891,-0.004733797,-0.004266287,0.410396,1.004858,0.4827482,1.188988,35,0,0,0,0.25,3.114421,0.8625001,0.15,0.2829502,0.3876781,0.0006385712,0.0001708594,28.16897,0.002507218,2.526109e-14,0.00173755,0.0001310964,0.01511442,0.05,0.1,0,0.0001708594,-0.01196593,0.276944,1.372795,1.544756,33694,1.192108,628.66,71.18427
14513,1790244928.030,-0.4456359,-0.5953457,1.152006,-0.04334871,-0.6545956,-0.000614087,-0.0075,-0.1483495,-0.0068585,-0.02201461,-0.09417425,-0.001461816,-0.0004750001,-0.001155135,1.065569,-0.02808716,-0.0001821461,0,-0.03226931,0.3751724,0,-0.2819255,-0.52806,-0.03505424,-0.01814231,0.5974232,0.3362886,-0.005099745,-0.004165604,0.4650691,1.061552,0.5755954,1.379231,35,0.3333333,0,0,0,2.432673,0.8625001,0.15,0.2261754,0.3896745,0.0006413813,0.0001139063,28.15833,0.002542134,2.504943e-14,0.001790493,0.0001102593,0.01550186,0.1,0.1,0,0.0001139063,-0.01400487,0.2102522,1.348206,1.540897,34025,1.19151,656.3,73.66048
14514,1790244930.904,-0.3270995,-0.4357778,0.8535044,-0.03190222,-0.6716514,-0.0003961263,0,-0.1074458,-0.00548206,-0.006699563,-0.06973615,-0.00107397,0,-0.000978447,0.7870048,-0.02089219,0,0,-0.02344368,0.3804235,-0.03333334,-0.2265121,-0.3525741,-0.02093046,-0.01307946,0.4604995,0.2557229,-0.003723466,-0.002985369,0.3590144,0.8528349,0.4389961,1.043648,35,0.3333333,0.3333333,0.3333333,0,6.267305,0.8625001,0.15,0.2990589,0.3803544,0.0006235366,0.0001139063,28.15151,0.002760893,2.447065e-14,0.002040656,9.67005e-05,0.01388884,0.05,0.1,0,0.0001139063,-0.009545941,0.3835545,1.314454,1.549603,34323,1.191483,647.87,68.96921
14515,1790244933.785,-0.4190263,-0.5596119,1.085255,-0.04428151,-0.4273302,-0.0006373299,0,-0.1638729,-0.006888417,-0.04942866,-0.1089511,-0.001368016,-0.017945,-0.001543264,1.077482,-0.02565706,-0.01328945,-0.0009681859,-0.03095729,0.3413867,-0.025,-0.004047887,-0.1001513,-0.04053359,-0.0188286,0.5728856,0.1954353,-0.005459614,-0.004683246,0.4491239,1.057132,0.5239081,1.291425,35,0,0.5,0.5,0,1.180053,0.8625001,0.15,0.1643473,0.378339,0.0006326672,0.0001139063,28.14776,0.002381835,2.476412e-14,0.001660254,8.891382e-05,0.01460359,0.05,0.1,0,0.0001139063,-0.01382469,0.2047648,1.319723,1.549483,34261,1.190932,721.22,80.27513
14516,1790244936.643,-0.4832947,-0.6514955,1.260008,-0.04992471,-0.7286777,-0.0008559427,-0.00375,-0.1739362,-0.007841518,-0.02505584,-0.1144609,-0.001620024,-0.01139,-0.001674436,1.245485,-0.03055417,-0.01100541,-0.0005651448,-0.03330302,0.3966533,0,-0.4517437,-0.6069242,-0.03883703,-0.02126173,0.6764261,0.2825863,-0.005698474,-0.004979591,0.529276,1.254032,0.5996178,1.522612,35,0.6666667,0,0,0,8.922274,0.8625001,0.15,0.5066428,0.3455345,0.0006270373,7.59375e-05,28.1358,0.00230191,2.339139e-14,0.001611295,6.357738e-05,0.01345492,0.1,0.1,0,7.59375e-05,-0.01216074,0.1833442,1.303785,1.541927,34544,1.190294,702.32,77.68111
14517,1790244939.633,-0.4986136,-0.6855144,1.296009,-0.04925561,-0.6435136,-0.0007775041,-0.003,-0.1801535,-0.008494432,-0.03494868,-0.1186925,-0.001682894,-0.01265201,-0.001821485,1.25624,-0.03066069,-0.008587579,-0.001314618,-0.03236438,0.3831161,0,-0.4694095,-0.4585633,-0.03715864,-0.02048328,0.7073113,0.3030407,-0.00613866,-0.005238907,0.5550946,1.28407,0.6242251,1.548512,35,0,0,0,0.6666667,7.532466,0.8625001,0.15,0.5788793,0.4069043,0.0006162041,0.0001139063,28.12711,0.002669111,2.23591e-14,0.00199194,6.096674e-05,0.01407945,0,0.1,0,0.0001139063,-0.01002124,0.2989954,1.332068,1.647506,32992,1.190056,740.87,77.59145
14518,1790244942.517,-0.5152618,-0.6853172,1.33201,-0.0458539,-0.7136225,-0.0008913974,-0.003,-0.1802595,-0.008384848,-0.01640986,-0.1160959,-0.001705299,-0.008219998,-0.001399926,1.25354,-0.03154984,-0.005704989,-2.596302e-05,-0.037484,0.4429682,0,-0.4832552,-0.7936122,-0.0437476,-0.0199273,0.7062711,0.3382163,-0.006243793,-0.005167126,0.5585489,1.271089,0.6643187,1.60766,35,0.5,0,0,0,5.253816,0.8625001,0.15,0.2877279,0.3719426,0.0006162493,0.0001139063,28.12389,0.002336857,2.232716e-14,0.001659986,6.062162e-05,0.01171,0,0.05,0,0.0001139063,-0.01322538,0.2248487,1.309476,1.563171,34220,1.18981,753.11,83.93517
14519,1790244945.403,-0.4647737,-0.6230153,1.194759,-0.04546289,-1.202441,-0.0009110321,-0.008333335,-0.1576388,-0.007432236,-0.03063562,-0.09959452,-0.001473972,0,-0.00115974,1.092291,-0.02875407,0,0,-0.03553171,0.8556008,-0.01666667,-0.1850488,-0.5011386,-0.04108141,-0.01645036,0.6070577,0.3473313,-0.005725516,-0.004703012,0.4990345,1.193367,0.5668525,1.45442,35,0,0.1666667,0.1666667,0.1666667,2.376804,0.9725,0.15,0.2577928,0.430245,0.0006258934,0.0001139063,28.11785,0.002294911,2.204327e-14,0.001602088,6.693e-05,0.01496287,0.05,0.1,0,0.0001139063,-0.01297635,0.2243643,1.32754,1.546865,34199,1.18948,739.94,80.76306
14520,1790244948.266,-0.2639587,-0.3511282,0.6945044,-0.02890681,-0.5509366,-0.0004466205,0,-0.09119507,-0.004139132,-0.001769686,-0.05720578,-0.0008980596,0,-0.0007893261,0.6410863,-0.01650301,0,0,-0.01606035,0.1574887,-0.06666668,-0.08042975,-0.3193387,-0.0207574,-0.0100294,0.3786133,0.2092458,-0.003047671,-0.002435745,0.2955075,0.6478395,0.3138506,0.8489081,35,0.3333333,0.6666667,0.6666667,0,20.34253,0.9725,0.15,0.7452146,0.4369561,0.0006152382,0.0001139063,28.11172,0.002284569,2.36809e-14,0.001596029,7.33027e-05,0.0116736,0,0.05,0,0.0001139063,-0.01216622,0.2164613,1.319753,1.532918,34460,1.188935,757.22,81.58365
14521,1790244951.152,-0.2593811,-0.3572738,0.6810032,-0.02641652,-0.1994265,-0.0003120754,-0.00125,-0.1003227,-0.004040821,-0.005082158,-0.0672451,-0.0008810941,-0.01214,-0.000978336,0.666691,-0.01637589,-0.008632231,-0.0001442027,-0.01759801,0.1820613,-0.075,-0.009219909,-0.05969612,-0.02485709,-0.0126767,0.3699328,0.1210636,-0.003488413,-0.002858861,0.2797107,0.6511165,0.3444371,0.8172902,35,0,1,0.6666667,0.3333333,0.632157,0.9725,0.15,0.0766653,0.4479442,0.0006221152,0.0001139063,28.10203,0.002568807,2.322769e-14,0.001880648,6.60437e-05,0.01369844,0.05,0.1,0,0.0001139063,-0.01126129,0.2650624,1.332038,1.539698,34231,1.188685,733.9,77.73885
14522,1790244954.108,-0.4279898,-0.5998373,1.128224,-0.04354801,-0.6318353,-0.0006140339,-0.0007142859,-0.1489046,-0.007128445,-0.02360398,-0.09571149,-0.001470776,-0.004702858,-0.001340154,1.064059,-0.02670347,-0.00329726,-0.0004674338,-0.02803573,0.2364984,-0.02857143,-0.6434008,-0.7897601,-0.0338541,-0.01827718,0.621948,0.3108806,-0.005115163,-0.00418991,0.4822205,1.045111,0.5592169,1.355983,35,0.3333333,0.3333333,0.3333333,0.3333333,13.68017,0.9725,0.15,0.7451082,0.4568455,0.0006212871,0.0001139063,28.09735,0.002645259,2.2918e-14,0.001953324,7.064833e-05,0.01338493,0.05,0.1,0,0.0001139063,-0.01239305,0.2136688,1.361169,1.581835,33402,1.188298,804.23,86.63051
14523,1790244956.992,-0.5769131,-0.7744123,1.498514,-0.06997362,0,-0.001859438,-0.05000001,-0.2388022,-0.007847318,-0.007805915,-0.1605923,-0.001854637,-0.03577999,-0.001698857,1.528715,-0.03340581,-0.02035712,-0.01166194,-0.03831258,0,0,0,0,-0.06247887,-0.03623625,0.787979,0.2205003,-0.008440068,-0.007556451,0.5614723,1.403369,0.5628955,1.684703,35,0,0,0,0,2.306078,0.9725,0.15,0.137323,0.3832209,0.000608594,0.0001708594,28.0876,0.002380486,2.257797e-14,0.001708145,6.374659e-05,0.01469663,0,0.1,0,0.0001708594,-0.01467546,0.2125524,1.317173,1.555669,34218,1.187486,891.99,95.2914
14524,1790244959.891,-0.5130188,-0.7060654,1.324297,-0.05339409,-1.008635,-0.0006924196,-0.002857144,-0.1811746,-0.008189618,-0.02217504,-0.1165381,-0.001685504,-0.006108576,-0.001445244,1.245632,-0.03100684,-0.004122831,-0.0005345939,-0.03530539,0.6121848,-0.01428572,-0.3464793,-0.6099803,-0.04198991,-0.01986181,0.7039208,0.3458697,-0.006213545,-0.005080921,0.5577427,1.320641,0.654587,1.591731,35,0.3333333,0.1666667,0.1666667,0.1666667,4.923574,0.9725,0.15,0.4346536,0.3381423,0.0006107912,0.0001139063,28.07697,0.002542559,2.304756e-14,0.001867571,6.419701e-05,0.01290416,0.1,0.1,0,0.0001139063,-0.01135232,0.2233918,1.333555,1.553054,34055,1.187026,821.46,93.28323
14525,1790244962.774,-0.437205,-0.5999814,1.149653,-0.04870783,-0.7869889,-0.000617596,-0.002857144,-0.1588287,-0.007172374,-0.01495435,-0.1019419,-0.001489755,-0.00637143,-0.001513744,1.084459,-0.027709,-0.00464991,-0.0001422149,-0.02655756,0.4105676,-0.02857143,-0.4267717,-0.4964848,-0.03472646,-0.01749193,0.6336206,0.2998575,-0.005284793,-0.004290943,0.4927774,1.187985,0.5740742,1.3993,35,0.6666667,0.3333333,0.3333333,0,6.555186,0.9725,0.15,0.6938454,0.3586394,0.000614089,0.0001708594,28.07022,0.002327565,2.267398e-14,0.001634055,7.942145e-05,0.0152862,0,0.1,0,0.0001708594,-0.01338902,0.2919396,1.323061,1.548771,34230,1.186786,810.32,88.40437
14526,1790244965.658,-0.5752105,-0.784728,1.498514,-0.06139813,-1.549057,-0.0005116275,0,-0.193957,-0.009718942,-0.04042744,-0.1219483,-0.001848074,0,-0.001578076,1.370978,-0.03606504,0,0,-0.03809691,0.7777075,0,-0.3320555,-0.5280437,-0.04207455,-0.02244633,0.8033135,0.4476698,-0.006705584,-0.005454823,0.6385402,1.485624,0.7411997,1.848098,35,0.3333333,0,0,0,7.275229,0.9725,0.15,0.4763617,0.3876374,0.0006164711,7.59375e-05,28.06847,0.002352947,2.181198e-14,0.001669606,6.687013e-05,0.01137727,0.1,0.05,0,7.59375e-05,-0.009779342,0.2335199,1.327974,1.543169,34238,1.186712,844.08,91.54633
14527,1790244968.542,-0.5819839,-0.7928497,1.498514,-0.06718399,-1.283027,-0.0005353723,0,-0.2027454,-0.009579714,-0.0224372,-0.1260756,-0.0019066,0,-0.001865382,1.363937,-0.03571597,0,0,-0.03259978,0.391364,0,-1.227046,-1.13347,-0.03571121,-0.02343932,0.8314216,0.4556071,-0.006472539,-0.005227793,0.6520667,1.323627,0.7926961,1.825693,35,0.5,0,0,0.5,13.95432,0.9725,0.15,0.7426301,0.4278117,0.0006375855,0.0001139063,28.06507,0.002953648,2.235944e-14,0.002251707,6.435597e-05,0.01093187,0,0.1,0,0.0001139063,-0.01269062,0.2838731,1.329206,1.543149,34224,1.186494,823.22,88.4123
14528,1790244971.434,-0.5801541,-0.7795712,1.498514,-0.04971884,-1.430016,-0.0006400227,0,-0.1829683,-0.009740183,-0.03892822,-0.1163167,-0.001837116,0,-0.001432067,1.381595,-0.03617654,0,0,-0.04337183,0.9429228,0,-0.4308262,-0.87068,-0.04477688,-0.02043273,0.7837629,0.4420325,-0.006596502,-0.005215056,0.6191053,1.488967,0.7520224,1.834509,35,0.1666667,0,0,0.1666667,3.390592,0.9725,0.15,0.2740792,0.4026231,0.0006449554,0.0001708594,28.05811,0.002793781,1.135552e-13,0.002085381,6.34442e-05,0.01462987,0,0.1,0,0.0001708594,-0.0139947,0.2369972,1.336705,1.54288,34138,1.185818,875.18,96.26408
14529,1790244974.345,-0.5318708,-0.7172483,1.368012,-0.0532378,-0.8442952,-0.0007620179,-0.0015,-0.1962532,-0.008529055,-0.01756604,-0.1296887,-0.001706054,-0.016724,-0.001954845,1.332352,-0.03269744,-0.01231158,-0.0004167686,-0.03903059,0.6050937,-0.01,-0.002554782,-0.1959236,-0.04510232,-0.02100868,0.7106807,0.2790677,-0.006576752,-0.005544759,0.56926,1.369184,0.6868304,1.64756,35,0,0.1666667,0.1666667,0,2.538048,0.9725,0.15,0.180601,0.3621583,0.0006357717,0.0001139063,28.04688,0.002466116,1.466451e-11,0.001760907,6.943734e-05,0.01476567,0.05,0.05,0,0.0001139063,-0.01351055,0.2758127,1.364599,1.534698,33906,1.185192,905.17,103.3609
14530,1790244977.233,-0.4946638,-0.6565174,1.250111,-0.05227233,-1.029758,-0.001270415,-0.003,-0.1696901,-0.00806339,-0.009917894,-0.1078132,-0.001530026,-0.003140001,-0.001267346,1.17242,-0.03159542,-0.00227241,0,-0.03367577,0.7627987,-0.02,-0.004064222,-0.2155557,-0.04028778,-0.01773786,0.6544634,0.3469834,-0.005610181,-0.004579843,0.5291158,1.287122,0.6386334,1.52327,35,0,0.25,0.25,0,2.935937,0.9725,0.15,0.2034574,0.3661285,0.0006187228,0.0001139063,28.04142,0.002349145,1.172849e-11,0.001667558,6.286416e-05,0.01396335,0.05,0.1,0,0.0001139063,-0.01146409,0.2854904,1.34883,1.527412,34177,1.185199,908.67,101.4495
14531,1790244980.262,-0.5685673,-0.791171,1.498514,-0.05791622,-1.379164,-0.0006369251,0,-0.1898525,-0.009679987,-0.04978812,-0.1203993,-0.001876339,0,-0.001766068,1.360198,-0.03579819,0,0,-0.03502437,0.7039689,0,-0.6689782,-0.7931759,-0.0391711,-0.0217693,0.8240234,0.4534443,-0.00671974,-0.005298899,0.6330962,1.491004,0.718173,1.83077,35,0.375,0,0,0.25,6.38005,0.9475,0.15,0.5353631,0.3938584,0.0006230561,0.0001139063,28.04165,0.002415759,1.701127e-12,0.001734703,5.799983e-05,0.01460568,0.05,0.1,0,0.0001139063,-0.01282754,0.2312651,1.357513,1.65265,32657,1.185192,910.73,103.4026
14532,1790244983.158,-0.4829639,-0.6698386,1.270511,-0.05155187,-0.6492906,-0.0007076139,-0.001,-0.1864491,-0.007708886,-0.01790078,-0.123931,-0.001647237,-0.01804,-0.002355729,1.20443,-0.02926224,-0.01223221,-0.001448585,-0.03093577,0.316129,-0.02,-0.0885278,-0.2344824,-0.04195438,-0.02248168,0.6969878,0.2724643,-0.005922237,-0.004962518,0.5382091,1.251714,0.6003641,1.476525,35,0.6666667,0.3333333,0.3333333,0,6.59843,0.9475,0.15,0.7615539,0.4426885,0.0006267409,0.0001139063,28.04014,0.002150737,4.428814e-13,0.001465009,5.898713e-05,0.01540576,0.05,0.1,0,0.0001139063,-0.0120476,0.2741736,1.34827,1.534142,34104,1.185125,906.78,103.1221
14533,1790244986.044,-0.5798415,-0.7736152,1.498514,-0.06257343,-1.644984,-0.00103254,0,-0.1944628,-0.009621228,-0.009270623,-0.1222001,-0.001815133,0,-0.001530723,1.370978,-0.03615486,0,0,-0.03849015,1.25404,0,-0.1088281,-0.4579062,-0.0438891,-0.02142781,0.7977566,0.4460651,-0.0067215,-0.005334319,0.6407492,1.566954,0.7734264,1.844714,35,0.3333333,0,0,0,2.958162,0.9475,0.15,0.2460476,0.39679,0.0006363541,0.0001708594,28.04289,0.002264617,3.536745e-12,0.001568467,5.979616e-05,0.01455311,0,0.1,0,0.0001708594,-0.01155296,0.3298971,1.351229,1.521468,34220,1.185649,725.56,81.99583
14534,1790244989.059,-0.2860132,-0.3724297,0.7290055,-0.0319302,-0.6869227,-0.0005275538,0,-0.0941303,-0.004363733,-0.001285374,-0.05792781,-0.0008744713,0,-0.0007105494,0.6776848,-0.01729661,0,0,-0.02023015,0.5177154,-0.06,-0.005007142,-0.1406101,-0.02051072,-0.009502383,0.3775505,0.2140226,-0.003267901,-0.002566075,0.309825,0.7721211,0.3604638,0.8905625,35,0,0.6,0.4,0.2,2.840325,0.9475,0.15,0.1521441,0.3610152,0.0006244747,0.0001139063,28.05386,0.002054687,3.734074e-11,0.001370583,5.962938e-05,0.01453869,0.05,0.05,0,0.0001139063,-0.01238339,0.3491004,1.357381,1.644827,32743,1.18621,781.21,91.10088
14535,1790244991.966,-0.4481656,-0.6195254,1.17601,-0.045146,-0.8464643,-0.000441723,0,-0.1619049,-0.007543805,-0.05302871,-0.1059025,-0.001482345,-0.011395,-0.001865536,1.143885,-0.02676884,-0.007473131,-0.0005312368,-0.02950912,0.5166825,-0.025,-0.2782247,-0.2509863,-0.03705697,-0.01902229,0.6397167,0.2697807,-0.005416039,-0.004470608,0.5068043,1.212185,0.5999608,1.417978,35,0.3333333,0.3333333,0.3333333,0,6.006163,0.9475,0.15,0.3641119,0.4040532,0.0006329373,0.0001139063,28.06322,0.002132757,7.344444e-12,0.001437447,6.23731e-05,0.01390856,0.05,0.1,0,0.0001139063,-0.01295017,0.4069326,1.362699,1.531398,33967,1.186799,795.29,90.83186
14536,1790244994.944,-0.4330246,-0.5759549,1.095009,-0.04626395,-1.016109,-0.001200977,-0.004166667,-0.1433387,-0.006794935,-0.00474583,-0.09000015,-0.001303713,0,-0.001284178,1.016383,-0.02671862,0,0,-0.02968979,0.7057831,-0.03333334,-0.2183658,-0.3694809,-0.03707043,-0.01673653,0.5710909,0.3225566,-0.004845645,-0.003815262,0.4547459,1.114415,0.5544344,1.339769,35,0,0.3333333,0.3333333,0.1666667,4.524584,0.9475,0.15,0.2561887,0.3870383,0.000634601,0.0001708594,28.07257,0.002067987,5.83608e-13,0.001363265,7.012164e-05,0.01479237,0,0.1,0,0.0001708594,-0.01406312,0.3132169,1.343999,1.622233,33141,1.187186,729.29,85.86555
14537,1790244997.853,-0.3351994,-0.4676594,0.8725069,-0.03867549,-0.5718209,-0.000429165,-0.02999999,-0.1266201,-0.005313872,-0.03517506,-0.08174948,-0.001115816,-0.007936668,-0.001465348,0.8186226,-0.01973353,-0.005408007,-0.001224031,-0.01915947,0.2402481,-0.05,-0.1042424,-0.2029471,-0.02483045,-0.01400834,0.4865222,0.2097776,-0.004085856,-0.003224642,0.3732266,0.8436601,0.4229913,1.0456,35,0.2,0.6,0.6,0,10.584,0.9475,0.15,0.7266635,0.4329501,0.0006449174,7.59375e-05,28.07892,0.00327381,9.49019e-14,0.00252366,0.0001052319,0.01437583,0.15,0.1,0,7.59375e-05,-0.01213315,0.333362,1.370544,1.527157,33924,1.187557,743.08,87.18488
14538,1790245000.901,-0.1631336,-0.2179491,0.4209997,-0.01563663,-0.2691039,-0.0002089407,0,-0.05653545,-0.002606132,-0.0002164209,-0.03525934,-0.0005388543,0,-0.0006125376,0.3804169,-0.01042732,0,0,-0.009622509,0.2373411,-0.1,-0.02812515,-0.09010963,-0.01172711,-0.006046291,0.2331042,0.1278256,-0.001912955,-0.001479808,0.1871032,0.422839,0.2254332,0.5202866,40,0,1,1,0,0.7366161,0.9475,0.15,0.1427212,0.4529742,0.0006356121,0.0001708594,28.08184,0.002428567,3.609919e-14,0.001728841,6.411341e-05,0.01444321,0,0.15,0,0.0001708594,-0.01430693,0.2568119,1.38104,1.654639,32382,1.187483,764.31,87.70231
14539,1790245003.911,-0.5798271,-0.7830409,1.498514,-0.06138695,-0.4634687,-0.001051571,-0.008571429,-0.242275,-0.009110219,-0.02376654,-0.1613016,-0.001921045,-0.02890286,-0.002298773,1.498442,-0.0338193,-0.02087859,-0.000782328,-0.04004315,0.2770913,0,-0.03160604,-0.1011116,-0.04944658,-0.02710673,0.8023083,0.2399645,-0.007415139,-0.006454786,0.6268508,1.464208,0.7107884,1.77365,40,0.5,0,0,0,4.231321,0.9475,0.15,0.3666617,0.3887982,0.0006490431,0.0001139063,28.08159,0.00239004,4.687605e-13,0.001677802,6.319475e-05,0.01343197,0.05,0.05,0,0.0001139063,-0.01250307,0.3447258,1.368303,1.6311,32774,1.187715,763.24,89.79185
14540,1790245006.830,-0.3111987,-0.4253197,0.8216304,-0.03222109,-0.6916782,-0.0006663259,-0.000625,-0.1065075,-0.005001619,-0.007146887,-0.06709909,-0.001025538,0,-0.001054975,0.73126,-0.01864795,0,0,-0.01946284,0.332487,-0.0625,-0.1736409,-0.3399138,-0.02448451,-0.01346359,0.4463598,0.2470873,-0.00360824,-0.002769107,0.3570138,0.8091821,0.3950504,1.005786,40,0,0.625,0.5,0.25,9.440279,0.9475,0.15,0.5229012,0.4280508,0.0006312774,7.59375e-05,28.08846,0.002148541,1.134004e-10,0.001449557,6.77061e-05,0.01573144,0.1,0.1,0,7.59375e-05,-0.01191573,0.3543227,1.37015,1.536425,33821,1.188128,709.88,83.07173
14541,1790245009.724,-0.4474415,-0.611953,1.168081,-0.04862253,-0.7711133,-0.0007012958,0,-0.1715966,-0.007055063,-0.01051479,-0.1134772,-0.001461356,-0.01497429,-0.00162289,1.13531,-0.02693835,-0.0112986,-0.0002078715,-0.03066558,0.5384427,-0.02857143,-0.07257473,-0.2203254,-0.03951199,-0.01979419,0.6223133,0.2355839,-0.005628848,-0.004729959,0.4978772,1.224128,0.5781964,1.420292,40,0.2,0.4,0.4,0,3.429639,0.9475,0.15,0.3209137,0.4173113,0.000709098,0.0001139063,28.09462,0.003672421,3.154614e-11,0.002893694,6.962918e-05,0.01137695,0,0.1,0,0.0001139063,-0.01136731,0.366644,1.346447,1.534992,34116,1.188434,783.12,91.92313
14542,1790245012.618,-0.5820286,-0.8017551,1.498514,-0.05959665,-1.063275,-0.0006459142,0,-0.2088666,-0.009671478,-0.02799372,-0.134487,-0.001893095,-0.007285002,-0.002088734,1.375636,-0.03478397,-0.005916416,-0.0002251615,-0.03631968,0.6092565,0,-0.5038716,-0.6032821,-0.04534752,-0.02237682,0.8113376,0.3941781,-0.006886455,-0.005619857,0.6412169,1.503632,0.7144893,1.796033,40,0.3333333,0,0,0.3333333,6.759275,0.7975,0.15,0.6239276,0.3667683,0.0006417349,0.0001708594,28.09496,0.002203766,3.925215e-12,0.001495634,6.639794e-05,0.01471153,0,0.1,0,0.0001708594,-0.01374052,0.1667034,1.332833,1.545816,34149,1.188022,839.21,99.15439
14543,1790245015.498,-0.5025491,-0.6711211,1.287011,-0.05294193,-0.8742358,-0.0005786179,0,-0.1904748,-0.008101236,-0.009119177,-0.1225438,-0.001600699,-0.01374333,-0.001803099,1.231977,-0.02976499,-0.008112825,-0.0015835,-0.03443843,0.5859484,-0.01666667,-0.02530271,-0.2068246,-0.03780358,-0.02002749,0.6867474,0.2900995,-0.006123619,-0.005033413,0.5450734,1.290184,0.649196,1.558153,40,0.25,0.25,0.25,0,5.67628,0.7975,0.15,0.3136686,0.3638679,0.0006494045,0.0001139063,28.0875,0.002523947,8.440044e-13,0.001764747,0.0001097959,0.01582633,0.05,0.05,0,0.0001139063,-0.01142065,0.2164941,1.326373,1.542076,34270,1.187567,842.81,97.99729
14544,1790245018.385,-0.5919007,-0.7937722,1.498514,-0.0734159,-1.60794,-0.00441239,-0.07000002,-0.2042421,-0.01036524,-0.004562291,-0.124866,-0.001792472,0,-0.001575599,1.452013,-0.03978401,0,0,-0.04122405,1.310953,0,-5.980668e-17,-0.4910414,-0.09031837,-0.0212201,0.7122352,0.4211607,-0.006649713,-0.005460243,0.6240508,1.579714,0.7903695,1.799077,40,0,0,0,0,1.650851,0.7975,0.15,0.1705485,0.3258702,0.0006321954,7.59375e-05,28.08004,0.002162017,6.636928e-11,0.001435394,9.442792e-05,0.01493084,0.1,0.1,0,7.59375e-05,-0.01224009,0.2170764,1.34192,1.533244,34190,1.187171,809.18,94.34168
14545,1790245021.375,-0.475809,-0.6517054,1.247711,-0.04801387,-0.6518885,-0.0005611444,-0.001,-0.1913075,-0.007961686,-0.01736105,-0.1262597,-0.001613889,-0.019276,-0.00236137,1.204841,-0.02845317,-0.01429483,-0.001147293,-0.03006767,0.3932399,-0.02,-0.2239455,-0.2398103,-0.03551964,-0.0206024,0.690869,0.2446085,-0.005809428,-0.004976225,0.5326833,1.242614,0.6296797,1.502448,40,0.6666667,0.3333333,0.3333333,0,4.694467,0.7975,0.15,0.5324425,0.3197661,0.0006617578,0.0001139063,28.07648,0.003668759,1.449264e-11,0.002911461,9.55395e-05,0.01106335,0,0.1,0,0.0001139063,-0.009642542,0.4056268,1.34404,1.63443,33004,1.187157,817.24,97.80325
14546,1790245024.266,-0.583209,-0.7733407,1.498514,-0.06559192,-0.8328918,-0.002744246,0,-0.2086552,-0.009064989,-0.01474206,-0.1358293,-0.001815829,-0.0168,-0.001851759,1.502715,-0.03460941,-0.01189937,-7.844345e-07,-0.04096911,0.6839623,0,-3.757757e-17,-0.198819,-0.06194776,-0.02256758,0.7721831,0.3259791,-0.007159598,-0.006132414,0.63267,1.582354,0.6480028,1.816469,40,0,0,0,0,2.920721,0.7975,0.15,0.1426142,0.363315,0.0006497587,0.0001139063,28.08099,0.002679589,1.795795e-12,0.001967384,6.244696e-05,0.01376719,0.05,0.1,0,0.0001139063,-0.01019604,0.425703,1.346256,1.531353,34161,1.187694,765.47,88.55667
