step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
30,1789964368.172,-0.3651153,-0.3964994,1.116005,-0.06224342,-0.007580041,-0.2699999,-0.1131337,-0.0153548,0,-0.08050163,-0.001546278,-0.01198,-0.0007045352,0.9829533,-0.02923197,-0.01615365,0,-0.04029952,-0.05537686,-0.03193618,0.5660365,0.2168032,-0.004162396,-0.003267556,0.2715861,0.9046779,0.9905199,0.004248022,7.59375e-05,25.38471,0.005901631,0.0001956401,0.0002269726,0.001230997,0.01578589,0.2,0.15,7.59375e-05,-0.03405594,0.1378591,0.5178804,0.3644056,27854,0.9908267,667.67,55.40984
31,1789964369.072,-0.3691238,-0.4074687,1.150506,-0.06913692,-0.006406122,-0.2799999,-0.1199249,-0.01632883,-0.01145596,-0.08632539,-0.001595882,-0.01585,-0.001479499,1.003606,-0.02980278,-0.01784777,0,-0.04150016,-0.05571446,-0.03803801,0.5898005,0.2225122,-0.004360293,-0.003277655,0.3092133,0.7027546,1.185544,0.004272361,0.0001708594,25.36426,0.005936466,0.0001903677,0.0002240059,0.001249731,0.01418001,0.05,0.15,0.0001708594,-0.02870829,0.1627028,0.5292351,0.3641336,27509,0.9898822,692.06,57.40654
32,1789964369.970,-0.3881411,-0.4204635,1.186507,-0.07243323,-0.005938997,-0.02,-0.1280614,-0.01603143,0,-0.09333807,-0.001648633,-0.03154,-0.002042464,0.911854,-0.03209624,-0.04040086,0,-0.04181628,-0.06733553,-0.0381885,0.6155443,0.1108863,-0.004578718,-0.003114121,0.2646744,0.7860249,1.162051,0.004167198,5.0625e-05,25.3471,0.005779064,0.0001898874,0.0002272679,0.001194711,0.01584825,0.25,0.1,5.0625e-05,-0.03673197,0.09511384,0.5276432,0.3642995,27553,0.9890751,719.27,59.23254
33,1789964370.832,-0.4056165,-0.434089,1.222507,-0.0671085,-0.007688429,-0.3299998,-0.1352112,-0.01665442,0,-0.09493446,-0.001690916,-0.05507999,-0.001812648,0.8077523,-0.03180125,-0.05751662,0,-0.04626984,-0.06905752,-0.03864775,0.6263277,0,-0.004606224,-0.003486335,0.319177,0.6447744,0.7175547,0.004107223,0.0001708594,25.33297,0.005720231,0.0001808776,0.0002246316,0.001207498,0.01127983,0,0.15,0.0001708594,-0.02807723,0.107255,0.5197294,0.3354156,28738,0.9880118,750.66,60.71769
34,1789964371.684,-0.4179931,-0.4366983,1.255508,-0.07459594,-0.007720025,-0.15,-0.1354226,-0.01794501,0,-0.09610431,-0.001751302,-0.03692001,-0.001784432,0.9414527,-0.03308536,-0.04264452,0,-0.04516212,-0.06383117,-0.03919787,0.642343,0.1097149,-0.00476855,-0.003585537,0.3098803,0.8207091,1.295553,0.003969631,2.25e-05,25.30794,0.005531548,0.0001739297,0.0002193452,0.001168642,0.01712821,0.35,0.1,2.25e-05,-0.02639693,0.1131119,0.5139015,0.3315454,29068,0.9869469,758.47,61.07884
35,1789964372.570,-0.4174346,-0.458253,1.294509,-0.08541062,-0.007232796,-0.12,-0.1426959,-0.01866295,0,-0.1024153,-0.001800733,-0.04401,-0.001609907,0.9187039,-0.03307813,-0.04828621,0,-0.04537116,-0.06439231,-0.04340724,0.6681595,0.07908887,-0.004881801,-0.003628463,0.3480892,0.8268679,0.9587263,0.003955439,0.0001139063,25.29908,0.005429958,0.0001634415,0.0002041429,0.001106935,0.009673258,0,0.2,0.0001139063,-0.02291822,0.08504781,0.511785,0.3671184,27962,0.986478,777.94,62.60756
36,1789964373.485,-0.4305934,-0.4711674,1.33051,-0.08256048,-0.007188487,-0.105,-0.147495,-0.01862436,0,-0.1046707,-0.001850388,-0.04328,-0.0019309,0.9612877,-0.03490406,-0.04860784,0,-0.04831203,-0.06973507,-0.04345384,0.6893224,0.09342663,-0.004969074,-0.00361208,0.3248689,0.8884513,0.906864,0.003886418,0.0001139063,25.28488,0.005328915,0.0001590289,0.0001969334,0.001086534,0.01307516,0.15,0.15,0.0001139063,-0.02426754,0.1019965,0.541878,0.3654804,27085,0.9856463,799.16,63.99683
37,1789964374.423,-0.440825,-0.4636293,1.368011,-0.08834722,-0.007025864,-0.175,-0.1596642,-0.01910761,-0.0498843,-0.1157869,-0.001898802,-0.0126,-0.002243004,1.206509,-0.03674135,-0.01117283,0,-0.05021683,-0.05869065,-0.04880666,0.707538,0.3291097,-0.005245994,-0.003800791,0.3609825,0.7569453,1.42437,0.003812821,0.0001139063,25.26781,0.005242511,0.000154256,0.0001909102,0.001084524,0.01426268,0.1,0.1,0.0001139063,-0.03053699,0.1033906,0.5558095,0.3682714,26595,0.9845718,817.39,66.96786
38,1789964375.319,-0.4668519,-0.4761624,1.404011,-0.08557957,-0.009498923,-0.3999997,-0.1527324,-0.01964366,0,-0.1064786,-0.00194628,-0.06505998,-0.001500912,0.8983027,-0.03848111,-0.0646291,-0.0001456127,-0.05418769,-0.07648037,-0.0360938,0.714237,0,-0.005351022,-0.004088668,0.3381215,0.7302884,1.083295,0.003832537,3.375e-05,25.24739,0.005251375,0.0001555062,0.0001956025,0.001067729,0.01644935,0.3,0.15,3.375e-05,-0.0318215,0.08687632,0.5281508,0.3611608,27634,0.9836498,833.53,68.57092
39,1789964376.230,-0.4691694,-0.4936397,1.440012,-0.08621781,-0.009348962,-0.1999999,-0.1637733,-0.02033902,0,-0.1166948,-0.002005328,-0.04704,-0.002415487,1.044456,-0.03744472,-0.0502345,0,-0.05603875,-0.08716096,-0.03680065,0.7345923,0.1090171,-0.005497682,-0.004017884,0.3880194,1.17897,0.8523644,0.00378699,0.0001708594,25.2346,0.005127749,0.0001475487,0.0001793373,0.001013873,0.01129643,0,0.2,0.0001708594,-0.0276406,0.07457807,0.5346131,0.369154,27192,0.9827827,872.24,71.75343
