step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
397,1789522919.873,-0.04966175,0.500002,-0.004137408,0,0,-0.0030419,1.969586,0.9051651,-0.00974005,0,0,0,0,1,9.854212,0.0002562891,-0.004533604,0.0001203454,0.0101572,0.4719663,0.04026055,95957,0.4685573,500,33.07948
398,1789522920.386,-0.04966175,0.500002,-0.004137408,0,0,-0.0030419,1.969586,0.9051651,-0.00974005,0,0,0,0,1,9.843272,0.0002562891,-0.001528454,0.0001150398,0.0101572,0.4700978,0.03964829,96424,0.4682442,500,33.07948
399,1789522920.903,-0.04966175,0.500002,-0.004137408,0,0,-0.0030419,1.969586,0.9051651,-0.00974005,0,0,0,0,1,9.83272,0.0001708594,-0.003243349,0.0001216812,0.0101572,0.4733002,0.03967738,95817,0.4680266,500,33.07948
400,1789522921.419,-0.04966175,0.500002,-0.004137408,0,0,-0.0030419,1.969586,0.9051651,-0.00974005,0,0,0,0,1,9.817524,0.0002562891,-0.005186823,0.0001144561,0.0101572,0.472177,0.04060054,95854,0.4677182,500,33.07948
401,1789522921.944,-0.04966175,0.500002,-0.004137408,0,0,-0.0030419,1.969586,0.9051651,-0.00974005,0,0,0,0,1,9.796331,0.0002562891,-0.002909198,0.0001144001,0.0101572,0.4791746,0.03958845,94748,0.4673437,500,33.07948
402,1789522922.459,-0.04966175,0.500002,-0.004137408,0,0,-0.0030419,1.969586,0.9051651,-0.00974005,0,0,0,0,1,9.775388,0.0002562891,-0.002475635,0.0001328998,0.0101572,0.4715092,0.04023838,96047,0.4671065,500,33.07948
403,1789522922.980,-0.05156549,0.500002,-0.003602008,0,0,-0.002903937,1.971054,0.9133648,-0.009755759,0,0,0,0,1,9.759808,0.0001708594,-0.001902787,0.0001270018,0.007589213,0.4774444,0.03981185,95024,0.4668384,500,33.07884
404,1789522923.496,-0.05327948,0.500002,-0.003620535,0,0,-0.002865491,1.973685,0.9144534,-0.0105721,0,0,0,0,1,9.739529,0.0002562891,-0.0005412454,0.0001034737,0.01549566,0.4734855,0.03981924,95755,0.4664527,500,33.0803
405,1789522924.025,-0.05001141,0.500002,-0.004650272,0,0,-0.002970873,1.967685,0.9129993,-0.01129589,0,0,0,0,1,9.721304,0.0001708594,-0.001859808,0.0001041989,0.007738209,0.4847453,0.04040623,93595,0.4661027,500,33.07991
406,1789522924.570,-0.04976086,0.500002,-0.004457264,0,0,-0.003049355,1.96839,0.9043934,-0.009761682,0,0,0,0,1,9.702189,0.0002562891,-0.004207037,0.0001059244,0.008652017,0.502157,0.03996634,90665,0.4656826,500,33.08037
407,1789522925.107,-0.04794221,0.500002,-0.004181003,0,0,-0.002909094,1.969305,0.9097392,-0.009586006,0,0,0,0,1,9.687996,7.59375e-05,0.001856016,0.0001185735,0.0106686,0.4926229,0.04001403,92280,0.4655544,500,33.09197
408,1789522925.667,-0.04807062,0.500002,-0.004279661,0,0,-0.002990848,1.969501,0.9100862,-0.009987678,0,0,0,0,1,9.678436,0.0001139063,-0.002009569,0.0001115299,0.01062988,0.5154226,0.04170132,88224,0.4653243,500,33.1224
409,1789522926.223,-0.04748128,0.500002,-0.004298335,0,0,-0.003023398,1.969805,0.9076509,-0.01000524,0,0,0,0,1,9.664277,0.0001708594,-0.003259259,0.0001163008,0.01099919,0.5115824,0.03996801,89116,0.465085,500,33.12339
410,1789522926.777,-0.04813659,0.500002,-0.004481214,0,0,-0.003034214,1.968331,0.9058605,-0.009928366,0,0,0,0,1,9.650596,0.0001708594,-0.00221315,0.0001063008,0.01005412,0.5104208,0.03997898,89302,0.464762,500,33.11472
411,1789522927.336,-0.04765522,0.500002,-0.004100173,0,0,-0.00297149,1.970536,0.9089102,-0.009715582,0,0,0,0,1,9.628778,0.0002562891,-0.005659593,0.0001117029,0.01025794,0.5153048,0.03984261,88538,0.4643164,500,33.14264
412,1789522927.893,-0.04841386,0.500002,-0.004324617,0,0,-0.002984526,1.969858,0.910165,-0.009874772,0,0,0,0,1,9.606885,0.0001708594,-0.003309391,0.0001397167,0.01112869,0.5131619,0.0399034,88871,0.4639389,500,33.15464
413,1789522928.455,-0.04831672,0.500002,-0.004153217,0,0,-0.002979137,1.971879,0.9129793,-0.009505372,0,0,0,0,1,9.588559,0.0002562891,-0.003912434,0.0001211088,0.008383545,0.5185578,0.03983998,88023,0.4636564,500,33.1518
414,1789522929.016,-0.04861645,0.500002,-0.004086031,0,0,-0.002901538,1.971077,0.9129679,-0.009668862,0,0,0,0,1,9.579072,0.0001139063,-0.002207386,0.0001325867,0.01022763,0.5178854,0.03974247,88144,0.4635999,500,33.16776
415,1789522929.577,-0.04830213,0.500002,-0.004158067,0,0,-0.002951603,1.970942,0.9128501,-0.009827618,0,0,0,0,1,9.565522,0.0002562891,-0.003469846,0.0001109142,0.008551805,0.5166228,0.04071403,88190,0.4631102,500,33.16818
416,1789522930.125,-0.04793005,0.500002,-0.004262384,0,0,-0.003041539,1.971179,0.9094846,-0.01000001,0,0,0,0,1,9.550793,5.0625e-05,0.005134875,0.0001497641,0.00906761,0.5036891,0.04034257,90347,0.4629846,500,33.1669
417,1789522930.655,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.549067,0.0001139063,-0.00618033,0.0002521243,0.009509386,0.4857321,0.0399611,93499,0.463026,500,33.1669
418,1789522931.171,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.548689,0.0001708594,-0.002416028,0.0001295052,0.009509386,0.4733777,0.0398767,95765,0.463047,500,33.1669
419,1789522931.689,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.545745,0.0002562891,-0.002764329,0.0001256363,0.009509386,0.4748259,0.03986931,95497,0.4631868,500,33.1669
420,1789522932.206,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.545335,7.59375e-05,0.0004822803,0.0001104718,0.009509386,0.4730921,0.03968668,95854,0.463191,500,33.1669
421,1789522932.725,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.53917,0.0001708594,-0.002967878,0.0001046262,0.009509386,0.4762645,0.03963089,95275,0.462959,500,33.1669
422,1789522933.241,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.523339,0.0002562891,-0.002280309,0.0001139636,0.009509386,0.473515,0.03983212,95748,0.4625278,500,33.1669
423,1789522933.767,-0.04754094,0.500002,-0.004239086,0,0,-0.002973311,1.970627,0.911283,-0.009880817,0,0,0,0,1,9.505181,0.0001708594,-0.0003389917,0.0001193057,0.009509386,0.4813116,0.04118276,94071,0.4622651,500,33.1669
424,1789522934.290,-0.05045058,0.500002,-0.004295982,0,0,-0.003068046,1.971684,0.9096574,-0.009359819,0,0,0,0,1,9.49407,0.0001139063,-0.00223275,0.0001015357,0.004343471,0.4783812,0.04119825,94599,0.4620263,500,33.16701
425,1789522934.809,-0.04405371,0.500002,-0.004613725,0,0,-0.003343317,1.967827,0.8963525,-0.01182509,0,0,0,0,1,9.480489,0.0001708594,-0.002937168,0.0001084291,0.004694437,0.4756062,0.03970718,95382,0.4618167,500,33.16854
426,1789522935.346,-0.04457527,0.500002,-0.004418211,0,0,-0.002989218,1.971013,0.90536,-0.008971508,0,0,0,0,1,9.473111,0.0001139063,-0.0006370898,0.0001007302,0.009255981,0.4924016,0.04095769,92155,0.4617321,500,33.17356
427,1789522935.892,-0.04576354,0.500002,-0.004390003,0,0,-0.002888758,1.968845,0.9134172,-0.01029983,0,0,0,0,1,9.462203,0.0001708594,-0.005278942,9.93652e-05,0.01130263,0.5024652,0.03983903,90635,0.4614935,500,33.18046
428,1789522936.439,-0.04495641,0.500002,-0.004131595,0,0,-0.003021873,1.970884,0.9140735,-0.01021033,0,0,0,0,1,9.4443,0.0002562891,-0.002746457,9.419667e-05,0.01253921,0.5021324,0.04088163,90516,0.4612075,500,33.19271
429,1789522937.001,-0.04593265,0.500002,-0.004165853,0,0,-0.002887886,1.970685,0.9154708,-0.01003012,0,0,0,0,1,9.43144,0.0001708594,-0.001418234,0.0001407833,0.008844681,0.5184608,0.04005885,88004,0.461014,500,33.21572
430,1789522937.553,-0.04679834,0.500002,-0.004284143,0,0,-0.002987061,1.972456,0.9193869,-0.01002245,0,0,0,0,1,9.418994,0.0001139063,-0.0006432083,0.0001213413,0.008938244,0.5087543,0.03967428,89623,0.4608221,500,33.23864
431,1789522938.115,-0.04609904,0.500002,-0.004234039,0,0,-0.002901032,1.971605,0.9151928,-0.009793088,0,0,0,0,1,9.409252,0.0001139063,-0.0009955135,0.0001010523,0.008229471,0.5182211,0.03984976,88074,0.4606455,500,33.24124
432,1789522938.674,-0.04449737,0.500002,-0.004322069,0,0,-0.003000751,1.970613,0.9110693,-0.01026215,0,0,0,0,1,9.392189,0.0002562891,-0.002880373,0.0001051888,0.00888286,0.5157449,0.03942561,88534,0.4602854,500,33.20684
433,1789522939.232,-0.04568206,0.500002,-0.004036431,0,0,-0.002843659,1.972643,0.9192039,-0.01057225,0,0,0,0,1,9.378193,7.59375e-05,-0.00107486,0.0001083933,0.009582448,0.5141058,0.04048395,88627,0.4601483,500,33.23937
434,1789522939.790,-0.04493379,0.500002,-0.004170177,0,0,-0.002868162,1.971408,0.9171257,-0.01074861,0,0,0,0,1,9.36475,0.0001708594,-0.004553352,0.0001044938,0.009432536,0.5122969,0.04140353,88770,0.4597171,500,33.25306
435,1789522940.343,-0.0450682,0.500002,-0.004109657,0,0,-0.002898807,1.971732,0.9185812,-0.01043761,0,0,0,0,1,9.341476,0.0002562891,-0.002294598,0.0001110671,0.008566,0.5092998,0.04046702,89405,0.4593555,500,33.2441
436,1789522940.903,-0.04545367,0.500002,-0.004132985,0,0,-0.002785009,1.971495,0.9196126,-0.01042037,0,0,0,0,1,9.329478,7.59375e-05,0.003926515,0.0001102412,0.00917227,0.5162892,0.03973341,88399,0.4592575,500,33.26925
437,1789522941.435,-0.04559253,0.500002,-0.004170333,0,0,-0.002884311,1.972271,0.9164925,-0.01031759,0,0,0,0,1,9.323837,0.0001139063,-0.001460672,0.0001785672,0.008990793,0.4879713,0.04024768,93052,0.4591345,500,33.26688
438,1789522941.956,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.318996,0.0002562891,-0.004140885,0.0001670022,0.008838257,0.4770112,0.0399754,95074,0.4590925,500,33.26688
439,1789522942.475,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.313746,7.59375e-05,0.001227243,0.0001270817,0.008838257,0.4755533,0.0396893,95395,0.4590304,500,33.26688
440,1789522942.992,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.304256,0.0001708594,-0.00305627,0.0001053123,0.008838257,0.4739676,0.0399158,95648,0.4588372,500,33.26688
441,1789522943.511,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.289589,0.0002562891,-0.001782741,0.0001081905,0.008838257,0.4750481,0.03989935,95450,0.4586245,500,33.26688
442,1789522944.025,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.28069,7.59375e-05,0.002141642,0.0001134776,0.008838257,0.4709837,0.03960013,96266,0.4585631,500,33.26688
443,1789522944.545,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.269274,0.0001708594,-0.004840863,9.655423e-05,0.008838257,0.4775546,0.03964067,95035,0.4582431,500,33.26688
444,1789522945.064,-0.04498716,0.500002,-0.004150809,0,0,-0.002870535,1.971567,0.9170448,-0.01029358,0,0,0,0,1,9.252996,0.0001139063,-0.001924369,0.0001248947,0.008838257,0.47596,0.03981256,95297,0.4580227,500,33.26688
445,1789522945.588,-0.04201436,0.500002,-0.004499866,0,0,-0.002666011,1.970409,0.9153282,-0.00782495,0,0,0,0,1,9.242866,0.0001708594,-0.005182291,0.0001155544,0.0113515,0.479773,0.03999853,94564,0.4579027,500,33.27105
446,1789522946.117,-0.04336378,0.500002,-0.0043572,0,0,-0.002736429,1.971196,0.9186767,-0.008596065,0,0,0,0,1,9.236301,0.0001708594,-0.0004007069,0.0001007268,0.009980006,0.4857206,0.03989959,93512,0.4578018,500,33.27394
447,1789522946.652,-0.04685691,0.500002,-0.004615677,0,0,-0.002839243,1.969871,0.9183323,-0.009526081,0,0,0,0,1,9.230477,0.0001708594,-0.002888085,9.70021e-05,0.01161214,0.491703,0.03962469,92507,0.4577532,500,33.28045
448,1789522947.196,-0.04514579,0.500002,-0.003828795,0,0,-0.002741487,1.97335,0.9209973,-0.01005187,0,0,0,0,1,9.226077,5.0625e-05,0.002056903,0.0001088442,0.00858708,0.5006871,0.03980327,90939,0.4577295,500,33.29783
449,1789522947.746,-0.04589443,0.500002,-0.003931401,0,0,-0.002771611,1.971869,0.9206528,-0.009853825,0,0,0,0,1,9.222453,0.0001139063,-0.00289862,0.0001086256,0.01174349,0.5065045,0.03961039,90003,0.4576604,500,33.30479
450,1789522948.305,-0.04384162,0.500002,-0.003963478,0,0,-0.002804292,1.972928,0.9198765,-0.01019513,0,0,0,0,1,9.213301,0.0001708594,-0.003253755,0.0001006756,0.008586379,0.5150759,0.03986549,88571,0.4574389,500,33.31713
451,1789522948.858,-0.04461781,0.500002,-0.00390564,0,0,-0.002778969,1.97274,0.9216807,-0.01032963,0,0,0,0,1,9.200301,0.0001708594,-0.003177436,9.703695e-05,0.008077724,0.5067735,0.03941846,89990,0.4572141,500,33.32502
452,1789522949.425,-0.04324643,0.500002,-0.004050806,0,0,-0.002755955,1.971134,0.9181651,-0.0104879,0,0,0,0,1,9.182762,0.0001708594,-0.002991154,0.000112231,0.008538006,0.5227735,0.04064035,87239,0.4568527,500,33.31485
453,1789522949.993,-0.04338098,0.500002,-0.003877631,0,0,-0.002761246,1.973709,0.9229077,-0.0100043,0,0,0,0,1,9.164366,0.0002562891,-0.002898396,0.000208958,0.009616473,0.524286,0.04018617,87076,0.4566462,500,33.3327
454,1789522950.553,-0.04344063,0.500002,-0.004090006,0,0,-0.002749673,1.970922,0.9179897,-0.01075368,0,0,0,0,1,9.157567,0.0001139063,0.001238001,0.0002939332,0.008141651,0.5157156,0.04004788,88440,0.4566696,500,33.32807
455,1789522951.113,-0.04425224,0.500002,-0.003937672,0,0,-0.00278189,1.9737,0.9234288,-0.01024803,0,0,0,0,1,9.151937,0.0001708594,-0.004088087,0.0001431993,0.008045113,0.516588,0.03982663,88337,0.4565012,500,33.32436
456,1789522951.679,-0.04390535,0.500002,-0.003805193,0,0,-0.002698743,1.973698,0.923588,-0.009750786,0,0,0,0,1,9.142498,7.59375e-05,-0.001160434,0.0001073242,0.00714723,0.5216999,0.04029179,87460,0.456353,500,33.33348
457,1789522952.234,-0.0448704,0.500002,-0.003986669,0,0,-0.002681893,1.971525,0.9218507,-0.009930175,0,0,0,0,1,9.129786,0.0001708594,-0.003518574,0.0001032649,0.008814113,0.5118916,0.03977394,89097,0.4560783,500,33.32644
458,1789522952.771,-0.04321988,0.500002,-0.004025225,0,0,-0.002726121,1.972271,0.9226375,-0.009943448,0,0,0,0,1,9.119431,7.59375e-05,-0.0007787605,0.0002190046,0.008563467,0.4935858,0.03998303,92119,0.4560301,500,33.35305
459,1789522953.291,-0.04323108,0.500002,-0.003933774,0,0,-0.002730616,1.972531,0.9220182,-0.01016691,0,0,0,0,1,9.117395,0.0001708594,-0.005905765,0.0001344757,0.008669132,0.474757,0.04052711,95388,0.4561011,500,33.35305
460,1789522953.816,-0.04323108,0.500002,-0.003933774,0,0,-0.002730616,1.972531,0.9220182,-0.01016691,0,0,0,0,1,9.112527,0.0001708594,-0.0007668511,0.000108701,0.008669132,0.4818995,0.03974032,94225,0.4560077,500,33.35305
461,1789522954.334,-0.04323108,0.500002,-0.003933774,0,0,-0.002730616,1.972531,0.9220182,-0.01016691,0,0,0,0,1,9.106583,5.0625e-05,0.001308313,0.0001023065,0.008669132,0.4759939,0.0395627,95337,0.455992,500,33.35305
462,1789522954.856,-0.04323108,0.500002,-0.003933774,0,0,-0.002730616,1.972531,0.9220182,-0.01016691,0,0,0,0,1,9.102633,7.59375e-05,-0.000267907,8.842025e-05,0.008669132,0.4784677,0.0395925,94877,0.4559236,500,33.35305
463,1789522955.375,-0.04323108,0.500002,-0.003933774,0,0,-0.002730616,1.972531,0.9220182,-0.01016691,0,0,0,0,1,9.095502,0.0001708594,-0.001541123,9.397832e-05,0.008669132,0.4755549,0.04019809,95301,0.4558876,500,33.35305
464,1789522955.892,-0.04323108,0.500002,-0.003933774,0,0,-0.002730616,1.972531,0.9220182,-0.01016691,0,0,0,0,1,9.091979,0.0002562891,-0.0004826633,9.937956e-05,0.008669132,0.473963,0.04002047,95629,0.4559137,500,33.35305
465,1789522956.414,-0.04297697,0.500002,-0.003971982,0,0,-0.002770358,1.973199,0.9210269,-0.00973688,0,0,0,0,1,9.085045,0.0001708594,-0.0002297903,0.0001174109,0.009047599,0.4759331,0.04229283,94846,0.4558641,500,33.35403
466,1789522956.936,-0.04091541,0.500002,-0.003560845,0,0,-0.00272529,1.975934,0.9176661,-0.009181759,0,0,0,0,1,9.076214,0.0002562891,-0.0003552922,0.0001011348,0.006078513,0.4787381,0.03986573,94777,0.4557008,500,33.35424
467,1789522957.465,-0.04221459,0.500002,-0.003756327,0,0,-0.002700185,1.973798,0.9200701,-0.01005418,0,0,0,0,1,9.065968,7.59375e-05,0.000951951,0.0001068413,0.005565199,0.4845335,0.04105592,93517,0.4555718,500,33.35305
468,1789522958.013,-0.04363546,0.500002,-0.003690624,0,0,-0.002611702,1.973564,0.9254715,-0.01012811,0,0,0,0,1,9.053123,0.0001708594,-0.003278899,8.965679e-05,0.008061353,0.5039096,0.04031277,90316,0.4552861,500,33.36059
469,1789522958.559,-0.04262997,0.500002,-0.0040287,0,0,-0.002763375,1.972923,0.9242305,-0.01052868,0,0,0,0,1,9.036972,0.0001708594,-0.00233227,0.0001058114,0.008905773,0.5025079,0.03988481,90620,0.4550772,500,33.36087
470,1789522959.111,-0.0412073,0.500002,-0.003819369,0,0,-0.002631114,1.973557,0.9266093,-0.01022832,0,0,0,0,1,9.029843,0.0001139063,-0.001926687,9.185958e-05,0.006352623,0.5090826,0.03980112,89549,0.455004,500,33.37981
471,1789522959.672,-0.0417314,0.500002,-0.003882579,0,0,-0.002649187,1.972121,0.9231977,-0.009776764,0,0,0,0,1,9.019504,0.0002562891,-0.003017733,0.0001022318,0.007807158,0.5178485,0.03958917,88174,0.4548765,500,33.39388
472,1789522960.227,-0.04210407,0.500002,-0.003903049,0,0,-0.002677863,1.971963,0.922779,-0.009854266,0,0,0,0,1,9.011703,0.0001139063,-0.001319297,0.0004929031,0.008252362,0.5109663,0.03955841,89282,0.4548279,500,33.37611
473,1789522960.787,-0.04209698,0.500002,-0.003846037,0,0,-0.002685809,1.974339,0.9265158,-0.01020438,0,0,0,0,1,9.000738,0.0001708594,-0.00290697,0.0002016681,0.009401473,0.5156491,0.04009104,88444,0.4545156,500,33.37774
474,1789522961.344,-0.04155668,0.500002,-0.003887868,0,0,-0.002688456,1.973996,0.9255413,-0.009722752,0,0,0,0,1,8.986547,0.0002562891,-0.002732798,9.051064e-05,0.008380733,0.5136144,0.03978086,88818,0.454515,500,33.40485
475,1789522961.910,-0.04122978,0.500002,-0.004000975,0,0,-0.002678851,1.972316,0.9237878,-0.009491188,0,0,0,0,1,8.983228,0.0001139063,-0.00136945,9.019607e-05,0.008520093,0.5221419,0.03997922,87440,0.4545056,500,33.40364
476,1789522962.466,-0.0417223,0.500002,-0.003935033,0,0,-0.002680054,1.972571,0.9235392,-0.009364029,0,0,0,0,1,8.971787,0.0001708594,-0.003299527,8.932051e-05,0.006941267,0.5103543,0.04129291,89100,0.4542597,500,33.39513
477,1789522963.021,-0.0417941,0.500002,-0.003727629,0,0,-0.002638025,1.974268,0.9271529,-0.00931027,0,0,0,0,1,8.960311,5.0625e-05,0.001806465,8.653654e-05,0.007322367,0.5113103,0.04076886,89030,0.4541185,500,33.39768
478,1789522963.575,-0.04319361,0.500002,-0.003675402,0,0,-0.002588699,1.975029,0.9309157,-0.009262574,0,0,0,0,1,8.952895,0.0001139063,-0.003960819,8.873964e-05,0.009632088,0.5096703,0.04014063,89398,0.4539839,500,33.43432
479,1789522964.102,-0.04119857,0.500002,-0.003844652,0,0,-0.002637355,1.973329,0.9255659,-0.009511584,0,0,0,0,1,8.945285,5.0625e-05,0.001012256,0.0002191973,0.008023554,0.4825273,0.04103661,93879,0.4539246,500,33.43742
480,1789522964.623,-0.04121514,0.500002,-0.003868927,0,0,-0.002649378,1.973269,0.9256379,-0.009616687,0,0,0,0,1,8.942968,0.0001139063,-0.005666127,0.000104117,0.008371033,0.4772139,0.03979158,95070,0.4538853,500,33.43742
481,1789522965.138,-0.04121514,0.500002,-0.003868927,0,0,-0.002649378,1.973269,0.9256379,-0.009616687,0,0,0,0,1,8.936403,7.59375e-05,-0.0006088718,9.431186e-05,0.008371033,0.4717865,0.03994703,96049,0.4537544,500,33.43742
482,1789522965.660,-0.04121514,0.500002,-0.003868927,0,0,-0.002649378,1.973269,0.9256379,-0.009616687,0,0,0,0,1,8.924921,0.0001708594,-0.003927666,8.781321e-05,0.008371033,0.4774265,0.04148293,94721,0.4534271,500,33.43742
483,1789522966.176,-0.04121514,0.500002,-0.003868927,0,0,-0.002649378,1.973269,0.9256379,-0.009616687,0,0,0,0,1,8.91288,0.0001139063,-0.001264237,8.252924e-05,0.008371033,0.4736032,0.03982425,95733,0.4532577,500,33.43742
484,1789522966.692,-0.04121514,0.500002,-0.003868927,0,0,-0.002649378,1.973269,0.9256379,-0.009616687,0,0,0,0,1,8.903402,0.0001139063,-0.001473989,8.709262e-05,0.008371033,0.4726093,0.03997374,95890,0.4530948,500,33.43742
485,1789522967.211,-0.04121514,0.500002,-0.003868927,0,0,-0.002649378,1.973269,0.9256379,-0.009616687,0,0,0,0,1,8.889904,0.0001708594,-0.002528215,8.932593e-05,0.008371033,0.4754436,0.03981543,95392,0.4528061,500,33.43742
486,1789522967.730,-0.04302456,0.500002,-0.003669201,0,0,-0.002638783,1.975782,0.9285069,-0.009257886,0,0,0,0,1,8.87177,0.0001708594,-0.0002834213,8.689328e-05,0.007709711,0.4760215,0.03966451,95313,0.452597,500,33.44045
487,1789522968.251,-0.04429318,0.500002,-0.003640352,0,0,-0.00245088,1.97527,0.9372877,-0.00816822,0,0,0,0,1,8.861109,0.0001708594,-0.0007476746,7.904162e-05,0.003661641,0.4770417,0.04051828,94968,0.4525435,500,33.43985
488,1789522968.776,-0.04196665,0.500002,-0.003755521,0,0,-0.00264675,1.973652,0.9257069,-0.009480684,0,0,0,0,1,8.855051,0.0001708594,-0.001308633,8.394347e-05,0.007264473,0.4818554,0.04060531,94077,0.4523332,500,33.43694
489,1789522969.325,-0.0392117,0.500002,-0.003998656,0,0,-0.002777982,1.972733,0.9189535,-0.009727574,0,0,0,0,1,8.842544,0.0001139063,-0.001028236,8.080434e-05,0.008399501,0.505245,0.03983712,90173,0.4520553,500,33.43031
490,1789522969.876,-0.03929118,0.500002,-0.003939308,0,0,-0.002645884,1.973057,0.9241983,-0.009100865,0,0,0,0,1,8.835933,0.0001139063,-0.002737447,7.496073e-05,0.007001688,0.5072615,0.03998494,89816,0.4519739,500,33.42997
491,1789522970.432,-0.04059367,0.500002,-0.003959412,0,0,-0.002623777,1.972017,0.9270337,-0.009124195,0,0,0,0,1,8.827284,0.0001708594,-0.004434424,7.983535e-05,0.00994928,0.5111914,0.04159784,88916,0.4518854,500,33.43659
492,1789522970.992,-0.04060854,0.500002,-0.003930376,0,0,-0.002616543,1.972929,0.9261748,-0.00909151,0,0,0,0,1,8.8201,7.59375e-05,0.002963971,8.450809e-05,0.008521147,0.5150378,0.04033351,88502,0.4518702,500,33.44616
493,1789522971.550,-0.04056762,0.500002,-0.003850451,0,0,-0.002609955,1.973383,0.9278314,-0.009472562,0,0,0,0,1,8.811605,0.0001708594,-0.004782938,8.351423e-05,0.008710458,0.5135643,0.0407486,88671,0.4517388,500,33.45191
