attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
11,61,1.22,stand,0.07906,0.07864,-0.00811,0.09715,0.03,-3.34,61.21,0.3096,0.0263,1.949,1.704,0.0,0.0,0,0.0,0.0
12,61,1.22,stand,0.08649,0.08585,-0.01046,0.10495,0.03,-2.62,54.78,0.3077,0.0263,2.107,1.73,0.0,0.0,0,0.0,0.0
13,61,1.22,stand,0.09066,0.09046,-0.00602,0.10871,0.03,-2.8,53.18,0.3082,0.0267,2.162,1.73,0.0,0.0,0,0.0,0.0
14,61,1.22,stand,0.08449,0.08338,-0.01363,0.10338,0.03,-3.47,53.67,0.3091,0.0265,2.016,1.73,0.0,0.0,0,0.0,0.0
15,61,1.22,stand,0.09266,0.09234,-0.00773,0.11068,0.03,-2.75,53.85,0.3078,0.0265,2.185,1.73,0.0,0.0,0,0.0,0.0
0,62,1.24,stand,0.08601,0.08385,-0.01912,0.10464,0.03,-2.24,55.18,0.308,0.0263,2.205,1.73,0.0,0.0,0,0.0,0.0
1,62,1.24,stand,0.09023,0.09005,-0.00564,0.10871,0.03,-2.39,52.68,0.308,0.0268,2.219,1.73,0.0,0.0,0,0.0,0.0
2,62,1.24,stand,0.08793,0.08733,-0.01028,0.1069,0.03,-2.78,53.54,0.3082,0.0254,2.212,1.702,0.0,0.0,0,0.0,0.0
3,62,1.24,stand,0.09186,0.08935,-0.02131,0.11051,0.03,-3.09,54.04,0.308,0.0253,2.29,1.73,0.0,0.0,0,0.0,0.0
4,62,1.24,stand,0.08892,0.0889,0.00192,0.10768,0.03,-2.91,53.49,0.3087,0.026,2.202,1.73,0.0,0.0,0,0.0,0.0
5,62,1.24,stand,0.09492,0.09412,-0.01229,0.11318,0.03,-3.11,52.81,0.3085,0.0263,2.267,1.73,0.0,0.0,0,0.0,0.0
6,62,1.24,stand,0.08825,0.08825,0.00034,0.1071,0.03,-3.1,53.42,0.3085,0.0256,2.194,1.73,0.0,0.0,0,0.0,0.0
7,62,1.24,stand,0.08599,0.08437,-0.01661,0.10479,0.03,-2.9,52.86,0.3087,0.0256,2.163,1.73,0.0,0.0,0,0.0,0.0
8,62,1.24,stand,0.07643,0.07463,-0.0165,0.09472,0.03,-2.72,63.23,0.3086,0.0244,2.157,1.177,0.0,0.0,0,0.0,0.0
9,62,1.24,stand,0.08777,0.08777,0.00042,0.10635,0.03,-2.8,53.25,0.3088,0.026,2.181,1.73,0.0,0.0,0,0.0,0.0
10,62,1.24,stand,0.08745,0.08665,-0.01176,0.10601,0.03,-2.31,53.47,0.3081,0.0266,2.211,1.73,0.0,0.0,0,0.0,0.0
11,62,1.24,stand,0.07556,0.07534,-0.00579,0.09351,0.03,-3.39,65.07,0.3096,0.0263,1.983,1.656,0.0,0.0,0,0.0,0.0
12,62,1.24,stand,0.08376,0.08342,-0.00753,0.10255,0.03,-2.39,55.24,0.3077,0.0263,2.15,1.73,0.0,0.0,0,0.0,0.0
13,62,1.24,stand,0.08837,0.0883,-0.00345,0.10697,0.03,-2.47,53.28,0.3082,0.0268,2.206,1.73,0.0,0.0,0,0.0,0.0
14,62,1.24,stand,0.08268,0.08192,-0.01118,0.10163,0.03,-2.99,54.69,0.3092,0.0266,2.073,1.73,0.0,0.0,0,0.0,0.0
15,62,1.24,stand,0.09103,0.09089,-0.00505,0.10942,0.03,-2.24,53.96,0.3077,0.0265,2.242,1.73,0.0,0.0,0,0.0,0.0
0,63,1.26,stand,0.08377,0.08231,-0.01558,0.10258,0.03,-1.71,55.63,0.308,0.0263,2.264,1.73,0.0,0.0,0,0.0,0.0
1,63,1.26,stand,0.08922,0.08919,-0.00254,0.10786,0.03,-1.74,52.83,0.308,0.0268,2.291,1.73,0.0,0.0,0,0.0,0.0
2,63,1.26,stand,0.08567,0.0854,-0.00679,0.10408,0.03,-2.39,57.71,0.3082,0.0254,2.267,1.713,0.0,0.0,0,0.0,0.0
3,63,1.26,stand,0.08916,0.08732,-0.01805,0.1084,0.03,-2.64,53.83,0.3081,0.0253,2.343,1.259,0.0,0.0,0,0.0,0.0
4,63,1.26,stand,0.08779,0.08763,0.00518,0.1057,0.03,-2.27,57.61,0.3087,0.0259,2.273,1.256,0.0,0.0,0,0.0,0.0
5,63,1.26,stand,0.09291,0.09239,-0.00984,0.1114,0.03,-2.67,53.36,0.3085,0.0263,2.324,1.73,0.0,0.0,0,0.0,0.0
6,63,1.26,stand,0.08618,0.08612,0.00296,0.10536,0.03,-2.85,53.7,0.3085,0.0256,2.248,1.73,0.0,0.0,0,0.0,0.0
7,63,1.26,stand,0.0839,0.08282,-0.01344,0.10293,0.03,-2.61,53.29,0.3087,0.0255,2.218,1.73,0.0,0.0,0,0.0,0.0
8,63,1.26,stand,0.07378,0.07265,-0.01285,0.09192,0.03,-2.6,66.49,0.3087,0.0245,2.215,1.218,0.0,0.0,0,0.0,0.0
9,63,1.26,stand,0.08418,0.08413,0.00279,0.10337,0.03,-2.61,53.65,0.3088,0.026,2.221,1.51,0.0,0.0,0,0.0,0.0
10,63,1.26,stand,0.08548,0.08507,-0.00833,0.10438,0.03,-1.84,53.73,0.3081,0.0266,2.271,1.73,0.0,0.0,0,0.0,0.0
11,63,1.26,stand,0.07321,0.07315,-0.00304,0.09162,0.03,-2.97,65.45,0.3097,0.0263,2.041,1.699,0.0,0.0,0,0.0,0.0
12,63,1.26,stand,0.08107,0.08093,-0.00479,0.1,0.03,-2.19,55.78,0.3078,0.0263,2.198,1.73,0.0,0.0,0,0.0,0.0
13,63,1.26,stand,0.08729,0.08729,-0.0004,0.10601,0.03,-1.8,53.54,0.3081,0.0268,2.278,1.73,0.0,0.0,0,0.0,0.0
14,63,1.26,stand,0.07934,0.07888,-0.00844,0.09876,0.03,-2.7,55.45,0.3093,0.0267,2.114,1.519,0.0,0.0,0,0.0,0.0
15,63,1.26,stand,0.08897,0.08895,-0.00205,0.10766,0.03,-1.68,54.15,0.3077,0.0266,2.303,1.73,0.0,0.0,0,0.0,0.0
0,64,1.28,stand,0.08074,0.07979,-0.01233,0.09953,0.03,-1.46,56.23,0.308,0.0263,2.313,1.73,0.0,0.0,0,0.0,0.0
1,64,1.28,stand,0.08607,0.08607,-0.00017,0.10495,0.03,-1.42,53.0,0.308,0.0268,2.341,1.73,0.0,0.0,0,0.0,0.0
2,64,1.28,stand,0.08179,0.08167,-0.00446,0.10033,0.03,-2.57,60.58,0.3083,0.0253,2.304,1.201,0.0,0.0,0,0.0,0.0
3,64,1.28,stand,0.08675,0.08556,-0.01433,0.105,0.03,-2.38,58.85,0.3083,0.0252,2.402,1.73,0.0,0.0,0,0.0,0.0
4,64,1.28,stand,0.08311,0.08284,0.0068,0.10126,0.03,-2.31,59.79,0.3088,0.0258,2.304,1.222,0.0,0.0,0,0.0,0.0
5,64,1.28,stand,0.0889,0.08859,-0.00739,0.10818,0.03,-2.67,53.36,0.3086,0.0263,2.356,1.73,0.0,0.0,0,0.0,0.0
6,64,1.28,stand,0.08392,0.08376,0.0051,0.10327,0.03,-2.59,54.11,0.3086,0.0255,2.301,1.729,0.0,0.0,0,0.0,0.0
7,64,1.28,stand,0.08142,0.0807,-0.01082,0.10053,0.03,-2.44,53.83,0.3089,0.0254,2.267,1.73,0.0,0.0,0,0.0,0.0
8,64,1.28,stand,0.07089,0.07029,-0.00924,0.08913,0.03,-2.55,68.95,0.309,0.0245,2.266,1.216,0.0,0.0,0,0.0,0.0
9,64,1.28,stand,0.08245,0.08223,0.00605,0.10079,0.03,-2.09,58.13,0.3089,0.0259,2.286,1.711,0.0,0.0,0,0.0,0.0
10,64,1.28,stand,0.0828,0.08262,-0.0054,0.10176,0.03,-1.37,54.14,0.3081,0.0266,2.326,1.73,0.0,0.0,0,0.0,0.0
11,64,1.28,stand,0.07024,0.07024,0.0006,0.0881,0.03,-2.9,69.58,0.3099,0.0264,2.093,1.445,0.0,0.0,0,0.0,0.0
12,64,1.28,stand,0.07811,0.07808,-0.00223,0.09704,0.03,-1.99,56.49,0.3079,0.0263,2.242,1.703,0.0,0.0,0,0.0,0.0
13,64,1.28,stand,0.0841,0.08408,0.00193,0.10301,0.03,-1.46,53.78,0.3082,0.0268,2.326,1.73,0.0,0.0,0,0.0,0.0
14,64,1.28,stand,0.07659,0.07645,-0.00453,0.09485,0.03,-2.4,60.43,0.3095,0.0267,2.167,1.73,0.0,0.0,0,0.0,0.0
15,64,1.28,stand,0.08603,0.08603,0.00068,0.10482,0.03,-1.42,54.55,0.3077,0.0266,2.353,1.73,0.0,0.0,0,0.0,0.0
0,65,1.3,stand,0.0773,0.07678,-0.00898,0.09608,0.03,-1.36,57.41,0.3081,0.0263,2.35,1.73,0.0,0.0,0,0.0,0.0
1,65,1.3,stand,0.08298,0.08294,0.00249,0.10201,0.03,-1.22,53.31,0.3081,0.0267,2.382,1.73,0.0,0.0,0,0.0,0.0
2,65,1.3,stand,0.07857,0.07855,-0.00164,0.09648,0.03,-2.4,64.74,0.3085,0.0253,2.351,1.247,0.0,0.0,0,0.0,0.0
3,65,1.3,stand,0.08273,0.08193,-0.01152,0.10048,0.03,-2.43,63.07,0.3084,0.0251,2.444,1.299,0.0,0.0,0,0.0,0.0
4,65,1.3,stand,0.07933,0.07876,0.0095,0.09679,0.03,-2.21,64.21,0.3089,0.0257,2.35,1.671,0.0,0.0,0,0.0,0.0
5,65,1.3,stand,0.0883,0.08823,-0.00345,0.10656,0.03,-1.95,57.62,0.3087,0.0262,2.431,1.715,0.0,0.0,0,0.0,0.0
6,65,1.3,stand,0.08146,0.08113,0.00743,0.1007,0.03,-2.16,54.69,0.3088,0.0254,2.353,1.73,0.0,0.0,0,0.0,0.0
7,65,1.3,stand,0.07877,0.07834,-0.00814,0.09775,0.03,-2.2,54.78,0.309,0.0253,2.313,1.73,0.0,0.0,0,0.0,0.0
8,65,1.3,stand,0.06797,0.06772,-0.00587,0.08574,0.03,-2.58,72.77,0.3092,0.0245,2.312,1.282,0.0,0.0,0,0.0,0.0
9,65,1.3,stand,0.07864,0.07822,0.00817,0.09665,0.03,-1.99,61.77,0.309,0.0258,2.324,1.259,0.0,0.0,0,0.0,0.0
10,65,1.3,stand,0.07964,0.0796,-0.00242,0.09858,0.03,-1.13,54.71,0.3082,0.0266,2.37,1.73,0.0,0.0,0,0.0,0.0
11,65,1.3,stand,0.06652,0.06645,0.00299,0.0842,0.03,-2.96,72.99,0.3101,0.0264,2.134,1.157,0.0,0.0,0,0.0,0.0
12,65,1.3,stand,0.07503,0.07503,0.00037,0.09396,0.03,-1.96,57.53,0.308,0.0263,2.28,1.704,0.0,0.0,0,0.0,0.0
13,65,1.3,stand,0.08096,0.08084,0.00431,0.10007,0.03,-1.36,54.14,0.3082,0.0268,2.364,1.73,0.0,0.0,0,0.0,0.0
14,65,1.3,stand,0.0729,0.07289,-0.00147,0.09029,0.03,-2.44,65.28,0.3096,0.0267,2.213,1.73,0.0,0.0,0,0.0,0.0
15,65,1.3,stand,0.08306,0.08299,0.00346,0.1019,0.03,-1.23,55.04,0.3078,0.0266,2.397,1.73,0.0,0.0,0,0.0,0.0
0,66,1.32,stand,0.07449,0.07428,-0.00551,0.09324,0.03,-1.34,58.57,0.3083,0.0262,2.388,1.73,0.0,0.0,0,0.0,0.0
1,66,1.32,stand,0.08029,0.0801,0.00548,0.09947,0.03,-1.04,53.56,0.3081,0.0267,2.426,1.73,0.0,0.0,0,0.0,0.0
2,66,1.32,stand,0.07536,0.07535,0.00149,0.09282,0.03,-2.32,68.49,0.3087,0.0252,2.399,1.321,0.0,0.0,0,0.0,0.0
3,66,1.32,stand,0.07897,0.07852,-0.00845,0.09656,0.03,-2.41,66.46,0.3086,0.025,2.486,1.292,0.0,0.0,0,0.0,0.0
4,66,1.32,stand,0.07577,0.07475,0.01239,0.09345,0.03,-2.11,66.67,0.309,0.0257,2.397,1.297,0.0,0.0,0,0.0,0.0
5,66,1.32,stand,0.08419,0.08418,-0.00079,0.10292,0.03,-1.71,58.12,0.3089,0.0262,2.469,1.73,0.0,0.0,0,0.0,0.0
6,66,1.32,stand,0.07848,0.07789,0.00962,0.09765,0.03,-2.08,55.69,0.309,0.0253,2.393,1.73,0.0,0.0,0,0.0,0.0
7,66,1.32,stand,0.07599,0.0758,-0.00536,0.09493,0.03,-2.15,55.87,0.3092,0.0252,2.352,1.73,0.0,0.0,0,0.0,0.0
8,66,1.32,stand,0.06388,0.06384,-0.00228,0.08213,0.03,-2.8,74.4,0.3096,0.0245,2.347,1.615,0.0,0.0,0,0.0,0.0
9,66,1.32,stand,0.07505,0.07428,0.01071,0.09275,0.03,-2.06,65.41,0.3092,0.0257,2.362,1.347,0.0,0.0,0,0.0,0.0
10,66,1.32,stand,0.0767,0.0767,0.00049,0.09581,0.03,-1.15,55.19,0.3083,0.0265,2.409,1.73,0.0,0.0,0,0.0,0.0
11,66,1.32,stand,0.06225,0.06202,0.00534,0.07935,0.03,-3.01,77.23,0.3103,0.0264,2.177,1.652,0.0,0.0,0,0.0,0.0
12,66,1.32,stand,0.07222,0.07216,0.00282,0.09125,0.03,-1.96,58.16,0.3082,0.0262,2.316,1.73,0.0,0.0,0,0.0,0.0
13,66,1.32,stand,0.07834,0.07802,0.00713,0.09761,0.03,-1.23,54.46,0.3083,0.0267,2.405,1.73,0.0,0.0,0,0.0,0.0
14,66,1.32,stand,0.06871,0.0687,0.00085,0.0859,0.03,-2.8,69.31,0.3099,0.0267,2.241,1.664,0.0,0.0,0,0.0,0.0
15,66,1.32,stand,0.08015,0.07992,0.00609,0.09908,0.03,-1.12,55.52,0.3079,0.0265,2.439,1.73,0.0,0.0,0,0.0,0.0
0,67,1.34,stand,0.07177,0.07173,-0.00259,0.09055,0.03,-1.33,59.28,0.3084,0.0262,2.426,1.73,0.0,0.0,0,0.0,0.0
1,67,1.34,stand,0.07777,0.07736,0.00804,0.09702,0.03,-0.76,53.81,0.3082,0.0266,2.473,1.73,0.0,0.0,0,0.0,0.0
2,67,1.34,stand,0.07141,0.07126,0.00454,0.08977,0.03,-2.41,68.89,0.3089,0.0252,2.438,1.73,0.0,0.0,0,0.0,0.0
3,67,1.34,stand,0.07604,0.0759,-0.00473,0.09331,0.03,-2.4,70.03,0.3089,0.0249,2.533,1.355,0.0,0.0,0,0.0,0.0
4,67,1.34,stand,0.07277,0.0712,0.01504,0.09007,0.03,-2.07,70.36,0.3092,0.0256,2.447,1.329,0.0,0.0,0,0.0,0.0
5,67,1.34,stand,0.08013,0.08009,0.00257,0.09808,0.03,-1.46,62.22,0.309,0.0261,2.51,1.438,0.0,0.0,0,0.0,0.0
6,67,1.34,stand,0.07474,0.07383,0.01163,0.0942,0.03,-2.19,56.75,0.3093,0.0252,2.421,1.73,0.0,0.0,0,0.0,0.0
7,67,1.34,stand,0.07278,0.07273,-0.00265,0.09183,0.03,-2.24,57.08,0.3095,0.0251,2.383,1.73,0.0,0.0,0,0.0,0.0
8,67,1.34,stand,0.06061,0.0606,0.00051,0.07948,0.03,-3.1,74.73,0.3099,0.0245,2.384,1.73,0.0,0.0,0,0.0,0.0
9,67,1.34,stand,0.07163,0.07031,0.01368,0.08992,0.03,-1.97,66.5,0.3095,0.0256,2.403,1.573,0.0,0.0,0,0.0,0.0
10,67,1.34,stand,0.07412,0.07405,0.00321,0.09331,0.03,-1.03,55.67,0.3084,0.0264,2.448,1.73,0.0,0.0,0,0.0,0.0
11,67,1.34,stand,0.05717,0.05664,0.00778,0.07534,0.03,-3.22,78.26,0.3105,0.0265,2.21,1.234,0.0,0.0,0,0.0,0.0
12,67,1.34,stand,0.06957,0.06941,0.00466,0.08881,0.03,-2.13,58.71,0.3084,0.0262,2.35,1.73,0.0,0.0,0,0.0,0.0
13,67,1.34,stand,0.0759,0.07529,0.00956,0.09525,0.03,-1.0,54.76,0.3084,0.0266,2.45,1.73,0.0,0.0,0,0.0,0.0
14,67,1.34,stand,0.06436,0.06425,0.00381,0.08234,0.03,-3.3,70.71,0.3101,0.0266,2.269,1.73,0.0,0.0,0,0.0,0.0
15,67,1.34,stand,0.07741,0.07695,0.00843,0.09652,0.03,-1.14,55.96,0.308,0.0265,2.478,1.73,0.0,0.0,0,0.0,0.0
0,68,1.36,stand,0.06891,0.06891,-0.00024,0.08779,0.03,-1.5,60.03,0.3086,0.0261,2.46,1.711,0.0,0.0,0,0.0,0.0
1,68,1.36,stand,0.07499,0.07432,0.00998,0.09433,0.03,-0.66,54.17,0.3084,0.0265,2.513,1.73,0.0,0.0,0,0.0,0.0
2,68,1.36,stand,0.06846,0.068,0.00791,0.08651,0.03,-1.93,71.15,0.3092,0.0251,2.491,1.266,0.0,0.0,0,0.0,0.0
3,68,1.36,stand,0.07228,0.07227,-0.0014,0.09034,0.03,-2.31,70.44,0.3091,0.0249,2.575,1.708,0.0,0.0,0,0.0,0.0
4,68,1.36,stand,0.06868,0.06654,0.01702,0.0866,0.03,-1.95,71.2,0.3095,0.0256,2.488,1.692,0.0,0.0,0,0.0,0.0
5,68,1.36,stand,0.07602,0.07577,0.00606,0.09398,0.03,-1.43,64.66,0.3092,0.026,2.552,1.432,0.0,0.0,0,0.0,0.0
6,68,1.36,stand,0.07213,0.07079,0.01385,0.0914,0.03,-1.95,57.67,0.3096,0.0251,2.464,1.73,0.0,0.0,0,0.0,0.0
7,68,1.36,stand,0.07035,0.07035,-0.00025,0.08927,0.03,-1.95,57.73,0.3099,0.025,2.424,1.73,0.0,0.0,0,0.0,0.0
8,68,1.36,stand,0.0573,0.05725,0.00228,0.07708,0.03,-2.9,73.83,0.3102,0.0244,2.416,1.727,0.0,0.0,0,0.0,0.0
9,68,1.36,stand,0.0692,0.0671,0.01691,0.0866,0.03,-1.69,70.66,0.3097,0.0256,2.461,1.328,0.0,0.0,0,0.0,0.0
10,68,1.36,stand,0.07142,0.07122,0.00544,0.09071,0.03,-1.02,56.18,0.3086,0.0263,2.483,1.73,0.0,0.0,0,0.0,0.0
11,68,1.36,stand,0.05305,0.05205,0.01026,0.07189,0.03,-3.06,79.83,0.3108,0.0265,2.249,1.394,0.0,0.0,0,0.0,0.0
12,68,1.36,stand,0.06692,0.06665,0.00602,0.08639,0.03,-2.19,59.09,0.3086,0.026,2.38,1.73,0.0,0.0,0,0.0,0.0
13,68,1.36,stand,0.07315,0.07226,0.01138,0.09256,0.03,-0.84,55.15,0.3085,0.0265,2.488,1.73,0.0,0.0,0,0.0,0.0
14,68,1.36,stand,0.06187,0.0616,0.00575,0.08041,0.03,-3.1,70.62,0.3104,0.0266,2.324,1.73,0.0,0.0,0,0.0,0.0
15,68,1.36,stand,0.07487,0.07418,0.01018,0.09422,0.03,-1.25,56.29,0.3082,0.0264,2.516,1.73,0.0,0.0,0,0.0,0.0
0,69,1.38,stand,0.06612,0.0661,0.00172,0.08514,0.03,-1.64,60.62,0.3088,0.026,2.489,1.73,0.0,0.0,0,0.0,0.0
1,69,1.38,stand,0.07215,0.07118,0.01178,0.09159,0.03,-0.65,54.62,0.3085,0.0264,2.546,1.73,0.0,0.0,0,0.0,0.0
2,69,1.38,stand,0.06443,0.06355,0.0106,0.0815,0.03,-1.85,75.7,0.3094,0.0251,2.53,1.616,0.0,0.0,0,0.0,0.0
3,69,1.38,stand,0.06915,0.06912,0.002,0.08654,0.03,-1.65,73.22,0.3094,0.0248,2.628,1.305,0.0,0.0,0,0.0,0.0
4,69,1.38,stand,0.06494,0.06198,0.01939,0.08239,0.03,-1.69,74.36,0.3097,0.0256,2.531,1.423,0.0,0.0,0,0.0,0.0
5,69,1.38,stand,0.07313,0.07248,0.00971,0.09006,0.03,-1.24,69.19,0.3095,0.026,2.609,1.704,0.0,0.0,0,0.0,0.0
6,69,1.38,stand,0.06817,0.06646,0.0152,0.0874,0.03,-1.9,60.2,0.31,0.0251,2.485,1.342,0.0,0.0,0,0.0,0.0
7,69,1.38,stand,0.06645,0.06642,0.00195,0.08527,0.03,-1.89,60.5,0.3103,0.0249,2.446,1.297,0.0,0.0,0,0.0,0.0
8,69,1.38,stand,0.0547,0.05455,0.00414,0.07448,0.03,-2.29,73.88,0.3106,0.0244,2.453,1.73,0.0,0.0,0,0.0,0.0
9,69,1.38,stand,0.06489,0.06218,0.01853,0.08179,0.03,-1.7,74.23,0.31,0.0255,2.494,1.29,0.0,0.0,0,0.0,0.0
10,69,1.38,stand,0.06865,0.06825,0.00738,0.08798,0.03,-0.97,56.74,0.3087,0.0262,2.516,1.73,0.0,0.0,0,0.0,0.0
11,69,1.38,stand,0.04923,0.04757,0.01268,0.06722,0.03,-2.99,84.32,0.3111,0.0266,2.282,1.73,0.0,0.0,0,0.0,0.0
12,69,1.38,stand,0.06424,0.06384,0.00719,0.08399,0.03,-2.2,59.34,0.3088,0.0259,2.407,1.73,0.0,0.0,0,0.0,0.0
13,69,1.38,stand,0.07032,0.06911,0.01302,0.08983,0.03,-0.86,55.63,0.3087,0.0264,2.52,1.73,0.0,0.0,0,0.0,0.0
14,69,1.38,stand,0.05864,0.05819,0.00729,0.0772,0.03,-2.76,71.05,0.3107,0.0266,2.368,1.73,0.0,0.0,0,0.0,0.0
15,69,1.38,stand,0.07224,0.0713,0.0116,0.09177,0.03,-1.17,56.52,0.3084,0.0263,2.551,1.73,0.0,0.0,0,0.0,0.0
0,70,1.4,stand,0.06331,0.06323,0.00328,0.0826,0.03,-1.79,61.03,0.3091,0.0258,2.514,1.73,0.0,0.0,0,0.0,0.0
1,70,1.4,stand,0.0694,0.06808,0.01345,0.08897,0.03,-0.72,55.08,0.3087,0.0263,2.577,1.729,0.0,0.0,0,0.0,0.0
2,70,1.4,stand,0.05945,0.05808,0.01269,0.07664,0.03,-1.88,77.97,0.3098,0.0251,2.559,1.402,0.0,0.0,0,0.0,0.0
3,70,1.4,stand,0.06463,0.06441,0.00522,0.08125,0.03,-1.77,77.42,0.3097,0.0248,2.66,1.392,0.0,0.0,0,0.0,0.0
4,70,1.4,stand,0.0609,0.05706,0.02128,0.07798,0.03,-1.65,77.67,0.31,0.0256,2.563,1.303,0.0,0.0,0,0.0,0.0
5,70,1.4,stand,0.06876,0.06766,0.01224,0.08569,0.03,-1.44,71.8,0.3098,0.0259,2.642,1.397,0.0,0.0,0,0.0,0.0
6,70,1.4,stand,0.06505,0.0626,0.01769,0.08272,0.03,-1.83,65.43,0.3105,0.025,2.518,1.73,0.0,0.0,0,0.0,0.0
7,70,1.4,stand,0.06332,0.06311,0.00516,0.08069,0.03,-1.91,65.68,0.3107,0.0249,2.478,1.729,0.0,0.0,0,0.0,0.0
8,70,1.4,stand,0.05069,0.05027,0.00655,0.07056,0.03,-1.95,74.81,0.311,0.0244,2.457,1.729,0.0,0.0,0,0.0,0.0
9,70,1.4,stand,0.06017,0.05674,0.02001,0.07699,0.03,-1.93,77.23,0.3103,0.0255,2.518,1.256,0.0,0.0,0,0.0,0.0
10,70,1.4,stand,0.0658,0.06517,0.00907,0.08521,0.03,-1.01,57.3,0.3089,0.0261,2.543,1.73,0.0,0.0,0,0.0,0.0
11,70,1.4,stand,0.04459,0.04223,0.01432,0.06211,0.03,-3.02,86.98,0.3114,0.0267,2.306,1.689,0.0,0.0,0,0.0,0.0
12,70,1.4,stand,0.06148,0.06093,0.00826,0.0816,0.03,-2.13,59.35,0.309,0.0258,2.431,1.73,0.0,0.0,0,0.0,0.0
13,70,1.4,stand,0.06767,0.0661,0.01449,0.08736,0.03,-0.99,56.08,0.3088,0.0263,2.55,1.73,0.0,0.0,0,0.0,0.0
14,70,1.4,stand,0.05399,0.05323,0.00902,0.07298,0.03,-2.66,71.72,0.3111,0.0266,2.383,1.73,0.0,0.0,0,0.0,0.0
15,70,1.4,stand,0.06955,0.06839,0.01268,0.08936,0.03,-1.25,56.71,0.3086,0.0261,2.581,1.73,0.0,0.0,0,0.0,0.0
0,71,1.42,stand,0.06049,0.06031,0.00468,0.07998,0.03,-1.74,61.34,0.3093,0.0258,2.537,1.729,0.0,0.0,0,0.0,0.0
1,71,1.42,stand,0.06665,0.06501,0.01471,0.08637,0.03,-0.75,55.46,0.3089,0.0262,2.606,1.73,0.0,0.0,0,0.0,0.0
2,71,1.42,stand,0.05519,0.05305,0.01519,0.07223,0.03,-2.15,81.62,0.3101,0.0251,2.582,1.455,0.0,0.0,0,0.0,0.0
3,71,1.42,stand,0.05995,0.05936,0.00836,0.07715,0.03,-1.71,78.31,0.3101,0.0248,2.688,1.697,0.0,0.0,0,0.0,0.0
4,71,1.42,stand,0.05691,0.05206,0.02298,0.07346,0.03,-1.58,81.25,0.3104,0.0256,2.594,1.494,0.0,0.0,0,0.0,0.0
5,71,1.42,stand,0.06444,0.06276,0.01462,0.08122,0.03,-1.72,75.13,0.3101,0.0259,2.668,1.475,0.0,0.0,0,0.0,0.0
6,71,1.42,stand,0.06131,0.05807,0.01966,0.07772,0.03,-2.08,70.6,0.3109,0.0249,2.546,1.73,0.0,0.0,0,0.0,0.0
7,71,1.42,stand,0.05953,0.059,0.00792,0.07578,0.03,-2.13,70.73,0.3112,0.0248,2.505,1.73,0.0,0.0,0,0.0,0.0
8,71,1.42,stand,0.04677,0.04597,0.00857,0.06551,0.03,-1.62,78.82,0.3115,0.0243,2.462,1.447,0.0,0.0,0,0.0,0.0
9,71,1.42,stand,0.05629,0.05188,0.02183,0.07304,0.03,-2.15,80.61,0.3106,0.0255,2.543,1.403,0.0,0.0,0,0.0,0.0
10,71,1.42,stand,0.06299,0.06213,0.01038,0.08261,0.03,-1.19,57.77,0.3091,0.0259,2.568,1.73,0.0,0.0,0,0.0,0.0
11,71,1.42,stand,0.03982,0.03667,0.01551,0.0579,0.03,-3.07,85.53,0.3117,0.0267,2.317,1.218,0.0,0.0,0,0.0,0.0
12,71,1.42,stand,0.05854,0.05782,0.00917,0.07892,0.03,-1.92,59.4,0.3092,0.0257,2.455,1.73,0.0,0.0,0,0.0,0.0
13,71,1.42,stand,0.06496,0.06308,0.0155,0.08483,0.03,-1.04,56.42,0.309,0.0262,2.577,1.73,0.0,0.0,0,0.0,0.0
14,71,1.42,stand,0.05055,0.0494,0.01071,0.06935,0.03,-2.31,74.59,0.3115,0.0266,2.404,1.233,0.0,0.0,0,0.0,0.0
15,71,1.42,stand,0.06678,0.06535,0.01372,0.08688,0.03,-1.21,56.79,0.3088,0.026,2.607,1.73,0.0,0.0,0,0.0,0.0
0,72,1.44,stand,0.05754,0.05725,0.00578,0.07739,0.03,-1.82,61.51,0.3095,0.0257,2.558,1.73,0.0,0.0,0,0.0,0.0
1,72,1.44,stand,0.0638,0.06185,0.01563,0.08368,0.03,-0.77,55.81,0.309,0.0261,2.632,1.73,0.0,0.0,0,0.0,0.0
2,72,1.44,stand,0.05127,0.04819,0.01751,0.06928,0.03,-2.11,82.23,0.3105,0.0251,2.604,1.73,0.0,0.0,0,0.0,0.0
3,72,1.44,stand,0.05613,0.05487,0.0118,0.07317,0.03,-1.65,81.28,0.3105,0.0248,2.714,1.388,0.0,0.0,0,0.0,0.0
4,72,1.44,stand,0.05246,0.04649,0.02431,0.06952,0.03,-1.49,82.47,0.3108,0.0257,2.618,1.707,0.0,0.0,0,0.0,0.0
5,72,1.44,stand,0.05998,0.05746,0.01722,0.07733,0.03,-1.86,76.2,0.3104,0.0259,2.694,1.73,0.0,0.0,0,0.0,0.0
6,72,1.44,stand,0.05655,0.05266,0.02059,0.07265,0.03,-2.58,75.11,0.3114,0.0249,2.564,1.692,0.0,0.0,0,0.0,0.0
