attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
4,407,8.14,lift,0.1079,0.10148,-0.03665,0.09831,0.0,0.01,9.02,0.3085,0.0801,0.828,0.698,14.321,0.16,0,0.0462,18.6
5,407,8.14,lift,0.14131,0.13488,-0.04213,0.13295,0.0,-1.86,6.53,0.3137,0.0777,2.089,1.006,13.046,0.0,0,0.021,7.74
6,407,8.14,lift,0.15428,0.15049,-0.034,0.15004,0.0,1.14,4.7,0.3135,0.0715,3.468,1.129,11.1,0.0,0,0.0169,10.48
7,407,8.14,lift,0.12772,0.12599,0.02091,0.12888,0.0,-0.52,4.24,0.3103,0.0678,0.316,1.73,13.129,0.0,0,0.0253,48.63
8,407,8.14,lift,0.11272,0.11138,0.01732,0.11446,0.0,2.07,4.28,0.3131,0.0609,-1.072,0.997,12.443,0.0,0,0.0178,38.86
9,407,8.14,lift,0.05451,0.04589,-0.02942,0.05446,0.0,-0.87,1.92,0.3015,0.0651,6.87,1.73,0.0,0.0,0,0.0,0.0
10,407,8.14,lift,0.10162,0.09883,0.02361,0.1065,0.0,7.15,3.07,0.3149,0.0613,-0.942,1.107,13.147,0.0,0,0.0151,33.2
11,407,8.14,lift,0.13898,0.13515,-0.03241,0.13345,0.0,4.43,5.16,0.3148,0.0701,3.709,0.802,12.046,0.0,0,0.0332,14.46
12,407,8.14,lift,0.1125,0.10939,0.02627,0.11708,0.0,-4.01,3.67,0.3111,0.0633,-0.438,1.5,12.161,0.0,0,0.0182,41.36
13,407,8.14,lift,0.13495,0.13366,0.01861,0.13969,0.0,3.21,2.01,0.3116,0.0748,0.437,1.733,12.161,8.876,0,0.0165,36.86
14,407,8.14,lift,0.15163,0.15062,-0.01746,0.14888,0.0,2.51,5.92,0.3146,0.075,1.505,0.815,15.232,0.0,0,0.0144,17.81
15,407,8.14,lift,0.13062,0.1306,-0.00254,0.13254,0.0,1.11,6.49,0.3158,0.0799,1.338,0.907,14.276,0.0,0,0.0508,54.17
0,408,8.16,lift,0.11508,0.11244,0.02449,0.11676,0.0,-4.98,3.46,0.3104,0.0603,-1.005,1.021,12.122,0.0,0,0.0186,39.67
1,408,8.16,lift,0.14656,0.14625,-0.00955,0.14771,0.0,8.4,2.9,0.3174,0.0803,3.394,0.403,14.487,0.0,0,0.0258,19.66
2,408,8.16,lift,0.13301,0.13239,-0.01286,0.13335,0.0,9.21,2.97,0.3154,0.0693,0.521,1.081,11.774,0.565,0,0.0189,43.4
3,408,8.16,lift,0.1198,0.1198,0.00096,0.12019,0.0,5.27,3.05,0.3152,0.063,0.782,1.043,12.216,0.0,0,0.018,38.66
4,408,8.16,lift,0.10593,0.09822,-0.03966,0.09513,0.0,-0.4,9.87,0.308,0.0801,0.828,0.683,14.296,0.13,0,0.0516,18.69
5,408,8.16,lift,0.14032,0.13362,-0.04285,0.13175,0.0,-2.13,6.47,0.3133,0.0779,2.039,0.996,13.106,0.0,0,0.0243,7.55
6,408,8.16,lift,0.15478,0.1505,-0.03614,0.14958,0.0,0.71,5.13,0.3128,0.0723,3.439,0.945,11.603,0.0,0,0.0188,10.2
7,408,8.16,lift,0.13084,0.1291,0.02128,0.1326,0.0,-0.16,4.26,0.3103,0.0682,0.171,1.185,13.259,0.0,0,0.0234,48.96
8,408,8.16,lift,0.11543,0.11408,0.01761,0.1174,0.0,3.18,4.59,0.3131,0.0613,-1.122,1.411,12.434,0.0,0,0.0181,39.64
9,408,8.16,lift,0.05309,0.04851,-0.02157,0.05307,0.0,0.25,3.0,0.3023,0.0649,6.871,1.729,0.0,0.0,0,0.0,0.0
10,408,8.16,lift,0.10395,0.10147,0.02256,0.10859,0.0,8.15,3.15,0.3149,0.0621,-0.928,0.895,13.063,0.0,0,0.0155,34.3
11,408,8.16,lift,0.13921,0.13481,-0.03473,0.13274,0.0,4.2,5.46,0.3142,0.0707,3.703,0.811,11.884,0.0,0,0.0357,14.88
12,408,8.16,lift,0.11523,0.11268,0.02412,0.1199,0.0,-4.11,3.83,0.311,0.0637,-0.434,1.307,12.999,0.0,0,0.0189,43.51
13,408,8.16,lift,0.13685,0.13561,0.0184,0.14202,0.0,3.55,2.76,0.3118,0.0748,0.383,1.397,12.89,8.613,0,0.0166,37.23
14,408,8.16,lift,0.15123,0.15,-0.01926,0.14777,0.0,2.22,6.36,0.3139,0.0754,1.485,0.664,14.734,0.0,0,0.017,17.67
15,408,8.16,lift,0.12732,0.1273,-0.00251,0.12925,0.0,1.46,6.09,0.3156,0.0804,1.29,1.227,13.991,0.0,0,0.0558,53.92
0,409,8.18,hold,0.11917,0.11651,0.02503,0.12103,0.0,-4.17,3.95,0.3104,0.0608,-1.072,1.712,11.618,0.0,0,0.0178,40.44
1,409,8.18,hold,0.15007,0.14968,-0.01078,0.15138,0.0,6.99,3.49,0.3173,0.0808,3.277,1.049,14.269,0.0,0,0.0242,18.37
2,409,8.18,hold,0.13563,0.1349,-0.01402,0.13586,0.0,9.61,3.16,0.3153,0.0695,0.557,0.943,12.147,0.826,0,0.0191,44.1
3,409,8.18,hold,0.12314,0.12314,0.00017,0.12363,0.0,5.52,3.16,0.3151,0.0636,0.734,1.322,11.151,0.0,0,0.0176,39.9
4,409,8.18,hold,0.10362,0.09437,-0.04281,0.09158,0.0,-0.81,10.84,0.3076,0.0801,0.834,0.749,14.28,0.133,0,0.0576,18.88
5,409,8.18,hold,0.13865,0.13166,-0.04349,0.1298,0.0,-2.23,6.58,0.3129,0.0781,1.985,0.996,13.056,0.0,0,0.0283,7.59
6,409,8.18,hold,0.15513,0.15024,-0.03865,0.14915,0.0,0.35,5.22,0.3122,0.073,3.409,0.963,11.964,0.0,0,0.021,9.97
7,409,8.18,hold,0.13396,0.13211,0.0222,0.13708,0.0,0.29,4.63,0.3104,0.0685,0.028,1.73,13.124,0.0,0,0.021,49.74
8,409,8.18,hold,0.11868,0.1177,0.01517,0.12044,0.0,2.84,3.67,0.313,0.0616,-1.231,1.136,13.048,0.0,0,0.0186,42.59
9,409,8.18,hold,0.05505,0.05331,-0.01375,0.05505,0.0,0.9,3.96,0.3033,0.0648,6.856,1.73,0.0,0.0,0,0.0,0.0
10,409,8.18,hold,0.10618,0.10397,0.02157,0.1104,0.0,8.85,2.63,0.315,0.0629,-0.909,1.73,12.134,0.0,0,0.0158,35.19
11,409,8.18,hold,0.14012,0.135,-0.03751,0.13259,0.0,3.7,5.75,0.3137,0.0712,3.697,0.928,11.77,0.0,0,0.0376,15.16
12,409,8.18,hold,0.11598,0.11344,0.02416,0.12051,0.0,-2.91,3.79,0.311,0.0643,-0.375,1.046,12.234,0.0,0,0.0219,44.69
13,409,8.18,hold,0.13912,0.13802,0.01746,0.14387,0.0,3.39,1.9,0.3121,0.0747,0.319,1.748,11.97,4.241,0,0.0166,37.22
14,409,8.18,hold,0.14993,0.14848,-0.0208,0.14574,0.0,2.24,6.78,0.3133,0.0759,1.465,0.688,14.741,0.0,0,0.0207,17.83
15,409,8.18,hold,0.12336,0.12329,-0.00412,0.12523,0.0,2.1,5.44,0.3155,0.0809,1.215,1.237,14.113,0.0,0,0.0621,56.13
0,410,8.2,hold,0.11895,0.11676,0.02271,0.12094,0.0,-4.15,3.51,0.3103,0.0611,-1.196,1.194,13.23,0.0,0,0.0186,42.47
1,410,8.2,hold,0.15195,0.15134,-0.01364,0.15355,0.0,5.56,3.64,0.3173,0.0813,3.24,1.366,13.34,0.0,0,0.0226,17.02
2,410,8.2,hold,0.13717,0.13616,-0.0166,0.13625,0.0,9.17,1.73,0.3152,0.0697,0.566,1.629,11.887,9.145,0,0.0193,44.76
3,410,8.2,hold,0.12465,0.1246,-0.00358,0.12498,0.0,5.31,2.92,0.3151,0.0639,0.66,1.022,12.592,0.0,0,0.0189,43.26
4,410,8.2,hold,0.10011,0.08812,-0.04751,0.08642,0.0,-1.34,11.9,0.3071,0.08,0.847,0.891,14.25,0.125,0,0.064,19.1
5,410,8.2,hold,0.13553,0.12757,-0.04576,0.12614,0.0,-2.38,6.66,0.3125,0.0783,1.924,0.944,13.118,0.0,0,0.0324,7.59
6,410,8.2,hold,0.15396,0.14801,-0.04239,0.14694,0.0,-0.17,5.37,0.3115,0.0737,3.401,1.089,11.729,0.0,0,0.0231,9.65
7,410,8.2,hold,0.13424,0.13268,0.02042,0.13829,0.0,0.72,5.05,0.3104,0.0689,-0.079,1.618,11.989,0.0,0,0.0219,52.3
8,410,8.2,hold,0.11927,0.11867,0.01197,0.1212,0.0,3.05,3.52,0.3131,0.0618,-1.321,1.447,13.527,0.0,0,0.0197,45.65
9,410,8.2,hold,0.05816,0.05731,-0.00994,0.05817,0.0,1.17,5.13,0.3045,0.0646,6.896,1.729,0.0,0.0,0,0.0,0.0
10,410,8.2,hold,0.10627,0.10455,0.01902,0.1099,0.0,9.43,2.15,0.315,0.0636,-0.884,1.527,12.736,0.0,0,0.0163,36.36
11,410,8.2,hold,0.13932,0.13286,-0.04191,0.13033,0.0,3.28,6.08,0.3132,0.0717,3.692,0.884,11.94,0.0,0,0.0401,16.18
12,410,8.2,hold,0.1169,0.11478,0.02218,0.12095,0.0,-2.14,4.23,0.3109,0.0648,-0.35,0.98,12.024,0.0,0,0.022,45.47
13,410,8.2,hold,0.13884,0.13806,0.0147,0.14346,0.0,3.54,1.9,0.3124,0.0745,0.243,1.756,12.571,5.76,0,0.0167,37.4
14,410,8.2,hold,0.146,0.14412,-0.02332,0.14092,0.0,2.54,7.13,0.3127,0.0763,1.444,0.616,14.786,0.0,0,0.0253,18.23
15,410,8.2,hold,0.11697,0.11677,-0.00672,0.11884,0.0,3.1,4.71,0.3153,0.0814,1.153,0.543,13.664,0.0,0,0.0689,57.43
0,411,8.22,hold,0.11937,0.11783,0.01913,0.12168,0.0,-4.29,3.7,0.3103,0.0613,-1.293,1.722,12.211,0.0,0,0.0196,45.5
1,411,8.22,hold,0.15194,0.15117,-0.01534,0.15368,0.0,4.62,3.69,0.3174,0.0819,3.285,0.703,12.954,0.0,0,0.0227,16.1
2,411,8.22,hold,0.13755,0.13612,-0.01978,0.13505,0.0,7.89,0.5,0.315,0.0698,0.525,1.322,11.321,7.97,0,0.0191,44.05
3,411,8.22,hold,0.12584,0.12569,-0.00611,0.12616,0.0,5.85,2.84,0.3151,0.0642,0.662,1.246,12.882,0.0,0,0.0197,45.7
4,411,8.22,hold,0.09719,0.08174,-0.05257,0.08191,0.0,-2.11,13.08,0.3065,0.0799,0.863,1.043,14.287,0.0,0,0.0705,19.28
5,411,8.22,hold,0.1321,0.12301,-0.04817,0.1222,0.0,-2.5,6.75,0.3121,0.0784,1.862,0.99,13.113,0.0,0,0.0369,7.6
6,411,8.22,hold,0.15326,0.14607,-0.04637,0.1451,0.0,-0.93,5.53,0.311,0.0742,3.404,1.197,11.712,0.0,0,0.0249,9.14
7,411,8.22,hold,0.13469,0.13322,0.01983,0.1387,0.0,1.1,4.38,0.3105,0.0693,-0.074,1.388,12.062,0.0,0,0.022,53.17
8,411,8.22,hold,0.12116,0.12091,0.0078,0.12235,0.0,2.63,2.37,0.3131,0.062,-1.364,0.706,12.359,0.0,0,0.0207,48.86
9,411,8.22,hold,0.06174,0.0615,-0.0054,0.06174,0.0,1.27,5.14,0.3056,0.0644,6.905,1.722,0.0,0.0,0,0.0,0.0
10,411,8.22,hold,0.1064,0.10512,0.01648,0.10972,0.0,9.84,2.18,0.3151,0.0642,-0.848,1.616,12.714,0.0,0,0.0169,37.8
11,411,8.22,hold,0.13855,0.13056,-0.04638,0.12808,0.0,2.91,6.3,0.3127,0.0721,3.688,0.929,11.974,0.0,0,0.0428,16.11
12,411,8.22,hold,0.11864,0.1168,0.0208,0.12236,0.0,-1.34,4.21,0.3109,0.0653,-0.392,1.017,12.516,0.0,0,0.0213,46.3
13,411,8.22,hold,0.1386,0.13809,0.01189,0.14317,0.0,3.4,1.89,0.3127,0.0742,0.156,1.124,12.404,8.666,0,0.0167,37.47
14,411,8.22,hold,0.14204,0.13966,-0.02586,0.13602,0.0,2.78,7.49,0.3122,0.0767,1.417,0.571,14.854,0.0,0,0.0301,18.59
15,411,8.22,hold,0.10987,0.10959,-0.00787,0.11192,0.0,4.31,4.17,0.315,0.0819,1.105,0.774,14.033,0.0,0,0.0761,56.54
0,412,8.24,hold,0.1195,0.11811,0.01819,0.12194,0.0,-3.43,3.44,0.3104,0.0616,-1.288,0.956,11.575,0.0,0,0.0199,46.4
1,412,8.24,hold,0.15045,0.14956,-0.0163,0.15208,0.0,3.95,3.54,0.3177,0.0826,3.338,0.855,13.244,0.0,0,0.0239,15.46
2,412,8.24,hold,0.13724,0.13515,-0.02384,0.13371,0.0,6.47,1.72,0.3146,0.07,0.474,1.741,11.952,1.853,0,0.0186,42.68
3,412,8.24,hold,0.12679,0.12653,-0.00813,0.12694,0.0,6.52,3.01,0.3151,0.0645,0.73,1.272,13.614,0.0,0,0.0201,47.02
4,412,8.24,hold,0.09525,0.07572,-0.05779,0.07861,0.0,-3.12,14.36,0.3059,0.0797,0.887,1.047,14.248,0.128,0,0.0764,19.47
5,412,8.24,hold,0.12851,0.11811,-0.05064,0.11807,0.0,-2.65,6.85,0.3116,0.0784,1.812,0.894,13.024,0.0,0,0.0417,7.61
6,412,8.24,hold,0.15303,0.14438,-0.05074,0.14357,0.0,-1.83,5.76,0.3104,0.0747,3.409,1.195,11.92,0.0,0,0.0265,8.67
7,412,8.24,hold,0.13552,0.13417,0.01915,0.13942,0.0,1.76,4.62,0.3105,0.0698,-0.006,1.017,14.035,0.0,0,0.0222,53.88
8,412,8.24,hold,0.12244,0.12234,0.00495,0.12326,0.0,3.02,2.0,0.3131,0.0622,-1.354,1.727,13.754,0.0,0,0.0213,50.9
9,412,8.24,hold,0.06628,0.06627,-0.00112,0.06631,0.0,1.39,5.97,0.3067,0.0642,6.908,1.73,0.0,0.0,0,0.0,0.0
10,412,8.24,hold,0.10661,0.10565,0.0143,0.10967,0.0,10.38,2.2,0.3151,0.0648,-0.794,1.014,13.108,0.0,0,0.0173,39.11
11,412,8.24,hold,0.13779,0.128,-0.051,0.12578,0.0,2.58,6.51,0.3122,0.0725,3.68,0.96,12.043,0.0,0,0.046,16.84
12,412,8.24,hold,0.12032,0.11876,0.01934,0.1242,0.0,-0.46,4.41,0.3108,0.0659,-0.459,1.391,12.508,0.0,0,0.0203,47.41
13,412,8.24,hold,0.13867,0.1384,0.00859,0.14291,0.0,3.2,1.5,0.313,0.0739,0.072,1.225,12.455,9.632,0,0.0168,37.96
14,412,8.24,hold,0.13833,0.13534,-0.0286,0.13133,0.0,2.84,7.92,0.3116,0.077,1.384,0.498,15.466,0.0,0,0.0348,18.81
15,412,8.24,hold,0.10251,0.10216,-0.00848,0.10469,0.0,5.31,4.14,0.3147,0.0823,1.038,0.86,13.747,0.0,0,0.0836,55.63
0,413,8.26,hold,0.12038,0.11916,0.01714,0.12288,0.0,-2.42,3.77,0.3104,0.0618,-1.234,1.731,12.585,0.0,0,0.0204,47.68
1,413,8.26,hold,0.14718,0.14621,-0.01687,0.14849,0.0,3.91,3.49,0.3179,0.0833,3.349,0.858,13.967,0.0,0,0.027,15.5
2,413,8.26,hold,0.13645,0.13352,-0.02816,0.1318,0.0,5.38,2.84,0.3141,0.0702,0.49,1.274,12.657,0.693,0,0.0193,41.6
3,413,8.26,hold,0.12741,0.12707,-0.00933,0.12768,0.0,7.43,3.82,0.3152,0.0649,0.818,1.139,12.713,0.0,0,0.0204,47.71
4,413,8.26,hold,0.0951,0.07114,-0.06312,0.0777,0.0,-4.53,15.48,0.3052,0.0795,0.923,1.041,14.094,0.324,0,0.0808,19.44
5,413,8.26,hold,0.12456,0.11268,-0.0531,0.11356,0.0,-2.71,6.93,0.3111,0.0785,1.781,0.936,12.894,0.0,0,0.0471,7.65
6,413,8.26,hold,0.1522,0.1419,-0.05502,0.14136,0.0,-2.49,5.94,0.3098,0.0751,3.419,1.164,11.844,0.0,0,0.0291,8.38
7,413,8.26,hold,0.13452,0.13333,0.01784,0.13756,0.0,3.13,3.98,0.3105,0.0705,0.059,1.18,12.648,0.0,0,0.0255,55.16
8,413,8.26,hold,0.12304,0.123,0.00318,0.12385,0.0,3.88,2.55,0.3132,0.0624,-1.276,1.72,13.393,0.0,0,0.0216,51.68
9,413,8.26,hold,0.06743,0.06742,0.00046,0.06743,0.0,2.26,5.48,0.3078,0.064,6.967,1.73,0.0,0.0,0,0.0,0.0
10,413,8.26,hold,0.1069,0.10614,0.01271,0.10966,0.0,11.15,2.11,0.3152,0.0653,-0.73,1.051,12.443,0.0,0,0.0176,39.89
11,413,8.26,hold,0.13718,0.12531,-0.05582,0.12356,0.0,2.22,6.82,0.3117,0.0729,3.661,1.026,12.102,0.0,0,0.0495,17.33
12,413,8.26,hold,0.12133,0.12015,0.01685,0.12513,0.0,0.21,3.99,0.3108,0.0663,-0.518,1.73,11.989,0.0,0,0.0209,49.48
13,413,8.26,hold,0.13883,0.13871,0.00594,0.14318,0.0,3.29,1.82,0.3134,0.0736,0.011,1.429,12.502,9.015,0,0.0166,38.06
14,413,8.26,hold,0.13468,0.13095,-0.03145,0.12667,0.0,2.8,8.38,0.3111,0.0772,1.35,0.453,15.472,0.0,0,0.0395,18.97
15,413,8.26,hold,0.0955,0.09499,-0.0098,0.09762,0.0,6.09,4.48,0.3144,0.0827,0.956,0.874,13.551,0.0,0,0.0911,55.64
0,414,8.28,hold,0.12111,0.11997,0.01658,0.12369,0.0,-1.64,4.17,0.3103,0.0622,-1.186,1.074,12.382,0.0,0,0.0206,48.36
1,414,8.28,hold,0.14377,0.1426,-0.01828,0.14486,0.0,4.22,2.92,0.3181,0.0841,3.325,0.915,14.25,0.0,0,0.0304,15.6
2,414,8.28,hold,0.13435,0.1305,-0.03195,0.12832,0.0,4.84,3.82,0.3135,0.0706,0.554,0.926,12.508,0.818,0,0.0222,41.14
3,414,8.28,hold,0.12868,0.12823,-0.01069,0.1282,0.0,8.1,3.12,0.3153,0.0653,0.89,1.712,12.351,0.0,0,0.0208,48.89
4,414,8.28,hold,0.09641,0.06833,-0.06801,0.07887,0.0,-6.1,16.23,0.3046,0.0793,0.993,1.037,14.177,0.352,0,0.0834,19.18
5,414,8.28,hold,0.12072,0.10711,-0.05568,0.10902,0.0,-2.85,7.05,0.3105,0.0784,1.767,0.951,12.672,0.0,0,0.0526,7.69
6,414,8.28,hold,0.15131,0.1392,-0.0593,0.13904,0.0,-3.15,6.22,0.3093,0.0754,3.417,0.967,11.743,0.0,0,0.0322,8.14
7,414,8.28,hold,0.1374,0.13648,0.01594,0.13995,0.0,3.41,4.38,0.3105,0.0712,0.044,1.202,12.57,0.0,0,0.0234,55.48
8,414,8.28,hold,0.12378,0.12377,0.00134,0.12432,0.0,4.25,2.73,0.3133,0.0627,-1.201,1.625,13.647,0.0,0,0.0218,52.45
9,414,8.28,hold,0.06342,0.0632,0.00527,0.06342,0.0,4.08,5.47,0.3088,0.0638,6.987,1.73,0.0,0.0,0,0.0,0.0
10,414,8.28,hold,0.10728,0.10673,0.01085,0.10976,0.0,11.61,1.85,0.3152,0.0659,-0.692,0.714,13.41,0.0,0,0.0181,41.24
11,414,8.28,hold,0.13637,0.12208,-0.06076,0.12122,0.0,1.98,7.03,0.3112,0.0732,3.633,1.089,12.14,0.0,0,0.0536,17.46
12,414,8.28,hold,0.12256,0.12176,0.01399,0.12635,0.0,0.54,3.88,0.3108,0.0666,-0.538,1.632,12.064,0.0,0,0.0216,51.78
13,414,8.28,hold,0.13916,0.13913,0.00314,0.14322,0.0,3.03,1.5,0.3137,0.0732,-0.037,1.474,13.013,3.344,0,0.016,37.81
14,414,8.28,hold,0.13087,0.12627,-0.03437,0.12185,0.0,2.72,8.88,0.3107,0.0774,1.315,0.471,15.509,0.0,0,0.0446,19.12
15,414,8.28,hold,0.08925,0.08853,-0.01128,0.09121,0.0,6.53,4.96,0.3139,0.0831,0.884,1.229,13.678,0.0,0,0.0978,55.81
0,415,8.3,hold,0.12206,0.121,0.01601,0.12435,0.0,-0.73,3.82,0.3103,0.0625,-1.165,0.512,13.75,0.0,0,0.0207,49.02
1,415,8.3,hold,0.13802,0.13672,-0.01889,0.13919,0.0,5.51,1.95,0.3184,0.0848,3.31,1.473,14.184,0.0,0,0.0364,16.63
2,415,8.3,hold,0.13366,0.1287,-0.03608,0.12613,0.0,3.81,4.49,0.3129,0.071,0.592,1.288,13.188,0.63,0,0.0234,40.18
3,415,8.3,hold,0.12997,0.12941,-0.01211,0.12909,0.0,8.95,2.92,0.3153,0.0657,0.938,1.58,13.121,0.0,0,0.0211,49.99
4,415,8.3,hold,0.09896,0.06741,-0.07245,0.08185,0.0,-7.77,16.59,0.3039,0.0791,1.088,1.125,13.879,0.754,0,0.0842,18.69
5,415,8.3,hold,0.11715,0.10149,-0.05851,0.10465,0.0,-3.13,7.21,0.3099,0.0784,1.757,0.922,12.666,0.0,0,0.0581,7.71
6,415,8.3,hold,0.15056,0.13628,-0.06399,0.13689,0.0,-3.82,6.41,0.3087,0.0757,3.399,1.058,12.055,0.0,0,0.0355,7.93
7,415,8.3,hold,0.13878,0.13802,0.01448,0.1414,0.0,3.87,4.58,0.3105,0.0718,-0.04,1.698,12.42,0.0,0,0.0229,56.51
8,415,8.3,hold,0.12444,0.12444,-0.0005,0.12462,0.0,4.71,2.78,0.3134,0.0629,-1.141,1.724,13.309,0.0,0,0.0219,52.96
9,415,8.3,hold,0.0635,0.06287,0.00888,0.0635,0.0,4.48,5.23,0.3097,0.0635,6.978,1.73,0.0,0.0,0,0.0,0.0
10,415,8.3,hold,0.1079,0.10755,0.00873,0.11054,0.0,12.17,2.18,0.3153,0.0663,-0.679,0.883,13.689,0.0,0,0.0189,43.3
11,415,8.3,hold,0.13538,0.11829,-0.06584,0.11875,0.0,1.81,7.23,0.3106,0.0734,3.601,1.128,12.218,0.0,0,0.0583,17.91
12,415,8.3,hold,0.12424,0.12376,0.01094,0.12752,0.0,0.48,3.1,0.3108,0.0669,-0.524,1.325,12.266,0.0,0,0.0222,53.96
13,415,8.3,hold,0.14015,0.14015,-0.00048,0.14354,0.0,2.42,0.79,0.3139,0.0729,-0.077,1.447,12.743,3.222,0,0.0149,37.4
14,415,8.3,hold,0.12666,0.12106,-0.03726,0.11665,0.0,2.67,9.43,0.3102,0.0775,1.281,0.523,15.544,0.0,0,0.0502,19.32
15,415,8.3,hold,0.08355,0.08252,-0.01307,0.08517,0.0,7.03,5.14,0.3135,0.0834,0.837,1.496,13.262,0.0,0,0.1043,57.94
0,416,8.32,hold,0.1228,0.12194,0.01456,0.12487,0.0,-0.37,3.36,0.3104,0.0628,-1.171,0.491,12.919,0.0,0,0.0212,50.43
1,416,8.32,hold,0.13124,0.12995,-0.01836,0.13272,0.0,6.94,1.15,0.3185,0.0856,3.275,1.429,14.572,0.0,0,0.0435,17.88
2,416,8.32,hold,0.13309,0.12676,-0.04058,0.12385,0.0,2.86,5.22,0.3122,0.0714,0.601,1.034,13.176,0.192,0,0.025,39.27
3,416,8.32,hold,0.13088,0.13017,-0.01359,0.13007,0.0,9.82,3.2,0.3154,0.0661,0.958,0.741,13.178,0.0,0,0.0215,51.21
4,416,8.32,hold,0.10178,0.06729,-0.07637,0.08539,0.0,-9.49,16.93,0.3032,0.0788,1.205,1.15,13.911,0.618,0,0.0846,18.32
5,416,8.32,hold,0.11383,0.09566,-0.0617,0.10051,0.0,-3.47,7.31,0.3091,0.0782,1.753,0.831,12.886,0.0,0,0.0639,7.67
6,416,8.32,hold,0.14977,0.13301,-0.06884,0.13477,0.0,-4.53,6.57,0.3082,0.0759,3.373,1.088,11.992,0.0,0,0.0391,7.74
7,416,8.32,hold,0.14086,0.14036,0.01177,0.14321,0.0,3.52,3.69,0.3106,0.0724,-0.132,1.546,11.999,0.0,0,0.0236,59.21
8,416,8.32,hold,0.12565,0.12562,-0.00273,0.12531,0.0,4.65,2.35,0.3135,0.0631,-1.107,1.73,13.271,0.0,0,0.0222,54.1
9,416,8.32,hold,0.06934,0.06842,0.01128,0.06938,0.0,3.41,4.45,0.3106,0.0632,7.009,1.729,0.0,0.0,0,0.0,0.0
10,416,8.32,hold,0.10904,0.10887,0.00608,0.11152,0.0,12.47,1.93,0.3155,0.0667,-0.672,0.769,12.378,0.0,0,0.0197,45.71
11,416,8.32,hold,0.13458,0.11427,-0.07109,0.1165,0.0,1.45,7.47,0.31,0.0735,3.568,1.149,12.148,0.0,0,0.063,18.14
12,416,8.32,hold,0.12575,0.12549,0.0081,0.1288,0.0,0.62,3.2,0.3109,0.0672,-0.486,1.482,12.477,0.0,0,0.0227,55.78
13,416,8.32,hold,0.14171,0.14163,-0.00478,0.14439,0.0,1.85,0.29,0.3141,0.0725,-0.094,1.499,12.965,2.87,0,0.0132,36.93
14,416,8.32,hold,0.12177,0.11503,-0.03997,0.11075,0.0,2.75,10.02,0.3098,0.0776,1.251,0.574,15.457,0.0,0,0.0567,19.68
15,416,8.32,hold,0.07742,0.0761,-0.01425,0.07882,0.0,7.7,4.57,0.313,0.0836,0.806,1.45,13.808,0.0,0,0.1109,59.88
0,417,8.34,hold,0.12335,0.12265,0.01315,0.12514,0.0,0.46,2.8,0.3104,0.0631,-1.15,1.718,11.349,0.0,0,0.0215,51.33
1,417,8.34,hold,0.12474,0.12345,-0.01793,0.12644,0.0,8.1,1.4,0.3186,0.0862,3.194,1.138,14.816,0.0,0,0.0506,19.06
2,417,8.34,hold,0.13319,0.12507,-0.0458,0.12211,0.0,1.77,6.09,0.3115,0.0718,0.587,1.289,13.689,0.605,0,0.0265,38.33
3,417,8.34,hold,0.1323,0.13142,-0.01527,0.13138,0.0,10.74,3.0,0.3155,0.0664,0.955,0.901,12.522,0.0,0,0.022,53.03
4,417,8.34,hold,0.10445,0.06709,-0.08005,0.08891,0.0,-11.14,17.42,0.3024,0.0785,1.347,1.18,13.038,0.635,0,0.0857,18.29
5,417,8.34,hold,0.11055,0.08933,-0.06513,0.09634,0.0,-3.77,7.42,0.3083,0.0781,1.767,0.931,12.865,0.0,0,0.0701,7.67
6,417,8.34,hold,0.14893,0.12934,-0.07384,0.13258,0.0,-5.25,6.85,0.3075,0.076,3.351,1.172,11.787,0.0,0,0.043,7.7
7,417,8.34,hold,0.14253,0.1422,0.00974,0.14501,0.0,3.83,3.61,0.3107,0.073,-0.159,1.474,12.371,0.0,0,0.0243,61.79
8,417,8.34,hold,0.12659,0.12651,-0.00466,0.1261,0.0,5.08,2.34,0.3136,0.0632,-1.077,0.767,13.791,0.0,0,0.0227,55.34
9,417,8.34,hold,0.07779,0.07666,0.01319,0.07779,0.0,1.76,4.32,0.3114,0.0628,6.974,1.622,0.0,0.0,0,0.0,0.0
10,417,8.34,hold,0.11104,0.111,0.00279,0.11342,0.0,12.29,1.96,0.3156,0.0671,-0.66,1.074,13.607,0.0,0,0.0207,48.8
11,417,8.34,hold,0.13401,0.10995,-0.07661,0.1145,0.0,0.88,7.8,0.3093,0.0736,3.538,1.176,12.129,0.0,0,0.0679,19.01
12,417,8.34,hold,0.12641,0.12623,0.00681,0.12951,0.0,1.6,3.89,0.3109,0.0676,-0.417,1.73,12.556,0.0,0,0.0232,56.6
13,417,8.34,hold,0.14361,0.14333,-0.00893,0.14561,0.0,1.19,0.15,0.3142,0.0722,-0.104,1.535,13.45,1.897,0,0.0111,36.25
14,417,8.34,hold,0.11645,0.10836,-0.04266,0.10441,0.0,2.86,10.64,0.3093,0.0777,1.225,0.668,15.375,0.0,0,0.0637,20.09
