step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
983,0.49180,0.18419,0.03779,0.26982,0.23855,0.0000,0.0000,5.7001
984,0.49565,0.18587,0.03903,0.27075,0.23852,0.0000,0.0000,5.6996
985,0.49940,0.18748,0.04030,0.27163,0.23848,0.0000,0.0000,5.6981
986,0.50316,0.18907,0.04156,0.27253,0.23843,0.0000,0.0000,5.7072
987,0.50694,0.19068,0.04285,0.27340,0.23838,0.0000,0.0000,5.7050
988,0.51057,0.19221,0.04405,0.27431,0.23833,0.0000,0.0000,5.7039
989,0.51422,0.19377,0.04525,0.27521,0.23828,0.0000,0.0000,5.7040
990,0.51764,0.19519,0.04636,0.27610,0.23823,0.0000,0.0000,5.7181
991,0.52091,0.19653,0.04741,0.27698,0.23816,0.0000,0.0000,5.7008
992,0.52413,0.19783,0.04848,0.27783,0.23811,0.0000,0.0000,5.7146
993,0.52699,0.19894,0.04934,0.27870,0.23805,0.0000,0.0000,5.7005
994,0.53028,0.20028,0.05041,0.27959,0.23800,0.0000,0.0000,5.7120
995,0.53346,0.20153,0.05144,0.28049,0.23796,0.0000,0.0000,5.6959
996,0.53691,0.20289,0.05257,0.28144,0.23793,0.0000,0.0000,5.6866
997,0.54077,0.20445,0.05387,0.28244,0.23794,0.0000,0.0000,5.6989
998,0.54478,0.20614,0.05508,0.28356,0.23798,0.0000,0.0000,5.6790
999,0.54872,0.20784,0.05615,0.28473,0.23805,0.0000,0.0000,5.6785
1000,0.55242,0.20950,0.05688,0.28605,0.35000,0.0000,0.0000,5.6790
1001,0.28619,0.04943,0.15310,0.08366,0.35226,0.0000,0.0000,0.6373
1002,0.30126,0.04188,0.16279,0.09659,0.35079,0.0000,0.0000,0.7626
1003,0.32726,0.03423,0.17569,0.11735,0.34566,0.0000,0.0000,3.9020
1004,0.36156,0.02641,0.18950,0.14565,0.33672,0.0000,0.0000,4.6081
1005,0.39760,0.01794,0.20194,0.17773,0.32400,0.0000,0.0000,4.1532
1006,0.42732,0.00913,0.21222,0.20597,0.30804,0.0000,0.0000,3.0966
1007,0.44648,0.00016,0.21647,0.22985,0.29057,0.0000,0.0000,2.6810
1008,0.47129,0.00783,0.21313,0.25033,0.27316,0.0000,0.0000,2.6765
1009,0.48161,0.01247,0.20355,0.26558,0.25699,0.0000,0.0000,2.3322
1010,0.48033,0.00926,0.19069,0.28038,0.24263,0.0000,0.0000,1.8482
1011,0.47740,0.00143,0.17946,0.29651,0.23100,0.0000,0.0000,1.5748
1012,0.49200,0.00696,0.17239,0.31265,0.22274,0.0000,0.0000,1.5259
1013,0.51219,0.01247,0.17076,0.32897,0.21814,0.0000,0.0000,1.6159
1014,0.52937,0.01255,0.17358,0.34324,0.21611,0.0000,0.0000,2.0414
1015,0.53880,0.00653,0.17888,0.35338,0.21611,0.0000,0.0000,2.1863
1016,0.54732,0.00492,0.18437,0.35803,0.21774,0.0000,0.0000,2.0506
1017,0.56315,0.01913,0.18751,0.35651,0.22056,0.0000,0.0000,1.8603
1018,0.56765,0.03339,0.18665,0.34761,0.22441,0.0000,0.0000,1.4873
1019,0.55700,0.04585,0.18124,0.32992,0.22920,0.0000,0.0000,1.2096
1020,0.52935,0.05515,0.17137,0.30283,0.23482,0.0000,0.0000,1.1149
1021,0.48567,0.06031,0.15748,0.26788,0.24091,0.0000,0.0000,1.1107
1022,0.42823,0.06118,0.13993,0.22712,0.24734,0.0000,0.0000,1.1521
1023,0.36217,0.05836,0.11961,0.18420,0.25397,0.0000,0.0000,1.2215
1024,0.29695,0.05267,0.09933,0.14495,0.26088,0.0000,0.0000,1.4631
1025,0.24113,0.04607,0.08214,0.11292,0.26793,0.0000,0.0000,2.0025
1026,0.20031,0.04006,0.07038,0.08987,0.27449,0.0000,0.0000,2.8900
1027,0.17789,0.03599,0.06557,0.07633,0.28003,0.0000,0.0000,3.7655
1028,0.17553,0.03332,0.06858,0.07364,0.28381,0.0000,0.0000,4.0778
1029,0.19117,0.03002,0.07832,0.08283,0.28515,0.0000,0.0000,4.1786
1030,0.22135,0.02454,0.09251,0.10429,0.28372,0.0000,0.0000,4.5649
1031,0.26077,0.01649,0.10750,0.13678,0.27948,0.0000,0.0000,4.4541
1032,0.30054,0.00703,0.11871,0.17480,0.27315,0.0000,0.0000,4.5348
1033,0.33862,0.00348,0.12325,0.21189,0.26527,0.0000,0.0000,4.8814
1034,0.38080,0.01571,0.12083,0.24427,0.25618,0.0000,0.0000,5.6485
1035,0.41223,0.02937,0.11300,0.26986,0.24622,0.0000,0.0000,6.5210
1036,0.43306,0.04316,0.10189,0.28801,0.23564,0.0000,0.0000,7.1748
1037,0.44290,0.05544,0.08926,0.29821,0.22466,0.0000,0.0000,7.6508
1038,0.44043,0.06472,0.07600,0.29972,0.21358,0.0000,0.0000,7.6582
1039,0.42143,0.07018,0.06154,0.28971,0.20303,0.0000,0.0000,7.3904
1040,0.37941,0.07095,0.04452,0.26394,0.19316,0.0000,0.0000,6.8787
1041,0.33067,0.06656,0.02887,0.23525,0.18599,0.0000,0.0000,6.1863
1042,0.29148,0.06013,0.01894,0.21241,0.18289,0.0000,0.0000,5.7809
1043,0.26667,0.05410,0.01574,0.19683,0.18413,0.0000,0.0000,5.7771
1044,0.25536,0.04998,0.01779,0.18759,0.18943,0.0000,0.0000,5.9412
1045,0.25017,0.04775,0.02163,0.18079,0.19781,0.0000,0.0000,5.9991
1046,0.24029,0.04548,0.02437,0.17044,0.20798,0.0000,0.0000,6.0634
1047,0.22026,0.04215,0.02470,0.15342,0.21933,0.0000,0.0000,6.0477
1048,0.18831,0.03688,0.02265,0.12878,0.23136,0.0000,0.0000,5.9448
1049,0.14487,0.02915,0.01846,0.09727,0.24352,0.0000,0.0000,5.8457
1050,0.09219,0.01904,0.01217,0.06099,0.25510,0.0000,0.0000,5.6585
1051,0.03618,0.00748,0.00474,0.02396,0.26567,0.0000,0.0000,5.2995
1052,0.01721,0.00425,0.00263,0.01033,0.27502,0.0000,0.0000,4.9639
1053,0.06312,0.01469,0.00902,0.03941,0.28292,0.0000,0.0000,4.5994
1054,0.09827,0.02270,0.01366,0.06190,0.28911,0.0000,0.0000,4.2210
1055,0.12096,0.02760,0.01614,0.07722,0.29334,0.0000,0.0000,3.8828
1056,0.13003,0.02890,0.01619,0.08494,0.29548,0.0000,0.0000,3.6351
1057,0.12530,0.02647,0.01391,0.08493,0.29533,0.0000,0.0000,3.4229
1058,0.10601,0.02030,0.00916,0.07654,0.29247,0.0000,0.0000,3.3564
1059,0.07319,0.01131,0.00203,0.05985,0.28679,0.0000,0.0000,3.3030
1060,0.04602,0.00187,0.00658,0.03758,0.27873,0.0000,0.0000,2.9939
1061,0.03450,0.00620,0.01578,0.01253,0.26869,0.0000,0.0000,2.6002
1062,0.04931,0.01184,0.02477,0.01271,0.25703,0.0000,0.0000,2.4108
1063,0.08361,0.01475,0.03287,0.03599,0.24402,0.0000,0.0000,2.6303
1064,0.11097,0.01515,0.03963,0.05618,0.22988,0.0000,0.0000,3.1428
1065,0.13405,0.01482,0.04488,0.07435,0.21524,0.0000,0.0000,3.6213
1066,0.15746,0.01524,0.04943,0.09279,0.20091,0.0000,0.0000,4.1393
1067,0.18448,0.01684,0.05434,0.11330,0.18754,0.0000,0.0000,4.4941
1068,0.20963,0.01812,0.05897,0.13253,0.17595,0.0000,0.0000,4.5782
1069,0.21543,0.01515,0.06169,0.13859,0.16772,0.0000,0.0000,4.2450
1070,0.20585,0.00867,0.06377,0.13342,0.16371,0.0000,0.0000,3.9739
1071,0.18712,0.00039,0.06574,0.12099,0.16450,0.0000,0.0000,3.7510
1072,0.18001,0.00818,0.06782,0.10400,0.17030,0.0000,0.0000,3.2751
1073,0.16849,0.01559,0.06931,0.08358,0.18060,0.0000,0.0000,2.8194
1074,0.14866,0.02098,0.06880,0.05888,0.19413,0.0000,0.0000,2.6676
1075,0.12087,0.02528,0.06619,0.02940,0.21008,0.0000,0.0000,2.7919
1076,0.09394,0.02907,0.06173,0.00314,0.22776,0.0000,0.0000,2.9858
1077,0.12465,0.03293,0.05552,0.03619,0.24648,0.0000,0.0000,3.1328
1078,0.15729,0.03749,0.04760,0.07221,0.26538,0.0000,0.0000,3.1932
1079,0.19157,0.04346,0.03812,0.10999,0.28339,0.0000,0.0000,3.1359
1080,0.22532,0.05079,0.02747,0.14706,0.29951,0.0000,0.0000,2.9460
1081,0.25662,0.05892,0.01613,0.18157,0.31336,0.0000,0.0000,2.7426
1082,0.28380,0.06709,0.00449,0.21222,0.32471,0.0000,0.0000,2.6045
1083,0.31907,0.07445,0.00679,0.23783,0.33345,0.0000,0.0000,2.6316
1084,0.35463,0.08008,0.01706,0.25749,0.33950,0.0000,0.0000,2.7096
1085,0.37949,0.08319,0.02573,0.27057,0.34276,0.0000,0.0000,2.7860
1086,0.39236,0.08332,0.03230,0.27674,0.34314,0.0000,0.0000,2.8614
1087,0.39263,0.08031,0.03645,0.27588,0.34059,0.0000,0.0000,2.9680
1088,0.38004,0.07388,0.03825,0.26790,0.33506,0.0000,0.0000,3.0902
1089,0.35525,0.06404,0.03823,0.25298,0.32633,0.0000,0.0000,3.2186
1090,0.31611,0.05085,0.03526,0.22999,0.31456,0.0000,0.0000,3.2793
1091,0.26157,0.03489,0.02842,0.19826,0.29983,0.0000,0.0000,3.4179
1092,0.19696,0.01825,0.01888,0.15983,0.28328,0.0000,0.0000,3.6565
1093,0.12851,0.00344,0.00698,0.11809,0.26614,0.0000,0.0000,3.9287
1094,0.08986,0.00918,0.00684,0.07384,0.24890,0.0000,0.0000,4.4391
1095,0.06872,0.02040,0.02167,0.02665,0.23161,0.0000,0.0000,5.2449
1096,0.08978,0.03081,0.03580,0.02317,0.21406,0.0000,0.0000,6.3120
1097,0.16466,0.04061,0.04842,0.07564,0.19613,0.0000,0.0000,7.0967
1098,0.21872,0.04536,0.05652,0.11685,0.17922,0.0000,0.0000,6.7951
1099,0.23338,0.04270,0.05935,0.13133,0.16610,0.0000,0.0000,4.6643
1100,0.22257,0.03592,0.05938,0.12728,0.15798,0.0000,0.0000,2.8185
1101,0.20235,0.02842,0.05817,0.11575,0.15517,0.0000,0.0000,1.9110
1102,0.17463,0.02065,0.05603,0.09795,0.15819,0.0000,0.0000,1.4703
1103,0.14401,0.01355,0.05387,0.07660,0.16688,0.0000,0.0000,1.6148
1104,0.11462,0.00800,0.05240,0.05422,0.18037,0.0000,0.0000,1.8566
1105,0.08347,0.00318,0.05098,0.02930,0.19734,0.0000,0.0000,2.2879
1106,0.05257,0.00286,0.04883,0.00089,0.21656,0.0000,0.0000,2.7641
1107,0.09328,0.01109,0.04522,0.03697,0.23691,0.0000,0.0000,3.2363
1108,0.13893,0.02156,0.03969,0.07768,0.25747,0.0000,0.0000,3.7590
1109,0.18716,0.03410,0.03218,0.12088,0.27734,0.0000,0.0000,3.9624
1110,0.23508,0.04828,0.02317,0.16363,0.29561,0.0000,0.0000,3.7971
1111,0.28005,0.06326,0.01326,0.20353,0.31177,0.0000,0.0000,3.6899
1112,0.31998,0.07800,0.00293,0.23905,0.32555,0.0000,0.0000,3.9479
1113,0.36770,0.09148,0.00720,0.26902,0.33676,0.0000,0.0000,4.1621
1114,0.41182,0.10252,0.01663,0.29268,0.34524,0.0000,0.0000,4.0983
1115,0.44463,0.11033,0.02471,0.30959,0.35091,0.0000,0.0000,3.9272
1116,0.46508,0.11421,0.03126,0.31961,0.35362,0.0000,0.0000,3.8254
1117,0.47255,0.11402,0.03583,0.32270,0.35328,0.0000,0.0000,3.7108
1118,0.46705,0.10970,0.03841,0.31894,0.34984,0.0000,0.0000,3.7396
1119,0.44843,0.10103,0.03921,0.30819,0.34326,0.0000,0.0000,3.8417
1120,0.41724,0.08833,0.03845,0.29046,0.33343,0.0000,0.0000,3.9044
1121,0.37405,0.07205,0.03637,0.26563,0.32023,0.0000,0.0000,4.0302
1122,0.32053,0.05309,0.03337,0.23408,0.30376,0.0000,0.0000,4.2242
1123,0.25788,0.03212,0.02931,0.19645,0.28525,0.0000,0.0000,4.2166
1124,0.19142,0.01287,0.02277,0.15577,0.26621,0.0000,0.0000,4.4944
1125,0.12822,0.00371,0.01211,0.11240,0.24753,0.0000,0.0000,5.0679
1126,0.08622,0.01743,0.00316,0.06564,0.22945,0.0000,0.0000,5.8834
1127,0.06530,0.02861,0.02103,0.01566,0.21160,0.0000,0.0000,6.8022
1128,0.11200,0.03781,0.03805,0.03614,0.19342,0.0000,0.0000,7.3568
1129,0.16730,0.04157,0.04916,0.07657,0.17629,0.0000,0.0000,7.3023
1130,0.18062,0.03776,0.05253,0.09033,0.16304,0.0000,0.0000,5.3980
1131,0.16620,0.03035,0.05082,0.08503,0.15481,0.0000,0.0000,3.6690
1132,0.13748,0.02232,0.04574,0.06942,0.15215,0.0000,0.0000,2.4891
1133,0.10120,0.01488,0.03857,0.04775,0.15530,0.0000,0.0000,1.6766
1134,0.06348,0.00894,0.03104,0.02350,0.16411,0.0000,0.0000,1.6436
1135,0.03066,0.00457,0.02492,0.00116,0.17817,0.0000,0.0000,1.7741
1136,0.04863,0.00088,0.02050,0.02725,0.19652,0.0000,0.0000,2.0248
1137,0.07960,0.00496,0.01551,0.05912,0.21737,0.0000,0.0000,2.4158
1138,0.12106,0.01447,0.00851,0.09808,0.23939,0.0000,0.0000,2.7928
1139,0.16841,0.02687,0.00057,0.14097,0.26128,0.0000,0.0000,3.2903
1140,0.23720,0.04146,0.01124,0.18449,0.28197,0.0000,0.0000,3.5267
1141,0.30930,0.05835,0.02356,0.22739,0.30077,0.0000,0.0000,3.2877
1142,0.38246,0.07682,0.03762,0.26802,0.31726,0.0000,0.0000,3.0125
1143,0.45342,0.09574,0.05290,0.30478,0.33122,0.0000,0.0000,3.2826
1144,0.51833,0.11335,0.06882,0.33617,0.34253,0.0000,0.0000,3.7047
1145,0.57368,0.12801,0.08438,0.36130,0.35113,0.0000,0.0000,3.9773
1146,0.61713,0.13827,0.09921,0.37965,0.35690,0.0000,0.0000,4.1395
1147,0.64677,0.14328,0.11227,0.39121,0.35974,0.0000,0.0000,4.2918
1148,0.65888,0.14229,0.12138,0.39521,0.35965,0.0000,0.0000,4.3559
1149,0.65340,0.13567,0.12584,0.39190,0.35661,0.0000,0.0000,4.4763
1150,0.63066,0.12377,0.12556,0.38133,0.35059,0.0000,0.0000,4.6434
1151,0.59090,0.10707,0.12051,0.36332,0.34159,0.0000,0.0000,4.7185
1152,0.53523,0.08646,0.11104,0.33773,0.32961,0.0000,0.0000,4.8787
1153,0.46511,0.06301,0.09772,0.30438,0.31469,0.0000,0.0000,5.1294
1154,0.38055,0.03749,0.08058,0.26248,0.29707,0.0000,0.0000,5.2405
1155,0.28863,0.01376,0.06036,0.21452,0.27796,0.0000,0.0000,5.0760
1156,0.21048,0.00630,0.03984,0.16434,0.25840,0.0000,0.0000,5.6204
1157,0.15595,0.02340,0.01988,0.11267,0.23869,0.0000,0.0000,6.4258
1158,0.09833,0.03843,0.00084,0.05906,0.21881,0.0000,0.0000,7.1382
1159,0.07826,0.05076,0.02033,0.00717,0.19851,0.0000,0.0000,7.6902
1160,0.13110,0.05720,0.03667,0.03723,0.17887,0.0000,0.0000,7.6469
1161,0.14865,0.05302,0.04359,0.05204,0.16222,0.0000,0.0000,5.5693
1162,0.13638,0.04497,0.04409,0.04732,0.14937,0.0000,0.0000,3.2787
1163,0.11384,0.03722,0.04129,0.03533,0.14105,0.0000,0.0000,2.0273
1164,0.08480,0.03024,0.03653,0.01803,0.13810,0.0000,0.0000,1.0861
1165,0.05872,0.02414,0.03159,0.00299,0.14110,0.0000,0.0000,0.8646
1166,0.07398,0.01845,0.02725,0.02828,0.15028,0.0000,0.0000,1.0094
1167,0.09408,0.01409,0.02483,0.05515,0.16497,0.0000,0.0000,1.2118
1168,0.11833,0.01044,0.02395,0.08394,0.18390,0.0000,0.0000,1.6977
1169,0.14542,0.00531,0.02163,0.11848,0.20559,0.0000,0.0000,2.2804
1170,0.17831,0.00230,0.01633,0.15969,0.22889,0.0000,0.0000,2.9850
1171,0.22663,0.01261,0.00809,0.20593,0.25271,0.0000,0.0000,3.7102
1172,0.28185,0.02477,0.00287,0.25421,0.27594,0.0000,0.0000,4.0086
1173,0.35693,0.03806,0.01653,0.30234,0.29770,0.0000,0.0000,3.4395
1174,0.43520,0.05249,0.03335,0.34936,0.31742,0.0000,0.0000,2.7773
1175,0.51450,0.06772,0.05284,0.39394,0.33480,0.0000,0.0000,2.5594
1176,0.59097,0.08277,0.07382,0.43438,0.34974,0.0000,0.0000,2.5504
1177,0.65982,0.09645,0.09413,0.46923,0.36224,0.0000,0.0000,2.5890
1178,0.71585,0.10748,0.11095,0.49742,0.37244,0.0000,0.0000,2.6984
1179,0.75655,0.11506,0.12266,0.51883,0.38030,0.0000,0.0000,2.8412
1180,0.78204,0.11910,0.12900,0.53393,0.38558,0.0000,0.0000,3.0344
1181,0.79516,0.12041,0.13128,0.54348,0.38789,0.0000,0.0000,3.3051
1182,0.79554,0.11894,0.12914,0.54745,0.38722,0.0000,0.0000,3.5961
1183,0.78213,0.11465,0.12190,0.54558,0.38355,0.0000,0.0000,3.7782
1184,0.75603,0.10810,0.10999,0.53794,0.37676,0.0000,0.0000,4.0137
1185,0.71751,0.09945,0.09380,0.52426,0.36679,0.0000,0.0000,4.2098
1186,0.66695,0.08907,0.07352,0.50436,0.35369,0.0000,0.0000,4.3802
1187,0.60441,0.07727,0.04926,0.47788,0.33749,0.0000,0.0000,4.5456
1188,0.53002,0.06443,0.02118,0.44440,0.31830,0.0000,0.0000,4.7334
1189,0.46589,0.05178,0.00969,0.40442,0.29681,0.0000,0.0000,4.8894
1190,0.44494,0.04189,0.04218,0.36087,0.27440,0.0000,0.0000,5.5171
1191,0.42189,0.03285,0.07401,0.31503,0.25244,0.0000,0.0000,6.3561
1192,0.39201,0.02185,0.10336,0.26680,0.23146,0.0000,0.0000,7.2167
1193,0.35267,0.00754,0.12983,0.21530,0.21161,0.0000,0.0000,7.7838
1194,0.32266,0.00847,0.15293,0.16126,0.19225,0.0000,0.0000,7.8800
1195,0.30486,0.01955,0.16844,0.11688,0.17407,0.0000,0.0000,7.4851
1196,0.29466,0.02199,0.17265,0.10002,0.15977,0.0000,0.0000,5.4660
1197,0.29210,0.02047,0.17108,0.10056,0.15003,0.0000,0.0000,3.1570
1198,0.29425,0.01209,0.16865,0.11351,0.14567,0.0000,0.0000,1.6107
1199,0.30060,0.00173,0.16814,0.13072,0.14661,0.0000,0.0000,0.8152
1200,0.33013,0.00932,0.16751,0.15329,0.15328,0.0000,0.0000,0.5639
1201,0.36565,0.01921,0.16719,0.17925,0.16539,0.0000,0.0000,0.7749
1202,0.40051,0.02638,0.16674,0.20739,0.18235,0.0000,0.0000,1.1121
1203,0.43648,0.03203,0.16400,0.24044,0.20285,0.0000,0.0000,1.3797
1204,0.47545,0.03814,0.15611,0.28120,0.22538,0.0000,0.0000,1.5826
1205,0.51704,0.04564,0.14261,0.32878,0.24865,0.0000,0.0000,1.8154
1206,0.55796,0.05427,0.12446,0.37922,0.27117,0.0000,0.0000,1.9499
1207,0.59585,0.06393,0.10239,0.42953,0.29208,0.0000,0.0000,1.9175
1208,0.63007,0.07500,0.07733,0.47774,0.31083,0.0000,0.0000,1.8510
1209,0.65975,0.08724,0.05075,0.52176,0.32714,0.0000,0.0000,2.1962
1210,0.68581,0.10064,0.02497,0.56020,0.34086,0.0000,0.0000,2.6326
1211,0.70914,0.11473,0.00230,0.59211,0.35194,0.0000,0.0000,2.9501
1212,0.76139,0.12910,0.01499,0.61730,0.36035,0.0000,0.0000,3.3301
1213,0.80417,0.14307,0.02523,0.63587,0.36607,0.0000,0.0000,3.7800
1214,0.83074,0.15564,0.02704,0.64806,0.36910,0.0000,0.0000,4.0302
1215,0.83755,0.16466,0.01928,0.65361,0.36945,0.0000,0.0000,4.5247
1216,0.82427,0.16898,0.00265,0.65264,0.36710,0.0000,0.0000,4.8561
1217,0.83427,0.16775,0.02131,0.64521,0.36203,0.0000,0.0000,5.1334
1218,0.84286,0.16073,0.05097,0.63116,0.35423,0.0000,0.0000,5.2178
1219,0.84314,0.14809,0.08477,0.61028,0.34374,0.0000,0.0000,5.2718
1220,0.83339,0.12985,0.12145,0.58209,0.33065,0.0000,0.0000,5.6826
1221,0.81230,0.10641,0.15977,0.54612,0.31501,0.0000,0.0000,6.1162
1222,0.77828,0.07806,0.19892,0.50130,0.29674,0.0000,0.0000,6.4730
1223,0.73075,0.04652,0.23406,0.45016,0.27708,0.0000,0.0000,6.2686
1224,0.67498,0.01531,0.26172,0.39795,0.25714,0.0000,0.0000,6.2485
1225,0.64355,0.01523,0.28220,0.34612,0.23723,0.0000,0.0000,6.1486
1226,0.63666,0.04535,0.29643,0.29488,0.21740,0.0000,0.0000,6.2227
1227,0.62429,0.07444,0.30563,0.24422,0.19756,0.0000,0.0000,6.4024
1228,0.60864,0.09691,0.30719,0.20454,0.17897,0.0000,0.0000,5.6901
1229,0.59868,0.10689,0.29865,0.19314,0.16384,0.0000,0.0000,3.6608
1230,0.59504,0.10732,0.28627,0.20145,0.15298,0.0000,0.0000,1.5953
1231,0.59430,0.09950,0.27549,0.21932,0.14769,0.0000,0.0000,0.8652
1232,0.59883,0.08591,0.27214,0.24079,0.14864,0.0000,0.0000,0.5840
1233,0.60698,0.07192,0.27260,0.26245,0.15574,0.0000,0.0000,0.5663
1234,0.61591,0.05953,0.27352,0.28286,0.16855,0.0000,0.0000,0.6849
1235,0.62981,0.05035,0.27409,0.30538,0.18571,0.0000,0.0000,0.8463
1236,0.64640,0.04088,0.27112,0.33440,0.20572,0.0000,0.0000,0.9914
1237,0.66409,0.03008,0.26355,0.37046,0.22751,0.0000,0.0000,1.0480
1238,0.68106,0.01821,0.25171,0.41114,0.24978,0.0000,0.0000,0.9681
1239,0.69544,0.00578,0.23683,0.45283,0.27144,0.0000,0.0000,0.7728
1240,0.72037,0.00703,0.21977,0.49357,0.29184,0.0000,0.0000,0.8475
1241,0.75305,0.01991,0.20116,0.53198,0.31050,0.0000,0.0000,1.5365
1242,0.78241,0.03374,0.18087,0.56780,0.32676,0.0000,0.0000,2.6397
1243,0.80813,0.04911,0.15836,0.60066,0.34013,0.0000,0.0000,3.8190
1244,0.82956,0.06511,0.13541,0.62904,0.35053,0.0000,0.0000,4.5413
1245,0.84597,0.07983,0.11473,0.65141,0.35816,0.0000,0.0000,4.9584
1246,0.85666,0.09063,0.09927,0.66676,0.36325,0.0000,0.0000,5.1299
1247,0.86173,0.09546,0.09142,0.67485,0.36596,0.0000,0.0000,5.2425
1248,0.86171,0.09428,0.09132,0.67611,0.36608,0.0000,0.0000,5.2429
1249,0.85695,0.08783,0.09802,0.67110,0.36339,0.0000,0.0000,5.4390
1250,0.84678,0.07664,0.11023,0.65991,0.35778,0.0000,0.0000,5.5697
1251,0.83020,0.06133,0.12633,0.64253,0.34914,0.0000,0.0000,5.6853
1252,0.80612,0.04225,0.14505,0.61882,0.33747,0.0000,0.0000,6.0775
1253,0.77326,0.01950,0.16531,0.58845,0.32283,0.0000,0.0000,6.4289
1254,0.74408,0.00686,0.18620,0.55102,0.30535,0.0000,0.0000,6.7547
1255,0.74879,0.03540,0.20665,0.50673,0.28561,0.0000,0.0000,6.5265
1256,0.74532,0.06170,0.22312,0.46051,0.26513,0.0000,0.0000,5.9999
1257,0.73414,0.08580,0.23334,0.41500,0.24461,0.0000,0.0000,5.8583
1258,0.71724,0.10990,0.23772,0.36963,0.22455,0.0000,0.0000,5.5182
1259,0.69586,0.13529,0.23738,0.32319,0.20538,0.0000,0.0000,5.4821
1260,0.67025,0.16018,0.23384,0.27623,0.18695,0.0000,0.0000,5.0517
1261,0.64129,0.17842,0.22639,0.23648,0.17013,0.0000,0.0000,3.6812
1262,0.62296,0.17334,0.21848,0.23114,0.15948,0.0000,0.0000,1.7059
1263,0.61658,0.16336,0.21501,0.23821,0.15442,0.0000,0.0000,1.1092
1264,0.61548,0.15455,0.21202,0.24891,0.15480,0.0000,0.0000,0.7266
1265,0.61861,0.14882,0.20850,0.26129,0.16040,0.0000,0.0000,0.5317
1266,0.62605,0.14578,0.20372,0.27655,0.17110,0.0000,0.0000,0.6146
1267,0.63770,0.14405,0.19864,0.29502,0.18596,0.0000,0.0000,0.7758
1268,0.65254,0.14082,0.19231,0.31940,0.20377,0.0000,0.0000,0.9578
1269,0.66900,0.13442,0.18394,0.35064,0.22337,0.0000,0.0000,1.0091
1270,0.68536,0.12383,0.17374,0.38778,0.24368,0.0000,0.0000,1.0215
1271,0.69990,0.10857,0.16230,0.42903,0.26384,0.0000,0.0000,0.8847
1272,0.71126,0.08963,0.15036,0.47127,0.28274,0.0000,0.0000,0.7300
1273,0.71848,0.06825,0.13893,0.51131,0.29955,0.0000,0.0000,0.6253
1274,0.72171,0.04502,0.12901,0.54768,0.31391,0.0000,0.0000,0.6941
1275,0.72190,0.02094,0.12166,0.57929,0.32560,0.0000,0.0000,1.0933
1276,0.72619,0.00283,0.11800,0.60535,0.33447,0.0000,0.0000,1.8601
1277,0.76877,0.02467,0.11889,0.62521,0.34047,0.0000,0.0000,3.0626
1278,0.80250,0.04044,0.12450,0.63756,0.34376,0.0000,0.0000,4.6183
1279,0.82421,0.04757,0.13439,0.64225,0.34454,0.0000,0.0000,5.3918
1280,0.83156,0.04463,0.14756,0.63936,0.34291,0.0000,0.0000,5.8086
1281,0.82365,0.03209,0.16243,0.62912,0.33879,0.0000,0.0000,5.9980
1282,0.80045,0.01108,0.17781,0.61155,0.33215,0.0000,0.0000,6.1404
1283,0.79599,0.01702,0.19255,0.58643,0.32295,0.0000,0.0000,6.2685
1284,0.81018,0.05070,0.20596,0.55352,0.31107,0.0000,0.0000,6.4478
1285,0.81855,0.08896,0.21800,0.51159,0.29636,0.0000,0.0000,6.5569
1286,0.81674,0.12627,0.22566,0.46481,0.28011,0.0000,0.0000,6.4188
1287,0.80479,0.15843,0.22805,0.41831,0.26304,0.0000,0.0000,6.1639
1288,0.78473,0.18533,0.22540,0.37401,0.24542,0.0000,0.0000,5.6320
1289,0.75843,0.20841,0.21829,0.33173,0.22749,0.0000,0.0000,5.3081
1290,0.72751,0.22882,0.20802,0.29067,0.20950,0.0000,0.0000,4.8861
1291,0.69318,0.24653,0.19617,0.25048,0.19164,0.0000,0.0000,3.7678
1292,0.66076,0.25453,0.18302,0.22321,0.17499,0.0000,0.0000,2.4318
1293,0.63799,0.25111,0.17093,0.21595,0.16195,0.0000,0.0000,1.3819
1294,0.62821,0.23689,0.16501,0.22631,0.15517,0.0000,0.0000,0.9549
1295,0.63227,0.22379,0.16841,0.24007,0.15455,0.0000,0.0000,0.6239
1296,0.64191,0.21395,0.17417,0.25379,0.15996,0.0000,0.0000,0.4934
1297,0.65535,0.20769,0.17971,0.26795,0.17091,0.0000,0.0000,0.5621
1298,0.67137,0.20261,0.18313,0.28562,0.18605,0.0000,0.0000,0.7328
1299,0.68873,0.19482,0.18332,0.31060,0.20371,0.0000,0.0000,0.8962
1300,0.70655,0.18291,0.18001,0.34362,0.22313,0.0000,0.0000,0.9596
1301,0.72313,0.16705,0.17320,0.38288,0.24342,0.0000,0.0000,0.9180
1302,0.73625,0.14786,0.16336,0.42503,0.26318,0.0000,0.0000,0.7333
1303,0.74434,0.12652,0.15111,0.46671,0.28128,0.0000,0.0000,0.5533
1304,0.74630,0.10377,0.13706,0.50547,0.29710,0.0000,0.0000,0.6538
1305,0.74289,0.08048,0.12256,0.53985,0.31029,0.0000,0.0000,0.9486
1306,0.73546,0.05804,0.10886,0.56855,0.32064,0.0000,0.0000,1.4039
