step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
1078,1789555402.828,-0.03399168,0.500002,-0.001921791,-0.002460269,0,0,-0.002303089,1.97501,0.946797,-0.004825004,0,0,0,0,1,14.13862,0.0001708594,-0.004539608,0.000141692,0.005982963,0.483218,0.03940177,94049,0.6888118,500,33.7583
1079,1789555403.357,-0.03400097,0.500002,-0.001958759,-0.002497228,0,0,-0.002381744,1.975227,0.94631,-0.004924065,0,0,0,0,1,14.16079,0.0001139063,-0.003691969,0.0001626539,0.005607204,0.4857876,0.0394516,93580,0.6898881,500,33.75029
1080,1789555403.888,-0.03362585,0.500002,-0.002068374,-0.002467498,0,0,-0.002303784,1.975417,0.9466271,-0.004895132,0,0,0,0,1,14.17303,0.0001708594,-0.00471953,0.0001494556,0.005705446,0.4874575,0.03937769,93296,0.6904879,500,33.77156
1081,1789555404.416,-0.03342428,0.500002,-0.002081519,-0.002472434,0,0,-0.002310209,1.975528,0.9460248,-0.004914782,0,0,0,0,1,14.18445,0.0001139063,-0.003359902,0.000137669,0.005596298,0.485436,0.03832126,93845,0.6915438,500,33.76323
1082,1789555404.945,-0.03373256,0.500002,-0.002268811,-0.002515265,0,0,-0.002348538,1.9741,0.9434769,-0.00508313,0,0,0,0,1,14.19994,0.0001139063,-0.004077754,0.0001662247,0.00554932,0.4858198,0.03926587,93607,0.6921138,500,33.72192
1083,1789555405.462,-0.03323446,0.500002,-0.001859874,-0.002497606,0,0,-0.00229314,1.976316,0.948486,-0.005147823,0,0,0,0,1,14.21384,7.59375e-05,-0.002104672,0.0003135842,0.005628229,0.4735572,0.0395081,95800,0.692627,500,33.7764
1084,1789555405.960,-0.03384018,0.500002,-0.002635558,-0.002527889,0,0,-0.002330349,1.972766,0.9417148,-0.004967508,0,0,0,0,1,14.22657,0.0001708594,-0.005605811,0.0003211088,0.005682174,0.4560306,0.0381496,99461,0.6932663,500,33.76329
1085,1789555406.465,-0.03321237,0.500002,-0.00194038,-0.002456622,0,0,-0.002296275,1.975721,0.9449894,-0.005383751,0,0,0,0,1,14.24331,0.0001139063,-0.002455942,0.000150087,0.005665917,0.4631341,0.03829312,98024,0.6939526,500,33.76411
1086,1789555406.974,-0.03336079,0.500002,-0.002408654,-0.002563858,0,0,-0.002356552,1.974314,0.9457687,-0.004841663,0,0,0,0,1,14.2535,7.59375e-05,-0.004796316,9.837871e-05,0.005449343,0.466341,0.03862786,97336,0.6945065,500,33.75551
1087,1789555407.476,-0.03385089,0.500002,-0.001506472,-0.002360552,0,0,-0.002305352,1.975469,0.9505537,-0.004813087,0,0,0,0,1,14.26062,3.375e-05,0.001055263,7.498788e-05,0.006443069,0.4587228,0.03928304,98697,0.6946671,500,33.75939
1088,1789555407.976,-0.03278928,0.500002,-0.002245146,-0.00262801,0,0,-0.002284798,1.976078,0.9369544,-0.005014478,0,0,0,0,1,14.26247,7.59375e-05,-0.002880175,4.35783e-05,0.008240469,0.4567204,0.03935719,99081,0.6950745,500,33.758
1089,1789555408.474,-0.03308879,0.500002,-0.002168216,-0.002380534,0,0,-0.002337877,1.972978,0.9447383,-0.00483186,0,0,0,0,1,14.26334,0.0001139063,-0.003702704,4.394235e-05,0.00512484,0.4564364,0.03858542,99292,0.6955758,500,33.73758
1090,1789555408.967,-0.03348809,0.500002,-0.003348369,-0.002656523,0,0,-0.002327146,1.972055,0.9407963,-0.004517739,0,0,0,0,1,14.26241,0.0001139063,-0.0006528608,2.57285e-05,0.007732789,0.4497356,0.03952479,100461,0.6956381,500,33.75059
1091,1789555409.448,-0.036546,0.500002,-0.00210064,-0.002350198,0,0,-0.002144498,1.978722,0.9460123,-0.005069954,0,0,0,0,1,14.25109,0.0001708594,-0.002773212,1.890071e-05,0.004342085,0.43855,0.0385282,103027,0.6955338,500,33.75044
1092,1789555409.934,-0.03328284,0.500002,-0.001802415,-0.00268015,0,0,-0.002461728,1.970199,0.9359224,-0.005516408,0,0,0,0,1,14.23688,0.0001708594,-0.001232733,1.995256e-05,0.006053141,0.4428849,0.0390265,101993,0.6953937,500,33.74724
1093,1789555410.424,-0.03285672,0.500002,-0.002083981,-0.002854986,0,0,-0.002485398,1.970455,0.9342541,-0.005906004,0,0,0,0,1,14.22668,7.59375e-05,0.001727151,1.718228e-05,0.00553601,0.4490306,0.03804755,100911,0.6953499,500,33.74411
1094,1789555410.916,-0.03126587,0.500002,-0.001216668,-0.002541035,0,0,-0.002253094,1.975965,0.952432,-0.0054093,0,0,0,0,1,14.21818,0.0001139063,-0.002616525,1.796197e-05,0.006628669,0.4485242,0.03972673,100669,0.6953196,500,33.75076
1095,1789555411.423,-0.03333321,0.500002,-0.001643422,-0.002485612,0,0,-0.002359829,1.97485,0.9462394,-0.00485145,0,0,0,0,1,14.20488,0.0001708594,-0.001459829,1.855831e-05,0.003988798,0.4646749,0.03883672,97618,0.6955811,500,33.74765
1096,1789555411.938,-0.03360444,0.500002,-0.001979559,-0.002527405,0,0,-0.002316658,1.974592,0.9437763,-0.004909101,0,0,0,0,1,14.19651,7.59375e-05,-0.002409271,3.528285e-05,0.005764031,0.4732549,0.03810549,96120,0.6956922,500,33.74937
1097,1789555412.463,-0.03323237,0.500002,-0.001930725,-0.00251704,0,0,-0.002293005,1.976106,0.9440665,-0.005178366,0,0,0,0,1,14.19616,0.0001139063,-0.00590736,5.198759e-05,0.005372934,0.4824717,0.03815579,94409,0.6959101,500,33.73427
1098,1789555412.991,-0.03328388,0.500002,-0.001975111,-0.002505101,0,0,-0.002315244,1.975438,0.9442291,-0.005082298,0,0,0,0,1,14.20409,0.0001139063,-0.003819699,0.0001000378,0.005617075,0.4860332,0.03848863,93708,0.69681,500,33.74793
1099,1789555413.516,-0.0331292,0.500002,-0.001849185,-0.00251153,0,0,-0.002307954,1.97549,0.946079,-0.005013735,0,0,0,0,1,14.22375,0.0001708594,-0.002548936,0.0001188542,0.005650378,0.4826331,0.03806949,94395,0.6981797,500,33.75719
1100,1789555414.041,-0.03331828,0.500002,-0.001950815,-0.002458239,0,0,-0.002246214,1.975112,0.9449835,-0.00511995,0,0,0,0,1,14.25024,0.0001708594,-0.002792859,0.0001356341,0.005396939,0.4817338,0.03894949,94399,0.6993791,500,33.7471
1101,1789555414.571,-0.03312827,0.500002,-0.001957687,-0.002500532,0,0,-0.002301676,1.975593,0.945547,-0.005139872,0,0,0,0,1,14.26833,0.0001139063,-0.003436095,0.0001387649,0.005507294,0.4846978,0.03818631,94001,0.7000586,500,33.77693
1102,1789555415.096,-0.0331775,0.500002,-0.002012843,-0.002493452,0,0,-0.002293565,1.97563,0.9462804,-0.005056145,0,0,0,0,1,14.28161,0.0001708594,-0.004886111,0.0001463139,0.005270237,0.4826035,0.03850341,94322,0.700443,500,33.75679
1103,1789555415.619,-0.03306183,0.500002,-0.001830619,-0.00250605,0,0,-0.002315015,1.976088,0.9472009,-0.005042515,0,0,0,0,1,14.29195,0.0001139063,-0.003187714,0.0001481675,0.005205816,0.4808559,0.03794575,94741,0.7009254,500,33.78081
1104,1789555416.129,-0.03269881,0.500002,-0.002081965,-0.002574053,0,0,-0.002299116,1.977069,0.9471985,-0.004995939,0,0,0,0,1,14.30038,0.0001139063,-0.00339513,0.0003966109,0.004784354,0.4681349,0.03826976,97060,0.7011412,500,33.79463
1105,1789555416.633,-0.03380738,0.500002,-0.001644993,-0.002416309,0,0,-0.002355153,1.976623,0.9473186,-0.004869889,0,0,0,0,1,14.30629,0.0001139063,-0.002867617,0.0003372896,0.007022181,0.4614849,0.0394063,98129,0.7015539,500,33.79464
1106,1789555417.142,-0.0335818,0.500002,-0.003233181,-0.002484016,0,0,-0.002290757,1.972538,0.9398951,-0.004754111,0,0,0,0,1,14.31587,0.0001708594,-0.002566325,0.0001505279,0.005857167,0.4658186,0.03928471,97310,0.7022326,500,33.77991
1107,1789555417.650,-0.03320511,0.500002,-0.002540697,-0.002405476,0,0,-0.002284195,1.973109,0.9433559,-0.004937758,0,0,0,0,1,14.32891,0.0001139063,-0.002331296,9.356381e-05,0.005125579,0.4660432,0.0382607,97465,0.7028149,500,33.75817
1108,1789555418.153,-0.03334106,0.500002,-0.001835291,-0.002412416,0,0,-0.002271584,1.974229,0.9464237,-0.004620437,0,0,0,0,1,14.33923,0.0001708594,-0.006510938,5.998657e-05,0.004885121,0.4590435,0.0395999,98571,0.7034,500,33.75562
1109,1789555418.657,-0.0322962,0.500002,-0.001858428,-0.002364196,0,0,-0.002241717,1.976837,0.9493647,-0.004886449,0,0,0,0,1,14.34178,7.59375e-05,-0.0008444532,4.885157e-05,0.00580326,0.4624312,0.03800416,98218,0.7035117,500,33.7673
1110,1789555419.153,-0.03330269,0.500002,-0.00171017,-0.002434051,0,0,-0.002311667,1.976077,0.9507923,-0.004903179,0,0,0,0,1,14.33786,0.0001139063,-0.002781732,4.185088e-05,0.004099255,0.4545233,0.03814149,99767,0.7035196,500,33.76832
1111,1789555419.644,-0.03393088,0.500002,-0.002202238,-0.002478705,0,0,-0.002259485,1.976626,0.9398226,-0.00565144,0,0,0,0,1,14.32979,0.0001708594,-0.003131877,3.962885e-05,0.005108494,0.4479792,0.03939152,100851,0.7037138,500,33.76305
1112,1789555420.133,-0.03321484,0.500002,-0.002779636,-0.002780809,0,0,-0.002634756,1.963944,0.9165899,-0.005127141,0,0,0,0,1,14.32305,7.59375e-05,-7.935553e-05,2.33171e-05,0.01705883,0.446141,0.03907633,101298,0.7038928,500,33.75031
1113,1789555420.618,-0.03282579,0.500002,-0.001940799,-0.002431723,0,0,-0.002227654,1.974643,0.949253,-0.004438906,0,0,0,0,1,14.31122,0.0001708594,-0.001782662,2.255689e-05,0.00547119,0.443316,0.03790641,102139,0.7039149,500,33.74997
1114,1789555421.113,-0.03308408,0.500002,-0.001674041,-0.002513741,0,0,-0.00228366,1.9769,0.9433136,-0.005161283,0,0,0,0,1,14.29661,0.0001139063,-0.0001920205,1.448219e-05,0.007321542,0.4522731,0.03938556,99971,0.7040758,500,33.74811
1115,1789555421.602,-0.03432779,0.500002,-0.002041754,-0.002637869,0,0,-0.002291478,1.974567,0.9357748,-0.005414461,0,0,0,0,1,14.28468,0.0001139063,-0.001076886,1.450947e-05,0.006027172,0.4457297,0.03952217,101291,0.7040316,500,33.7473
1116,1789555422.112,-0.03306872,0.500002,-0.001630321,-0.002463219,0,0,-0.002290464,1.976534,0.9477981,-0.005529727,0,0,0,0,1,14.2659,0.0001708594,-0.004266176,1.943381e-05,0.006346015,0.4676051,0.03967547,96893,0.703858,500,33.77556
1117,1789555422.632,-0.03296405,0.500002,-0.001967137,-0.002458776,0,0,-0.002270032,1.975719,0.9486272,-0.005362839,0,0,0,0,1,14.24766,0.0001708594,-0.002978292,3.332556e-05,0.005403593,0.4763255,0.03938222,95309,0.7038738,500,33.77299
1118,1789555423.165,-0.03287885,0.500002,-0.001941616,-0.002528671,0,0,-0.002336098,1.975676,0.9479611,-0.005344123,0,0,0,0,1,14.24354,0.0001139063,-0.003320425,4.499093e-05,0.005297046,0.4909444,0.03815794,92896,0.7042702,500,33.77719
1119,1789555423.690,-0.03324562,0.500002,-0.002081348,-0.002498599,0,0,-0.002323104,1.975662,0.9458952,-0.005249571,0,0,0,0,1,14.24994,0.0001708594,-0.004149177,8.04327e-05,0.004889114,0.4827082,0.03873277,94261,0.7050052,500,33.78344
1120,1789555424.221,-0.03310395,0.500002,-0.002013577,-0.00252355,0,0,-0.002329033,1.975468,0.9472476,-0.005274355,0,0,0,0,1,14.26491,0.0002562891,-0.001632291,0.0001050727,0.005361388,0.487766,0.0391736,93278,0.7060815,500,33.78128
1121,1789555424.750,-0.03292663,0.500002,-0.001851731,-0.002565195,0,0,-0.002359441,1.976242,0.9477351,-0.005272094,0,0,0,0,1,14.28694,0.0001708594,-0.003625615,0.0001153868,0.005242071,0.4857175,0.03862739,93739,0.7070346,500,33.78506
1122,1789555425.281,-0.03324432,0.500002,-0.001883109,-0.002570636,0,0,-0.002357315,1.975309,0.9465166,-0.005304089,0,0,0,0,1,14.30062,0.0001139063,-0.002841011,0.0001370942,0.005601409,0.4861329,0.04064202,93307,0.7077383,500,33.78082
1123,1789555425.806,-0.03268914,0.500002,-0.001836326,-0.002540816,0,0,-0.002351218,1.975432,0.9467208,-0.00534697,0,0,0,0,1,14.312,0.0001708594,-0.005345967,0.0001354669,0.005316608,0.4821703,0.03897166,94315,0.7085964,500,33.76491
1124,1789555426.331,-0.03294898,0.500002,-0.001898093,-0.002480715,0,0,-0.002286387,1.976157,0.9484169,-0.005367311,0,0,0,0,1,14.33131,0.0001708594,-0.003231709,0.0001129001,0.005026418,0.4823799,0.03936195,94207,0.7098172,500,33.78568
1125,1789555426.837,-0.03242061,0.500002,-0.001877303,-0.002546731,0,0,-0.002380451,1.978065,0.9493812,-0.005389351,0,0,0,0,1,14.35687,0.0001708594,0.000223082,0.000453746,0.005574869,0.4620571,0.03925991,98045,0.7111147,500,33.79763
1126,1789555427.340,-0.03191706,0.500002,-0.001991653,-0.002463725,0,0,-0.002224681,1.976854,0.9508879,-0.00561537,0,0,0,0,1,14.37832,0.0001139063,-0.002936386,0.0002827324,0.005511522,0.4619367,0.03797507,98321,0.7119591,500,33.80581
1127,1789555427.843,-0.03272107,0.500002,-0.001850617,-0.002701946,0,0,-0.002411727,1.974496,0.9484954,-0.004950403,0,0,0,0,1,14.38967,0.0001708594,-0.004011333,0.0001305662,0.004978051,0.4606647,0.03800559,98566,0.7122406,500,33.80201
1128,1789555428.347,-0.03195542,0.500002,-0.001811051,-0.002697982,0,0,-0.00238191,1.976541,0.9478959,-0.005495245,0,0,0,0,1,14.39309,0.0001708594,-0.002149622,8.738292e-05,0.004524926,0.4622827,0.03815103,98218,0.7125359,500,33.79839
1129,1789555428.848,-0.03301041,0.500002,-0.00212525,-0.002618948,0,0,-0.0023567,1.97451,0.944661,-0.005422367,0,0,0,0,1,14.39783,0.0001139063,-0.001859748,5.133378e-05,0.005249721,0.4577172,0.03944421,98865,0.7128571,500,33.78846
1130,1789555429.349,-0.03196701,0.500002,-0.002196542,-0.002544899,0,0,-0.002362264,1.975214,0.9539754,-0.005471122,0,0,0,0,1,14.40064,0.0001708594,-0.003853725,3.403066e-05,0.004177581,0.4585857,0.03817272,98945,0.7131305,500,33.79572
1131,1789555429.844,-0.03269275,0.500002,-0.002001757,-0.00285026,0,0,-0.002590828,1.973719,0.9433303,-0.005465662,0,0,0,0,1,14.39867,7.59375e-05,-0.001259966,3.452342e-05,0.004691226,0.4539962,0.03810596,99881,0.7132332,500,33.78281
1132,1789555430.333,-0.03139825,0.500002,-0.002002692,-0.00257599,0,0,-0.002352981,1.977132,0.9462397,-0.005059889,0,0,0,0,1,14.39425,0.0001139063,-0.004054355,2.219184e-05,0.004047914,0.4454823,0.03929353,101391,0.7133499,500,33.78318
1133,1789555430.818,-0.03240675,0.500002,-0.002025376,-0.002514351,0,0,-0.002368688,1.978271,0.9562432,-0.005812197,0,0,0,0,1,14.38384,0.0001139063,-0.00191426,1.697561e-05,0.005298114,0.4416952,0.03937554,102172,0.7133999,500,33.7859
1134,1789555431.300,-0.03213162,0.500002,-0.001896805,-0.002235804,0,0,-0.002134139,1.979439,0.9538581,-0.004824596,0,0,0,0,1,14.37529,0.0001139063,-0.001813871,1.431122e-05,0.006010357,0.4403923,0.03856778,102622,0.7135001,500,33.78647
1135,1789555431.792,-0.0320077,0.500002,-0.001586929,-0.002756253,0,0,-0.002520819,1.979127,0.9503914,-0.005122883,0,0,0,0,1,14.36347,0.0001708594,-0.003748078,1.518525e-05,0.003674631,0.4498904,0.03831744,100678,0.7136092,500,33.79193
1136,1789555432.294,-0.03180211,0.500002,-0.001852439,-0.002746079,0,0,-0.002480035,1.975235,0.9495183,-0.005300997,0,0,0,0,1,14.35084,0.0001708594,-0.001869482,1.673885e-05,0.004526739,0.4576492,0.04056668,98656,0.7135424,500,33.78945
1137,1789555432.806,-0.03247986,0.500002,-0.002135211,-0.002654146,0,0,-0.002390402,1.974858,0.9454387,-0.004993067,0,0,0,0,1,14.33817,0.0001139063,-0.0003143685,2.10342e-05,0.004707448,0.4691305,0.03949594,96636,0.7136044,500,33.78643
1138,1789555433.331,-0.03202538,0.500002,-0.00186976,-0.002521024,0,0,-0.002249179,1.975985,0.948312,-0.005512205,0,0,0,0,1,14.33478,0.0001139063,-0.004350683,3.684623e-05,0.005166963,0.4806228,0.03971696,94461,0.7139654,500,33.79139
1139,1789555433.860,-0.03209884,0.500002,-0.001949389,-0.002454617,0,0,-0.002261877,1.976545,0.9492344,-0.00505121,0,0,0,0,1,14.34196,0.0001708594,-0.005329437,5.178489e-05,0.005373294,0.4859369,0.0395782,93531,0.7148865,500,33.81649
1140,1789555434.392,-0.03229393,0.500002,-0.002017885,-0.002487668,0,0,-0.00228528,1.975766,0.9491671,-0.005077858,0,0,0,0,1,14.35376,0.0001139063,-0.002893531,8.723323e-05,0.005140026,0.4894171,0.03812242,93172,0.7153052,500,33.80817
1141,1789555434.918,-0.03230502,0.500002,-0.001993144,-0.002459667,0,0,-0.002260727,1.976063,0.9482674,-0.005058711,0,0,0,0,1,14.36516,0.0001708594,-0.004965244,0.0001044924,0.005069499,0.4841893,0.03819513,94091,0.7160991,500,33.78453
1142,1789555435.448,-0.03215152,0.500002,-0.001763962,-0.002535091,0,0,-0.00229405,1.975891,0.9480263,-0.004940907,0,0,0,0,1,14.38358,0.0001139063,-0.004760418,0.0001498714,0.005110179,0.4879563,0.03814149,93427,0.7172055,500,33.80986
1143,1789555435.979,-0.03200995,0.500002,-0.001797093,-0.002519499,0,0,-0.002281782,1.97585,0.9496478,-0.004989243,0,0,0,0,1,14.40331,0.0001708594,-0.005839577,0.0001574352,0.005230756,0.4886248,0.03825545,93288,0.7186471,500,33.81052
1144,1789555436.512,-0.03168612,0.500002,-0.001782205,-0.002492062,0,0,-0.002259577,1.976915,0.9500701,-0.005036966,0,0,0,0,1,14.42571,0.0001139063,-0.003888671,0.0001241436,0.004746442,0.490984,0.03859901,92812,0.7194386,500,33.82247
1145,1789555437.038,-0.0324355,0.500002,-0.001912372,-0.002588692,0,0,-0.002300606,1.976422,0.9462168,-0.004981991,0,0,0,0,1,14.43139,0.0001708594,-0.004030966,0.0001715098,0.006017277,0.4840589,0.03802013,94146,0.7196378,500,33.82301
1146,1789555437.546,-0.03214466,0.500002,-0.002098161,-0.002519399,0,0,-0.002242776,1.975511,0.9462675,-0.004928796,0,0,0,0,1,14.44235,7.59375e-05,-0.002396536,0.0008851778,0.004979671,0.464015,0.03971767,97575,0.720179,500,33.81944
1147,1789555438.055,-0.03193464,0.4916478,-0.002288654,-0.002581886,-8.333334e-05,-1.23005e-05,-0.002216899,1.941078,0.9245411,-0.00570556,4.069011e-05,0,0,0,0.9999593,14.46626,0.0001708594,-0.002683145,0.001000416,0.012998,0.4669721,0.03811407,97314,0.7219912,496,33.50813
1148,1789555438.561,-0.03202372,0.500002,-0.002389205,-0.002646779,0,0,-0.002360992,1.974476,0.9446815,-0.0051648,0.0004882812,0,0,0,0.9995117,14.50379,0.0001708594,-0.00340939,0.0001506486,0.004692188,0.4632046,0.03954411,97766,0.7227231,496,33.50007
1149,1789555439.067,-0.03134759,0.500002,-0.00163564,-0.00240651,0,0,-0.002225713,1.977863,0.9516432,-0.00492874,0.0004882812,0,0,0,0.9995117,14.51326,7.59375e-05,-0.0009492346,7.734491e-05,0.0057482,0.4635701,0.03795505,98005,0.722948,496,33.51545
1150,1789555439.572,-0.03156982,0.500002,-0.001735005,-0.002472728,0,0,-0.002275107,1.978562,0.9497156,-0.005442218,0.0004882812,0,0,0,0.9995117,14.51686,2.25e-05,0.003361816,6.130875e-05,0.005419612,0.462754,0.03875732,98007,0.7230507,496,33.51383
1151,1789555440.078,-0.03163386,0.500002,-0.001900604,-0.00251999,0,0,-0.002255956,1.977624,0.951996,-0.005320167,0.0004882812,0,0,0,0.9995117,14.51741,7.59375e-05,-0.004591247,5.040367e-05,0.006207536,0.4610143,0.03811145,98476,0.7232788,496,33.51113
1152,1789555440.577,-0.03130028,0.500002,-0.00213207,-0.002566747,0,0,-0.002272,1.976096,0.9475591,-0.005870782,0.0004882812,0,0,0,0.9995117,14.51536,0.0001708594,-0.004287418,3.323564e-05,0.00625844,0.4566615,0.03830814,99303,0.7236444,496,33.51714
1153,1789555441.069,-0.03155206,0.500002,-0.002265893,-0.002569739,0,0,-0.002374447,1.976133,0.9501948,-0.005097474,0.0004882812,0,0,0,0.9995117,14.51046,0.0001708594,-0.002804459,3.205981e-05,0.005758963,0.4501781,0.03854823,100571,0.7241282,496,33.51609
1154,1789555441.560,-0.03267074,0.500002,-0.001802235,-0.002591168,0,0,-0.002551318,1.972486,0.9456445,-0.004821779,0.0004882812,0,0,0,0.9995117,14.50483,0.0001708594,-0.0005932847,1.754326e-05,0.004346422,0.4485989,0.03818345,100973,0.7243649,496,33.51742
1155,1789555442.052,-0.03335114,0.500002,-0.001880376,-0.002312073,0,0,-0.002226746,1.973242,0.9484308,-0.004925655,0.0004882812,0,0,0,0.9995117,14.49242,0.0001708594,-0.001715117,1.471876e-05,0.005954219,0.4508722,0.03814363,100512,0.7243291,496,33.5223
1156,1789555442.547,-0.03143063,0.500002,-0.001610325,-0.002581729,0,0,-0.00240944,1.973552,0.9532945,-0.005039237,0.0004882812,0,0,0,0.9995117,14.48029,3.375e-05,0.001336195,1.432274e-05,0.00649084,0.4513495,0.03960752,100114,0.7245406,496,33.52104
1157,1789555443.043,-0.03233883,0.500002,-0.001779355,-0.00275654,0,0,-0.002347297,1.97426,0.9462961,-0.00554112,0.0004882812,0,0,0,0.9995117,14.47585,0.0001139063,-0.003895032,2.08256e-05,0.00571056,0.4539347,0.0387001,99773,0.7248313,500,33.82379
1158,1789555443.561,-0.03207896,0.500002,-0.002235606,-0.002666138,0,0,-0.002423021,1.97413,0.9449933,-0.005275354,0.0004882812,0,0,0,0.9995117,14.47182,0.0001139063,-0.00236794,2.609126e-05,0.005714068,0.4758704,0.03797436,95655,0.725055,500,33.78692
1159,1789555444.084,-0.03183141,0.500002,-0.001768743,-0.002556046,0,0,-0.002308118,1.975795,0.9500318,-0.005243605,0.0004882812,0,0,0,0.9995117,14.46688,0.0001708594,-0.004944677,3.712264e-05,0.005310231,0.481029,0.03820562,94662,0.7255085,500,33.79487
1160,1789555444.608,-0.03199395,0.500002,-0.001882611,-0.002537768,0,0,-0.002300302,1.975935,0.9497147,-0.005305535,0.0004882812,0,0,0,0.9995117,14.47363,7.59375e-05,-0.003303519,6.8162e-05,0.004973695,0.4826803,0.03800917,94397,0.7262805,500,33.81915
1161,1789555445.136,-0.03187178,0.500002,-0.001917093,-0.002535138,0,0,-0.002302608,1.975772,0.9483302,-0.005443295,0.0004882812,0,0,0,0.9995117,14.48929,0.0001139063,-0.004453814,0.0001170628,0.005096284,0.4856107,0.03850198,93781,0.7273167,500,33.79246
1162,1789555445.664,-0.03194337,0.500002,-0.001937037,-0.002564464,0,0,-0.002307658,1.975514,0.9479982,-0.005268998,0.0004882812,0,0,0,0.9995117,14.50618,0.0001708594,-0.00402139,0.0001216268,0.005307628,0.4855974,0.03820992,93836,0.728255,500,33.79355
1163,1789555446.191,-0.03185599,0.500002,-0.002093123,-0.002602202,0,0,-0.002307035,1.975368,0.9479358,-0.005275846,0.0004882812,0,0,0,0.9995117,14.52512,0.0002562891,-0.004140231,0.0001955959,0.005301878,0.4839251,0.03854394,94076,0.7293674,500,33.80039
1164,1789555446.717,-0.03182296,0.500002,-0.002051159,-0.002560966,0,0,-0.002318432,1.974896,0.947247,-0.005090217,0.0004882812,0,0,0,0.9995117,14.54781,0.0001139063,-0.00290217,0.0002123128,0.005174747,0.483674,0.03875351,94083,0.7301834,500,33.80009
1165,1789555447.245,-0.0316034,0.500002,-0.001815172,-0.002513383,0,0,-0.002261779,1.976478,0.9496298,-0.005404889,0.0004882812,0,0,0,0.9995117,14.56644,7.59375e-05,-0.001842874,0.0006238184,0.005047304,0.4848709,0.03850102,93914,0.73135,500,33.81223
1166,1789555447.766,-0.03175176,0.500002,-0.001969404,-0.002610369,0,0,-0.002279829,1.974923,0.9472505,-0.005480951,0.0004882812,0,0,0,0.9995117,14.5912,5.0625e-05,-0.002600545,0.0005835851,0.0054303,0.4785967,0.03840184,95071,0.732401,500,33.81343
1167,1789555448.270,-0.03212838,0.4760019,-0.003130897,-0.002686295,-0.00025,-2.897787e-05,-0.002240255,1.873761,0.8845608,-0.00671922,0.0006510417,0,0,0,0.999349,14.61388,0.0001139063,-0.001726379,0.002223916,0.01676758,0.460973,0.03926897,98256,0.7335454,496.17,33.49775
1168,1789555448.777,-0.03218097,0.500002,-0.001758004,-0.002229558,0,0,-0.002183784,1.975163,0.9502691,-0.005018766,0.0008544922,0,0,0,0.9991455,14.64601,0.0001139063,-0.003177995,0.0002832852,0.006087657,0.464251,0.03831458,97802,0.7345834,496.17,33.50135
1169,1789555449.291,-0.0319978,0.500002,-0.001639905,-0.002463543,0,0,-0.002253354,1.976329,0.9501877,-0.005374283,0.0004882812,0,0,0,0.9995117,14.66068,0.0001708594,-0.004416825,0.0001460283,0.005617439,0.4710729,0.03980756,96210,0.7353292,496.17,33.50978
1170,1789555449.795,-0.03152382,0.500002,-0.002064599,-0.002441124,0,0,-0.002238772,1.976833,0.9528283,-0.004811047,0.0004882812,0,0,0,0.9995117,14.66852,7.59375e-05,-0.004150135,8.312499e-05,0.005801927,0.4601715,0.03894138,98478,0.7356631,496.17,33.51577
1171,1789555450.298,-0.03156621,0.500002,-0.001719838,-0.002559021,0,0,-0.002298443,1.975618,0.9494559,-0.005777163,0.0004882812,0,0,0,0.9995117,14.66998,0.0001139063,-0.005473277,5.600968e-05,0.005613666,0.4603114,0.03891134,98457,0.7357876,496.17,33.51692
1172,1789555450.799,-0.03166434,0.500002,-0.001846836,-0.002499389,0,0,-0.002368759,1.974895,0.9501373,-0.005067211,0.0004882812,0,0,0,0.9995117,14.66961,7.59375e-05,-0.003798469,4.144535e-05,0.006171442,0.4590859,0.03843856,98793,0.7359905,496.17,33.52977
1173,1789555451.296,-0.03205325,0.500002,-0.001467277,-0.00246918,0,0,-0.00217506,1.975312,0.9424666,-0.005352502,0.0004882812,0,0,0,0.9995117,14.6667,7.59375e-05,-0.002150792,3.207748e-05,0.005776248,0.453428,0.03967142,99679,0.7360665,500,33.82721
1174,1789555451.782,-0.0311049,0.500002,-0.001359695,-0.002654791,0,0,-0.002328496,1.975794,0.954378,-0.005375606,0.0004882812,0,0,0,0.9995117,14.66002,0.0001139063,-0.004479389,3.406805e-05,0.005780651,0.4443104,0.0382309,101860,0.73615,500,33.83128
1175,1789555452.277,-0.030132,0.500002,-0.002131591,-0.002454713,0,0,-0.002089826,1.976899,0.9459827,-0.005626865,0.0004882812,0,0,0,0.9995117,14.65165,7.59375e-05,-0.001533287,2.725639e-05,0.007555197,0.4519923,0.03919482,100067,0.7361689,500,33.83259
