step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
15890,1790265124.110,-0.1663024,-0.2169261,1.498514,-0.03267363,-0.6808106,-0.001009709,0,-0.04354971,-0.01373256,-0.02054094,-0.03404201,-0.001740926,-0.00723,-0.0004693199,1.797984,-0.01800826,-0.008494429,0,-0.03319422,-0.02245515,-0.01167602,-0.02776777,-0.002051123,1.184122,0.1030442,0,0.8628505,0.377982,-0.005116063,-0.002386487,0.8033912,1.837593,0.819906,1.908227,0.00011171,3.375e-05,15.66909,0.0009052372,1.891016e-15,0.0007840726,9.454564e-06,0.008162864,0,0.1,0,3.375e-05,-0.005381802,0.08250804,0.634672,1,nan,1,1,1,1,1,0,80,0,1.283281,1.511655,35172,0.585887,991.7,194.1053
15891,1790265126.910,-0.1635388,-0.2165262,1.498514,-0.04083681,-1.385887,-0.001535818,0,-0.03511851,-0.01446737,-0.01189957,-0.0235939,-0.001656375,0,-6.708459e-05,1.789697,-0.01826923,0,0,-0.03310517,-0.02213011,-0.007739827,-0.05128185,-0.002688127,2.271518,0.2430682,0,0.8297105,0.4550992,-0.005086136,-0.002322792,0.7936575,1.906664,0.8629319,1.93883,0.0001094601,2.25e-05,15.67107,0.0008972135,2.980278e-16,0.0007784093,9.344143e-06,0.01272201,0.1,0.1,0,2.25e-05,-0.00543282,0.05487369,0.5495817,0,nan,0.5,0,0,0,1,0,80,0,1.284868,1.502631,35266,0.5859262,999,194.8242
15892,1790265129.737,-0.1667736,-0.2115537,1.498514,-0.03658609,-1.005372,-0.001904945,0,-0.0379518,-0.01404914,-0.02048906,-0.02866023,-0.001699206,-0.00459,-0.0003144652,1.816997,-0.01865866,-0.006026854,0,-0.03230018,-0.02873021,-0.009819839,-0.03926191,-0.008024722,1.702095,0.1453241,0,0.8420884,0.4010132,-0.00514895,-0.00227859,0.7935574,1.882096,0.8581475,1.91485,0.0001120406,3.375e-05,15.67258,0.0009185554,8.086397e-17,0.0007968826,9.632228e-06,0.008656087,0,0.1,0,3.375e-05,-0.006529305,0.07287901,0.5646018,1,1,1,1,1,0.5,0,1,80,0,1.310011,1.504197,34931,0.5859877,994.58,193.4803
15893,1790265132.561,-0.1667545,-0.2151462,1.498514,-0.03917087,-1.345509,-0.00125042,0,-0.03050049,-0.01454343,-0.03192136,-0.02126709,-0.001655775,0,-8.286547e-05,1.816022,-0.01758635,0,0,-0.03470182,-0.01605364,-0.007656725,-0.03343669,-0.002677928,2.526224,0.0861009,0,0.8537807,0.4615533,-0.005089482,-0.002000222,0.789824,1.915988,0.8559152,1.928154,0.0001119831,3.375e-05,15.67426,0.0009224761,4.278889e-17,0.0008005779,9.915127e-06,0.009498727,0,0.05,0,3.375e-05,-0.00588628,0.05819354,0.5771837,0.6,1,1,1,1,1,0,0.5,80,0,1.319482,1.493465,34946,0.585994,999,194.0959
15894,1790265135.389,-0.164477,-0.2168791,1.498514,-0.03747129,-1.343298,-0.001061198,0,-0.03273643,-0.01436056,-0.03023514,-0.02226933,-0.001676582,0,-0.0001254841,1.789588,-0.01697784,0,0,-0.03445861,-0.01748444,-0.007624953,-0.04985833,-3.922612e-05,1.58793,0.266012,0,0.8649926,0.4646102,-0.005060172,-0.001971338,0.7960323,1.89994,0.8787458,1.936911,0.0001098766,2.25e-05,15.67447,0.0009231775,3.70293e-17,0.000803861,9.43987e-06,0.01111407,0.05,0.05,0,2.25e-05,-0.002270517,0.0560069,0.5316827,0.5,0,0.3333333,1,1,0,1,0,80,0,1.303231,1.512238,34915,0.5859788,999,194.5789
15895,1790265138.356,-0.1673898,-0.21423,1.498514,-0.03471608,-1.074354,-0.002683246,-0.00125,-0.04251583,-0.01349977,-0.03000597,-0.03150833,-0.001692486,-0.007430001,-0.0003412192,1.821385,-0.01803577,-0.008529242,0,-0.03537522,-0.02269975,-0.01027732,-0.06270619,-0.001500577,1.460454,0.17441,0,0.8322234,0.3685662,-0.005204783,-0.002411346,0.7977747,1.849282,0.8488576,1.918092,0.0001100471,3.375e-05,15.6741,0.0009225367,5.000559e-15,0.0008028856,9.604035e-06,0.008601109,0,0.1,0,3.375e-05,-0.006170277,0.06741719,0.6143708,0.3333333,nan,0.3333333,0,0.5,1,0,1,80,0,1.322001,1.632616,33271,0.5859646,999,195.7992
15896,1790265141.222,-0.1755946,-0.2166278,1.498514,-0.03514137,0,-0.0007093279,0,-0.06471964,-0.01271368,0,-0.04793101,-0.001786109,-0.01898,-0.0005857522,1.841372,-0.01734602,-0.02118362,0,-0.03173312,-0.02856036,-0.014239,0,0,0,0,0,0.8633885,0.230167,-0.00522495,-0.002700438,0.8097216,1.780539,0.7308697,1.918279,0.0001114656,2.25e-05,15.67443,0.0009097253,1.447265e-10,0.0007889169,9.342638e-06,0.01133142,0.05,0.05,0,2.25e-05,-0.001791564,0.0953891,0.4945581,0,nan,0,0,1,0,0,0,80,0,1.290798,1.553925,34556,0.5859956,986.86,192.091
15897,1790265144.024,-0.1751576,-0.2094937,1.498514,-0.04122292,-1.367358,-0.0020398,0,-0.03804466,-0.01380658,-0.03010623,-0.02552935,-0.001647513,0,-0.000121633,1.784171,-0.01889444,0,0,-0.02925405,-0.01515121,-0.006903067,-0.0238078,-0.0359787,2.535363,0.08057399,0,0.8231816,0.4533257,-0.005136478,-0.002326003,0.7636237,1.901032,0.8858671,1.921425,0.000108028,3.375e-05,15.67533,0.0009414408,2.476275e-10,0.0008240797,9.332851e-06,0.00885854,0,0.1,0,3.375e-05,-0.008168234,0.05846598,0.4869717,1,1,1,1,1,0,0.5,0,80,0,1.294247,1.496026,35230,0.5860007,993.18,192.2219
15898,1790265146.934,-0.1639559,-0.2149105,1.498514,-0.03874701,-1.282822,-0.002400771,0,-0.03233995,-0.01386693,-0.01346655,-0.02225105,-0.001657309,0,-0.0001167179,1.809522,-0.01806727,0,0,-0.03122256,-0.0159195,-0.007859285,-0.0190796,-0.0005925429,1.924635,0.0753701,0,0.8318955,0.455637,-0.005010474,-0.00213299,0.7739236,1.907306,0.8698775,1.939712,0.0001084052,3.375e-05,15.6767,0.0009422346,3.048788e-11,0.0008246174,9.211978e-06,0.008691396,0,0.05,0,3.375e-05,-0.004829986,0.07751539,0.4378653,0,0.5,0.5,0,1,0.5,0,0,80,0,1.285159,1.613024,33919,0.586074,991.66,191.7086
15899,1790265149.736,-0.1660819,-0.2129583,1.498514,-0.03386483,-1.121602,-0.0007769257,0,-0.03582811,-0.0141558,-0.002184063,-0.0253528,-0.001676793,-0.003636001,-0.0002167421,1.792752,-0.01705474,-0.004395328,0,-0.03150278,-0.01603105,-0.008481158,-0.01874147,-0.001537264,1.949925,0.07919921,0,0.8760413,0.421245,-0.004992656,-0.002202235,0.8048671,1.907967,0.8774338,1.937122,0.0001078861,5.0625e-05,15.67883,0.0009249756,4.61874e-12,0.0008076598,9.42963e-06,0.01114477,0,0.1,0,5.0625e-05,-0.006079668,0.08029492,0.556925,1,1,1,1,1,1,1,0,80,0,1.283697,1.505535,35244,0.5861289,994.91,193.5207
15900,1790265152.481,-0.164511,-0.2018969,1.498514,-0.04054735,-1.36814,-0.003976599,0,-0.0333105,-0.01295625,-0.04808169,-0.02318638,-0.001620258,0,-9.426118e-05,1.819272,-0.01869423,0,0,-0.03532346,-0.03112715,-0.007891874,-0.05418761,-0.003031533,1.649598,0.1699586,0,0.8072119,0.448659,-0.005224362,-0.002153117,0.7788641,1.853024,0.8686631,1.928809,0.0001077553,2.25e-05,15.67997,0.0009081414,7.18776e-13,0.0007909416,9.444462e-06,0.0146568,0.15,0.1,0,2.25e-05,-0.003361459,0.05466699,0.5353217,1,1,0.6666667,1,1,1,0,0,80,0,1.204712,1.528787,35962,0.586076,999,193.9794
15901,1790265155.251,-0.1654737,-0.2120712,1.498514,-0.04136053,-1.42599,-0.002630151,0,-0.03487461,-0.01349962,-0.0284552,-0.02490348,-0.001650843,0,-0.0001523847,1.794246,-0.0196813,0,0,-0.04044157,-0.03132164,-0.009298978,-0.09341407,-0.01594208,2.13611,0.2792035,0,0.8123724,0.450077,-0.005256233,-0.002472078,0.7729411,1.876249,0.8647036,1.90756,0.0001079207,3.375e-05,15.67758,0.0009157097,1.142744e-13,0.0007984553,9.333821e-06,0.007528163,0,0.1,0,3.375e-05,-0.00843399,0.05526045,0.442368,1,1,1,1,1,1,1,1,80,0,1.220897,1.538275,35628,0.5859594,999,192.2254
15902,1790265157.993,-0.1667421,-0.211662,1.498514,-0.03647029,-1.235733,-0.002795683,0,-0.04141731,-0.01352131,-0.03356171,-0.02983784,-0.001664879,-0.00465,-0.0003018519,1.798472,-0.01889284,-0.005687758,0,-0.03597528,-0.03244181,-0.009127278,-0.03765821,-0.007216356,1.758919,0.1347642,0,0.8249376,0.3956362,-0.005214585,-0.002470271,0.7881093,1.834823,0.8598971,1.920604,0.0001111821,1e-05,15.67389,0.0009313513,1.917279e-14,0.0008108403,9.328835e-06,0.01359912,0.2,0.1,0,1e-05,-0.004158076,0.06147544,0.5203707,1,0.75,0.7142857,0.5,1,0.5,0,0,80,0,1.21896,1.51234,35991,0.5858769,999,193.9593
15903,1790265160.742,-0.1706371,-0.2064927,1.498514,-0.0327976,-0.7055372,-0.001024842,0,-0.06153906,-0.01367113,-0.0180359,-0.04804894,-0.001718843,-0.01912,-0.0007830847,1.854048,-0.01687844,-0.02105425,0,-0.03319373,-0.02142796,-0.0133209,-0.01565781,-0.001127999,1.338747,0.03498059,0,0.8639721,0.2320341,-0.005020532,-0.002643508,0.8109758,1.8541,0.8506451,1.911634,0.0001114065,3.375e-05,15.67136,0.0009381196,4.052644e-15,0.0008171403,9.572816e-06,0.007195789,0,0.2,0,3.375e-05,-0.009694234,0.05708056,0.6463012,1,1,1,1,1,1,0,1,80,0,1.21343,1.517538,35996,0.5857258,999,195.671
15904,1790265163.508,-0.166538,-0.2125302,1.498514,-0.02825915,-0.9166874,-0.00325236,-0.003333334,-0.05384463,-0.01306601,-0.001683887,-0.04161593,-0.001705196,-0.01301334,-0.0007593871,1.777021,-0.01825005,-0.01594563,0,-0.03930364,-0.06602454,-0.01178127,-0.03322689,0,0.6999156,0.2053884,0,0.8194415,0.2970181,-0.005140275,-0.002799419,0.8066155,1.740324,0.8419994,1.925882,0.0001123673,2.25e-05,15.66672,0.0009139504,5.533945e-16,0.0007917581,9.825036e-06,0.01100605,0.05,0.05,0,2.25e-05,-0.001783477,0.05878606,0.575101,0,0,0,0,1,0,0,0,80,0,1.207076,1.546881,35695,0.5856223,999,193.6116
15905,1790265166.259,-0.1719827,-0.2098992,1.498514,-0.03355204,-0.6545063,-0.0006651026,0,-0.06384739,-0.01325568,-0.008964488,-0.05381469,-0.001753823,-0.02107,-0.001049433,1.813747,-0.01893129,-0.02482509,0,-0.0330561,-0.0295923,-0.01827304,-0.009139138,-0.005951707,1.22649,0.01832188,0,0.8589342,0.233608,-0.005166829,-0.002771894,0.8098356,1.805351,0.8628997,1.867335,0.0001082834,3.375e-05,15.66497,0.0009057404,1.219112e-16,0.0007876911,9.765855e-06,0.009251957,0,0.1,0,3.375e-05,-0.007017285,0.05500507,0.4432607,0,nan,1,1,1,0,1,0,80,0,1.199307,1.54009,35885,0.5855941,999,192.9951
15906,1790265169.034,-0.1646416,-0.2113247,1.498514,-0.03831085,-1.364001,-0.004502753,-0.0075,-0.03576175,-0.0135764,-0.005767347,-0.02485883,-0.001637794,0,-0.0001273134,1.795872,-0.01885979,0,0,-0.04027446,-0.04685014,-0.008345297,-0.06070281,-0.0001828038,1.52404,0.2618935,0,0.8077358,0.4487603,-0.005261709,-0.002183616,0.7751039,1.769891,0.8695099,1.926262,0.0001085418,3.375e-05,15.66373,0.0008975748,4.859387e-17,0.0007795945,9.43845e-06,0.008228853,0,0.05,0,3.375e-05,-0.006426167,0.05603249,0.35276,0,1,0,0,0,0,1,0,80,0,1.220316,1.543681,35565,0.5855319,999,193.2402
15907,1790265171.829,-0.1648274,-0.2119777,1.498514,-0.04421203,-1.471192,-0.005576801,-0.0275,-0.03270454,-0.01327267,-0.05158982,-0.02316536,-0.001625294,0,-0.0001873433,1.834872,-0.01913308,0,0,-0.03521094,-0.06391903,-0.007299699,-0.08127408,-0.02076473,1.930594,0.2314342,0,0.7888541,0.44303,-0.005461032,-0.00251305,0.7667854,1.823326,0.8686001,1.916317,0.000108696,1.5e-05,15.66211,0.0009022976,3.293199e-17,0.0007842489,9.35266e-06,0.01271671,0.15,0.1,0,1.5e-05,-0.004122829,0.06369776,0.3612801,0,1,1,1,1,0,1,0,80,0,1.266896,1.51704,35311,0.5854942,991.67,190.5266
15908,1790265174.652,-0.1689579,-0.213091,1.498514,-0.03149439,-0.7001809,-0.002303311,0,-0.06147989,-0.01352083,-0.003325566,-0.04632973,-0.001748113,-0.01386,-0.0005153329,1.802047,-0.01814068,-0.01707426,0,-0.03967036,-0.04293095,-0.01206643,-0.04119572,-0.0009988932,1.041054,0.1902048,0,0.8284545,0.281931,-0.005127149,-0.00278892,0.7942778,1.837714,0.8523375,1.913382,0.0001103653,2.25e-05,15.66183,0.0009063333,2.595276e-17,0.0007868057,9.162235e-06,0.006636333,0,0.1,0,2.25e-05,-0.005964074,0.08076749,0.4497571,1,nan,1,1,1,1,0,0,80,0,1.294263,1.516595,34972,0.585484,993.97,191.7321
15909,1790265177.483,-0.1664922,-0.2138298,1.498514,-0.03923301,-1.376786,-0.003337923,0,-0.03579231,-0.01408139,-0.04495706,-0.02442778,-0.001640494,0,-0.0001375528,1.800909,-0.01873675,0,0,-0.03602678,-0.02984696,-0.008055728,-0.05258138,-0.005107292,1.9357,0.1975832,0,0.8202779,0.4522989,-0.00510066,-0.002066599,0.7775302,1.889056,0.8738854,1.929455,0.0001069816,3.375e-05,15.66238,0.0008827045,2.22757e-17,0.0007668546,8.868367e-06,0.008730371,0,0.1,0,3.375e-05,-0.008152138,0.05006344,0.4301046,0.3333333,0.6666667,0.5,1,1,0,1,1,80,0,1.298149,1.519256,34891,0.5855105,994.33,192.974
15910,1790265180.329,-0.1642694,-0.2113578,1.498514,-0.03407988,-1.368323,-0.001889766,0,-0.03434029,-0.01455896,-0.01173461,-0.02372245,-0.001686161,0,-0.0002292218,1.724208,-0.01791754,0,0,-0.03290477,-0.02246758,-0.008313785,-0.04718717,-0.005410498,1.906975,0.2923686,0,0.855768,0.4620586,-0.005138604,-0.003011245,0.8083376,1.893915,0.8751027,1.928629,0.0001052243,5.0625e-05,15.66266,0.0008768297,2.138293e-16,0.0007626706,8.934756e-06,0.0100042,0,0.1,0,5.0625e-05,-0.00873177,0.05367336,0.4870568,0.3333333,0.5,0.5,1,1,0,0.5,0,80,0,1.340977,1.492872,34689,0.5855256,999,192.9033
15911,1790265183.169,-0.1691245,-0.2092036,1.498514,-0.03689615,-1.098206,-0.003016747,-0.001,-0.0395232,-0.01337404,-0.01230417,-0.02877417,-0.001668401,-0.003940001,-0.0002672051,1.814592,-0.01775132,-0.00458038,0,-0.03530031,-0.02424834,-0.009070164,-0.03902865,-0.001074313,1.333277,0.1226647,0,0.8304717,0.4092134,-0.005143187,-0.00238755,0.7878019,1.864797,0.8470175,1.922833,0.0001059215,3.375e-05,15.66246,0.0008964509,6.648983e-12,0.000781407,9.122434e-06,0.01253772,0.1,0.1,0,3.375e-05,-0.004831128,0.06055638,0.4953424,0.3333333,nan,0.5,1,1,0,1,0,80,0,1.328484,1.499584,34760,0.5855297,999,196.9602
15912,1790265186.130,-0.1636544,-0.21291,1.498514,-0.03593615,-1.364794,-0.00168601,-0.001,-0.03203746,-0.01407724,-0.01473943,-0.02256053,-0.001669155,0,-0.0001387888,1.773511,-0.01828529,0,0,-0.03570026,-0.02243045,-0.008189149,-0.0697369,-0.009496874,1.826559,0.3128115,0,0.8466684,0.4595107,-0.005154368,-0.002346449,0.7920164,1.880555,0.8608071,1.924877,0.0001086901,5.0625e-05,15.66209,0.0009067382,2.749501e-11,0.0007890307,9.017326e-06,0.01106158,0,0.1,0,5.0625e-05,-0.007286762,0.05899213,0.5333697,0.25,0.5,0.4,1,0.6666667,0,0,0,80,0,1.302483,1.646966,33329,0.5854938,999,196.7479
15913,1790265188.973,-0.1643759,-0.2117901,1.498514,-0.03821056,-1.351373,-0.003230265,-0.005714287,-0.03252485,-0.01423168,-0.02348689,-0.02214548,-0.001654483,0,-0.0001013214,1.816765,-0.01827858,0,0,-0.03434963,-0.03158956,-0.007654201,-0.02807887,-0.006604746,2.029297,0.1103159,0,0.8250765,0.4535309,-0.005129748,-0.002035738,0.7854822,1.826605,0.8691274,1.928033,0.0001107152,2.25e-05,15.66152,0.000921733,1.026705e-11,0.0008018912,9.126577e-06,0.01042431,0.1,0.05,0,2.25e-05,-0.001977359,0.06083297,0.3973395,0,1,0.7142857,0.6,1,0.3333333,1,0,80,0,1.32577,1.505147,34725,0.585481,999,194.67
15914,1790265191.914,-0.1673821,-0.2126365,1.498514,-0.03752982,-0.914556,-0.002773787,-0.0008333334,-0.04135072,-0.0132397,-0.01694726,-0.03065323,-0.001695872,-0.004683335,-0.0001925291,1.808222,-0.01785586,-0.005532186,0,-0.03467318,-0.02757405,-0.009009635,-0.05188905,-0.004016824,1.10436,0.1704683,0,0.8188331,0.3945283,-0.005279397,-0.002452326,0.7851731,1.8405,0.8370325,1.922366,0.0001103039,3.375e-05,15.66081,0.0009279232,3.085705e-11,0.0008082896,9.329628e-06,0.009071078,0,0.1,0,3.375e-05,-0.005896261,0.06275225,0.410238,0.5,0,0.5,1,1,0,0,1,80,0,1.301484,1.626853,33569,0.5854502,999,194.1858
15915,1790265194.757,-0.1668315,-0.2124841,1.498514,-0.03784379,-1.069985,-0.002981395,0,-0.04535527,-0.01355184,-0.02697208,-0.03431292,-0.001689875,-0.008160003,-0.000462408,1.811212,-0.01864459,-0.009499183,-4.506152e-05,-0.03668137,-0.0411314,-0.01121033,-0.043467,-0.009397818,1.659758,0.1291471,0,0.8205904,0.3610296,-0.005177753,-0.002357204,0.7883406,1.861639,0.8481118,1.899721,0.0001153176,3.375e-05,15.66006,0.0009435798,3.022083e-12,0.0008186565,9.605677e-06,0.008799444,0,0.05,0,3.375e-05,-0.006738653,0.06617364,0.4057072,0.5,1,0.75,1,1,0,0,0.5,80,0,1.343454,1.488028,34718,0.585401,994.53,194.4026
15916,1790265197.557,-0.1473436,-0.1869857,1.325762,-0.0316963,-1.225215,-0.002776594,-0.004166667,-0.02920802,-0.01156841,-0.004646651,-0.02050787,-0.001444891,0,-0.0001415608,1.583409,-0.01600995,0,0,-0.0359332,-0.04346793,-0.007232872,-0.03065942,-0.001503216,1.22033,0.09664827,-0.01666667,0.7267962,0.4003716,-0.004775982,-0.001906599,0.6883773,1.509561,0.7277088,1.705548,0.0001143151,5.0625e-05,15.66045,0.0009363961,4.096785e-13,0.000812462,9.618978e-06,0.01222023,0,0.1,0,5.0625e-05,-0.005031039,0.08946802,0.4170299,0,0.6666667,0.3333333,0.25,0.6666667,0.6666667,0,0,80,0.1666667,1.282876,1.505312,35257,0.585558,980.64,192.3474
15917,1790265200.353,-0.1657812,-0.2052392,1.498514,-0.03700414,-0.7779674,-0.003002528,0,-0.03756764,-0.01319401,-0.06209105,-0.02783464,-0.001715295,-0.005220001,-0.0002564934,1.794572,-0.01785484,-0.006209318,0,-0.03138565,-0.02730549,-0.01011476,-0.0653214,-0.01444549,1.218554,0.2094699,0,0.8171062,0.3943297,-0.005317027,-0.002566614,0.7743391,1.807578,0.8415588,1.9086,0.0001126598,2.25e-05,15.66512,0.0009051199,6.478487e-14,0.0007827341,9.726056e-06,0.01036509,0.15,0.1,0,2.25e-05,-0.001525356,0.05268731,0.4140013,1,1,1,0,1,1,0,0,80,0,1.297005,1.48088,35388,0.5855787,992.09,192.3667
15918,1790265203.246,-0.1595271,-0.207671,1.498514,-0.0397456,-1.463165,-0.006948613,0,-0.04004776,-0.01309538,-0.05633388,-0.02728321,-0.001622755,0,-8.980775e-05,1.765646,-0.01927344,0,0,-0.03521539,-0.05429913,-0.007132546,-0.1105547,-0.004595038,1.608857,0.4687864,0,0.7523907,0.4330047,-0.005373418,-0.003734526,0.7742743,1.867207,0.8711643,1.913489,0.0001087888,3.375e-05,15.66318,0.0009182027,9.216619e-15,0.0007999194,9.494587e-06,0.008681648,0,0.1,0,3.375e-05,-0.006425986,0.05203488,0.4544103,0.25,0,0.5,1,1,0,0.3333333,1,80,0,1.260906,1.620925,34111,0.5854636,999,191.2688
15919,1790265206.038,-0.162954,-0.2128726,1.498514,-0.03513217,-1.347181,-0.0007557397,0,-0.03187121,-0.01434598,-0.01418619,-0.02223701,-0.001672663,0,-0.0001974926,1.774291,-0.01811868,0,0,-0.03433117,-0.01852187,-0.008570567,-0.04991997,-0.0038524,1.831671,0.2119565,0,0.8516514,0.4610048,-0.005112381,-0.002069435,0.7973108,1.879381,0.8813292,1.925608,0.0001100261,3.375e-05,15.6607,0.0009026209,1.535357e-15,0.000782659,9.935793e-06,0.01336424,0.05,0.1,0,3.375e-05,-0.005777907,0.07410966,0.4499609,0.5,0.6666667,0.6,1,1,0,0,0,80,0,1.276,1.504748,35351,0.5854713,999,195.7242
15920,1790265208.833,-0.163826,-0.2125324,1.498514,-0.03341926,-1.114139,-0.001978682,0,-0.03754066,-0.01320402,-0.02228731,-0.02698389,-0.001677193,-0.002926667,-0.0003145015,1.791538,-0.01831852,-0.003673584,0,-0.03947499,-0.04239031,-0.009445908,-0.04676257,-0.006431916,1.313532,0.2484094,0,0.8400781,0.4189459,-0.005225935,-0.002301396,0.7937884,1.782884,0.8381757,1.921401,0.0001104547,3.375e-05,15.66134,0.0009136064,1.211279e-14,0.0007933071,9.844628e-06,0.0115612,0.05,0.1,0,3.375e-05,-0.006757254,0.05931017,0.4875154,0.5,0.5,0.4,0.25,1,0,1,0,80,0,1.27679,1.506842,35315,0.585435,994.97,195.1494
15921,1790265211.608,-0.1709002,-0.2109603,1.498514,-0.03316882,-0.787764,-0.0008528341,0,-0.05161096,-0.01389528,-0.00681285,-0.0395117,-0.001726876,-0.011988,-0.0004920909,1.806662,-0.01752773,-0.01346014,0,-0.03210736,-0.02336464,-0.0115904,-0.01312145,-0.003544512,1.550239,0.03876767,0,0.866578,0.3265393,-0.005028665,-0.002410603,0.8117005,1.862789,0.8655415,1.908972,0.0001097499,5.0625e-05,15.6599,0.0009261934,6.001891e-11,0.0008066031,9.840387e-06,0.01057137,0,0.1,0,5.0625e-05,-0.0083808,0.05812454,0.4653839,1,1,1,1,1,1,1,0,80,0,1.261123,1.502969,35564,0.5854015,999,195.8793
15922,1790265214.399,-0.1700655,-0.208525,1.498514,-0.03983204,-0.9749386,-0.006719211,-0.01166667,-0.04750792,-0.01297922,-0.06956062,-0.03535251,-0.001681686,-0.006386669,-0.0003348697,1.814939,-0.01952368,-0.007761135,0,-0.03680254,-0.08683213,-0.01152625,-0.08008026,-0.01483148,0.9877602,0.3255406,0,0.7679013,0.35984,-0.005321871,-0.002635875,0.7667963,1.800454,0.8559009,1.913671,0.0001116363,3.375e-05,15.65982,0.0009130204,1.160711e-10,0.0007914793,9.904687e-06,0.01148817,0.05,0.05,0,3.375e-05,-0.006577082,0.0520102,0.5052798,0.5,1,0.5,1,1,0.5,0,0,80,0,1.280197,1.499282,35367,0.5853878,999,194.7184
15923,1790265217.156,-0.1677881,-0.2122195,1.498514,-0.03739709,-1.128721,-0.002087639,0,-0.03899916,-0.01370153,-0.02742781,-0.02780967,-0.001666956,-0.003080001,-0.0002683911,1.785038,-0.01854264,-0.003982873,0,-0.03284298,-0.02294938,-0.008688132,-0.03963965,-0.008157857,1.791847,0.1518666,0,0.8285314,0.4157014,-0.005141451,-0.002414149,0.7899731,1.880154,0.8771009,1.915665,0.000108275,3.375e-05,15.65831,0.0008928757,2.043583e-11,0.0007752119,9.388733e-06,0.009494501,0,0.05,0,3.375e-05,-0.005553526,0.05834951,0.553321,0.6666667,1,0.8000001,1,1,0.5,0,1,80,0,1.24516,1.501246,35793,0.5852693,999,197.241
15924,1790265219.936,-0.1654503,-0.2093134,1.498514,-0.03391883,-1.162431,-0.002669773,0,-0.04156301,-0.01345776,-0.004723911,-0.02956014,-0.001671938,-0.004663333,-0.0002563184,1.799663,-0.01815726,-0.005736599,0,-0.03529726,-0.04669382,-0.009388659,-0.03788581,-0.003341345,1.312364,0.1366884,0,0.8205923,0.3945348,-0.005220778,-0.002285196,0.7852948,1.777198,0.8516857,1.92326,0.0001097858,3.375e-05,15.65491,0.0008819853,4.333653e-11,0.0007627424,9.457121e-06,0.00878974,0,0.05,0,3.375e-05,-0.00600424,0.0601267,0.497939,0.3333333,0.75,0.6,0.75,1,0,0,0,80,0,1.255808,1.513202,35501,0.5851956,999,195.694
15925,1790265222.708,-0.1642849,-0.2131783,1.498514,-0.03462579,-1.337567,-0.004764316,0,-0.03479279,-0.01387185,-0.01119632,-0.02423582,-0.001641293,0,-0.0001748564,1.781571,-0.01860116,0,0,-0.04066708,-0.05584246,-0.008148119,-0.05814463,-0.00307874,1.363168,0.2534804,0,0.804877,0.4478149,-0.00522796,-0.002146061,0.7793568,1.76865,0.8621261,1.927982,0.000106192,1e-05,15.65269,0.0008804608,7.482014e-11,0.0007647326,9.536102e-06,0.01510085,0.25,0.15,0,1e-05,-0.006034562,0.05980075,0.4312368,0.25,0.5,0.4,0.25,1,0,0,0,80,0,1.243216,1.517964,35602,0.5851262,994.68,192.9014
15926,1790265225.483,-0.1639181,-0.2107891,1.498514,-0.03753567,-1.347356,-0.001899582,0,-0.03242038,-0.0140456,-0.01916883,-0.02183138,-0.001643838,0,-0.0001191176,1.809707,-0.01786241,0,0,-0.03384888,-0.01892309,-0.007058369,-0.04040033,-0.008519254,2.170304,0.1020547,0,0.8392631,0.4575789,-0.005031488,-0.002076108,0.785114,1.888339,0.8653611,1.934777,0.00010815,1.5e-05,15.65194,0.0008634587,1.73364e-11,0.0007455668,9.741931e-06,0.006187454,0,0.1,0,1.5e-05,-0.004340559,0.05677648,0.5151223,0.5,0.5,0.5714287,0,1,0.3333333,0.5,0,80,0,1.241335,1.521348,35582,0.5850936,999,197.6343
