step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
1106,0.06108,0.01581,0.00060,0.04467,0.28052,6.3182,6.8725,4.0593
1107,0.06215,0.01656,0.00149,0.04410,0.28093,6.3783,6.8725,3.8755
1108,0.06150,0.01618,0.00158,0.04374,0.28134,6.4385,6.8725,3.7204
1109,0.06165,0.01595,0.00178,0.04393,0.28172,6.4987,6.8725,3.6145
1110,0.06204,0.01571,0.00180,0.04453,0.28202,6.5589,6.8725,3.5841
1111,0.06241,0.01543,0.00158,0.04539,0.28222,6.6190,6.8725,3.6614
1112,0.06362,0.01568,0.00165,0.04628,0.28230,6.6792,6.8725,3.7205
1113,0.06424,0.01596,0.00170,0.04658,0.28228,6.7394,6.8725,3.6109
1114,0.06150,0.01647,0.00069,0.04434,0.28232,6.7995,6.8725,3.4433
1115,0.06167,0.01911,0.00219,0.04037,0.28250,6.8597,6.8725,3.2308
1116,0.06170,0.02161,0.00541,0.03468,0.28277,6.9199,6.8725,2.8780
1117,0.05881,0.02222,0.00759,0.02900,0.28308,6.9801,6.8725,2.4071
1118,0.05587,0.02116,0.00777,0.02693,0.28332,7.0402,6.8725,1.9157
1119,0.05245,0.01903,0.00549,0.02793,0.28342,7.0402,6.8725,1.6315
1120,0.05235,0.01850,0.00382,0.03003,0.28335,7.0402,6.8725,1.5736
1121,0.05463,0.01917,0.00373,0.03173,0.28313,7.0402,6.8725,1.6524
1122,0.05652,0.01974,0.00411,0.03267,0.28278,7.0402,6.8725,1.7499
1123,0.05867,0.02027,0.00506,0.03334,0.28236,7.0402,6.8725,1.8188
1124,0.06096,0.02053,0.00620,0.03424,0.28193,7.0402,6.8725,1.8518
1125,0.06231,0.01991,0.00665,0.03575,0.28152,7.0402,6.8725,1.8442
1126,0.06379,0.01920,0.00676,0.03783,0.28118,7.0402,6.8725,1.8877
1127,0.06582,0.01891,0.00680,0.04011,0.28091,7.0402,6.8725,1.9923
1128,0.06828,0.01925,0.00691,0.04212,0.28074,7.0402,6.8725,2.1350
1129,0.07057,0.01997,0.00700,0.04361,0.28067,7.0402,6.8725,2.3589
1130,0.07192,0.02057,0.00674,0.04461,0.28070,7.0402,6.8725,2.6617
1131,0.07203,0.02083,0.00596,0.04525,0.28081,7.0402,6.8725,3.0083
1132,0.07110,0.02076,0.00470,0.04564,0.28099,7.0402,6.8725,3.3647
1133,0.06965,0.02052,0.00321,0.04591,0.28122,7.0402,6.8725,3.7403
1134,0.06700,0.02082,0.00190,0.04428,0.28154,7.0402,6.8725,4.1159
1135,0.06556,0.02247,0.00266,0.04043,0.28197,7.0402,6.8725,4.3435
1136,0.06347,0.02315,0.00365,0.03668,0.28243,7.0402,6.8725,4.3389
1137,0.05917,0.02155,0.00274,0.03488,0.28286,7.0402,6.8725,4.2708
1138,0.05565,0.01951,0.00153,0.03460,0.28319,7.0402,6.8725,4.1965
1139,0.05361,0.01799,0.00069,0.03493,0.28342,7.0402,6.8725,4.1493
1140,0.05312,0.01729,0.00016,0.03567,0.28354,7.0402,6.8725,4.1224
1141,0.05468,0.01706,0.00067,0.03695,0.28359,7.0402,6.8725,4.1068
1142,0.05685,0.01704,0.00159,0.03822,0.28358,7.0402,6.8725,4.1151
1143,0.05844,0.01723,0.00222,0.03899,0.28355,7.0402,6.8725,4.1512
1144,0.06005,0.01737,0.00296,0.03971,0.28353,7.0402,6.8725,4.1816
1145,0.06053,0.01755,0.00317,0.03981,0.28352,7.0402,6.8725,4.2048
1146,0.05858,0.01744,0.00261,0.03854,0.28356,7.0402,6.8725,4.1868
1147,0.05659,0.01688,0.00231,0.03740,0.28365,7.0402,6.8725,4.1411
1148,0.05536,0.01594,0.00252,0.03690,0.28377,7.0402,6.8725,4.0642
1149,0.05485,0.01529,0.00265,0.03691,0.28392,7.0402,6.8725,3.9682
1150,0.05497,0.01509,0.00260,0.03728,0.28408,7.0402,6.8725,3.8570
1151,0.05542,0.01542,0.00228,0.03771,0.28423,7.0402,6.8947,3.7544
1152,0.05522,0.01595,0.00163,0.03763,0.28436,7.0402,6.8239,3.6570
1153,0.05429,0.01640,0.00078,0.03711,0.28447,7.0402,6.7530,3.5602
1154,0.05324,0.01671,0.00004,0.03649,0.28457,7.0402,6.6822,3.4608
1155,0.05293,0.01663,0.00038,0.03592,0.28466,7.0402,6.6113,3.3374
1156,0.05299,0.01665,0.00085,0.03549,0.28475,7.0402,6.5405,3.1984
1157,0.05360,0.01688,0.00093,0.03579,0.28481,7.0402,6.4696,3.0295
1158,0.05479,0.01728,0.00057,0.03694,0.28482,7.0402,6.3988,2.9542
1159,0.05950,0.01857,0.00131,0.03963,0.28474,7.0402,6.3279,3.0137
1160,0.06387,0.01977,0.00217,0.04193,0.28455,7.0402,6.2571,3.1586
1161,0.06707,0.02081,0.00311,0.04315,0.28431,7.0402,6.1862,3.3449
1162,0.06905,0.02172,0.00426,0.04307,0.28408,7.0402,6.1154,3.5334
1163,0.06965,0.02246,0.00573,0.04146,0.28394,7.0402,6.0445,3.6793
1164,0.06978,0.02319,0.00790,0.03869,0.28391,7.0402,5.9736,3.7389
1165,0.06970,0.02363,0.01019,0.03588,0.28399,7.0402,5.9028,3.6802
1166,0.06927,0.02352,0.01191,0.03385,0.28414,7.0402,5.8319,3.5306
1167,0.06910,0.02300,0.01251,0.03358,0.28429,7.0402,5.7611,3.3668
1168,0.06762,0.02158,0.01180,0.03424,0.28440,7.0402,5.6902,3.2322
1169,0.06840,0.02122,0.01193,0.03525,0.28442,7.0402,5.6194,3.2309
1170,0.06975,0.02143,0.01215,0.03618,0.28436,7.0402,5.5485,3.3071
1171,0.07064,0.02175,0.01237,0.03652,0.28421,7.1409,5.4777,3.4143
1172,0.07100,0.02201,0.01263,0.03635,0.28402,7.0807,5.4068,3.5205
1173,0.07057,0.02197,0.01294,0.03565,0.28383,7.0205,5.3360,3.5846
1174,0.06947,0.02155,0.01327,0.03466,0.28366,6.9604,5.2651,3.5944
1175,0.06786,0.02070,0.01350,0.03366,0.28354,6.9002,5.1943,3.5665
1176,0.06668,0.01992,0.01383,0.03294,0.28348,6.8400,5.1234,3.5160
1177,0.06633,0.01941,0.01419,0.03273,0.28344,6.7798,5.0526,3.4696
1178,0.06614,0.01889,0.01419,0.03306,0.28340,6.7197,4.9817,3.4288
1179,0.06578,0.01821,0.01388,0.03369,0.28333,6.6595,4.9109,3.4301
1180,0.06545,0.01756,0.01353,0.03436,0.28320,6.5993,4.8400,3.4840
1181,0.06507,0.01696,0.01324,0.03487,0.28301,6.5391,4.7692,3.5755
1182,0.06476,0.01650,0.01314,0.03512,0.28278,6.4790,4.6983,3.6683
1183,0.06424,0.01601,0.01321,0.03502,0.28252,6.4188,4.6275,3.7238
1184,0.06300,0.01528,0.01316,0.03456,0.28230,6.3586,4.5566,3.7277
1185,0.06184,0.01460,0.01327,0.03397,0.28213,6.2985,4.4858,3.6913
1186,0.06158,0.01438,0.01373,0.03347,0.28200,6.2383,4.4149,3.6164
1187,0.06127,0.01406,0.01396,0.03325,0.28192,6.1781,4.3441,3.5251
1188,0.06074,0.01352,0.01380,0.03343,0.28184,6.1179,4.2732,3.4457
1189,0.06058,0.01311,0.01355,0.03392,0.28174,6.0578,4.2024,3.3980
1190,0.06061,0.01277,0.01325,0.03459,0.28158,5.9976,4.1315,3.3865
1191,0.06042,0.01229,0.01283,0.03531,0.28133,5.9374,4.0607,3.4218
1192,0.06019,0.01183,0.01255,0.03580,0.28101,5.8772,3.9898,3.4892
1193,0.05981,0.01136,0.01241,0.03604,0.28064,5.8171,3.9190,3.5487
1194,0.05960,0.01105,0.01266,0.03590,0.28024,5.7569,3.8481,3.5752
1195,0.05950,0.01081,0.01314,0.03555,0.27985,5.6967,3.7773,3.5400
1196,0.05942,0.01058,0.01365,0.03519,0.27950,5.6365,3.7064,3.4574
1197,0.05938,0.01028,0.01403,0.03506,0.27919,5.5764,3.6356,3.3428
1198,0.05961,0.01005,0.01429,0.03527,0.27890,5.5162,3.5647,3.2293
1199,0.06002,0.00984,0.01442,0.03577,0.27863,5.4560,3.4939,3.1550
1200,0.06042,0.00960,0.01436,0.03647,0.27833,5.3959,3.4230,3.1155
1201,0.06069,0.00930,0.01419,0.03720,0.27798,5.3357,3.3522,3.1308
1202,0.06078,0.00898,0.01403,0.03776,0.27758,5.2755,3.2813,3.1776
1203,0.06086,0.00869,0.01410,0.03808,0.27711,5.2153,3.2105,3.2345
1204,0.06092,0.00841,0.01438,0.03812,0.27662,5.1552,3.1396,3.2740
1205,0.06090,0.00813,0.01482,0.03796,0.27613,5.0950,3.0688,3.2756
1206,0.06092,0.00791,0.01528,0.03773,0.27567,5.0348,2.9979,3.2330
1207,0.06106,0.00773,0.01578,0.03755,0.27526,4.9746,2.9271,3.1565
1208,0.06136,0.00758,0.01621,0.03757,0.27489,4.9145,2.8562,3.0629
1209,0.06178,0.00744,0.01652,0.03783,0.27456,4.8543,2.7854,2.9811
1210,0.06226,0.00727,0.01669,0.03829,0.27423,4.7941,2.7145,2.9183
1211,0.06263,0.00702,0.01671,0.03890,0.27390,4.7340,2.6437,2.8874
1212,0.06286,0.00673,0.01667,0.03946,0.27354,4.6738,2.5728,2.8897
1213,0.06291,0.00640,0.01662,0.03989,0.27315,4.6136,2.5020,2.9165
1214,0.06281,0.00604,0.01667,0.04010,0.27273,4.5534,2.4311,2.9478
1215,0.06265,0.00571,0.01685,0.04009,0.27232,4.4933,2.3603,2.9677
1216,0.06256,0.00547,0.01724,0.03986,0.27191,4.4331,2.2894,2.9546
1217,0.06252,0.00524,0.01769,0.03959,0.27154,4.3729,2.2186,2.9061
1218,0.06259,0.00503,0.01815,0.03941,0.27121,4.3127,2.1477,2.8237
1219,0.06284,0.00484,0.01855,0.03945,0.27091,4.2526,2.0769,2.7296
1220,0.06323,0.00464,0.01884,0.03976,0.27064,4.1924,2.0060,2.6415
1221,0.06365,0.00438,0.01895,0.04033,0.27035,4.1322,1.9352,2.5797
1222,0.06393,0.00404,0.01887,0.04102,0.27005,4.0721,1.8643,2.5498
1223,0.06411,0.00370,0.01880,0.04161,0.26972,4.0119,1.7935,2.5515
1224,0.06419,0.00338,0.01883,0.04198,0.26935,3.9517,1.7226,2.5711
1225,0.06415,0.00307,0.01897,0.04210,0.26897,3.8915,1.6518,2.5934
1226,0.06404,0.00280,0.01921,0.04204,0.26859,3.8314,1.5809,2.6006
1227,0.06397,0.00256,0.01957,0.04184,0.26823,3.7712,1.5101,2.5809
1228,0.06396,0.00234,0.01996,0.04166,0.26791,3.7110,1.4392,2.5299
1229,0.06417,0.00220,0.02041,0.04156,0.26762,3.6508,1.3684,2.4554
1230,0.06454,0.00205,0.02080,0.04169,0.26736,3.5907,1.2975,2.3716
1231,0.06499,0.00186,0.02105,0.04207,0.26710,3.5305,1.2267,2.2944
1232,0.06537,0.00159,0.02118,0.04260,0.26683,3.4703,1.1558,2.2362
1233,0.06484,0.00102,0.02105,0.04277,0.26652,3.4101,1.0850,2.2067
1234,0.06229,0.00014,0.02040,0.04175,0.26617,3.3500,1.0141,2.2051
1235,0.06167,0.00114,0.01984,0.04070,0.26579,3.2898,0.9433,2.2219
1236,0.06118,0.00199,0.01949,0.03970,0.26537,3.2296,0.8724,2.2441
1237,0.06093,0.00277,0.01933,0.03883,0.26493,3.1695,0.8016,2.2669
1238,0.06114,0.00364,0.01801,0.03948,0.26450,3.1093,0.7307,2.2854
1239,0.06156,0.00408,0.01682,0.04066,0.26410,3.0491,0.6599,2.3083
1240,0.06216,0.00417,0.01635,0.04164,0.26374,2.9889,0.5890,2.3273
1241,0.06287,0.00424,0.01637,0.04226,0.26340,2.9288,0.5182,2.3250
1242,0.06365,0.00443,0.01643,0.04279,0.26307,2.8686,0.4473,2.2985
1243,0.06446,0.00475,0.01631,0.04340,0.26276,2.8084,0.3765,2.2623
1244,0.06525,0.00513,0.01602,0.04409,0.26246,2.7482,0.3056,2.2293
1245,0.06568,0.00532,0.01577,0.04460,0.26218,2.6881,0.2348,2.2035
1246,0.06576,0.00514,0.01578,0.04484,0.26193,2.6279,0.1639,2.1832
1247,0.06568,0.00478,0.01604,0.04486,0.26172,2.5677,0.0931,2.1572
1248,0.06557,0.00446,0.01622,0.04489,0.26153,2.5076,0.0222,2.1251
1249,0.06567,0.00444,0.01614,0.04510,0.26135,2.4474,0.0222,2.0966
1250,0.06601,0.00469,0.01582,0.04549,0.26115,2.3872,0.0222,2.0810
1251,0.07170,0.00738,0.02340,0.04092,0.26116,2.3270,0.0222,2.1039
1252,0.07527,0.00863,0.02857,0.03807,0.26137,2.2669,0.0222,1.9833
1253,0.07237,0.00702,0.02962,0.03573,0.26145,2.2067,0.0222,1.9373
1254,0.06448,0.00275,0.02901,0.03272,0.26130,2.1465,0.0222,1.9524
1255,0.06067,0.00270,0.02939,0.02858,0.26115,2.0863,0.0222,2.0324
1256,0.06303,0.00832,0.03067,0.02404,0.26118,2.0262,0.0222,2.0305
1257,0.06372,0.01271,0.03078,0.02024,0.26156,1.9660,0.0222,1.9276
1258,0.06403,0.01580,0.02955,0.01868,0.26235,1.9058,0.0222,1.8426
1259,0.06282,0.01809,0.02676,0.01798,0.26365,1.8457,0.0222,1.7739
1260,0.06580,0.02171,0.02517,0.01892,0.26538,1.7855,0.0222,1.7454
1261,0.07227,0.02607,0.02575,0.02045,0.26767,1.7253,0.0222,1.7201
1262,0.07802,0.02844,0.02864,0.02094,0.27028,1.6651,0.0222,1.6675
1263,0.07406,0.02454,0.03065,0.01887,0.27282,1.6050,0.0222,1.5156
1264,0.06378,0.01675,0.02990,0.01712,0.27515,1.5448,0.0222,1.2799
1265,0.05527,0.00919,0.02914,0.01694,0.27802,1.4846,0.0222,1.0478
1266,0.05108,0.00398,0.02806,0.01903,0.28162,1.4244,0.0222,0.8482
1267,0.05299,0.00220,0.02762,0.02317,0.28579,1.3643,0.0222,0.6830
1268,0.05828,0.00045,0.03122,0.02661,0.28976,1.3041,0.0222,0.5599
1269,0.07012,0.00379,0.03925,0.02707,0.29283,1.2439,0.0222,0.5326
1270,0.07104,0.00190,0.04327,0.02586,0.29485,1.1838,0.0222,0.5754
1271,0.07045,0.00238,0.04229,0.02578,0.29612,1.1236,0.0222,0.6303
1272,0.07227,0.00427,0.03937,0.02863,0.29684,1.0634,0.0222,0.6968
1273,0.07206,0.00608,0.03520,0.03078,0.29701,1.0032,0.0222,0.6541
1274,0.07031,0.00643,0.03190,0.03198,0.29661,0.9431,0.0222,0.5600
1275,0.06786,0.00537,0.02970,0.03278,0.29560,0.8829,0.0222,0.4386
1276,0.06597,0.00334,0.03008,0.03256,0.29397,0.8227,0.0222,0.3857
1277,0.06258,0.00045,0.03123,0.03090,0.29175,0.7625,0.0222,0.3558
1278,0.06201,0.00162,0.03239,0.02801,0.28899,0.7024,0.0222,0.3616
1279,0.06134,0.00362,0.03361,0.02411,0.28610,0.6422,0.0222,0.4097
1280,0.05839,0.00516,0.03392,0.01931,0.28396,0.5820,0.0222,0.4859
1281,0.05634,0.00586,0.03651,0.01397,0.28344,0.5218,0.0222,0.4827
1282,0.05273,0.00646,0.03583,0.01043,0.28470,0.4617,0.0222,0.6374
1283,0.04829,0.00649,0.03178,0.01002,0.28743,0.4015,0.0222,0.6092
1284,0.05194,0.00902,0.03145,0.01146,0.28996,0.3413,0.0222,0.5498
1285,0.05013,0.01105,0.02838,0.01070,0.29152,0.2812,0.0222,0.4910
1286,0.04628,0.01225,0.02682,0.00721,0.29235,0.2210,0.0222,0.5019
1287,0.04353,0.01189,0.02914,0.00250,0.29261,0.1608,0.0222,0.4791
1288,0.04228,0.00972,0.03077,0.00178,0.29250,0.1006,0.0222,0.4591
1289,0.04181,0.00772,0.03002,0.00407,0.29221,0.0000,0.0222,0.4840
1290,0.03479,0.00375,0.02695,0.00409,0.29180,0.0000,0.0222,0.4799
1291,0.02732,0.00029,0.02391,0.00312,0.29124,0.0000,0.0222,0.4155
1292,0.02492,0.00091,0.02210,0.00190,0.29038,0.0000,0.0222,0.3732
1293,0.02535,0.00199,0.02145,0.00192,0.28911,0.0000,0.0222,0.3568
1294,0.02449,0.00106,0.02092,0.00250,0.28750,0.0000,0.0222,0.3894
1295,0.02332,0.00027,0.02078,0.00227,0.28612,0.0000,0.0222,0.3580
1296,0.02502,0.00066,0.02184,0.00253,0.28609,0.0000,0.0222,0.3338
1297,0.02552,0.00113,0.02209,0.00230,0.28746,0.0000,0.0222,0.3523
1298,0.02127,0.00054,0.02001,0.00072,0.28999,0.0000,0.0222,0.3461
1299,0.01834,0.00084,0.01481,0.00268,0.29347,0.0000,0.0222,0.3400
1300,0.02212,0.00170,0.01629,0.00412,0.29627,0.0000,0.0222,0.3438
1301,0.02627,0.00404,0.01815,0.00409,0.29784,0.0000,0.0222,0.3889
1302,0.02614,0.00368,0.01782,0.00464,0.29865,0.0000,0.0222,0.3725
1303,0.02224,0.00173,0.01300,0.00751,0.29921,0.0000,0.0222,0.3831
1304,0.02067,0.00041,0.00966,0.01059,0.29975,0.0000,0.0222,0.3867
1305,0.02197,0.00119,0.00827,0.01250,0.30026,0.0000,0.0222,0.3836
1306,0.02190,0.00115,0.00807,0.01268,0.30066,0.0000,0.0222,0.4029
1307,0.02249,0.00037,0.01099,0.01112,0.30086,0.0000,0.0222,0.4204
1308,0.02713,0.00314,0.01472,0.00927,0.30056,0.0000,0.0222,0.4404
1309,0.03160,0.00555,0.01816,0.00789,0.29952,0.0000,0.0222,0.4326
1310,0.03223,0.00372,0.02112,0.00739,0.29764,0.0000,0.0222,0.4146
1311,0.03223,0.00181,0.02512,0.00529,0.29540,0.0000,0.0222,0.3817
1312,0.03204,0.00205,0.02722,0.00278,0.29320,0.0000,0.0222,0.4134
1313,0.03251,0.00235,0.02827,0.00189,0.29218,0.0000,0.0222,0.4384
1314,0.02842,0.00157,0.02420,0.00265,0.29302,0.0000,0.0222,0.5040
1315,0.02459,0.00017,0.01794,0.00648,0.29548,0.0000,0.0222,0.5905
1316,0.02884,0.00260,0.01682,0.00943,0.29771,0.0000,0.0222,0.6274
1317,0.02617,0.00403,0.01164,0.01050,0.29900,0.0000,0.0222,0.4926
1318,0.02082,0.00448,0.00664,0.00970,0.29965,0.0000,0.0222,0.4784
1319,0.01809,0.00566,0.00417,0.00826,0.29990,0.0000,0.0222,0.4643
1320,0.01578,0.00698,0.00215,0.00664,0.29993,0.0000,0.0222,0.4466
1321,0.01339,0.00768,0.00036,0.00535,0.29988,0.0000,0.0222,0.4775
1322,0.01346,0.00774,0.00073,0.00499,0.29976,0.0000,0.0222,0.5397
1323,0.01262,0.00750,0.00010,0.00501,0.29941,0.0000,0.0222,0.5723
1324,0.01349,0.00756,0.00043,0.00550,0.29862,0.0000,0.0222,0.5900
1325,0.01593,0.00968,0.00004,0.00621,0.29716,0.0000,0.0222,0.6165
1326,0.01958,0.01223,0.00089,0.00646,0.29510,0.0000,0.0222,0.6779
1327,0.02082,0.01215,0.00125,0.00743,0.29303,0.0000,0.0222,0.7291
1328,0.02367,0.00755,0.00490,0.01122,0.29191,0.0000,0.0222,0.7624
1329,0.02599,0.00350,0.00708,0.01541,0.29211,0.0000,0.0222,0.6720
1330,0.02739,0.00106,0.00743,0.01890,0.29315,0.0000,0.0222,0.7116
1331,0.03227,0.00142,0.00900,0.02184,0.29493,0.0000,0.0222,0.7930
1332,0.03815,0.00667,0.00825,0.02323,0.29609,0.0000,0.0222,0.9130
1333,0.04406,0.01048,0.00906,0.02453,0.29627,0.0000,0.0222,0.9803
1334,0.04607,0.00969,0.01013,0.02625,0.29589,0.0000,0.0222,0.9400
1335,0.04782,0.00873,0.01122,0.02787,0.29529,0.0000,0.0222,0.9014
1336,0.05183,0.00927,0.01358,0.02898,0.29459,0.0000,0.0222,0.9019
1337,0.05850,0.01056,0.01821,0.02973,0.29380,0.0000,0.0222,0.8933
1338,0.06160,0.01254,0.01986,0.02920,0.29288,0.0000,0.0222,0.9065
1339,0.06060,0.01365,0.01924,0.02771,0.29175,0.0000,0.0222,0.9081
1340,0.05776,0.01408,0.01726,0.02642,0.29024,0.0000,0.0222,0.9941
1341,0.05301,0.01393,0.01425,0.02483,0.28819,0.0000,0.0222,1.0919
1342,0.04426,0.01371,0.00972,0.02084,0.28564,0.0000,0.0222,1.2592
1343,0.03472,0.01476,0.00491,0.01506,0.28314,0.0000,0.0222,1.3934
1344,0.02592,0.01575,0.00136,0.00882,0.28209,0.0000,0.0222,1.3300
1345,0.02270,0.01692,0.00078,0.00500,0.28262,0.0000,0.0000,1.4982
1346,0.02046,0.01593,0.00041,0.00412,0.28474,0.0000,0.0000,1.6602
1347,0.02603,0.01497,0.00319,0.00786,0.28808,0.0000,0.0000,1.9704
1348,0.03083,0.01416,0.00324,0.01343,0.29070,0.0000,0.0000,2.0570
1349,0.04273,0.01586,0.00825,0.01862,0.29249,0.0000,0.0000,1.9070
1350,0.04998,0.01721,0.01185,0.02092,0.29371,0.0000,0.0000,1.9811
1351,0.05589,0.01917,0.01468,0.02204,0.29456,0.0000,0.0000,2.1516
1352,0.06193,0.02173,0.01707,0.02312,0.29517,0.0000,0.0000,2.2901
1353,0.06618,0.02392,0.01786,0.02441,0.29553,0.0000,0.0000,2.6220
1354,0.06792,0.02442,0.01802,0.02548,0.29562,0.0000,0.0000,3.1323
1355,0.06479,0.02147,0.01759,0.02573,0.29537,0.0000,0.0000,3.4555
1356,0.06140,0.01800,0.01794,0.02547,0.29471,0.0000,0.0000,3.7303
1357,0.06025,0.01787,0.01831,0.02407,0.29362,0.0000,0.0000,4.0110
1358,0.05018,0.01845,0.01190,0.01983,0.29228,0.0000,0.0000,4.0670
1359,0.03809,0.01819,0.00522,0.01468,0.29097,0.0000,0.0000,4.1221
1360,0.03120,0.01830,0.00182,0.01107,0.29000,0.0000,0.0000,4.4872
1361,0.02498,0.01516,0.00165,0.00817,0.29020,0.0000,0.0000,4.2133
1362,0.01789,0.01143,0.00145,0.00502,0.29137,0.0000,0.0000,3.5951
1363,0.01963,0.01052,0.00626,0.00285,0.29376,0.0000,0.0000,2.8967
1364,0.02498,0.01504,0.00800,0.00195,0.29598,0.0000,0.0000,2.4627
1365,0.03326,0.01864,0.01087,0.00375,0.29741,0.0000,0.0000,1.9887
1366,0.04064,0.01977,0.01405,0.00682,0.29822,0.0000,0.0000,1.6429
1367,0.04575,0.01982,0.01606,0.00988,0.29870,0.0000,0.0000,1.3963
1368,0.05000,0.01847,0.01890,0.01264,0.29894,0.0000,0.0000,1.3508
1369,0.05399,0.01673,0.02324,0.01401,0.29901,0.0000,0.0000,1.3064
1370,0.05595,0.01467,0.02714,0.01413,0.29898,0.0000,0.0000,1.1917
1371,0.04696,0.01138,0.02245,0.01313,0.29858,0.0000,0.0000,1.0479
1372,0.03674,0.01042,0.01709,0.00923,0.29768,0.0000,0.0000,1.0676
1373,0.02568,0.01012,0.01218,0.00338,0.29620,0.0000,0.0000,1.0389
1374,0.01884,0.00948,0.00866,0.00070,0.29408,0.0000,0.0000,0.9247
1375,0.01959,0.00991,0.00604,0.00364,0.29198,0.0000,0.0000,0.7524
1376,0.01957,0.00863,0.00694,0.00399,0.29083,0.0000,0.0000,0.7199
1377,0.01819,0.00698,0.00876,0.00245,0.29110,0.0000,0.0000,0.6870
1378,0.01773,0.00590,0.01070,0.00114,0.29302,0.0000,0.0000,0.5948
1379,0.02641,0.00711,0.01239,0.00691,0.29662,0.0000,0.0000,0.6435
1380,0.03917,0.01339,0.01164,0.01414,0.30024,0.0000,0.0000,0.7247
1381,0.05371,0.01842,0.01375,0.02154,0.30341,0.0000,0.0000,0.6908
1382,0.06430,0.02075,0.01516,0.02840,0.30617,0.0000,0.0000,0.8270
1383,0.07219,0.02150,0.01664,0.03405,0.30855,0.0000,0.0000,0.9991
1384,0.08168,0.02311,0.01990,0.03867,0.31046,0.0000,0.0000,1.1357
1385,0.09036,0.02567,0.02335,0.04134,0.31179,0.0000,0.0000,1.2961
1386,0.09116,0.02721,0.02505,0.03891,0.31253,0.0000,0.0000,1.5663
1387,0.08092,0.02572,0.02211,0.03309,0.31256,0.0000,0.0000,1.8531
1388,0.06898,0.02587,0.01543,0.02768,0.31170,0.0000,0.0000,1.9904
1389,0.05772,0.02400,0.01176,0.02196,0.30996,0.0000,0.0000,2.1196
1390,0.04513,0.01860,0.01130,0.01522,0.30747,0.0000,0.0000,1.9945
1391,0.03086,0.01304,0.00900,0.00882,0.30484,0.0000,0.0000,1.7437
1392,0.02316,0.01022,0.00756,0.00537,0.30287,0.0000,0.0000,1.6418
1393,0.01965,0.00746,0.00685,0.00534,0.30209,0.0000,0.0000,1.3424
1394,0.02243,0.00841,0.00733,0.00668,0.30244,0.0000,0.0000,1.1157
1395,0.03244,0.01059,0.01301,0.00884,0.30404,0.0000,0.0000,1.0341
1396,0.03650,0.01331,0.01233,0.01086,0.30531,0.0000,0.0000,1.0341
1397,0.03687,0.01476,0.00960,0.01251,0.30577,0.0000,0.0000,1.0456
1398,0.03585,0.01360,0.00816,0.01410,0.30577,0.0000,0.0000,0.9796
1399,0.03613,0.01070,0.00947,0.01596,0.30557,0.0000,0.0000,0.9558
1400,0.04104,0.01069,0.01250,0.01786,0.30529,0.0000,0.0000,0.9628
1401,0.04746,0.01376,0.01487,0.01882,0.30489,0.0000,0.0000,0.9965
1402,0.04873,0.01510,0.01479,0.01883,0.30429,0.0000,0.0000,1.0770
1403,0.04207,0.01344,0.01186,0.01677,0.30339,0.0000,0.0000,1.1355
1404,0.02728,0.00888,0.00460,0.01380,0.30207,0.0000,0.0000,1.1950
1405,0.01923,0.00555,0.00182,0.01186,0.30010,0.0000,0.0000,1.2338
1406,0.01879,0.00484,0.00433,0.00962,0.29755,0.0000,0.0000,1.1684
1407,0.01868,0.00385,0.00693,0.00790,0.29507,0.0000,0.0000,1.0790
1408,0.01661,0.00314,0.00657,0.00690,0.29381,0.0000,0.0000,1.0805
1409,0.01747,0.00270,0.00717,0.00760,0.29372,0.0000,0.0000,1.1626
1410,0.02110,0.00282,0.00820,0.01008,0.29492,0.0000,0.0000,1.1673
1411,0.02685,0.00481,0.00753,0.01451,0.29737,0.0000,0.0000,1.2815
1412,0.03542,0.00727,0.00883,0.01932,0.29943,0.0000,0.0000,1.4626
1413,0.03444,0.00760,0.00438,0.02246,0.30063,0.0000,0.0000,1.4184
1414,0.03334,0.00882,0.00003,0.02448,0.30123,0.0000,0.0000,1.6718
1415,0.03810,0.01023,0.00258,0.02529,0.30149,0.0000,0.0000,1.9275
1416,0.04085,0.01102,0.00542,0.02441,0.30160,0.0000,0.0000,2.0900
1417,0.03957,0.00981,0.00642,0.02334,0.30159,0.0000,0.0000,2.3491
1418,0.03884,0.00903,0.00696,0.02285,0.30143,0.0000,0.0000,2.5280
1419,0.03892,0.01004,0.00585,0.02303,0.30108,0.0000,0.0000,2.6169
1420,0.03905,0.01182,0.00398,0.02324,0.30045,0.0000,0.0000,2.6796
1421,0.03972,0.01479,0.00209,0.02283,0.29946,0.0000,0.0000,2.8155
1422,0.03589,0.01555,0.00065,0.01970,0.29815,0.0000,0.0000,2.8550
1423,0.03305,0.01210,0.00567,0.01528,0.29717,0.0000,0.0000,2.9611
1424,0.02957,0.00962,0.00888,0.01107,0.29768,0.0000,0.0000,3.1244
1425,0.02634,0.00908,0.00848,0.00879,0.29928,0.0000,0.0000,3.1827
1426,0.02342,0.00879,0.00581,0.00883,0.30174,0.1930,0.0000,3.1255
1427,0.02075,0.00991,0.00081,0.01003,0.30511,0.3859,0.0000,2.9911
1428,0.02528,0.01309,0.00042,0.01177,0.30791,0.5789,0.0000,2.7672
1429,0.03170,0.01457,0.00291,0.01421,0.30990,0.7719,0.0000,2.5251
