step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
987,0.02143,0.00658,0.01134,0.00351,0.30012,0.0000,0.0000,0.5900
988,0.02157,0.00650,0.01129,0.00378,0.30015,0.0000,0.0000,0.5903
989,0.02179,0.00642,0.01126,0.00411,0.30017,0.0000,0.0000,0.5926
990,0.02208,0.00641,0.01125,0.00442,0.30018,0.0000,0.0000,0.5976
991,0.02237,0.00647,0.01127,0.00463,0.30018,0.0000,0.0000,0.6042
992,0.02261,0.00655,0.01128,0.00478,0.30018,0.0000,0.0000,0.6114
993,0.02278,0.00661,0.01128,0.00489,0.30018,0.0000,0.0000,0.6196
994,0.02287,0.00668,0.01125,0.00495,0.30017,0.0000,0.0000,0.6279
995,0.02295,0.00678,0.01123,0.00494,0.30017,0.0000,0.0000,0.6361
996,0.02306,0.00692,0.01126,0.00488,0.30018,0.0000,0.0000,0.6435
997,0.02319,0.00709,0.01135,0.00475,0.30018,0.0000,0.0000,0.6496
998,0.02332,0.00727,0.01145,0.00461,0.30020,0.0000,0.0000,0.6540
999,0.02339,0.00741,0.01152,0.00446,0.30021,0.0000,0.0000,0.6562
1000,0.02343,0.00753,0.01155,0.00436,0.35000,0.0000,0.0000,0.6572
1001,0.27471,0.05375,0.13958,0.08138,0.35229,0.0000,0.0000,0.6397
1002,0.25335,0.04951,0.12166,0.08218,0.35285,0.0000,0.0000,0.3034
1003,0.22578,0.04258,0.10149,0.08170,0.35319,0.0000,0.0000,0.1062
1004,0.20742,0.03892,0.08835,0.08015,0.35256,0.0000,0.0000,0.3930
1005,0.18853,0.03638,0.07937,0.07277,0.35179,0.0000,0.0000,0.4633
1006,0.16383,0.02727,0.07511,0.06145,0.35105,0.0000,0.0000,0.4338
1007,0.13154,0.01475,0.07174,0.04505,0.34965,0.0000,0.0000,0.4221
1008,0.11231,0.00886,0.06752,0.03594,0.34779,0.0000,0.0000,0.3511
1009,0.11214,0.00766,0.06893,0.03555,0.34469,0.0000,0.0000,0.1936
1010,0.11113,0.00530,0.07106,0.03477,0.34048,0.0000,0.0000,0.1689
1011,0.10934,0.00419,0.07324,0.03191,0.33599,0.0000,0.0000,0.2810
1012,0.10397,0.00164,0.07401,0.02832,0.33147,0.0000,0.0000,0.2633
1013,0.09953,0.00119,0.07433,0.02402,0.32731,0.0000,0.0000,0.2365
1014,0.09308,0.00200,0.07735,0.01373,0.32367,0.0000,0.0000,0.2362
1015,0.08508,0.00340,0.07735,0.00433,0.32036,0.0000,0.0000,0.1916
1016,0.08398,0.00751,0.07524,0.00122,0.31719,0.0000,0.0000,0.1923
1017,0.08707,0.01034,0.07252,0.00421,0.31391,0.0000,0.0000,0.1942
1018,0.09431,0.01373,0.07011,0.01047,0.31062,0.0000,0.0000,0.1891
1019,0.10286,0.01749,0.06817,0.01720,0.30740,0.0000,0.0000,0.2206
1020,0.11209,0.01965,0.06659,0.02586,0.30421,0.0000,0.0000,0.2134
1021,0.11964,0.02096,0.06527,0.03341,0.30101,0.0000,0.0000,0.2494
1022,0.12035,0.01993,0.06267,0.03775,0.29783,0.0000,0.0000,0.3016
1023,0.11215,0.01698,0.05960,0.03558,0.29482,0.0000,0.0000,0.3059
1024,0.10420,0.01489,0.05723,0.03209,0.29205,0.0000,0.0000,0.3893
1025,0.09737,0.01336,0.05430,0.02970,0.28947,0.0000,0.0000,0.4721
1026,0.09054,0.01169,0.05128,0.02757,0.28703,0.0000,0.0000,0.5395
1027,0.08358,0.00978,0.04831,0.02549,0.28475,0.0000,0.0000,0.5835
1028,0.07732,0.00842,0.04569,0.02322,0.28261,0.0000,0.0000,0.5828
1029,0.07182,0.00648,0.04369,0.02165,0.28064,0.0000,0.0000,0.6411
1030,0.07023,0.00919,0.04301,0.01803,0.27895,0.0000,0.0000,0.6910
1031,0.06552,0.01268,0.04159,0.01124,0.27762,0.0000,0.0000,0.9120
1032,0.05762,0.01630,0.03873,0.00259,0.27652,0.0000,0.0000,1.3304
1033,0.05529,0.01549,0.03294,0.00686,0.27550,0.0000,0.0000,1.2629
1034,0.04784,0.01168,0.02907,0.00709,0.27452,0.0000,0.0000,1.2152
1035,0.04322,0.01157,0.02735,0.00430,0.27351,0.0000,0.0000,1.4145
1036,0.03792,0.01199,0.02470,0.00123,0.27235,0.0000,0.0000,1.8355
1037,0.03469,0.00924,0.02251,0.00294,0.27095,0.0000,0.0000,2.2224
1038,0.03454,0.00683,0.02119,0.00651,0.26937,0.0000,0.0000,2.3909
1039,0.03739,0.00790,0.02063,0.00886,0.26772,0.0000,0.0000,2.5279
1040,0.03993,0.00972,0.02023,0.00999,0.26607,0.0000,0.0000,2.6864
1041,0.03981,0.01072,0.01887,0.01023,0.26446,0.0000,0.0000,2.8214
1042,0.03886,0.01088,0.01765,0.01033,0.26289,0.0000,0.0000,2.9460
1043,0.03605,0.00994,0.01558,0.01053,0.26140,0.0000,0.0000,3.0750
1044,0.03335,0.00897,0.01342,0.01096,0.26000,0.0000,0.0000,3.1150
1045,0.03168,0.00859,0.01133,0.01175,0.25871,0.0000,0.0000,3.1807
1046,0.03013,0.00805,0.00936,0.01272,0.25750,0.0000,0.0000,3.2789
1047,0.02833,0.00723,0.00733,0.01376,0.25635,0.0000,0.0000,3.3644
1048,0.02706,0.00661,0.00548,0.01498,0.25526,0.0000,0.0000,3.3977
1049,0.02642,0.00631,0.00378,0.01632,0.25422,0.0000,0.0000,3.4114
1050,0.02576,0.00590,0.00219,0.01767,0.25322,0.0000,0.0000,3.3961
1051,0.02482,0.00489,0.00131,0.01862,0.25228,0.0000,0.0000,3.3862
1052,0.02457,0.00383,0.00147,0.01928,0.25148,0.0000,0.0000,3.3804
1053,0.02389,0.00756,0.00070,0.01564,0.25087,0.0000,0.0000,3.3597
1054,0.02055,0.00735,0.00311,0.01009,0.25037,0.0000,0.0000,3.4930
1055,0.01681,0.00362,0.00723,0.00596,0.24991,0.0000,0.0000,3.6112
1056,0.01677,0.00174,0.01076,0.00427,0.24945,0.0000,0.0000,3.5984
1057,0.01715,0.00119,0.01498,0.00098,0.24899,0.0000,0.0000,3.6763
1058,0.02176,0.00410,0.01723,0.00043,0.24849,0.0000,0.0000,3.8397
1059,0.02523,0.00541,0.01835,0.00148,0.24794,0.0000,0.0000,3.9130
1060,0.02714,0.00444,0.01843,0.00428,0.24734,0.0000,0.0000,4.0210
1061,0.03047,0.00384,0.01929,0.00734,0.24661,0.0000,0.0000,4.0439
1062,0.03382,0.00389,0.02037,0.00956,0.24573,0.0000,0.0000,3.9881
1063,0.03643,0.00398,0.02103,0.01141,0.24474,0.0000,0.0000,3.8762
1064,0.03877,0.00407,0.02149,0.01321,0.24370,0.0000,0.0000,3.6561
1065,0.03738,0.00373,0.01845,0.01521,0.24264,0.0000,0.0000,3.4510
1066,0.03434,0.00334,0.01408,0.01693,0.24166,0.0000,0.0000,3.1329
1067,0.02782,0.00235,0.00931,0.01616,0.24093,0.0000,0.0000,2.8057
1068,0.01774,0.00358,0.00282,0.01134,0.24050,0.0000,0.0000,2.5233
1069,0.00980,0.00599,0.00057,0.00323,0.24034,0.0000,0.0000,2.2418
1070,0.00985,0.00712,0.00148,0.00124,0.24032,0.0000,0.0000,1.8657
1071,0.01038,0.00596,0.00127,0.00314,0.24036,0.0000,0.0000,1.4527
1072,0.00871,0.00539,0.00046,0.00286,0.24038,0.0000,0.0000,1.1600
1073,0.00632,0.00490,0.00039,0.00103,0.24030,0.0000,0.0000,1.1228
1074,0.00597,0.00426,0.00030,0.00141,0.24011,0.0000,0.0000,1.1035
1075,0.01115,0.00611,0.00216,0.00288,0.23985,0.0000,0.0000,1.1229
1076,0.01368,0.00770,0.00396,0.00202,0.23955,0.0000,0.0000,1.1155
1077,0.01674,0.00884,0.00488,0.00302,0.23926,0.0000,0.0000,1.1385
1078,0.02230,0.00922,0.00478,0.00830,0.23902,0.0000,0.0000,1.2012
1079,0.02546,0.00878,0.00401,0.01267,0.23887,0.0000,0.0000,1.3065
1080,0.02629,0.00798,0.00314,0.01517,0.23883,0.0000,0.0000,1.3760
1081,0.02784,0.00845,0.00346,0.01594,0.23892,0.0000,0.0000,1.3630
1082,0.02671,0.00895,0.00347,0.01429,0.23906,0.0000,0.0000,1.3437
1083,0.02419,0.00954,0.00277,0.01188,0.23915,0.0000,0.0000,1.2709
1084,0.02132,0.00958,0.00206,0.00968,0.23918,0.0000,0.0000,1.1787
1085,0.01673,0.00805,0.00241,0.00627,0.23916,0.0000,0.0000,1.0261
1086,0.01363,0.00741,0.00306,0.00315,0.23912,0.0000,0.0000,0.8867
1087,0.01314,0.00843,0.00374,0.00097,0.23912,0.0000,0.0000,0.7432
1088,0.01468,0.00989,0.00420,0.00059,0.23918,0.0000,0.0000,0.6181
1089,0.01754,0.01100,0.00465,0.00189,0.23931,0.0000,0.0000,0.5301
1090,0.01972,0.01164,0.00496,0.00312,0.23951,0.0000,0.0000,0.4569
1091,0.02176,0.01215,0.00529,0.00431,0.23976,0.0000,0.0000,0.3819
1092,0.02358,0.01259,0.00558,0.00542,0.24005,0.0000,0.0000,0.3184
1093,0.02444,0.01261,0.00601,0.00583,0.24039,0.0000,0.0000,0.2612
1094,0.02538,0.01377,0.00717,0.00444,0.24085,0.0000,0.0000,0.2126
1095,0.02640,0.01705,0.00791,0.00143,0.24146,0.0000,0.0000,0.1969
1096,0.02878,0.01954,0.00657,0.00266,0.24220,0.0000,0.0000,0.2162
1097,0.03227,0.02102,0.00498,0.00627,0.24304,0.0000,0.0000,0.2359
1098,0.03473,0.02195,0.00410,0.00867,0.24394,0.0000,0.0000,0.2497
1099,0.03599,0.02261,0.00355,0.00983,0.24488,0.0000,0.0000,0.2620
1100,0.03699,0.02398,0.00317,0.00984,0.24580,0.0000,0.0000,0.2738
1101,0.03553,0.02488,0.00242,0.00823,0.24661,0.0000,0.0000,0.2927
1102,0.03254,0.02548,0.00159,0.00548,0.24725,0.0000,0.0000,0.3048
1103,0.02950,0.02538,0.00098,0.00314,0.24771,0.0000,0.0000,0.3061
1104,0.02617,0.02426,0.00182,0.00009,0.24804,0.0000,0.0000,0.2981
1105,0.02965,0.02373,0.00283,0.00309,0.24830,0.0000,0.0000,0.2849
1106,0.03250,0.02421,0.00325,0.00504,0.24852,0.0000,0.0000,0.2677
1107,0.03506,0.02499,0.00355,0.00652,0.24874,0.0000,0.0000,0.2536
1108,0.03624,0.02484,0.00395,0.00745,0.24900,0.0000,0.0000,0.2466
1109,0.03744,0.02434,0.00506,0.00804,0.24936,0.0000,0.0000,0.2437
1110,0.03844,0.02522,0.00627,0.00695,0.24986,0.0000,0.0000,0.2433
1111,0.03822,0.02751,0.00652,0.00418,0.25052,0.0000,0.0000,0.2561
1112,0.03310,0.02813,0.00454,0.00044,0.25130,0.0000,0.0000,0.2835
1113,0.03418,0.02819,0.00311,0.00287,0.25218,0.0000,0.0000,0.2958
1114,0.03572,0.02797,0.00282,0.00494,0.25310,0.0000,0.0000,0.3077
1115,0.03634,0.02763,0.00318,0.00553,0.25401,0.0000,0.0000,0.3210
1116,0.03560,0.02728,0.00380,0.00453,0.25484,0.0000,0.0000,0.3355
1117,0.03178,0.02566,0.00367,0.00246,0.25552,0.0000,0.0000,0.3548
1118,0.02822,0.02450,0.00335,0.00037,0.25604,0.0000,0.0000,0.3622
1119,0.02779,0.02335,0.00335,0.00109,0.25644,0.0000,0.0000,0.3574
1120,0.02863,0.02263,0.00388,0.00212,0.25679,0.0000,0.0000,0.3410
1121,0.03055,0.02251,0.00522,0.00282,0.25714,0.0000,0.0000,0.3229
1122,0.03306,0.02326,0.00688,0.00292,0.25756,0.0000,0.0000,0.3144
1123,0.03346,0.02482,0.00724,0.00141,0.25808,0.0000,0.0000,0.3237
1124,0.03043,0.02457,0.00487,0.00100,0.25873,0.0000,0.0000,0.3444
1125,0.03006,0.02396,0.00285,0.00324,0.25947,0.0000,0.0000,0.3422
1126,0.02962,0.02307,0.00216,0.00438,0.26025,0.0000,0.0000,0.3376
1127,0.02865,0.02218,0.00243,0.00404,0.26101,0.0000,0.0000,0.3407
1128,0.02681,0.02140,0.00319,0.00223,0.26168,0.0000,0.0000,0.3547
1129,0.02443,0.01978,0.00439,0.00026,0.26222,0.0000,0.0000,0.3836
1130,0.02515,0.01820,0.00480,0.00215,0.26265,0.0000,0.0000,0.4269
1131,0.02550,0.01839,0.00443,0.00268,0.26303,0.0000,0.0000,0.4655
1132,0.02523,0.01819,0.00434,0.00270,0.26340,0.0000,0.0000,0.4993
1133,0.02456,0.01755,0.00434,0.00267,0.26383,0.0000,0.0000,0.5202
1134,0.02459,0.01786,0.00438,0.00235,0.26434,0.0000,0.0000,0.5289
1135,0.02357,0.01772,0.00384,0.00201,0.26495,0.0000,0.0000,0.5428
1136,0.02139,0.01693,0.00260,0.00185,0.26563,0.0000,0.0000,0.5476
1137,0.01920,0.01536,0.00159,0.00225,0.26633,0.0000,0.0000,0.5328
1138,0.01817,0.01369,0.00116,0.00332,0.26699,0.0000,0.0000,0.5124
1139,0.01845,0.01216,0.00134,0.00496,0.26754,0.0000,0.0000,0.4985
1140,0.02093,0.01317,0.00215,0.00561,0.26797,0.0000,0.0000,0.5008
1141,0.02210,0.01342,0.00280,0.00589,0.26831,0.0000,0.0000,0.5461
1142,0.02184,0.01267,0.00298,0.00620,0.26862,0.0000,0.0000,0.6132
1143,0.02131,0.01186,0.00282,0.00663,0.26891,0.0000,0.0000,0.6664
1144,0.02132,0.01169,0.00257,0.00706,0.26921,0.0000,0.0000,0.6986
1145,0.02167,0.01120,0.00265,0.00781,0.26953,0.0000,0.0000,0.7134
1146,0.02306,0.01133,0.00294,0.00879,0.26987,0.0000,0.0000,0.7060
1147,0.02397,0.01043,0.00330,0.01023,0.27022,0.0000,0.0000,0.6914
1148,0.02504,0.01096,0.00299,0.01110,0.27055,0.0000,0.0000,0.6588
1149,0.02604,0.01151,0.00294,0.01159,0.27084,0.0000,0.0000,0.6290
1150,0.02702,0.01159,0.00348,0.01195,0.27107,0.0000,0.0000,0.6184
1151,0.02788,0.01117,0.00421,0.01250,0.27126,0.0000,0.0000,0.6188
1152,0.02863,0.01067,0.00471,0.01324,0.27141,0.0000,0.0000,0.6213
1153,0.02952,0.01057,0.00495,0.01399,0.27153,0.0000,0.0000,0.6250
1154,0.03048,0.01070,0.00510,0.01467,0.27161,0.0000,0.0000,0.6390
1155,0.03135,0.01083,0.00525,0.01527,0.27168,0.0000,0.0000,0.6650
1156,0.03209,0.01077,0.00544,0.01588,0.27173,0.0000,0.0000,0.6982
1157,0.03280,0.01047,0.00574,0.01659,0.27178,0.0000,0.0000,0.7239
1158,0.03355,0.01015,0.00606,0.01734,0.27182,0.0000,0.0000,0.7372
1159,0.04174,0.00956,0.01000,0.02218,0.27185,0.0000,0.0000,0.7560
1160,0.04723,0.00875,0.01216,0.02632,0.27187,0.0000,0.0000,0.7781
1161,0.04752,0.00628,0.01138,0.02987,0.27186,0.0000,0.0000,0.8073
1162,0.04359,0.00505,0.00979,0.02875,0.27193,0.0000,0.0000,0.8359
1163,0.03824,0.00518,0.00808,0.02498,0.27211,0.0000,0.0000,0.8812
1164,0.03243,0.00487,0.00679,0.02077,0.27237,0.0000,0.0000,0.8865
1165,0.02702,0.00414,0.00625,0.01664,0.27266,0.0000,0.0000,0.8605
1166,0.02139,0.00272,0.00576,0.01291,0.27292,0.0000,0.0000,0.8094
1167,0.01598,0.00141,0.00530,0.00927,0.27313,0.0000,0.0000,0.7647
1168,0.01072,0.00107,0.00426,0.00539,0.27325,0.0000,0.0000,0.7770
1169,0.00663,0.00275,0.00272,0.00116,0.27325,0.0000,0.0000,0.8849
1170,0.00414,0.00101,0.00203,0.00109,0.27313,0.0000,0.0000,1.1568
1171,0.00495,0.00061,0.00175,0.00259,0.27289,0.0000,0.0000,1.4270
1172,0.00427,0.00052,0.00144,0.00231,0.27251,0.0000,0.0000,1.6896
1173,0.00536,0.00440,0.00088,0.00008,0.27200,0.0000,0.0000,1.8918
1174,0.01015,0.00794,0.00012,0.00209,0.27140,0.0000,0.0000,1.9910
1175,0.01650,0.01123,0.00152,0.00374,0.27078,0.0000,0.0000,2.0995
1176,0.02183,0.01373,0.00312,0.00498,0.27021,0.0000,0.0000,2.2422
1177,0.02517,0.01603,0.00390,0.00523,0.26976,0.0000,0.0000,2.4862
1178,0.01880,0.01322,0.00483,0.00075,0.26951,0.0000,0.0000,2.7734
1179,0.01849,0.00874,0.00632,0.00343,0.26945,0.0000,0.0000,3.2011
1180,0.01958,0.00721,0.00699,0.00538,0.26950,0.0000,0.0000,3.6802
1181,0.02185,0.00816,0.00809,0.00560,0.26957,0.0000,0.0000,4.1426
1182,0.02238,0.00805,0.00899,0.00534,0.26959,0.0000,0.0000,4.5223
1183,0.02250,0.00739,0.00999,0.00511,0.26953,0.0000,0.0000,4.8240
1184,0.02279,0.00694,0.01093,0.00493,0.26940,0.0000,0.0000,5.0925
1185,0.02181,0.00657,0.01155,0.00369,0.26912,0.0000,0.0000,5.2852
1186,0.02405,0.01056,0.01192,0.00157,0.26872,0.0000,0.0000,5.3994
1187,0.02696,0.01442,0.01191,0.00063,0.26821,0.0000,0.0000,5.3972
1188,0.02861,0.01503,0.01199,0.00159,0.26767,0.0000,0.0000,5.3260
1189,0.02633,0.01357,0.01258,0.00019,0.26723,0.0000,0.0000,5.2607
1190,0.02495,0.01003,0.01314,0.00178,0.26708,0.0000,0.0000,5.2409
1191,0.02424,0.00494,0.01454,0.00476,0.26726,0.0000,0.0000,5.2591
1192,0.02509,0.00337,0.01568,0.00604,0.26767,0.0000,0.0000,5.3904
1193,0.02697,0.00197,0.01713,0.00787,0.26823,0.0000,0.0000,5.5136
1194,0.02794,0.00043,0.01886,0.00865,0.26873,0.0000,0.0000,5.6409
1195,0.02848,0.00249,0.01942,0.00656,0.26898,0.0000,0.0000,5.7803
1196,0.02966,0.00711,0.01922,0.00333,0.26887,0.0000,0.0000,5.8048
1197,0.03157,0.01189,0.01921,0.00047,0.26844,0.0000,0.0000,5.6996
1198,0.03511,0.01412,0.01935,0.00164,0.26781,0.0000,0.0000,5.5300
1199,0.03546,0.01218,0.02015,0.00313,0.26709,0.0000,0.0000,5.2944
1200,0.03397,0.00961,0.02114,0.00323,0.26640,0.0000,0.0000,5.0413
1201,0.03093,0.00856,0.02224,0.00014,0.26595,0.0000,0.0000,4.8476
1202,0.03204,0.00575,0.02159,0.00470,0.26586,0.0000,0.0000,4.8029
1203,0.03186,0.00141,0.02041,0.01004,0.26609,0.0000,0.0000,4.8034
1204,0.03471,0.00164,0.01990,0.01317,0.26657,0.0000,0.0000,4.8755
1205,0.03877,0.00349,0.01936,0.01592,0.26715,0.0000,0.0000,5.0189
1206,0.03208,0.00030,0.01814,0.01365,0.26759,0.0000,0.0000,5.1505
1207,0.03386,0.00547,0.01709,0.01131,0.26774,0.0000,0.0000,5.0758
1208,0.03606,0.01022,0.01685,0.00898,0.26763,0.0000,0.0000,4.8492
1209,0.03709,0.01370,0.01759,0.00580,0.26731,0.0000,0.0000,4.4964
1210,0.03293,0.01140,0.01890,0.00262,0.26685,0.0000,0.0000,4.0815
1211,0.02794,0.00731,0.01941,0.00121,0.26639,0.0000,0.0000,3.7864
1212,0.02329,0.00403,0.01816,0.00110,0.26602,0.0000,0.0000,3.6749
1213,0.01919,0.00233,0.01522,0.00165,0.26574,0.0000,0.0000,3.6203
1214,0.01845,0.00046,0.01372,0.00427,0.26561,0.0000,0.0000,3.5140
1215,0.02380,0.00227,0.01298,0.00854,0.26577,0.0000,0.0000,3.4729
1216,0.02891,0.00543,0.01145,0.01204,0.26613,0.0000,0.0000,3.5405
1217,0.03186,0.00809,0.01041,0.01336,0.26656,0.0000,0.0000,3.5697
1218,0.03138,0.00857,0.01006,0.01276,0.26688,0.0000,0.0000,3.6229
1219,0.02600,0.00385,0.01079,0.01136,0.26700,0.0000,0.0000,3.5641
1220,0.02402,0.00281,0.01128,0.00993,0.26688,0.0000,0.0000,3.3684
1221,0.02686,0.00755,0.01140,0.00791,0.26654,0.0000,0.0000,2.9799
1222,0.02851,0.01081,0.01240,0.00530,0.26604,0.0000,0.0000,2.5304
1223,0.02965,0.01381,0.01390,0.00194,0.26545,0.0000,0.0000,2.1603
1224,0.03033,0.01490,0.01537,0.00006,0.26481,0.0000,0.0000,1.9403
1225,0.02907,0.01180,0.01558,0.00168,0.26438,0.0000,0.0000,1.8765
1226,0.02299,0.00627,0.01292,0.00381,0.26428,0.0000,0.0000,2.0144
1227,0.01712,0.00091,0.00850,0.00771,0.26449,0.0000,0.0000,2.1656
1228,0.01977,0.00222,0.00682,0.01073,0.26493,0.0000,0.0000,2.3369
1229,0.02302,0.00398,0.00602,0.01301,0.26550,0.0000,0.0000,2.5301
1230,0.02261,0.00559,0.00517,0.01185,0.26593,0.0000,0.0000,2.7002
1231,0.02232,0.00340,0.00644,0.01248,0.26620,0.0000,0.0000,2.8811
1232,0.02319,0.00261,0.00863,0.01194,0.26627,0.0000,0.0000,3.0039
1233,0.02276,0.00061,0.01053,0.01161,0.26618,0.0000,0.0000,3.1477
1234,0.02506,0.00069,0.01258,0.01179,0.26596,0.0000,0.0000,3.1604
1235,0.02729,0.00268,0.01285,0.01177,0.26563,0.0000,0.0000,3.0544
1236,0.02819,0.00459,0.01216,0.01144,0.26527,0.0000,0.0000,2.8075
1237,0.02738,0.00608,0.01076,0.01054,0.26493,0.0000,0.0000,2.4966
1238,0.02613,0.00760,0.00919,0.00934,0.26466,0.0000,0.0000,2.1467
1239,0.02565,0.00901,0.00886,0.00778,0.26450,0.0000,0.0000,1.7803
1240,0.02531,0.01037,0.00902,0.00592,0.26443,0.0000,0.0000,1.4800
1241,0.02457,0.01159,0.00923,0.00375,0.26444,0.0000,0.0000,1.2040
1242,0.02408,0.01309,0.00930,0.00168,0.26448,0.0000,0.0000,0.9881
1243,0.02415,0.01462,0.00917,0.00036,0.26452,0.0000,0.0000,0.8274
1244,0.02735,0.01626,0.00890,0.00218,0.26453,0.0000,0.0000,0.7410
1245,0.03033,0.01796,0.00857,0.00380,0.26450,0.0000,0.0000,0.7117
1246,0.03210,0.01943,0.00846,0.00420,0.26448,0.0000,0.0000,0.7309
1247,0.02847,0.01804,0.00764,0.00279,0.26458,0.0000,0.0000,0.7833
1248,0.02048,0.01342,0.00600,0.00106,0.26489,0.0000,0.0000,0.8606
1249,0.01250,0.00814,0.00398,0.00038,0.26539,0.0000,0.0000,0.8577
1250,0.01036,0.00616,0.00274,0.00146,0.26596,0.0000,0.0000,0.7946
1251,0.00622,0.00238,0.00086,0.00297,0.26671,0.0000,0.0000,0.7108
1252,0.01079,0.00420,0.00457,0.00201,0.26754,0.0000,0.0000,0.5957
1253,0.02068,0.01558,0.00467,0.00044,0.26838,0.0000,0.0000,0.6056
1254,0.02852,0.02366,0.00386,0.00100,0.26921,0.0000,0.0000,0.5540
1255,0.02852,0.02237,0.00274,0.00341,0.26987,0.0000,0.0000,0.5980
1256,0.03244,0.02029,0.00414,0.00801,0.27028,0.0000,0.0000,0.6425
1257,0.04087,0.02298,0.00791,0.00998,0.27043,0.0000,0.0000,0.7372
1258,0.04699,0.02452,0.01117,0.01131,0.27031,0.0000,0.0000,0.9511
1259,0.04849,0.02508,0.01201,0.01140,0.27000,0.0000,0.0000,1.1497
1260,0.04075,0.02214,0.00748,0.01114,0.26957,0.0000,0.0000,1.1732
1261,0.03316,0.01898,0.00364,0.01054,0.26909,0.0000,0.0000,1.1789
1262,0.02955,0.01975,0.00099,0.00881,0.26868,0.0000,0.0000,1.2105
1263,0.03444,0.02314,0.00349,0.00781,0.26841,0.0000,0.0000,1.2159
1264,0.03953,0.02583,0.00600,0.00770,0.26825,0.0000,0.0000,1.3051
1265,0.04245,0.02717,0.00726,0.00802,0.26814,0.0000,0.0000,1.3828
1266,0.04241,0.02595,0.00737,0.00910,0.26801,0.0000,0.0000,1.4400
1267,0.04123,0.02423,0.00730,0.00969,0.26786,0.0000,0.0000,1.5292
1268,0.03929,0.02281,0.00704,0.00944,0.26772,0.0000,0.0000,1.5632
1269,0.03878,0.02324,0.00692,0.00861,0.26756,0.0000,0.0000,1.6417
1270,0.03950,0.02418,0.00733,0.00799,0.26741,0.0000,0.0000,1.6885
1271,0.04009,0.02500,0.00739,0.00770,0.26725,0.0000,0.0000,1.8432
1272,0.04104,0.02552,0.00757,0.00795,0.26709,0.0000,0.0000,1.8406
1273,0.04396,0.02688,0.00883,0.00826,0.26693,0.0000,0.0000,2.1136
1274,0.04514,0.02757,0.00890,0.00867,0.26676,0.0000,0.0000,2.2114
1275,0.04361,0.02525,0.00858,0.00978,0.26653,0.0000,0.0000,2.3316
1276,0.04277,0.02414,0.00855,0.01008,0.26630,0.0000,0.0000,2.4787
1277,0.04161,0.02387,0.00795,0.00978,0.26609,0.0000,0.0000,2.6481
1278,0.04147,0.02428,0.00772,0.00947,0.26589,0.0000,0.0000,2.6700
1279,0.04381,0.02588,0.00853,0.00940,0.26573,0.0000,0.0000,2.8305
1280,0.04574,0.02717,0.00902,0.00956,0.26560,0.0000,0.0000,2.8570
1281,0.04711,0.02690,0.00965,0.01056,0.26544,0.0000,0.0000,3.0499
1282,0.04727,0.02755,0.00916,0.01056,0.26522,0.0000,0.0000,3.9358
1283,0.04854,0.02803,0.00923,0.01127,0.26501,0.0000,0.0000,3.0939
1284,0.05045,0.02743,0.01030,0.01273,0.26482,0.0000,0.0000,3.0025
1285,0.05198,0.02753,0.01116,0.01328,0.26465,0.0000,0.0000,3.1155
1286,0.05188,0.02771,0.01116,0.01301,0.26451,0.0000,0.0000,3.2651
1287,0.05071,0.02759,0.01071,0.01241,0.26440,0.0000,0.0000,3.3831
1288,0.04950,0.02744,0.01021,0.01185,0.26430,0.0000,0.0000,3.4801
1289,0.04885,0.02733,0.00988,0.01164,0.26421,0.0000,0.0000,3.5526
1290,0.04919,0.02741,0.00993,0.01184,0.26409,0.0000,0.0000,3.5189
1291,0.05008,0.02758,0.01027,0.01223,0.26393,0.0000,0.0000,3.4935
1292,0.05116,0.02796,0.01069,0.01251,0.26377,0.0000,0.0000,3.4988
1293,0.05216,0.02852,0.01104,0.01260,0.26360,0.0000,0.0000,3.5244
1294,0.05266,0.02891,0.01126,0.01249,0.26345,0.0000,0.0000,3.5557
1295,0.05233,0.02871,0.01129,0.01233,0.26331,0.0000,0.0000,3.5872
1296,0.05149,0.02816,0.01118,0.01215,0.26319,0.0000,0.0000,3.6169
1297,0.05060,0.02772,0.01102,0.01186,0.26310,0.0000,0.0000,3.6200
1298,0.04990,0.02758,0.01080,0.01151,0.26303,0.0000,0.0000,3.5953
1299,0.04975,0.02796,0.01067,0.01112,0.26301,0.0000,0.0000,3.5669
1300,0.05024,0.02851,0.01083,0.01089,0.26299,0.0000,0.0000,3.5061
1301,0.05116,0.02919,0.01123,0.01074,0.26298,0.0000,0.0000,3.4533
1302,0.05184,0.02959,0.01152,0.01073,0.26296,0.0000,0.0000,3.4105
1303,0.05229,0.02970,0.01180,0.01079,0.26294,0.0000,0.0000,3.3647
1304,0.05252,0.02971,0.01203,0.01079,0.26290,0.0000,0.0000,3.3378
1305,0.05240,0.02944,0.01224,0.01072,0.26286,0.0000,0.0000,3.3201
1306,0.05201,0.02897,0.01249,0.01055,0.26281,0.0000,0.0000,3.2743
1307,0.05129,0.02852,0.01254,0.01023,0.26278,0.0000,0.0000,3.2555
1308,0.05046,0.02828,0.01239,0.00980,0.26276,0.0000,0.0000,3.2315
1309,0.05002,0.02849,0.01216,0.00937,0.26274,0.0000,0.0000,3.1946
1310,0.05016,0.02911,0.01202,0.00903,0.26272,0.0000,0.0000,3.1643
