step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
75,1.5,0.547135,0.01231,0.0588181,0.476007,0.0790922,0,1.80525,-0.103142,0.0357106,-0.0818789,0.0587259,-0.0941861,0.5,0.289361,0,0.382641,0.462067,0.156663,6.36293,23.7
76,1.52,0.535379,0.0101354,0.0648275,0.460416,0.080499,0,1.35601,-0.127863,0.0139364,-0.070665,0.0251838,-0.0908091,0.5,0.284841,0,0.383324,0.453406,0.170086,6.46341,23.7
77,1.54,0.521592,0.00677192,0.0784298,0.436391,0.0821838,0,1.23437,-0.153561,0.000133753,-0.165181,-0.0146843,-0.0853163,0.5,0.280322,0,0.372748,0.435392,0.191942,6.45438,23.7
78,1.56,0.502037,0.00550205,0.0903936,0.406142,0.0841874,0,0.96862,-0.128173,0.0339361,0.143433,-0.0597139,-0.113671,0.5,0.275803,0,0.382443,0.41769,0.220018,6.40328,23.7
79,1.58,0.468056,0.00768659,0.098894,0.361476,0.0934153,0,1.51041,-0.106254,0.0521272,-0.34087,-0.132685,-0.168945,0.5,0.271283,0,0.397256,0.401002,0.262508,6.38637,21.325
80,1.6,0.444334,0.0392954,0.117482,0.287557,0.113481,0,1.94211,0.0122653,0.0841776,-0.188782,-0.233006,-0.266629,0.5,0.266764,0,0.424211,0.373761,0.334248,6.45791,16.4374
81,1.62,0.426157,0.0611715,0.152068,0.212917,0.138147,0,2.78014,0.284775,0.130628,-0.129203,-0.255642,-0.365219,0.5,0.262244,0,0.425061,0.339803,0.406707,6.49541,12.4528
82,1.64,0.354773,0.0409766,0.149286,0.164511,0.158623,0,2.85412,0.225775,0.00818413,0.823137,-0.374136,-0.319452,0.5,0.257725,0,0.371689,0.343569,0.45293,6.99648,14.3474
83,1.66,0.264283,0.0188807,0.126641,0.118762,0.169273,0,3.25757,0.221236,-0.0407677,-0.0638361,-0.3731,-0.240311,0.5,0.253205,0,0.337965,0.384065,0.496493,7.45087,21.4883
84,1.68,0.246119,0.0131052,0.103956,0.129057,0.164531,0,5.51532,0.0446725,-0.144653,0.0697833,-0.29854,-0.136969,0.5,0.248686,0,0.308474,0.42186,0.484008,7.62547,34.0859
85,1.7,0.333312,0.0794392,0.106837,0.147036,0.172796,0,7.99231,0.0475433,-0.100575,0.329003,-0.393613,-0.0667832,0.5,0.244167,0,0.252522,0.429309,0.463838,8.00187,45.2803
86,1.72,0.262254,0.0645253,0.112549,0.0851802,0.203466,0,8.45426,0.129091,0.244311,0.23719,-0.319206,-0.130874,0.5,0.239647,0,0.224793,0.403362,0.5235,7.78468,33.7803
87,1.74,0.307082,0.111183,0.152199,0.0436999,0.250888,0,8.43586,0.107219,-0.0265375,-0.348199,-0.320545,-0.143852,0.5,0.235128,0,0.15724,0.355828,0.562784,7.15235,15.5344
88,1.76,0.226493,0.0832152,0.141499,0.00177902,0.27624,0,9.36887,0.0923927,0.0449156,-0.845978,-0.266508,-0.135051,0.5,0.230608,0,0.181506,0.374355,0.602506,6.60534,17.0384
89,1.78,0.13678,0.00217429,0.126373,0.00823236,0.277104,0,11.1907,-0.0962889,0.263883,-0.92451,-0.0640124,-0.123155,0.5,0.226089,0,0.268709,0.392923,0.610316,5.57752,16.4814
90,1.8,0.249715,0.0405237,0.159763,0.0494286,0.257292,0,11.8901,-0.178241,-0.141584,-1.2565,-0.120766,-0.107931,0.5,0.221569,0,0.287444,0.379246,0.550452,5.03656,12.7407
91,1.82,0.278655,0.0314712,0.157347,0.0898368,0.234363,0,12.7066,-0.220905,0.188766,0.057658,0.162863,-0.129535,0.5,0.21705,0,0.368983,0.371949,0.507838,5.21433,19.609
92,1.84,0.357738,0.0369906,0.20365,0.117097,0.235791,0,12.6678,-0.186441,-0.322137,0.0616723,-0.0854373,-0.121156,0.5,0.212531,0,0.333155,0.32029,0.47837,4.95301,24.2966
93,1.86,0.280118,0.0362943,0.195775,0.0480491,0.256537,0,13.2042,0.190902,0.42041,-1.48434,0.316819,-0.131104,0.5,0.208011,0,0.3431,0.327797,0.545208,5.35432,24.1952
94,1.88,0.302415,0.091247,0.187985,0.0231825,0.269753,0,13.3553,0.19979,-0.456291,0.584038,0.0672805,-0.123101,0.5,0.203492,0,0.314427,0.358455,0.567863,5.21777,22.5207
95,1.9,0.192696,0.0542173,0.129168,0.00931072,0.290302,0,13.9664,0.349121,0.497797,-2.09572,0.33352,-0.0243725,0.5,0.198972,0,0.362515,0.440527,0.57952,5.16587,15.5614
96,1.92,0.148114,0.0447707,0.0901265,0.0132166,0.281024,0,13.3499,0.354184,-0.211409,0.169417,0.0840169,0.0111545,0.5,0.194453,0,0.391101,0.511736,0.573398,5.33331,22.3524
97,1.94,0.0950312,0.00132868,0.051609,0.0420935,0.2644,0,11.4341,0.568207,0.544736,-0.599476,0.342159,0.076074,0.5,0.189933,0,0.395476,0.581747,0.542303,5.30128,14.9716
98,1.96,0.196828,0.0868778,0.0269589,0.0829909,0.231551,0,10.915,0.520123,-0.105925,-0.224377,0.0224674,0.159273,0.5,0.185414,0,0.310086,0.64725,0.499186,6.56857,13.6882
99,1.98,0.198123,0.0649545,0.013133,0.120035,0.234104,0,9.7526,0.501937,0.966405,0.154257,0.284088,0.249981,0.5,0.180895,0,0.274835,0.724122,0.45992,7.07816,34.2659
100,2,0.231911,0.105438,0.047465,0.0790083,0.270912,0,8.81405,0.210995,0.0384837,-1.12716,0.104618,0.31995,0.5,0.176375,0,0.204669,0.796191,0.498723,8.31936,25.4807
101,2.02,0.224041,0.0884524,0.0795503,0.0560384,0.318727,0,8.36074,0.227183,0.465912,0.145667,0.132008,0.366585,0.5,0.171856,0,0.205397,0.863924,0.519467,8.26611,22.3763
102,2.04,0.142673,0.0137669,0.101074,0.0278324,0.355682,0,8.11185,0.406923,0.614106,0.261609,0.303678,0.353874,0.5,0.167336,0,0.268155,0.924151,0.545446,7.01125,10.8948
103,2.06,0.196991,0.0687277,0.0607842,0.0674787,0.342848,0,6.3683,0.714579,0.239368,-0.474518,0.245106,0.320779,0.5,0.162817,0,0.319791,0.930336,0.503571,5.95447,12.1877
104,2.08,0.159216,0.0429328,0.00767499,0.108608,0.308434,0,5.29706,0.634321,0.231019,-0.994994,0.0805212,0.248834,0.5,0.158297,0,0.301992,0.923963,0.46021,5.54349,18.6572
105,2.1,0.155102,0.0102059,0.0286607,0.116235,0.278279,0,6.75409,0.397159,0.677111,-0.522279,0.0885304,0.182635,0.5,0.153778,0,0.251042,0.983038,0.450351,6.60647,20.871
106,2.12,0.161499,0.0321472,0.0391644,0.0901869,0.261903,0,7.82692,0.410342,0.656085,0.578515,0.0265059,0.0679632,0.5,0.149258,0,0.139647,1.02693,0.474166,7.50953,23.7
107,2.14,0.283684,0.111531,0.0721748,0.0999781,0.283239,0,8.83341,0.118381,0.679307,-1.12013,0.0112342,0.114383,0.5,0.144739,0,0.027918,1.08226,0.462139,7.79731,23.7
108,2.16,0.371727,0.159867,0.0666175,0.145242,0.309526,0,7.5826,0.299858,0.638546,0.144313,0.0187339,0.143053,0.5,0.14022,0,-0.0646805,1.10221,0.414638,7.03346,21.4338
109,2.18,0.40397,0.136292,0.0454559,0.222223,0.304572,0,7.26265,0.251706,0.55203,0.151725,-0.121494,0.205953,0.5,0.1357,0,-0.0756686,1.10368,0.335419,6.57364,15.8927
110,2.2,0.490624,0.125336,0.0042187,0.361069,0.261112,0,7.14287,0.555331,0.842685,-0.149046,-0.302534,0.286788,0.5,0.131181,0,-0.0830797,1.0794,0.194334,6.89803,15.9839
111,2.22,0.708988,0.122237,0.0746893,0.512062,0.191312,0,6.80783,-0.270471,0.675109,-1.60132,-0.463686,0.324371,0.5,0.126661,0,-0.143918,1.05497,0.0410997,7.13278,13.7433
112,2.24,0.811576,0.150819,0.110399,0.550358,0.190239,0,8.05016,-0.139186,0.531902,-2.16448,-0.607606,0.290848,0.5,0.122142,0,-0.157931,1.00229,0.000560738,6.84563,11.6315
113,2.26,0.773467,0.110051,0.13093,0.532486,0.188224,0,6.84898,-0.0194438,0.145086,0.713466,-0.880825,0.230932,0.5,0.117622,0,-0.164725,0.986148,0.0161894,8.66657,15.4508
114,2.28,0.734638,0.0731094,0.147636,0.513893,0.168239,0,4.64941,-0.33015,0.552259,-2.07063,-1.04859,0.094713,0.5,0.113103,0,-0.174575,0.963733,0.032538,10.8413,14.6553
115,2.3,0.700493,0.0539396,0.15427,0.492283,0.155016,0,6.42507,0.0803774,0.0394346,0.256089,-1.29495,-0.00212971,0.5,0.108584,0,-0.181633,0.946617,0.0519024,13.9659,18.9606
116,2.32,0.666039,0.0321689,0.169472,0.464398,0.148897,0,6.62789,0.167093,0.178464,0.788465,-1.51103,0.0307393,0.5,0.104064,0,-0.192102,0.94589,0.0775405,16.5255,23.7
117,2.34,0.661057,0.0305738,0.169031,0.461452,0.148175,0,6.7281,0.0110861,-0.0419634,0.0151084,-1.71403,0.0361207,0.5,0.0995447,0,-0.193396,0.948218,0.0782378,18.9385,23.7
118,2.36,0.645561,0.03202,0.13855,0.474991,0.14746,0,5.44002,-0.00134325,-0.0306054,0.0678992,-1.74334,0.0347392,0.5,0.0950252,0,-0.198127,0.978639,0.0624499,19.8435,22.3262
119,2.38,0.618058,0.047895,0.0926586,0.477504,0.145941,0,4.09784,0.0325292,-0.0474896,-0.0600792,-1.7643,0.0399798,0.5,0.0905058,0,-0.211375,1.02334,0.0576867,19.8039,20.2975
120,2.4,0.59536,0.076317,0.0854869,0.433556,0.146616,0,3.92436,-0.0107818,-0.0413194,-0.188032,-1.81835,0.0341696,0.5,0.0859864,0,-0.224871,1.02636,0.0993837,18.7027,16.453
121,2.42,0.583294,0.10653,0.0933082,0.383456,0.14753,0,3.30675,-0.0260966,-0.0304248,-0.0306498,-1.86498,0.030971,0.5,0.0814669,0,-0.235825,1.01178,0.147232,17.6687,13.7578
122,2.44,0.582702,0.131144,0.11632,0.335237,0.148113,0,3.24744,-0.0220988,0.0065434,-0.040231,-1.9063,0.0272347,0.5,0.0769475,0,-0.251456,0.984696,0.193199,17.0578,14.2393
123,2.46,0.588919,0.143208,0.134267,0.311445,0.148724,0,2.55923,0.000967454,0.00803315,-0.00450435,-1.92888,0.0244191,0.5,0.072428,0,-0.263099,0.965167,0.214738,16.899,15
124,2.48,0.591318,0.143354,0.144715,0.303249,0.148909,0,2.42953,0.00353064,0.0108801,-0.00496636,-1.93118,0.0230946,0.5,0.0679086,0,-0.266563,0.954225,0.220679,16.7486,16.4124
125,2.5,0.588971,0.143457,0.151193,0.294321,0.148993,0,3.68575,-0.0147939,0.00561188,-0.0623899,-1.94047,0.0213723,0.5,0.0633892,0,-0.269587,0.94644,0.227352,16.8192,18.5309
126,2.52,0.587177,0.14314,0.16124,0.282798,0.149081,0,4.13653,-0.00232473,0.0175724,-0.0276273,-1.95964,0.0178301,0.5,0.0588697,0,-0.269807,0.934532,0.23662,16.8003,20.4588
127,2.54,0.580898,0.142885,0.168326,0.269687,0.149233,0,4.97465,-0.017884,0.0332928,-0.107649,-1.98975,0.0114341,0.5,0.0543503,0,-0.267119,0.924064,0.247475,16.8083,19.8454
