step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
30,1789951855.984,-0.3661202,-0.3970485,1.116005,-0.06779827,-0.005799522,-0.1566666,-0.1278532,-0.01611254,-0.0007717823,-0.08899653,-0.001546137,-0.03383334,-0.001332576,0.8572863,-0.02908402,-0.03541131,0,-0.04177101,-0.05392527,-0.03205362,0.5794736,0.1085941,-0.004207891,-0.003217532,0.2929177,0.696398,0.8617217,0.005113808,0.0002962963,25.13246,0.04084634,0.01477966,0.01858873,0.002364139,0.01728662,0.15,0.1,0.0002962963,-0.03089224,0.08149987,1.00848,1.623303,37352,0.9774655,709.4,57.83733
31,1789951858.636,-0.2726985,-0.3020238,0.8445028,-0.04824538,-0.00384143,-0.06999999,-0.09163812,-0.01211649,-0.0037585,-0.06492077,-0.001174388,-0.01248,-0.001503635,0.7295029,-0.02139335,-0.01363803,-0.001353665,-0.03098149,-0.04017227,-0.0347239,0.4417175,0.1649956,-0.003225003,-0.002291279,0.2283168,0.6192888,0.8741443,0.004989451,0.0001975309,25.08215,0.04010229,0.01461598,0.0181351,0.002361758,0.0147701,0.15,0.1,0.0001975309,-0.03082229,0.07280114,1.025695,1.620331,37151,0.9740162,729.8,61.29679
32,1789951861.264,-0.3877736,-0.4149275,1.188007,-0.0688971,-0.007554535,-0.2824999,-0.1315525,-0.01705321,-0.006809548,-0.09121408,-0.00165155,-0.03794,-0.001423877,0.8670527,-0.03101067,-0.04212376,0,-0.04611357,-0.07332625,-0.04446657,0.6121888,0.08707313,-0.00454883,-0.003413687,0.3378437,0.710755,0.9499547,0.004993064,0.0001975309,25.01784,0.0397935,0.01510677,0.01738871,0.002304959,0.01513335,0.15,0.15,0.0001975309,-0.03012669,0.09092251,1.022175,1.598408,37512,0.9705501,753.19,62.08642
33,1789951863.896,-0.3670925,-0.3930831,1.106256,-0.065329,-0.006520234,-0.2025,-0.1262755,-0.01568659,-0.00343521,-0.08858782,-0.00154047,-0.03686,-0.001591359,0.8181777,-0.02815506,-0.03648881,0,-0.04284849,-0.06410077,-0.03627,0.571806,0.09640034,-0.004260281,-0.003207536,0.2996567,0.6729511,0.9043425,0.004873707,0.0004444444,24.96317,0.03961365,0.01546308,0.01699825,0.002278604,0.0120091,0,0.1,0.0004444444,-0.0266597,0.08022605,1.007547,1.618291,37437,0.9674941,781.96,63.69647
34,1789951866.543,-0.4075632,-0.4382836,1.260008,-0.07669266,-0.006737556,-0.2074999,-0.1398894,-0.01798191,-0.0003695841,-0.09876166,-0.001755794,-0.03612,-0.002155252,0.9734539,-0.03234352,-0.03668678,0,-0.0481174,-0.06727108,-0.04044478,0.6539671,0.1476316,-0.004775587,-0.003515453,0.3417053,0.7908192,1.149043,0.004795734,0.0001975309,24.88974,0.03940779,0.01520781,0.01708286,0.002321376,0.01616839,0.2,0.1,0.0001975309,-0.03164538,0.09386741,1.005759,1.626982,37339,0.9641991,816.82,67.46416
35,1789951869.164,-0.3814968,-0.4077218,1.181631,-0.06578241,-0.00698545,-0.1849999,-0.1217327,-0.01608383,-0.0001040231,-0.0861638,-0.001645308,-0.04141,-0.001233698,0.8462033,-0.03069525,-0.04465893,0,-0.04276451,-0.06700706,-0.03964809,0.6128589,0.06174232,-0.004469188,-0.003441448,0.3125688,0.832397,0.8835791,0.004713838,0.0001316872,24.84978,0.03909385,0.01507121,0.01696651,0.002342287,0.01556825,0.2,0.15,0.0001316872,-0.0271839,0.08463345,1.001039,1.614087,37590,0.9618573,834.41,68.9851
36,1789951871.792,-0.433853,-0.465198,1.33201,-0.07735185,-0.007313665,-0.1325,-0.1464317,-0.01961265,-0.0008585012,-0.1033011,-0.001860761,-0.03906,-0.002138987,1.021679,-0.03448696,-0.04149193,0,-0.04997812,-0.07413863,-0.0438756,0.6912519,0.1405534,-0.005094533,-0.003722146,0.36974,0.8309916,1.162963,0.004667128,0.0004444444,24.79776,0.03926558,0.01511863,0.01715712,0.002322712,0.0113881,0,0.15,0.0004444444,-0.02746673,0.07467099,1.005385,1.61539,37509,0.958519,853.97,71.67742
37,1789951874.423,-0.4407092,-0.4878464,1.368011,-0.082213,-0.007898312,-0.1812499,-0.1527092,-0.01936402,-0.01677558,-0.1079771,-0.001906567,-0.04602499,-0.001969489,0.9869666,-0.03568529,-0.05154986,0,-0.05099763,-0.07357241,-0.04009026,0.7076703,0.08210231,-0.005226029,-0.003893142,0.3444685,0.9083776,1.040304,0.004583539,0.0004444444,24.7259,0.03970842,0.01534307,0.01746427,0.002317544,0.01489221,0.1,0.1,0.0004444444,-0.02957788,0.08574496,0.9995139,1.625101,37454,0.9552718,883.85,74.3115
38,1789951877.040,-0.45549,-0.4860147,1.404011,-0.08007033,-0.007786596,-0.232857,-0.1516353,-0.02002541,-0.001570735,-0.1055883,-0.001957581,-0.04482,-0.001791783,1.06192,-0.03590655,-0.04675608,0,-0.05184055,-0.07643628,-0.0450346,0.7286074,0.1222129,-0.00535289,-0.003923462,0.3667888,0.8615788,1.14731,0.00457661,0.0001975309,24.67115,0.03940037,0.01535963,0.01712839,0.002335729,0.01690825,0.2,0.1,0.0001975309,-0.03049389,0.06338184,1.001123,1.609251,37658,0.9526968,921.15,76.57399
39,1789951879.660,-0.4627727,-0.4935935,1.440012,-0.08476,-0.007352944,-0.09833332,-0.1545291,-0.02021369,-0.0005829865,-0.1099313,-0.002007872,-0.05631332,-0.001975417,0.968621,-0.03666615,-0.06403005,0,-0.05229832,-0.06724535,-0.04646273,0.7523009,0.03106171,-0.005457278,-0.003988255,0.3665838,0.9971148,1.037355,0.004605666,0.0004444444,24.62223,0.039324,0.01546671,0.01690042,0.00235121,0.01219835,0,0.1,0.0004444444,-0.02641409,0.06349781,1.005023,1.608133,37618,0.9488722,928.13,77.93173
