step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11708,1790236029.244,-0.4255478,-0.5306851,1.334465,-0.05719829,-0.7090243,-0.00305869,-0.007727274,-0.1624696,-0.01069119,-0.0124183,-0.107334,-0.001611729,-0.01486909,-0.001586396,1.411031,-0.03236243,-0.01210568,-0.001329914,-0.03895553,0.4993088,-0.03636364,-0.06145738,-0.01937502,0.6992247,0.2736266,-0.005539927,-0.00411931,0.5438461,1.395779,0.6002569,1.611741,15,0.6666667,6.75584,0.769463,0.9009957,0.0004184906,7.59375e-05,25.74533,0.001623426,9.724578e-09,0.00113446,7.04651e-05,0.01193303,0,0.05,0,7.59375e-05,-0.01006813,0.9050519,1.262283,1.573174,34669,1.025276,769.99,104.5321
11709,1790236032.115,-0.2656657,-0.331132,0.841131,-0.0393594,-0.4652091,-0.001709855,-0.00125,-0.1082063,-0.006525435,-0.002532688,-0.07142421,-0.001000818,-0.009805004,-0.001248809,0.8886449,-0.02053538,-0.007937084,-0.0006111213,-0.02432375,0.3310421,-0.075,-0.03579013,-0.01259199,0.4419025,0.1675082,-0.003635588,-0.002717609,0.3383451,0.8627563,0.3625966,1.01499,15,1,7.015294,0.8625574,1.723618,0.0004217383,7.59375e-05,25.7611,0.001586359,1.00422e-08,0.001121138,4.347183e-05,0.01213362,0,0.05,0,7.59375e-05,-0.008090308,0.8142946,1.28165,1.580383,34347,1.026133,777.91,105.6244
11710,1790236034.973,-0.400012,-0.4958852,1.24701,-0.05282222,-1.076492,-0.001202115,-0.0008333334,-0.1369348,-0.01048762,-0.004589065,-0.09047636,-0.001475862,-0.007596667,-0.001487924,1.255669,-0.03006893,-0.004764009,-0.001502248,-0.03227769,0.7626199,-0.03333334,-0.04221057,-0.01606876,0.6760709,0.3190199,-0.005088537,-0.003560863,0.5221326,1.366621,0.6121247,1.522766,15,0.4,6.892543,0.7674352,1.128851,0.0004283939,5.0625e-05,25.7739,0.001582591,1.012779e-08,0.001103114,5.107243e-05,0.01084954,0.05,0.05,0,5.0625e-05,-0.007875014,0.5751915,1.272675,1.57456,34526,1.02665,854.8,116.5152
11711,1790236037.849,-0.3325825,-0.4195453,1.028792,-0.04421995,-0.3479027,-0.002191449,-0.004285715,-0.1423403,-0.008310441,-0.006677489,-0.09684324,-0.001272131,-0.02048571,-0.001630525,1.107824,-0.02510963,-0.01697327,-0.0002571729,-0.03235411,0.2388585,-0.05714286,-0.05073689,-0.01647055,0.5358652,0.1456193,-0.004400987,-0.00345184,0.4181953,1.021842,0.4755203,1.200464,15,1,6.289445,0.7885392,0.908344,0.0004225867,5.0625e-05,25.78265,0.00160649,1.034848e-08,0.001114777,6.911582e-05,0.01186893,0.05,0.1,0,5.0625e-05,-0.007527752,0.8645027,1.292092,1.574784,34289,1.02721,789.98,106.7864
11712,1790236040.705,-0.1479626,-0.1895568,0.4627497,-0.01983277,-0.331986,-0.0004554164,0,-0.04688775,-0.003823573,0,-0.02962831,-0.0005591181,0,-0.000699835,0.4499503,-0.01034479,0,0,-0.01112365,0.2598497,-0.1,-0.01127324,-0.005588142,0.2591835,0.1413113,-0.001846264,-0.001160951,0.19798,0.515328,0.2356564,0.5690635,15,1,6.77637,0.8320467,0.8658134,0.0004312842,5.0625e-05,25.7931,0.001669651,1.039739e-08,0.00110605,0.0001323066,0.01092991,0.05,0.1,0,5.0625e-05,-0.007498282,0.8264368,1.263656,1.582659,34537,1.027821,773.27,105.316
11713,1790236043.561,-0.4412232,-0.5536247,1.373874,-0.05885842,-0.9029152,-0.001900994,-0.01727273,-0.1631818,-0.01104931,-0.07673225,-0.1058994,-0.001643428,-0.01224182,-0.001787525,1.398636,-0.03297549,-0.01052361,-0.0004943983,-0.03847999,0.6533109,-0.02727273,-0.0510983,-0.01968024,0.7321621,0.3197164,-0.005652667,-0.004029914,0.5620062,1.399471,0.6269366,1.667485,15,0.4285715,6.286506,0.631719,0.8328044,0.0004348386,3.375e-05,25.80186,0.001652875,1.034991e-08,0.001112377,0.0001056493,0.009235398,0.05,0.05,0,3.375e-05,-0.006846312,0.9093689,1.258275,1.587843,34539,1.028229,779,105.9413
11714,1790236046.416,-0.2794393,-0.3468716,0.8636305,-0.0358964,-0.4642075,-0.001314633,-0.0025,-0.1068603,-0.00694191,-0.001910748,-0.06978761,-0.001051124,-0.01061,-0.001122435,0.9069443,-0.02082492,-0.00796011,-0.0005669125,-0.02473087,0.3449391,-0.075,-0.03670571,-0.01262963,0.4601906,0.1744989,-0.003569574,-0.002659542,0.3474365,0.9016002,0.3836133,1.052377,15,1,6.332799,0.7211469,0.870949,0.0004256736,5.0625e-05,25.80967,0.001629457,1.083036e-08,0.001128476,7.529615e-05,0.009878887,0,0.1,0,5.0625e-05,-0.008460619,0.716454,1.250159,1.595753,34542,1.028775,751.4,101.6016
11715,1790236049.242,-0.299108,-0.3737386,0.9200022,-0.04523838,-0.9575984,-0.001068118,0,-0.1006372,-0.007479723,-0.0005243222,-0.0631461,-0.00107187,0,-0.00103473,0.9001543,-0.02237273,0,0,-0.02229632,0.6311404,-0.08333334,-0.02533284,-0.01197323,0.5007123,0.2769752,-0.003695844,-0.002446664,0.3869488,1.010588,0.4688254,1.13497,15,0.8333334,7.416624,1.00563,0.9486853,0.0004286086,5.0625e-05,25.81983,0.001671257,1.054638e-08,0.00113731,0.0001053286,0.01027415,0.05,0.1,0,5.0625e-05,-0.007152432,0.5793459,1.254222,1.562208,34903,1.029365,748.33,101.487
11716,1790236052.086,-0.3548536,-0.4322131,1.098194,-0.04330816,-0.5275544,-0.002048225,-0.01,-0.1297869,-0.009193189,-0.01440251,-0.08527112,-0.001333295,-0.00869,-0.001390495,1.125771,-0.02737602,-0.007340861,-6.842207e-05,-0.03214882,0.3562456,-0.0625,-0.05034471,-0.01608908,0.5839139,0.2585671,-0.004628865,-0.003300081,0.4461667,1.115648,0.4896668,1.319201,15,1,7.643604,0.8848211,0.8277357,0.0004379069,7.59375e-05,25.83154,0.001627019,1.04118e-08,0.001128616,6.048483e-05,0.01292271,0,0.1,0,7.59375e-05,-0.00876007,0.7054534,1.249623,1.585819,34669,1.030196,774.89,105.6686
11717,1790236054.918,-0.281634,-0.3523257,0.883505,-0.03324839,-0.2245591,-0.001718138,-0.08799996,-0.1197619,-0.006799353,-0.08561234,-0.08270147,-0.001098968,-0.017976,-0.001317782,0.9386775,-0.02067459,-0.01642068,-0.004775324,-0.03070506,0.1519125,-0.04,-0.06980016,-0.01449609,0.4529139,0.1177735,-0.003828845,-0.00294653,0.346389,0.831618,0.3219235,1.032749,15,1,6.715402,0.6305153,0.853425,0.0004286465,7.59375e-05,25.84517,0.001617659,1.076448e-08,0.001141286,4.771594e-05,0.01050765,0,0.05,0,7.59375e-05,-0.009209892,0.6305541,1.24681,1.575711,34828,1.030893,798.89,106.4281
11718,1790236057.771,-0.2748599,-0.3462098,0.8625058,-0.03785838,-0.6573284,-0.001527216,-0.001875,-0.1011786,-0.006955664,-0.0007056782,-0.06550075,-0.001026723,-0.005377499,-0.001145146,0.8806626,-0.0212488,-0.004366608,-2.795396e-05,-0.02315361,0.4469229,-0.0625,-0.03263914,-0.01234168,0.4610732,0.2160401,-0.003505883,-0.002443749,0.3592502,0.9353098,0.4277937,1.040746,15,0.7142857,7.470026,0.9614949,0.945322,0.0004253345,7.59375e-05,25.8575,0.001682355,1.02187e-08,0.001133698,0.0001233122,0.01140305,0,0.05,0,7.59375e-05,-0.009880454,0.829268,1.265761,1.577844,34570,1.031643,689.91,93.79046
11719,1790236060.629,-0.3949072,-0.4940799,1.204008,-0.0549128,-0.7668924,-0.004943063,-0.02,-0.1551757,-0.009341775,-0.00885768,-0.1017066,-0.001438912,-0.01469334,-0.001473918,1.273194,-0.02998372,-0.01220603,0,-0.03708496,0.4725911,-0.06666668,-0.06089627,-0.01712795,0.6079849,0.2420572,-0.005088046,-0.003980389,0.4904351,1.186526,0.5186557,1.416991,15,1,8.499498,1.428473,0.9291532,0.000431974,7.59375e-05,25.87159,0.00171848,1.069718e-08,0.001153147,0.000133348,0.01112107,0,0.05,0,7.59375e-05,-0.009443427,0.6449568,1.265227,1.584113,34500,1.032501,754.65,101.7701
11720,1790236063.487,-0.357802,-0.441424,1.084504,-0.04611307,-1.168873,-0.001320945,0,-0.1176683,-0.008945839,-0.0002622487,-0.07388119,-0.00126083,0,-0.0009521394,1.069819,-0.02664509,0,0,-0.02860464,0.8211616,-0.075,-0.0317975,-0.01367599,0.5816926,0.3241462,-0.004438345,-0.003029018,0.4517288,1.199496,0.5139233,1.336107,15,0.75,6.819707,0.7063805,0.9277279,0.0004295965,5.0625e-05,25.8853,0.001683494,1.084232e-08,0.001134382,0.000119505,0.01235257,0.1,0.1,0,5.0625e-05,-0.007602905,0.6917505,1.282719,1.564902,34521,1.033114,788.22,106.6496
11721,1790236066.339,-0.4570324,-0.576398,1.416262,-0.06143413,-1.570635,-0.00135086,0,-0.1483967,-0.01206021,-0.001872346,-0.0936121,-0.001628453,0,-0.001723278,1.382862,-0.03485389,0,0,-0.03366823,1.116163,-0.03333334,-0.04065257,-0.01740583,0.7687968,0.4258368,-0.005700247,-0.003720476,0.601195,1.568293,0.73806,1.75254,15,0.3333333,6.607698,0.7089195,0.8645445,0.0004403733,7.59375e-05,25.89763,0.001665097,1.117608e-08,0.001115213,0.0001094992,0.01297405,0,0.1,0,7.59375e-05,-0.008521744,0.5684229,1.280427,1.561943,34585,1.033929,775.31,105.1484
11722,1790236069.206,-0.4437002,-0.554299,1.36101,-0.06688741,-1.555291,-0.001440975,0,-0.1461689,-0.01115106,-0.002465774,-0.09132477,-0.001546169,0,-0.001531073,1.360545,-0.03485637,0,0,-0.03152298,1.091295,-0.03333334,-0.0394842,-0.01680576,0.73921,0.4093849,-0.005476034,-0.003581854,0.5654052,1.504448,0.6378166,1.68497,15,0.3333333,7.015907,0.7508477,0.8925411,0.0004390795,5.0625e-05,25.90989,0.001633641,1.09678e-08,0.001121587,7.296336e-05,0.01226617,0.1,0.1,0,5.0625e-05,-0.008722262,0.5455799,1.275446,1.582336,34398,1.034442,794.12,108.2807
11723,1790236072.091,-0.3724606,-0.457849,1.143007,-0.05049921,-0.8981618,-0.001919304,-0.002,-0.1342776,-0.009056635,-0.09342804,-0.08597291,-0.001332258,-0.005268001,-0.001239724,1.147789,-0.02782223,-0.004164961,-0.001457987,-0.03080257,0.5925707,-0.06,-0.04908702,-0.01568533,0.603034,0.2954441,-0.004752468,-0.003371821,0.470539,1.168329,0.5282165,1.362253,15,0.75,7.923791,1.041893,0.8908561,0.0004455305,7.59375e-05,25.91854,0.001626314,1.079415e-08,0.001131612,4.916118e-05,0.01186129,0,0.1,0,7.59375e-05,-0.009026179,0.6695939,1.282793,1.592866,34184,1.035069,766.89,103.2952
11724,1790236074.967,-0.2628115,-0.3233023,0.8182541,-0.03444247,-0.7921317,-0.0003838645,0,-0.08452361,-0.006782604,-0.0004763877,-0.05361628,-0.0009583032,0,-0.0008996149,0.7955797,-0.01961369,0,0,-0.01882223,0.4783723,-0.1,-0.02154528,-0.01143989,0.4566676,0.2494907,-0.00322777,-0.002059193,0.3535191,0.8945706,0.4191477,1.01195,15,1,9.126135,1.231095,0.8896894,0.0004343948,7.59375e-05,25.93061,0.001633097,1.118528e-08,0.001125849,7.28422e-05,0.009948085,0,0.05,0,7.59375e-05,-0.009641876,0.5783313,1.281613,1.585577,34285,1.035833,775.51,104.6639
11725,1790236077.852,-0.3174443,-0.392861,0.9630065,-0.03945415,-0.4613572,-0.001723147,0,-0.1174323,-0.008097997,-0.005563311,-0.07983412,-0.001175813,-0.008593338,-0.001093638,1.020325,-0.02420235,-0.006390772,-0.001403246,-0.02742456,0.3164594,-0.06666668,-0.03960365,-0.0136599,0.5081924,0.2116254,-0.00405912,-0.002916992,0.3984295,1.004101,0.4361566,1.164679,15,1,6.92807,0.9516054,0.9542989,0.0004430487,5.0625e-05,25.94254,0.00167591,1.173016e-08,0.001136267,9.658274e-05,0.01227916,0.1,0.1,0,5.0625e-05,-0.007218723,0.7031469,1.289239,1.585949,34190,1.036371,743.11,99.92713
11726,1790236080.702,-0.2567589,-0.3190134,0.7926054,-0.03005334,-0.4656581,-0.001138021,-0.01,-0.1019869,-0.006436409,-0.004834359,-0.06746995,-0.0009622723,-0.010948,-0.00114251,0.8034362,-0.01832537,-0.00923763,-0.0005701694,-0.02284053,0.3088884,-0.06,-0.03483858,-0.01499457,0.4239508,0.1496748,-0.003399353,-0.002523753,0.3196918,0.7964227,0.3694953,0.9455638,15,0.75,8.207302,0.9856503,0.9281322,0.0004516059,5.0625e-05,25.95059,0.001676875,1.224774e-08,0.001123492,0.000101765,0.01091043,0.05,0.1,0,5.0625e-05,-0.007224364,0.5533946,1.26965,1.570063,34617,1.036766,792.06,106.9789
11727,1790236083.533,-0.2977292,-0.3655308,0.9051051,-0.04456716,-0.948148,-0.001662629,0,-0.09752985,-0.007292095,-0.001317248,-0.06126517,-0.001043979,0,-0.0008597245,0.9150862,-0.02277428,0,0,-0.02271858,0.6604174,-0.08000001,-0.02831494,-0.01074572,0.4839098,0.2700707,-0.003643814,-0.002437699,0.3793326,0.9914951,0.428353,1.116682,15,0.8000001,6.735525,0.8229463,0.8918394,0.0004454495,2.25e-05,25.95618,0.001626408,1.21289e-08,0.00113707,4.387629e-05,0.009160011,0.15,0.1,0,2.25e-05,-0.006826148,0.7363857,1.223091,1.598452,34840,1.037003,727.05,97.25803
11728,1790236086.320,-0.3669721,-0.4623288,1.133152,-0.04635657,-0.7240587,-0.00144824,-0.002142857,-0.1412094,-0.009469181,-0.0134092,-0.09286131,-0.001373121,-0.01228286,-0.001408173,1.153646,-0.02669762,-0.01031781,-0.0006561991,-0.03262488,0.432733,-0.04285715,-0.04885374,-0.01587192,0.607416,0.2453583,-0.004708719,-0.003425167,0.4652559,1.159847,0.5387629,1.370149,15,0.6,9.152897,1.253691,0.9491752,0.0004361492,3.375e-05,25.96015,0.001622323,1.206895e-08,0.001115492,7.066975e-05,0.008000961,0,0.1,0,3.375e-05,-0.008035622,0.6401343,1.178635,1.598858,35393,1.037289,801.85,107.8995
11729,1790236089.118,-0.299146,-0.3560373,0.8970071,-0.04360475,-0.9534203,-0.001188019,0,-0.1006812,-0.006780317,-0.001432922,-0.06329836,-0.001024768,0,-0.0008293425,0.890507,-0.02288329,0,0,-0.02281401,0.7664015,-0.05,-0.02451073,-0.01074076,0.4827284,0.2685326,-0.003604938,-0.002408661,0.3696996,1.014714,0.4044939,1.111008,15,0.5,5.223482,0.4367753,0.9214425,0.0004384023,5.0625e-05,25.96624,0.001620251,1.175334e-08,0.001110011,7.18256e-05,0.009340798,0,0.1,0,5.0625e-05,-0.009126394,0.5965222,1.180549,1.607185,35263,1.037745,791.08,106.4363
11730,1790236091.915,-0.4465603,-0.5591543,1.360261,-0.05668579,-0.6858463,-0.001756505,-0.0125,-0.183108,-0.01109559,-0.004546539,-0.1234671,-0.001656111,-0.02490667,-0.001965189,1.439173,-0.03275438,-0.02025935,-0.0003124767,-0.04029178,0.448401,-0.01666667,-0.05845071,-0.02115626,0.7224542,0.2211268,-0.005746668,-0.004471215,0.5581147,1.405091,0.6233338,1.625708,15,0.3333333,7.221539,0.808435,0.9847738,0.000437669,7.59375e-05,25.97423,0.00162286,1.160907e-08,0.001119746,6.543291e-05,0.01124777,0,0.1,0,7.59375e-05,-0.009062725,0.5445296,1.177412,1.611412,35249,1.038138,829.4,112.4296
11731,1790236094.687,-0.3720168,-0.4703904,1.140509,-0.04283164,-0.3798033,-0.002403624,-0.01,-0.1543869,-0.00932429,-0.04344517,-0.1044118,-0.00140479,-0.02022333,-0.001475575,1.203478,-0.02734989,-0.01463148,-0.001201027,-0.03563615,0.3060015,-0.03333334,-0.05568726,-0.01881697,0.5953972,0.1901146,-0.004923742,-0.003818447,0.4525042,1.110477,0.454072,1.323609,15,0.6666667,5.043607,0.4136068,2.809924,0.0004449303,7.59375e-05,25.97909,0.001624752,1.163722e-08,0.00111137,6.844005e-05,0.01080451,0,0.05,0,7.59375e-05,-0.00845897,0.4551741,1.1679,1.595707,35570,1.038388,840.93,112.6123
11732,1790236097.460,-0.4626233,-0.5770425,1.384511,-0.04759365,-0.6678943,-0.002054776,-0.0175,-0.196171,-0.01149291,-0.006939228,-0.1317065,-0.001731572,-0.02947,-0.002182762,1.421564,-0.03029939,-0.02327972,0,-0.0405233,0.3154014,-0.05,-0.06167833,-0.02311083,0.7442642,0.1955389,-0.005863996,-0.004546083,0.5585223,1.379465,0.5888034,1.659272,15,1,11.23894,1.824171,1.811424,0.0004424511,0.0001139063,25.98363,0.001684095,1.154063e-08,0.001097231,0.000144401,0.01523363,0,0.1,0,0.0001139063,-0.008596662,0.3513493,1.174642,1.58987,35559,1.038754,881.38,119.0799
11733,1790236100.245,-0.4285445,-0.5434455,1.317512,-0.05440017,-0.8646283,-0.002130052,-0.02583333,-0.1652788,-0.01080863,-0.04198254,-0.1103624,-0.001574467,-0.01354334,-0.001790649,1.346854,-0.03135525,-0.01042178,-0.0009259138,-0.03792042,0.5382694,-0.01666667,-0.05852865,-0.01923857,0.6988475,0.2830579,-0.00550828,-0.003998449,0.5402155,1.334114,0.6443774,1.573891,15,0.25,8.48354,1.271964,1.198677,0.00044587,3.375e-05,25.99218,0.001669076,1.140124e-08,0.00110095,0.0001222443,0.01577916,0.15,0.05,0,3.375e-05,-0.008729286,0.7068351,1.173801,1.602981,35402,1.03939,771.65,103.4962
11734,1790236103.046,-0.4853736,-0.5953826,1.46195,-0.06655651,-1.222072,-0.002030849,-0.005625,-0.1802811,-0.01179814,-0.03191225,-0.1161144,-0.001725209,-0.0108925,-0.001898558,1.479314,-0.03576737,-0.008706401,-0.0002743469,-0.04041962,0.8071856,-0.025,-0.05726842,-0.01941982,0.7771614,0.3524607,-0.006070614,-0.004365051,0.5953815,1.523511,0.674806,1.774322,15,0.3333333,7.451547,0.8965227,1.216745,0.0004416936,5.0625e-05,26.00197,0.001609722,1.254595e-08,0.001075332,9.268329e-05,0.009387977,0,0.1,0,5.0625e-05,-0.00792489,0.5178643,1.186807,1.605122,35210,1.039889,840.56,112.3773
11735,1790236105.818,-0.4616257,-0.5781564,1.403712,-0.06030285,-0.5667323,-0.003318328,-0.002,-0.1893602,-0.0113862,-0.04966737,-0.1267289,-0.001710259,-0.02164,-0.002072033,1.505795,-0.0349407,-0.01870172,-0.0005998054,-0.04459187,0.4045237,-0.02,-0.07672417,-0.02196644,0.7216457,0.2357144,-0.006032161,-0.004757509,0.5600902,1.391316,0.6359081,1.663162,15,0.5,6.51089,0.6873314,1.001826,0.0004464724,7.59375e-05,26.01253,0.001708695,1.259047e-08,0.001089218,0.0001729919,0.01121901,0,0.1,0,7.59375e-05,-0.009381226,0.4004777,1.17867,1.585281,35566,1.040592,847.16,113.2249
11736,1790236108.619,-0.4151185,-0.5244314,1.277111,-0.05923193,-0.4153898,-0.004422086,-0.018,-0.1742503,-0.01010771,-0.033342,-0.1175322,-0.001540869,-0.020792,-0.001619378,1.387434,-0.03315394,-0.01676173,-0.0001067391,-0.04241675,0.328019,-0.02,-0.08183753,-0.01980022,0.6477968,0.2181774,-0.005529323,-0.004314608,0.503704,1.304004,0.5724844,1.500912,15,0.5,6.112727,0.7110666,0.8492195,0.0004479469,7.59375e-05,26.02403,0.001612592,1.267318e-08,0.001080812,8.382089e-05,0.01228067,0,0.05,0,7.59375e-05,-0.008596356,0.5090198,1.177348,1.614607,35209,1.041276,880.92,118.7978
11737,1790236111.420,-0.3806525,-0.4847717,1.175009,-0.05118776,-0.7074943,-0.001837468,0,-0.1414004,-0.009595539,-0.006928522,-0.0930809,-0.001425814,-0.01008667,-0.001282695,1.219578,-0.02903357,-0.007256314,-0.0009722846,-0.03258594,0.4303475,-0.03333334,-0.04276504,-0.01622898,0.6296237,0.2772347,-0.004864056,-0.00344933,0.4822415,1.228088,0.4988286,1.404654,15,0.5,8.65071,1.362727,0.9078829,0.0004406541,5.0625e-05,26.03454,0.001606936,1.160811e-08,0.001063175,0.0001030949,0.01113694,0.1,0.1,0,5.0625e-05,-0.007303901,0.4438717,1.175545,1.615792,35217,1.041744,845.26,114.0181
11738,1790236114.220,-0.4213966,-0.5300161,1.266385,-0.0530107,-0.7292173,-0.002333048,-0.0125,-0.1590641,-0.01033718,-0.02560786,-0.1036162,-0.001537016,-0.0135875,-0.001597133,1.297537,-0.03142007,-0.009878591,-0.000552642,-0.03685488,0.5110687,-0.025,-0.06054954,-0.01864918,0.6687431,0.2791726,-0.005358856,-0.003934379,0.5118048,1.288273,0.5726911,1.51248,15,0.4,6.772118,0.7185532,0.9062945,0.0004403414,7.59375e-05,26.04259,0.001622328,1.099684e-08,0.001051119,0.0001308566,0.01274113,0,0.1,0,7.59375e-05,-0.008440292,0.4911738,1.175624,1.615352,35222,1.042288,842.45,112.7217
11739,1790236117.017,-0.4275279,-0.5390203,1.306211,-0.05600865,-0.4652589,-0.003351545,-0.03,-0.1802029,-0.01029435,-0.06876107,-0.1211719,-0.001595227,-0.022512,-0.002008379,1.398024,-0.03227993,-0.01823868,-0.0009801233,-0.04292832,0.31633,-0.02,-0.0818979,-0.02439822,0.6663566,0.2075915,-0.005703376,-0.004487341,0.5211849,1.289273,0.5375547,1.526252,15,0.5,6.368509,0.7968537,0.8816739,0.0004534267,7.59375e-05,26.05195,0.001645767,1.151707e-08,0.001057597,0.0001347319,0.01145465,0,0.05,0,7.59375e-05,-0.008428513,0.5292267,1.178911,1.60975,35251,1.042807,814.78,109.0083
11740,1790236119.826,-0.3815854,-0.4716969,1.145509,-0.05005234,-0.6421278,-0.002778939,-0.008333335,-0.1479432,-0.009114387,-0.02266335,-0.09952143,-0.001374565,-0.01415333,-0.001592091,1.207545,-0.02890236,-0.01199724,-0.0002084545,-0.0342363,0.4473207,-0.03333334,-0.05518348,-0.01689038,0.5959139,0.227721,-0.004855673,-0.003761139,0.4536837,1.183328,0.5132102,1.365387,15,0.5,6.861288,0.7715092,1.033005,0.000454117,5.0625e-05,26.06198,0.001659416,1.099578e-08,0.001046783,0.0001585048,0.01517373,0.1,0.1,0,5.0625e-05,-0.007939654,0.4457623,1.18036,1.619903,35105,1.043421,803.41,108.0666
11741,1790236122.717,-0.3969011,-0.5042409,1.206844,-0.053078,-0.5970381,-0.003716144,-0.009444445,-0.1653112,-0.009586732,-0.1160546,-0.1092335,-0.001447294,-0.01800222,-0.001619988,1.293802,-0.02990603,-0.01528776,-0.005615191,-0.03765487,0.4293644,-0.02222222,-0.07723603,-0.01792496,0.6158531,0.2066705,-0.005206942,-0.004050244,0.479397,1.168916,0.5106105,1.43395,15,0.4,6.012273,0.7063475,1.015896,0.0004523637,7.59375e-05,26.07129,0.00160806,1.138857e-08,0.001067646,8.803893e-05,0.01141273,0,0.1,0,7.59375e-05,-0.007856398,0.5370265,1.284963,1.59668,34113,1.043972,785.69,104.7747
11742,1790236125.615,-0.4014534,-0.4956879,1.212841,-0.05177289,-0.7829441,-0.002545972,-0.002777778,-0.151133,-0.009674342,-0.04196777,-0.09843459,-0.001448791,-0.01130222,-0.001605153,1.249294,-0.03062007,-0.009057602,-0.0002261679,-0.03590804,0.4671944,-0.05555556,-0.05941641,-0.01779914,0.6349614,0.2742733,-0.005140734,-0.003763795,0.4919952,1.224188,0.5452529,1.454979,15,0.8333334,9.023167,1.430501,0.9278712,0.0004380173,7.59375e-05,26.08004,0.001587122,1.08144e-08,0.001076667,7.242639e-05,0.01232053,0,0.05,0,7.59375e-05,-0.008475265,0.4762162,1.277686,1.610675,34034,1.044414,822.17,111.3509
11743,1790236128.524,-0.4378811,-0.5447092,1.314311,-0.05718672,-1.458281,-0.001659345,0,-0.1438718,-0.0108108,-0.006825817,-0.09022366,-0.00150927,0,-0.001748997,1.27349,-0.03311416,0,0,-0.03260288,0.9440009,-0.02,-0.0428424,-0.01746134,0.7071747,0.3933706,-0.00536271,-0.003548953,0.544718,1.443151,0.6278078,1.627862,15,0.2,7.968415,0.905174,0.9427823,0.0004388164,5.0625e-05,26.08794,0.001565073,1.062408e-08,0.001090062,3.618415e-05,0.01509285,0.1,0.1,0,5.0625e-05,-0.007980893,0.3877112,1.294701,1.603513,33918,1.044855,852.94,113.8613
11744,1790236131.415,-0.5016116,-0.6189986,1.498514,-0.06566276,-1.019598,-0.003452059,-0.005,-0.1828763,-0.0120911,-0.01901902,-0.1180378,-0.001791535,-0.01152,-0.001703638,1.536515,-0.03741891,-0.009404229,-0.001155834,-0.04199442,0.5300851,0,-0.06380682,-0.02063074,0.7862134,0.3566205,-0.006317844,-0.004622852,0.6166779,1.531739,0.6810068,1.80073,15,0,10.56896,1.844096,1.130985,0.0004359089,7.59375e-05,26.0959,0.001573503,1.052013e-08,0.001070976,6.660765e-05,0.01257246,0,0.1,0,7.59375e-05,-0.008076907,0.5262818,1.281385,1.598893,34130,1.045493,838.77,112.0726
11745,1790236134.314,-0.4283112,-0.5301082,1.27351,-0.05946326,-0.8814656,-0.002710522,-0.1385003,-0.167798,-0.01003722,-0.1752331,-0.1090833,-0.001469384,-0.01342,-0.001789955,1.319842,-0.03206901,-0.01075406,-0.001195116,-0.03575227,0.6363444,-0.04,-0.05654442,-0.01979002,0.6607903,0.2776716,-0.005466465,-0.004101627,0.5121902,1.254944,0.5549947,1.524315,15,0.5714287,6.151141,0.6141827,1.292757,0.0004236481,7.59375e-05,26.10794,0.00154203,1.014954e-08,0.001076482,4.188979e-05,0.01262224,0.05,0.1,0,7.59375e-05,-0.008430346,0.5778457,1.287933,1.600468,34034,1.046153,755.88,100.3341
11746,1790236137.172,-0.4152572,-0.5113611,1.222081,-0.05928668,-1.308704,-0.002129443,0,-0.1405049,-0.01024609,-0.01359491,-0.08768903,-0.001414279,0,-0.001447386,1.204988,-0.03171328,0,0,-0.03108474,0.7757746,-0.04285715,-0.03983383,-0.0148926,0.6484312,0.3632706,-0.004973161,-0.003406793,0.502993,1.313357,0.5496678,1.505395,15,0.4285715,8.927179,1.389385,1.095801,0.0004376206,7.59375e-05,26.1188,0.001562266,9.92003e-09,0.001077497,4.713848e-05,0.01254457,0,0.05,0,7.59375e-05,-0.008683779,0.724381,1.255804,1.584937,34605,1.046783,816.68,109.2238
