attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
0,910,18.2,pull,0.01468,0.00865,0.01187,0.01468,-0.0076,-9.26,80.47,0.3127,0.0078,0.825,8.833,0.0,0,41.95,6.81
1,910,18.2,pull,0.00914,0.00909,-0.00101,0.0094,-0.0076,-15.14,69.35,0.316,0.0084,0.889,6.383,0.0,0,44.35,-0.0
2,910,18.2,pull,0.01541,0.01395,0.00654,0.01198,-0.0076,-13.15,70.01,0.3091,0.038,0.963,9.284,0.0,0,41.76,-0.0
3,910,18.2,pull,0.02479,0.01342,0.02084,0.02319,-0.0076,-14.53,73.1,0.3111,0.017,0.566,12.363,0.0,0,40.94,0.05
0,911,18.22,pull,0.01545,0.00811,0.01314,0.01544,-0.0076,-8.45,81.45,0.3132,0.0082,0.866,11.312,0.0,0,41.78,6.19
1,911,18.22,pull,0.00921,0.00919,-0.00065,0.00947,-0.0076,-15.33,68.8,0.3156,0.0087,0.975,5.27,0.0,0,44.57,-0.0
2,911,18.22,pull,0.01485,0.01422,0.00427,0.01125,-0.0076,-12.88,70.43,0.3089,0.0388,0.926,8.994,0.0,0,42.5,-0.0
3,911,18.22,pull,0.0232,0.01316,0.01911,0.02144,-0.0076,-14.9,72.52,0.3116,0.018,0.497,11.99,0.0,0,41.45,-0.0
0,912,18.24,pull,0.01572,0.00705,0.01405,0.01574,-0.0076,-7.49,82.5,0.3136,0.0085,0.897,7.77,0.0,0,41.68,4.96
1,912,18.24,pull,0.00785,0.00771,-0.00145,0.00828,-0.0076,-15.45,68.5,0.3153,0.0088,0.985,4.161,0.0,0,44.85,1.48
2,912,18.24,pull,0.0143,0.01406,0.00264,0.0108,-0.0076,-12.54,71.18,0.3089,0.0396,0.94,7.196,0.0,0,43.1,-0.0
3,912,18.24,pull,0.01942,0.01249,0.01488,0.01739,-0.0076,-15.21,71.88,0.312,0.019,0.426,13.778,0.0,0,42.45,-0.0
0,913,18.26,pull,0.0168,0.0069,0.01532,0.01682,-0.0076,-6.68,83.28,0.3142,0.0087,0.939,9.374,0.0,0,41.57,4.88
1,913,18.26,pull,0.00685,0.00654,-0.00203,0.00736,-0.0076,-15.34,68.39,0.3151,0.0089,0.957,5.217,0.0,0,45.23,2.56
2,913,18.26,pull,0.01288,0.01261,0.00263,0.00951,-0.0076,-12.36,71.93,0.309,0.0402,1.004,6.333,0.0,0,43.36,0.74
3,913,18.26,pull,0.01662,0.01223,0.01126,0.01433,-0.0076,-15.45,70.73,0.3122,0.02,0.394,10.408,0.0,0,43.53,-0.0
0,914,18.28,pull,0.01614,0.00492,0.01537,0.01615,-0.0076,-5.57,84.02,0.3147,0.0089,0.937,6.769,0.0,0,41.55,3.57
1,914,18.28,pull,0.00647,0.00647,7e-05,0.00709,-0.0076,-15.25,68.15,0.315,0.0089,0.991,6.455,0.0,0,45.17,2.58
2,914,18.28,pull,0.01166,0.0105,0.00507,0.00848,-0.0076,-12.56,72.41,0.3092,0.0406,1.118,6.276,0.0,0,43.19,1.9
3,914,18.28,pull,0.01512,0.01213,0.00902,0.01269,-0.0076,-15.65,69.62,0.3123,0.021,0.406,8.709,0.0,0,44.38,-0.0
0,915,18.3,pull,0.01719,0.00493,0.01646,0.01715,-0.0076,-5.01,84.59,0.3152,0.0089,0.936,8.306,0.0,0,41.53,2.21
1,915,18.3,pull,0.00734,0.00732,0.00042,0.00796,-0.0076,-14.59,68.98,0.3149,0.0091,0.956,6.457,0.0,0,45.23,1.71
2,915,18.3,pull,0.01182,0.0097,0.00675,0.00896,-0.0076,-12.8,72.39,0.3094,0.041,1.166,6.781,0.0,0,42.9,2.47
3,915,18.3,pull,0.01444,0.01214,0.00781,0.01194,-0.0076,-15.74,68.89,0.3122,0.0219,0.426,8.656,0.0,0,44.98,-0.0
0,916,18.32,pull,0.02036,0.0065,0.0193,0.02021,-0.0076,-4.22,85.05,0.3157,0.0087,0.987,8.746,0.0,0,41.13,0.74
1,916,18.32,pull,0.00602,0.00601,-0.00024,0.00665,-0.0076,-14.33,69.46,0.315,0.0093,0.907,5.656,0.0,0,45.6,2.88
2,916,18.32,pull,0.01331,0.0106,0.00805,0.01056,-0.0076,-12.98,71.9,0.3096,0.0415,1.159,7.552,0.0,0,42.71,1.96
3,916,18.32,pull,0.01454,0.01225,0.00783,0.01199,-0.0076,-15.75,68.49,0.3121,0.0228,0.449,9.119,0.0,0,45.28,-0.0
0,917,18.34,pull,0.02296,0.00634,0.02207,0.0228,-0.0076,-3.77,84.29,0.3163,0.0084,1.058,6.538,0.0,0,40.66,1.03
1,917,18.34,pull,0.00492,0.00478,0.00117,0.00543,-0.0076,-14.05,70.46,0.3152,0.0096,0.954,6.919,0.0,0,45.61,4.26
2,917,18.34,pull,0.01472,0.01188,0.00869,0.01197,-0.0076,-13.18,71.32,0.3098,0.0421,1.136,7.477,0.0,0,42.71,1.24
3,917,18.34,pull,0.01473,0.01237,0.00799,0.01204,-0.0076,-15.57,68.94,0.3119,0.0237,0.46,9.628,0.0,0,45.48,-0.0
0,918,18.36,pull,0.02357,0.00582,0.02284,0.02344,-0.0076,-3.69,83.88,0.3168,0.0081,1.084,7.312,0.0,0,40.59,1.28
1,918,18.36,pull,0.00513,0.0044,0.00263,0.00558,-0.0076,-13.84,71.49,0.3155,0.0099,1.003,4.569,0.0,0,45.5,4.55
2,918,18.36,pull,0.01622,0.01343,0.00909,0.01344,-0.0076,-13.41,70.7,0.3099,0.0427,1.127,7.827,0.0,0,42.82,0.33
3,918,18.36,pull,0.01493,0.01247,0.00822,0.0121,-0.0076,-15.2,69.97,0.3118,0.0245,0.454,9.607,0.0,0,45.65,-0.0
0,919,18.38,pull,0.02326,0.00548,0.02261,0.02313,-0.0076,-3.72,83.72,0.3174,0.0078,1.094,7.193,0.0,0,40.84,1.28
1,919,18.38,pull,0.00656,0.0051,0.00413,0.00719,-0.0076,-13.62,72.0,0.3157,0.0102,1.034,5.067,0.0,0,45.36,3.51
2,919,18.38,pull,0.01722,0.01427,0.00963,0.01441,-0.0076,-13.78,69.79,0.31,0.0434,1.131,9.397,0.0,0,42.95,-0.0
3,919,18.38,pull,0.01558,0.01261,0.00915,0.01265,-0.0076,-14.82,71.23,0.3117,0.0254,0.458,10.757,0.0,0,45.64,-0.0
0,920,18.4,pull,0.023,0.00571,0.02228,0.02285,-0.0076,-3.7,83.75,0.318,0.0075,1.125,8.239,0.0,0,41.14,0.86
1,920,18.4,pull,0.00646,0.00497,0.00413,0.00705,-0.0076,-13.82,71.98,0.3159,0.0106,1.017,6.676,0.0,0,45.51,3.44
2,920,18.4,pull,0.0176,0.01465,0.00976,0.01479,-0.0076,-13.94,68.89,0.3101,0.044,1.117,9.206,0.0,0,43.15,-0.0
3,920,18.4,pull,0.01786,0.01286,0.0124,0.01507,-0.0076,-14.63,71.95,0.3116,0.0264,0.523,10.224,0.0,0,45.14,-0.0
0,921,18.42,pull,0.02281,0.00645,0.02188,0.02262,-0.0076,-3.66,83.85,0.3185,0.0071,1.165,8.893,0.0,0,41.43,0.17
1,921,18.42,pull,0.00633,0.00539,0.00332,0.00695,-0.0076,-13.87,71.83,0.3161,0.0111,0.992,7.483,0.0,0,45.82,2.87
2,921,18.42,pull,0.01739,0.01509,0.00865,0.01457,-0.0076,-13.96,68.1,0.31,0.0446,1.067,11.185,0.0,0,43.57,-0.0
3,921,18.42,pull,0.01951,0.01302,0.01453,0.01675,-0.0076,-14.64,72.18,0.3116,0.0274,0.536,10.562,0.0,0,44.8,-0.0
0,922,18.44,pull,0.02214,0.00662,0.02112,0.02191,-0.0076,-3.76,83.77,0.3191,0.0068,1.197,9.119,0.0,0,41.77,-0.0
1,922,18.44,pull,0.00671,0.00629,0.00233,0.00727,-0.0076,-13.91,71.68,0.3162,0.0117,0.984,7.629,0.0,0,46.21,2.11
2,922,18.44,pull,0.0171,0.0156,0.00702,0.0142,-0.0076,-13.79,67.72,0.3099,0.0452,1.02,11.351,0.0,0,44.1,-0.0
3,922,18.44,pull,0.01954,0.0132,0.01441,0.01651,-0.0076,-14.67,72.2,0.3115,0.0284,0.482,10.016,0.0,0,44.96,-0.0
0,923,18.46,pull,0.02164,0.00655,0.02063,0.0214,-0.0076,-4.04,83.67,0.3194,0.0065,1.234,9.269,0.0,0,42.07,-0.0
1,923,18.46,pull,0.0076,0.00736,0.0019,0.00804,-0.0076,-13.99,71.49,0.3163,0.0124,1.003,7.907,0.0,0,46.49,1.39
2,923,18.46,pull,0.01703,0.01602,0.00577,0.01407,-0.0076,-13.56,67.76,0.3097,0.0459,1.01,11.31,0.0,0,44.53,-0.0
3,923,18.46,pull,0.01865,0.0132,0.01318,0.01543,-0.0076,-15.0,71.64,0.3114,0.0294,0.447,11.354,0.0,0,45.43,-0.0
0,924,18.48,release,0.02166,0.00652,0.02066,0.02142,-0.0076,-4.55,83.6,0.3197,0.0064,1.283,9.607,0.0,0,42.26,-0.0
1,924,18.48,release,0.0086,0.00839,0.00191,0.00891,-0.0076,-14.05,71.34,0.3163,0.013,1.028,7.431,0.0,0,46.66,0.78
2,924,18.48,release,0.0172,0.01632,0.00545,0.01425,-0.0076,-13.39,67.95,0.3095,0.0466,1.03,10.75,0.0,0,44.73,-0.0
3,924,18.48,release,0.01697,0.01296,0.01097,0.01351,-0.0076,-15.29,70.54,0.3112,0.0305,0.421,8.75,0.0,0,46.15,-0.0
0,925,18.5,release,0.02097,0.00667,0.01988,0.02072,-0.00711,-5.11,83.58,0.3198,0.0065,1.335,8.954,0.0,0,42.41,-0.0
1,925,18.5,release,0.0093,0.00928,0.00062,0.00946,-0.00711,-14.1,71.18,0.3162,0.0137,1.033,7.187,0.0,0,46.86,0.35
2,925,18.5,release,0.01715,0.01647,0.00478,0.01432,-0.00711,-13.31,68.48,0.3094,0.0472,1.073,9.114,0.0,0,44.69,-0.0
3,925,18.5,release,0.01476,0.01277,0.00742,0.01093,-0.00711,-15.35,70.47,0.311,0.0316,0.41,12.051,0.0,0,46.95,-0.0
0,926,18.52,release,0.01996,0.00676,0.01878,0.01969,-0.00662,-5.71,83.38,0.3198,0.0067,1.379,9.222,0.0,0,42.62,-0.0
1,926,18.52,release,0.01019,0.01017,-0.00064,0.01025,-0.00662,-14.09,71.06,0.3162,0.0144,1.038,6.637,0.0,0,47.04,-0.0
2,926,18.52,release,0.01656,0.01591,0.0046,0.01383,-0.00662,-13.38,68.81,0.3093,0.0477,1.11,5.908,0.0,0,44.61,0.21
3,926,18.52,release,0.0141,0.01282,0.00587,0.00995,-0.00662,-15.11,70.56,0.3108,0.0326,0.453,10.894,0.0,0,47.33,-0.0
0,927,18.54,release,0.01843,0.00702,0.01705,0.01812,-0.00613,-6.28,83.09,0.3198,0.0071,1.411,9.129,0.0,0,42.98,-0.0
1,927,18.54,release,0.01047,0.01043,-0.00096,0.01044,-0.00613,-14.16,70.97,0.3161,0.0151,1.065,7.413,0.0,0,47.05,-0.0
2,927,18.54,release,0.01601,0.01548,0.0041,0.01351,-0.00613,-13.59,68.59,0.3093,0.0479,1.133,5.011,0.0,0,44.51,0.65
3,927,18.54,release,0.0153,0.01302,0.00804,0.01122,-0.00613,-15.02,70.94,0.3104,0.0337,0.564,10.289,0.0,0,46.83,-0.0
0,928,18.56,release,0.01673,0.00737,0.01502,0.01635,-0.00564,-6.86,82.77,0.3197,0.0076,1.439,8.547,0.0,0,43.44,-0.0
1,928,18.56,release,0.01067,0.01066,-0.0006,0.01056,-0.00564,-14.14,70.95,0.316,0.0159,1.094,6.746,0.0,0,46.88,-0.0
2,928,18.56,release,0.01628,0.01586,0.00366,0.01394,-0.00564,-13.75,68.19,0.3094,0.048,1.146,4.925,0.0,0,44.48,0.6
3,928,18.56,release,0.01731,0.01325,0.01113,0.01344,-0.00564,-14.94,71.33,0.3101,0.0347,0.629,8.658,0.0,0,46.07,-0.0
0,929,18.58,release,0.0153,0.00778,0.01318,0.01482,-0.00515,-7.35,82.43,0.3195,0.0082,1.468,8.674,0.0,0,43.89,-0.0
1,929,18.58,release,0.01101,0.01101,-0.00023,0.01084,-0.00515,-14.15,70.83,0.3158,0.0167,1.109,6.869,0.0,0,46.69,-0.0
2,929,18.58,release,0.01718,0.01687,0.00326,0.01502,-0.00515,-13.78,67.82,0.3095,0.0481,1.156,5.308,0.0,0,44.48,0.19
3,929,18.58,release,0.01811,0.01349,0.01209,0.01408,-0.00515,-14.91,71.33,0.3097,0.0356,0.607,7.479,0.0,0,45.65,-0.0
0,930,18.6,release,0.01438,0.00822,0.0118,0.01379,-0.00466,-7.8,82.1,0.3193,0.0089,1.496,8.403,0.0,0,44.23,-0.0
1,930,18.6,release,0.01157,0.01156,0.00018,0.01133,-0.00466,-14.1,70.78,0.3155,0.0175,1.121,7.728,0.0,0,46.43,-0.0
2,930,18.6,release,0.01732,0.01699,0.00334,0.01537,-0.00466,-13.88,67.52,0.3097,0.0482,1.182,4.961,0.0,0,44.38,0.19
3,930,18.6,release,0.01831,0.0137,0.01215,0.01405,-0.00466,-15.01,71.06,0.3094,0.0366,0.582,8.226,0.0,0,45.51,-0.0
0,931,18.62,release,0.01371,0.00853,0.01074,0.01303,-0.00417,-8.23,81.74,0.3191,0.0098,1.516,8.085,0.0,0,44.5,-0.0
1,931,18.62,release,0.01202,0.01198,0.00103,0.01174,-0.00417,-14.13,70.67,0.3153,0.0184,1.136,8.274,0.0,0,46.11,-0.0
2,931,18.62,release,0.01683,0.01636,0.00395,0.01518,-0.00417,-14.1,67.17,0.3099,0.0483,1.224,1.463,0.0,0,44.05,0.73
3,931,18.62,release,0.01852,0.01386,0.01228,0.01411,-0.00417,-15.14,70.76,0.3092,0.0377,0.585,8.433,0.0,0,45.41,-0.0
0,932,18.64,release,0.01331,0.0088,0.00999,0.01254,-0.00368,-8.64,81.36,0.3189,0.0107,1.53,7.721,0.0,0,44.71,-0.0
1,932,18.64,release,0.01245,0.01235,0.00162,0.01215,-0.00368,-14.2,70.54,0.315,0.0193,1.146,6.999,0.0,0,45.82,-0.0
2,932,18.64,release,0.0171,0.01654,0.00435,0.01589,-0.00368,-14.12,66.9,0.3102,0.0483,1.251,0.0,0.0,0,43.56,1.01
3,932,18.64,release,0.01864,0.01404,0.01226,0.01404,-0.00368,-15.19,70.57,0.3089,0.0388,0.591,8.041,0.0,0,45.32,-0.0
0,933,18.66,release,0.01298,0.00892,0.00943,0.01217,-0.00319,-9.04,80.95,0.3188,0.0116,1.541,7.909,0.0,0,44.85,-0.0
1,933,18.66,release,0.01299,0.01286,0.00187,0.01271,-0.00319,-14.29,70.32,0.3148,0.0201,1.148,6.877,0.0,0,45.57,-0.0
2,933,18.66,release,0.01757,0.01642,0.00626,0.01673,-0.00319,-14.2,66.69,0.3104,0.0483,1.282,2.403,0.0,0,43.0,1.11
3,933,18.66,release,0.01837,0.01454,0.01123,0.0135,-0.00319,-15.03,70.66,0.3086,0.0399,0.578,8.751,0.0,0,45.23,-0.0
0,934,18.68,release,0.01273,0.00913,0.00887,0.01184,-0.0027,-9.47,80.51,0.3187,0.0125,1.547,7.405,0.0,0,45.01,-0.0
1,934,18.68,release,0.0135,0.01339,0.00171,0.01324,-0.0027,-14.4,70.06,0.3146,0.0209,1.139,6.276,0.0,0,45.41,-0.0
2,934,18.68,release,0.01872,0.01666,0.00852,0.01826,-0.0027,-14.5,66.16,0.3106,0.0482,1.324,3.498,0.0,0,42.29,1.05
3,934,18.68,release,0.01839,0.01504,0.01058,0.01325,-0.0027,-14.86,70.79,0.3084,0.041,0.574,8.863,0.0,0,45.06,-0.0
0,935,18.7,release,0.01239,0.00937,0.00811,0.01142,-0.00221,-9.95,80.0,0.3188,0.0135,1.545,6.824,0.0,0,45.21,-0.0
1,935,18.7,release,0.01399,0.01389,0.00164,0.01374,-0.00221,-14.6,69.67,0.3146,0.0217,1.138,7.519,0.0,0,45.27,-0.0
2,935,18.7,release,0.02167,0.01886,0.01068,0.02158,-0.00221,-14.47,65.64,0.3108,0.0481,1.342,2.165,0.0,0,41.49,0.27
3,935,18.7,release,0.01876,0.01572,0.01025,0.01343,-0.00221,-14.66,71.0,0.3081,0.042,0.585,8.47,0.0,0,44.77,-0.0
0,936,18.72,release,0.01212,0.00964,0.00735,0.01109,-0.00172,-10.46,79.42,0.3188,0.0144,1.54,6.539,0.0,0,45.4,-0.0
1,936,18.72,release,0.01451,0.01444,0.00136,0.01431,-0.00172,-14.78,69.28,0.3145,0.0225,1.133,5.824,0.0,0,45.16,-0.0
2,936,18.72,release,0.02131,0.0196,0.00837,0.02164,-0.00172,-14.78,64.84,0.311,0.0479,1.311,0.0,0.0,0,40.67,-0.0
3,936,18.72,release,0.01863,0.01561,0.01017,0.01359,-0.00172,-14.49,71.53,0.3079,0.0429,0.602,0.398,0.0,0,44.46,-0.0
0,937,18.74,release,0.01198,0.0099,0.00676,0.01089,-0.00123,-10.98,78.83,0.319,0.0154,1.535,6.602,0.0,0,45.54,-0.0
1,937,18.74,release,0.01495,0.01489,0.00138,0.01476,-0.00123,-15.0,68.82,0.3145,0.0233,1.135,6.122,0.0,0,45.02,-0.0
2,937,18.74,release,0.02205,0.02036,0.00846,0.02279,-0.00123,-14.88,63.52,0.3111,0.0477,1.297,0.0,0.0,0,39.88,-0.0
3,937,18.74,release,0.01823,0.01626,0.00824,0.01325,-0.00123,-14.35,71.84,0.3079,0.0435,0.585,2.752,0.0,0,44.35,-0.0
0,938,18.76,release,0.01207,0.01037,0.00617,0.01082,-0.00074,-11.47,78.23,0.3192,0.0163,1.526,5.967,0.0,0,45.68,-0.0
1,938,18.76,release,0.01553,0.0155,0.00098,0.01542,-0.00074,-15.15,68.41,0.3145,0.024,1.126,3.572,0.0,0,44.9,-0.0
2,938,18.76,release,0.02437,0.02223,0.00999,0.02515,-0.00074,-14.55,64.18,0.3113,0.0475,1.289,0.0,0.0,0,39.13,-0.0
3,938,18.76,release,0.01782,0.01611,0.0076,0.01313,-0.00074,-14.42,71.9,0.308,0.0439,0.599,2.344,0.0,0,44.35,0.13
0,939,18.78,release,0.01215,0.01067,0.0058,0.01067,-0.00025,-12.01,77.56,0.3194,0.0172,1.515,5.317,0.0,0,45.79,-0.0
1,939,18.78,release,0.01523,0.01519,0.00116,0.01519,-0.00025,-15.36,68.11,0.3146,0.0246,1.119,1.805,0.0,0,44.86,-0.0
2,939,18.78,release,0.02682,0.02305,0.01372,0.02763,-0.00025,-14.53,63.94,0.3114,0.0472,1.301,0.0,0.0,0,38.41,-0.0
3,939,18.78,release,0.01796,0.01664,0.00677,0.01355,-0.00025,-14.48,71.83,0.3083,0.0443,0.621,3.314,0.0,0,44.36,-0.0
0,940,18.8,release,0.01256,0.01106,0.00595,0.01087,0.00024,-12.6,76.74,0.3195,0.0182,1.516,7.088,0.0,0,45.81,-0.0
1,940,18.8,release,0.01326,0.01316,0.00159,0.0133,0.00024,-15.84,67.65,0.3147,0.0251,1.121,2.681,0.0,0,44.79,0.75
2,940,18.8,release,0.02828,0.02311,0.0163,0.02885,0.00024,-14.61,63.67,0.3115,0.0469,1.287,0.0,0.0,0,37.73,-0.0
3,940,18.8,release,0.01864,0.01706,0.0075,0.01421,0.00024,-14.78,71.08,0.3085,0.0445,0.669,8.404,0.0,0,44.19,-0.0
0,941,18.82,release,0.01321,0.0114,0.00667,0.0113,0.00073,-13.18,75.89,0.3197,0.0191,1.533,7.834,0.0,0,45.69,-0.0
1,941,18.82,release,0.0134,0.0132,0.00231,0.01342,0.00073,-15.93,67.35,0.3149,0.0255,1.106,0.548,0.0,0,44.79,0.65
2,941,18.82,release,0.0268,0.02063,0.01712,0.02701,0.00073,-15.23,63.05,0.3117,0.0466,1.263,0.0,0.0,0,37.07,-0.0
3,941,18.82,release,0.01958,0.01751,0.00875,0.0149,0.00073,-14.96,70.46,0.3086,0.0449,0.699,7.796,0.0,0,43.84,-0.0
0,942,18.84,release,0.01379,0.01173,0.00726,0.01164,0.00122,-13.75,75.11,0.3198,0.0198,1.544,7.423,0.0,0,45.59,-0.0
1,942,18.84,release,0.01508,0.01483,0.00273,0.01496,0.00122,-15.71,67.3,0.3151,0.0259,1.082,0.74,0.0,0,44.81,0.2
2,942,18.84,release,0.02394,0.0181,0.01567,0.02368,0.00122,-15.99,62.1,0.3119,0.0462,1.224,0.0,0.0,0,36.44,-0.0
3,942,18.84,release,0.02027,0.01845,0.00839,0.01537,0.00122,-14.95,70.02,0.3085,0.0452,0.687,9.536,0.0,0,43.52,-0.0
0,943,18.86,release,0.01424,0.01241,0.00698,0.0118,0.00171,-14.36,74.22,0.3198,0.0205,1.552,7.801,0.0,0,45.54,-0.0
1,943,18.86,release,0.01493,0.0144,0.00393,0.0147,0.00171,-15.91,67.03,0.3153,0.0263,1.072,0.0,0.0,0,44.8,-0.0
2,943,18.86,release,0.02131,0.01715,0.01265,0.02077,0.00171,-16.29,60.55,0.3121,0.0458,1.163,0.0,0.0,0,35.84,-0.0
3,943,18.86,release,0.02093,0.01965,0.00722,0.01585,0.00171,-14.84,69.7,0.3084,0.0455,0.655,8.201,0.0,0,43.3,-0.0
0,944,18.88,release,0.01455,0.01333,0.00583,0.01186,0.0022,-14.97,73.33,0.3198,0.021,1.564,6.955,0.0,0,45.52,-0.0
1,944,18.88,release,0.01293,0.01241,0.00362,0.01232,0.0022,-16.49,66.46,0.3156,0.0265,1.051,0.0,0.0,0,44.82,0.72
2,944,18.88,release,0.01973,0.01702,0.00999,0.01871,0.0022,-16.32,59.47,0.3123,0.0453,1.107,0.0,0.0,0,35.26,-0.0
3,944,18.88,release,0.02199,0.02096,0.00668,0.01683,0.0022,-14.75,69.31,0.3082,0.0459,0.645,9.52,0.0,0,43.07,-0.0
0,945,18.9,release,0.01498,0.01452,0.00368,0.01211,0.00269,-15.53,72.44,0.3199,0.0214,1.574,5.043,0.0,0,45.52,-0.0
1,945,18.9,release,0.01242,0.01207,0.00293,0.01162,0.00269,-16.72,65.83,0.3159,0.0267,1.021,1.51,0.0,0,44.85,0.83
2,945,18.9,release,0.01911,0.01558,0.01107,0.01762,0.00269,-16.66,57.73,0.3125,0.0449,1.092,0.0,0.0,0,34.72,-0.0
3,945,18.9,release,0.02335,0.02242,0.00653,0.01821,0.00269,-14.62,69.04,0.308,0.0462,0.658,9.025,0.0,0,42.74,-0.0
0,946,18.92,release,0.01578,0.01574,0.00111,0.01297,0.00318,-16.05,71.53,0.3199,0.0217,1.587,3.549,0.0,0,45.54,-0.0
1,946,18.92,release,0.01457,0.01415,0.00346,0.01349,0.00318,-16.52,65.54,0.3161,0.0269,0.994,0.0,0.0,0,44.93,0.17
2,946,18.92,release,0.01837,0.01544,0.00994,0.01643,0.00318,-16.69,58.21,0.3127,0.0444,1.048,0.0,0.0,0,34.19,-0.0
3,946,18.92,release,0.02489,0.02399,0.00665,0.01978,0.00318,-14.44,69.01,0.3078,0.0464,0.677,6.836,0.0,0,42.33,-0.0
0,947,18.94,release,0.01613,0.01611,0.00074,0.01332,0.00367,-16.61,70.48,0.32,0.022,1.616,4.001,0.0,0,45.55,-0.0
1,947,18.94,release,0.01352,0.01326,0.00261,0.01217,0.00367,-16.92,65.02,0.3164,0.0271,0.963,0.0,0.0,0,45.03,0.21
2,947,18.94,release,0.01656,0.0151,0.0068,0.0143,0.00367,-16.86,56.96,0.3128,0.0439,0.989,0.0,0.0,0,33.69,-0.0
3,947,18.94,release,0.02527,0.02413,0.00753,0.02008,0.00367,-14.31,69.36,0.3077,0.0466,0.701,0.0,0.0,0,41.89,-0.0
0,948,18.96,release,0.0158,0.01564,0.00223,0.01286,0.00416,-17.12,69.54,0.32,0.0223,1.655,3.184,0.0,0,45.45,-0.0
1,948,18.96,release,0.01384,0.0134,0.00345,0.01219,0.00416,-16.97,64.57,0.3166,0.0271,0.942,0.0,0.0,0,45.13,-0.0
2,948,18.96,release,0.01681,0.01523,0.00711,0.01411,0.00416,-16.74,57.16,0.3129,0.0434,0.964,0.0,0.0,0,33.21,-0.0
3,948,18.96,release,0.02321,0.02239,0.00615,0.01798,0.00416,-14.63,69.12,0.3077,0.0465,0.715,0.0,0.0,0,41.45,-0.0
0,949,18.98,release,0.01505,0.01466,0.00342,0.01174,0.00465,-17.7,68.63,0.3201,0.0225,1.69,0.0,0.0,0,45.26,-0.0
1,949,18.98,release,0.0139,0.01322,0.00432,0.01195,0.00465,-17.15,64.25,0.3169,0.0272,0.925,0.0,0.0,0,45.22,-0.0
2,949,18.98,release,0.01664,0.01413,0.00877,0.01344,0.00465,-16.98,56.84,0.3131,0.0428,0.955,0.0,0.0,0,32.75,-0.0
3,949,18.98,release,0.02106,0.02066,0.00409,0.01593,0.00465,-15.02,68.64,0.3078,0.0465,0.717,0.0,0.0,0,41.03,-0.0
0,950,19.0,release,0.01093,0.01089,-0.00091,0.00775,0.00514,-18.9,67.01,0.3202,0.0227,1.677,0.0,0.0,0,45.08,-0.0
1,950,19.0,release,0.01355,0.0129,0.00414,0.01132,0.00514,-17.49,63.76,0.317,0.0272,0.901,0.0,0.0,0,45.3,-0.0
2,950,19.0,release,0.01496,0.01305,0.00731,0.01136,0.00514,-17.24,56.43,0.3132,0.0423,0.904,0.0,0.0,0,32.31,-0.0
3,950,19.0,release,0.01942,0.01931,0.00211,0.01451,0.00514,-15.29,68.22,0.308,0.0465,0.704,0.0,0.0,0,40.62,-0.0
0,951,19.02,release,0.01052,0.00988,0.00362,0.00697,0.00563,-19.14,66.39,0.3202,0.0228,1.72,0.501,0.0,0,44.9,-0.0
1,951,19.02,release,0.01384,0.01361,0.00252,0.01143,0.00563,-17.68,63.14,0.3172,0.0272,0.865,0.0,0.0,0,45.38,-0.0
2,951,19.02,release,0.01441,0.01229,0.00753,0.0104,0.00563,-17.43,55.79,0.3134,0.0418,0.873,0.0,0.0,0,31.88,-0.0
3,951,19.02,release,0.01668,0.01631,0.00352,0.01182,0.00563,-15.79,67.76,0.3081,0.0464,0.713,0.0,0.0,0,40.24,-0.0
0,952,19.04,release,0.01143,0.00951,0.00635,0.00875,0.00612,-19.7,65.49,0.3203,0.0229,1.756,1.189,0.0,0,44.69,0.86
1,952,19.04,release,0.01471,0.01469,-0.00088,0.0125,0.00612,-17.72,62.49,0.3173,0.0272,0.811,0.0,0.0,0,45.45,-0.0
2,952,19.04,release,0.01278,0.01141,0.00576,0.00848,0.00612,-17.67,55.37,0.3135,0.0413,0.825,0.0,0.0,0,31.48,-0.0
3,952,19.04,release,0.01523,0.01453,0.00456,0.01057,0.00612,-16.15,67.36,0.3082,0.0464,0.708,0.0,0.0,0,39.87,-0.0
0,953,19.06,release,0.01215,0.00954,0.00753,0.01076,0.00661,-20.45,64.57,0.3204,0.023,1.787,2.225,0.0,0,44.52,2.5
1,953,19.06,release,0.0169,0.01682,-0.00168,0.01454,0.00661,-17.27,62.56,0.3173,0.0272,0.765,0.0,0.0,0,45.52,-0.0
2,953,19.06,release,0.01176,0.01088,0.00447,0.00744,0.00661,-17.89,54.15,0.3136,0.0408,0.784,0.0,0.0,0,31.1,-0.0
3,953,19.06,release,0.01489,0.01453,0.00321,0.01042,0.00661,-16.22,67.11,0.3083,0.0463,0.68,0.0,0.0,0,39.51,-0.0
0,954,19.08,release,0.00912,0.00786,0.00463,0.00926,0.0071,-20.63,63.95,0.3205,0.023,1.743,6.755,0.0,0,44.59,4.37
1,954,19.08,release,0.01775,0.01766,0.00181,0.01468,0.0071,-17.02,62.69,0.3174,0.0272,0.756,0.0,0.0,0,45.59,-0.0
