step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
300,6,0.714584,0.272427,0.133876,0.308281,0.27334,0,2.91369,0.00138316,-0.00079305,0.0061751,0.00399886,0.00208017,0.420074,0.368688,-0.387589,0.0236454,-0.016233,0.33311,0,7.69572
301,6.02,0.717975,0.272981,0.134966,0.310027,0.273557,0,2.8936,0.000201288,-0.000130088,0.00650787,0.00388694,0.00229797,0.419133,0.373025,-0.392149,0.0215747,-0.0162158,0.332719,0,7.6767
302,6.04,0.716242,0.269321,0.136,0.310921,0.273624,0,2.90973,-0.00367151,9.23351e-05,0.00653621,0.00377321,0.00221722,0.418193,0.377362,-0.396709,0.0235036,-0.0161877,0.333171,0,7.65035
303,6.06,0.719995,0.269972,0.137077,0.312946,0.273643,0,2.88635,-0.00499622,0.00029496,0.00698878,0.00372499,0.00293698,0.417253,0.3817,-0.401269,0.0208897,-0.0160681,0.33248,0,7.68248
304,6.08,0.718364,0.266475,0.138249,0.31364,0.273502,0,2.92326,-0.0113417,0.000246168,0.00953867,0.00295978,0.00159438,0.416312,0.386037,-0.405829,0.0221904,-0.0158086,0.333111,0,7.61366
305,6.1,0.715379,0.261759,0.139138,0.314482,0.273511,0,2.89135,-0.0150009,0.000611379,0.00814134,0.0035201,0.00215671,0.415372,0.390375,-0.410388,0.0242552,-0.015737,0.333582,0,7.65869
306,6.12,0.715396,0.259397,0.140087,0.315912,0.273401,0,2.83693,-0.013428,-0.000508787,0.00601201,0.00310684,0.00225462,0.414432,0.394713,-0.414948,0.0238929,-0.0157288,0.333455,0,7.66451
307,6.14,0.715332,0.257003,0.141027,0.317302,0.273139,0,2.79986,-0.0141631,-0.000484538,0.00504111,0.00322711,0.00104156,0.413491,0.39905,-0.419508,0.0235868,-0.01577,0.333357,0,7.6586
308,6.16,0.715259,0.254607,0.141955,0.318697,0.272996,0,2.78147,-0.0146408,-0.0014458,0.00536854,0.00339494,0.000930229,0.412551,0.403388,-0.424068,0.0231947,-0.0158625,0.333244,0,7.67334
309,6.18,0.715206,0.252326,0.14287,0.32001,0.272904,0,2.76255,-0.0132912,-0.00131446,0.00596135,0.00350583,0.000403156,0.411611,0.407725,-0.428628,0.0227424,-0.0159647,0.333202,0,7.69009
310,6.2,0.715083,0.25007,0.143747,0.321265,0.272831,0,2.72726,-0.0121987,-0.00143218,0.00590277,0.00381652,-0.00036166,0.41067,0.412063,-0.433188,0.0223637,-0.0160762,0.333209,0,7.73436
311,6.22,0.714909,0.247749,0.144621,0.322538,0.272773,0,2.71196,-0.0106232,-0.00139486,0.00552674,0.00400431,-0.000643433,0.40973,0.4164,-0.437748,0.0221438,-0.0161904,0.333185,0,7.75881
312,6.24,0.714787,0.245453,0.145493,0.323841,0.272695,0,2.68713,-0.00857751,-0.000931471,0.00503991,0.00412003,-0.000803209,0.40879,0.420738,-0.442307,0.0220419,-0.0162788,0.333123,0,7.77981
313,6.26,0.715396,0.243786,0.146353,0.325257,0.272645,0,2.66808,-0.00654178,-0.000505148,0.00574318,0.00422812,-0.000807949,0.40785,0.425075,-0.446867,0.0214689,-0.0163166,0.332936,0,7.7901
314,6.28,0.71751,0.243419,0.147203,0.326888,0.272668,0,2.66458,-0.00441231,0.00010275,0.00733137,0.00410472,-0.000647992,0.406909,0.429413,-0.451427,0.019769,-0.0162748,0.332523,0,7.78036
315,6.3,0.721628,0.244794,0.148021,0.328814,0.272753,0,2.69636,-0.00177794,0.000567845,0.00860883,0.00396657,-0.000447462,0.405969,0.43375,-0.455987,0.0165129,-0.0161603,0.331805,0,7.75898
316,6.32,0.71927,0.241173,0.148944,0.329154,0.272798,0,2.78279,-0.00569,0.000943493,0.0110881,0.00297242,-0.00167394,0.405029,0.438088,-0.460547,0.0183015,-0.0158619,0.332663,0,7.81154
317,6.34,0.715604,0.236223,0.149572,0.329808,0.273004,0,2.77381,-0.00606022,0.00150475,0.00704235,0.00364304,-0.000609911,0.404088,0.442425,-0.465107,0.0211606,-0.0157571,0.333195,0,7.7058
318,6.36,0.71521,0.233788,0.150333,0.331088,0.273008,0,2.72538,-0.00216799,-0.000589835,0.0045917,0.00311107,0.000386655,0.403148,0.446763,-0.469667,0.0216271,-0.0157324,0.333091,0,7.66436
319,6.38,0.714808,0.23139,0.151075,0.332342,0.272856,0,2.7342,-0.00215343,-0.000244849,0.00631098,0.00289636,0.000145126,0.402208,0.4511,-0.474227,0.0222227,-0.0157501,0.333003,0,7.69271
320,6.4,0.714187,0.22893,0.151746,0.33351,0.272915,0,2.7146,-0.00286892,-0.00123824,0.00665756,0.00329732,0.00100855,0.401267,0.455438,-0.478786,0.0228265,-0.0158201,0.332989,0,7.67949
321,6.42,0.713638,0.226672,0.152438,0.334529,0.273088,0,2.69146,-0.00196844,-0.00174724,0.00556832,0.00334466,0.00129318,0.400327,0.459775,-0.483346,0.0232387,-0.0159396,0.333115,0,7.67422
322,6.44,0.714456,0.225586,0.153125,0.335746,0.273254,0,2.6948,-0.00202641,-0.00166489,0.00477902,0.00369018,0.00115045,0.399387,0.464112,-0.487906,0.0224971,-0.0160735,0.333031,0,7.66004
323,6.46,0.717165,0.225959,0.153829,0.337377,0.273365,0,2.71814,-0.00214448,-0.00133703,0.00445291,0.00386686,0.00152835,0.398446,0.46845,-0.492466,0.0202586,-0.016169,0.332524,0,7.66739
324,6.48,0.717797,0.224802,0.154594,0.338401,0.273338,0,2.76609,-0.00614092,-0.000902772,0.00551929,0.00354049,0.000995271,0.397506,0.472787,-0.497026,0.019439,-0.0161401,0.332611,0,7.65618
325,6.5,0.716449,0.221787,0.155185,0.339477,0.273361,0,2.8019,-0.00844304,-0.000321334,0.00538318,0.00443057,0.00161143,0.396566,0.477125,-0.501586,0.0201754,-0.0161848,0.332637,0,7.68443
326,6.52,0.717203,0.220459,0.155846,0.340898,0.273315,0,2.81668,-0.00723843,-0.000336702,0.00707406,0.00394464,0.00211591,0.395625,0.481463,-0.506146,0.0192027,-0.0161451,0.332307,0,7.70152
327,6.54,0.724115,0.2245,0.156865,0.34275,0.273207,0,2.8722,-0.00344636,0.000406453,0.00642337,0.00398168,0.0019863,0.394685,0.4858,-0.510706,0.0129623,-0.0156193,0.331535,0,7.69183
328,6.56,0.703174,0.205986,0.156837,0.340351,0.273138,0,2.92311,-0.0163534,0.00123879,0.00962824,0.00339443,-6.49147e-05,0.393745,0.490138,-0.515265,0.0286222,-0.0160661,0.335004,0,7.66759
329,6.58,0.703053,0.203889,0.157496,0.341668,0.273207,0,2.74877,-0.0141483,0.000763249,0.00720652,0.00339905,0.000820456,0.392805,0.494475,-0.519825,0.0278206,-0.015813,0.334745,0,7.63416
330,6.6,0.70279,0.201825,0.158028,0.342937,0.272926,0,2.62377,-0.0116321,0.000142416,0.00703902,0.00293246,-0.000224402,0.391864,0.498813,-0.524385,0.027223,-0.0157469,0.334524,0,7.69483
331,6.62,0.70243,0.199664,0.158511,0.344255,0.272668,0,2.57431,-0.0117791,-0.000372194,0.00731814,0.0030056,-0.000396262,0.390924,0.50315,-0.528945,0.0267848,-0.015745,0.334244,0,7.74118
332,6.64,0.701938,0.197498,0.158998,0.345441,0.2726,0,2.52919,-0.00968298,-0.00107405,0.00694694,0.00300899,-7.04008e-05,0.389984,0.507487,-0.533505,0.0264235,-0.0157864,0.334084,0,7.74372
333,6.66,0.701215,0.19535,0.159466,0.3464,0.272633,0,2.52788,-0.00751744,-0.00138907,0.00614535,0.00323645,-0.000685288,0.389043,0.511825,-0.538065,0.0262246,-0.0158784,0.334142,0,7.76484
334,6.68,0.700455,0.193205,0.159932,0.347318,0.272736,0,2.52207,-0.00599454,-0.00166281,0.00515414,0.00346768,-0.000964687,0.388103,0.516163,-0.542625,0.0261459,-0.0160024,0.334229,0,7.76361
335,6.7,0.699685,0.190986,0.160389,0.34831,0.272801,0,2.52797,-0.00401186,-0.00152538,0.00448073,0.00372714,-0.000777646,0.387163,0.5205,-0.547185,0.0262734,-0.0161366,0.334232,0,7.75262
336,6.72,0.698962,0.188759,0.160833,0.34937,0.272796,0,2.5257,-0.00248646,-0.00122324,0.00515255,0.00393388,-0.000448256,0.386222,0.524837,-0.551744,0.0265569,-0.0162466,0.334156,0,7.74637
337,6.74,0.69822,0.186547,0.16125,0.350423,0.272813,0,2.54146,-0.0016236,-0.000730373,0.00638802,0.00409151,9.58745e-05,0.385282,0.529175,-0.556304,0.0269312,-0.0163098,0.334076,0,7.72769
338,6.76,0.697686,0.184598,0.161649,0.35144,0.272907,0,2.54858,-0.000813235,-0.000431732,0.00689611,0.0041388,0.000609122,0.384342,0.533513,-0.560864,0.027115,-0.016328,0.334022,0,7.69775
339,6.78,0.69859,0.183897,0.162043,0.352649,0.273061,0,2.56076,-0.000150073,7.29257e-05,0.00787085,0.00401097,0.000984657,0.383401,0.53785,-0.565424,0.0261171,-0.0162846,0.333764,0,7.68962
340,6.8,0.701048,0.184506,0.162423,0.354118,0.273221,0,2.59701,6.06e-06,0.000460022,0.00858205,0.00386245,0.001333,0.382461,0.542188,-0.569984,0.0238505,-0.0161794,0.333236,0,7.67629
341,6.82,0.705093,0.186412,0.162806,0.355875,0.27334,0,2.64238,3.40481e-05,0.000593735,0.0082141,0.00360466,0.00181423,0.381521,0.546525,-0.574544,0.0202839,-0.0160278,0.33241,0,7.66997
342,6.84,0.698365,0.179833,0.163191,0.355341,0.273324,0,2.75177,-0.00659531,0.000387248,0.00837917,0.00299208,0.000651051,0.380581,0.550863,-0.579104,0.0249584,-0.015863,0.333863,0,7.65064
343,6.86,0.69369,0.174529,0.163527,0.355634,0.273452,0,2.72062,-0.00915472,0.000842341,0.00776665,0.00322848,0.00169827,0.37964,0.5552,-0.583663,0.0279496,-0.0156979,0.334479,0,7.64138
344,6.88,0.692783,0.17226,0.16382,0.356703,0.273402,0,2.67709,-0.00753184,-0.000369253,0.00639061,0.00298961,0.00220996,0.3787,0.559538,-0.588223,0.0278968,-0.015654,0.334308,0,7.65672
345,6.9,0.691821,0.169988,0.164109,0.357723,0.273198,0,2.66895,-0.00874784,-0.000389031,0.00642426,0.00288163,0.00155545,0.37776,0.563875,-0.592783,0.0278669,-0.015645,0.334176,0,7.66358
346,6.92,0.690758,0.167682,0.164375,0.358701,0.273141,0,2.65578,-0.0100594,-0.00113158,0.00601357,0.00307564,0.00181641,0.376819,0.568213,-0.597343,0.0277375,-0.0156813,0.334076,0,7.68085
347,6.94,0.689583,0.165399,0.164644,0.35954,0.273154,0,2.6737,-0.0097438,-0.00131325,0.00626961,0.00318896,0.00154869,0.375879,0.57255,-0.601903,0.0275616,-0.015739,0.334103,0,7.6727
348,6.96,0.688403,0.163169,0.164894,0.360339,0.27316,0,2.69582,-0.00991667,-0.00148225,0.00581462,0.00350327,0.000917643,0.374939,0.576888,-0.606463,0.0273394,-0.0158114,0.334159,0,7.65703
349,6.98,0.687382,0.160998,0.16514,0.361244,0.273129,0,2.72436,-0.00957835,-0.00170026,0.00435703,0.00387996,0.000770573,0.373998,0.581225,-0.611023,0.0270436,-0.0159055,0.334099,0,7.66321
350,7,0.687609,0.159766,0.165402,0.362441,0.273036,0,2.75023,-0.00835999,-0.0022479,0.00350681,0.00433384,0.000816232,0.373058,0.585563,-0.615583,0.0258554,-0.0160308,0.333736,0,7.68917
351,7.02,0.689351,0.159797,0.165673,0.363881,0.272943,0,2.78058,-0.00749807,-0.0020412,0.00439518,0.00462161,0.000748358,0.372118,0.5899,-0.620142,0.0234891,-0.0161433,0.33312,0,7.71222
352,7.04,0.692125,0.160782,0.165909,0.365434,0.272938,0,2.86803,-0.0064139,-0.00169953,0.00529405,0.00513269,0.000825599,0.371177,0.594238,-0.624702,0.0202564,-0.01622,0.33238,0,7.72622
353,7.06,0.700861,0.166969,0.166708,0.367184,0.272995,0,2.96528,-0.000564898,-0.00179793,0.00295094,0.00568124,0.00133376,0.370237,0.598575,-0.629262,0.0119769,-0.0156902,0.331432,0,7.72402
354,7.08,0.688961,0.156066,0.166681,0.366215,0.27304,0,3.04905,-0.0115442,0.00157638,0.0120598,0.00445213,-0.00108018,0.369297,0.602912,-0.633822,0.0204287,-0.0157937,0.333193,0,7.74906
355,7.1,0.688873,0.155792,0.166723,0.366358,0.273131,0,3.05568,-0.00933323,0.00154319,0.00771604,0.0053326,0.000331487,0.369272,0.603025,-0.63394,0.020364,-0.0155082,0.33307,0,7.68607
356,7.12,0.688955,0.155512,0.166911,0.366532,0.272873,0,3.05073,-0.00652362,0.00113509,0.0070637,0.0042442,-4.2267e-05,0.369272,0.603025,-0.63394,0.0205856,-0.0152041,0.332896,0,7.72401
357,7.14,0.688951,0.155146,0.167135,0.36667,0.272687,0,3.07257,-0.00712041,0.0014802,0.00910612,0.00411488,9.29517e-05,0.369272,0.603025,-0.63394,0.0209631,-0.0148121,0.332758,0,7.73928
358,7.16,0.68878,0.154666,0.167513,0.3666,0.272747,0,3.0783,-0.00584986,0.000186662,0.0098394,0.00394415,0.000643692,0.369272,0.603025,-0.63394,0.0214888,-0.0143114,0.332827,0,7.70623
359,7.18,0.688511,0.154118,0.168086,0.366307,0.272895,0,3.11087,-0.00446581,-0.000165157,0.0098649,0.00372345,0.0001719,0.369272,0.603025,-0.63394,0.0222142,-0.0136763,0.333121,0,7.69755
360,7.2,0.688419,0.153477,0.168903,0.366039,0.273047,0,3.12313,-0.0040385,-0.000744336,0.00704211,0.00394156,5.48679e-05,0.369272,0.603025,-0.63394,0.0230687,-0.0128692,0.333389,0,7.67939
361,7.22,0.688665,0.152682,0.170047,0.365935,0.273094,0,3.09957,-0.00311435,-0.00119249,0.00513388,0.00419477,0.000555863,0.369272,0.603025,-0.63394,0.0240953,-0.0118326,0.333493,0,7.65733
362,7.24,0.689213,0.151754,0.171538,0.365921,0.273039,0,3.07541,-0.00251402,-0.00149518,0.00527387,0.0045458,0.00108123,0.369272,0.603025,-0.63394,0.0253135,-0.0105022,0.333506,0,7.69286
363,7.26,0.691281,0.151579,0.173686,0.366015,0.273034,0,3.07147,-0.00238402,-0.00138875,0.00650784,0.00479548,0.00165561,0.369272,0.603025,-0.63394,0.0258132,-0.00852002,0.333412,0,7.72481
364,7.28,0.695744,0.153449,0.175864,0.36643,0.273151,0,3.11454,-0.00188023,-8.42675e-06,0.00895823,0.00471858,0.00202733,0.369272,0.603025,-0.63394,0.0243117,-0.00641873,0.332998,0,7.72383
365,7.3,0.702368,0.157275,0.177976,0.367117,0.273323,0,3.25072,-0.00100729,0.0013477,0.0099871,0.00465515,0.00225982,0.369272,0.603025,-0.63394,0.0209275,-0.00424483,0.332311,0,7.70256
366,7.32,0.706534,0.159571,0.179961,0.367001,0.273415,0,3.53154,-0.00514442,0.00324922,0.0165703,0.00345992,0.00117384,0.369272,0.603025,-0.63394,0.0190387,-0.00201343,0.332427,0,7.62314
367,7.34,0.706274,0.158195,0.18139,0.366689,0.273554,0,3.81349,-0.00862167,0.00550634,0.0145294,0.00302935,0.00170617,0.369272,0.603025,-0.63394,0.0204724,-9.19234e-05,0.332739,0,7.60562
368,7.36,0.707164,0.157459,0.182929,0.366775,0.273482,0,4.08362,-0.00723775,0.00423642,0.0121409,0.00186515,0.00260457,0.369272,0.603025,-0.63394,0.0211751,0.00184897,0.332653,0,7.6077
369,7.38,0.708239,0.156772,0.184596,0.366872,0.273232,0,4.33567,-0.00793856,0.00419026,0.0150385,0.000743407,0.00221301,0.369272,0.603025,-0.63394,0.0218826,0.00387739,0.332556,0,7.59876
370,7.4,0.711109,0.157841,0.186066,0.367202,0.273175,0,4.55169,-0.00863737,0.00267742,0.0153501,0.000294325,0.00259733,0.369272,0.603025,-0.63394,0.0207638,0.00566748,0.332226,0,7.59157
371,7.42,0.719804,0.164697,0.187332,0.367776,0.273254,0,4.77451,-0.00409758,0.0011106,0.0110535,-0.000548887,0.00288736,0.369272,0.603025,-0.63394,0.0138997,0.00709378,0.331652,0,7.56336
372,7.44,0.718193,0.162009,0.189157,0.367028,0.273327,0,4.95782,-0.0116202,0.000868709,0.00993946,-0.000360732,0.000450437,0.369272,0.603025,-0.63394,0.0163068,0.00899251,0.3324,0,7.52044
373,7.46,0.720031,0.162907,0.189798,0.367327,0.27342,0,5.10294,-0.0118605,-0.000404066,0.0044361,-0.000270449,0.00101918,0.369272,0.603025,-0.63394,0.0149277,0.00951128,0.332101,0,7.49271
374,7.48,0.719817,0.161234,0.19132,0.367262,0.273168,0,5.21335,-0.010029,-0.000899008,0.00526223,0.000165934,0.000914022,0.369272,0.603025,-0.63394,0.0161935,0.010794,0.332166,0,7.54094
375,7.5,0.721126,0.161008,0.192583,0.367534,0.272875,0,5.31505,-0.0105516,-0.0011731,0.00858354,0.000558849,0.000745716,0.369272,0.603025,-0.63394,0.0161008,0.0118171,0.331894,0,7.60414
376,7.52,0.722065,0.160517,0.194017,0.367531,0.272805,0,5.39387,-0.00997,-0.000550094,0.0105221,0.000987589,0.000997313,0.369272,0.603025,-0.63394,0.0162971,0.0130699,0.331897,0,7.61948
377,7.54,0.722677,0.159781,0.195674,0.367223,0.272879,0,5.47342,-0.00876099,0.000376106,0.0103986,0.00126574,0.000374229,0.369272,0.603025,-0.63394,0.0168279,0.0146071,0.332205,0,7.63625
378,7.56,0.723354,0.158975,0.197523,0.366856,0.272987,0,5.58222,-0.00792422,0.00165382,0.0106968,0.00124245,-0.000166796,0.369272,0.603025,-0.63394,0.0174923,0.0164106,0.332572,0,7.63764
379,7.58,0.725614,0.159595,0.199086,0.366933,0.273011,0,5.65029,-0.00614096,0.00315914,0.0132776,0.000906005,-7.95302e-06,0.369272,0.603025,-0.63394,0.0168449,0.0180494,0.332494,0,7.62258
380,7.6,0.729319,0.161674,0.200218,0.367427,0.272922,0,5.74491,-0.00419537,0.00435406,0.0167967,0.000365045,0.000332799,0.369272,0.603025,-0.63394,0.0149245,0.0194107,0.332,0,7.61484
381,7.62,0.728373,0.157996,0.20409,0.366286,0.272811,0,5.86811,-0.00642633,0.00178882,0.0175723,-1.44504e-05,-0.000203474,0.369272,0.603025,-0.63394,0.018764,0.0235842,0.333142,0,7.67885
382,7.64,0.72917,0.156748,0.206477,0.365944,0.272921,0,5.92368,-0.00676534,0.0043786,0.0167386,-0.000740857,0.000256851,0.369272,0.603025,-0.63394,0.0200344,0.026238,0.333484,0,7.59289
383,7.66,0.732494,0.158323,0.207982,0.36619,0.27302,0,5.96843,-0.00414723,0.00433435,0.014086,-0.00163813,0.000607222,0.369272,0.603025,-0.63394,0.0185536,0.0279467,0.333238,0,7.58721
384,7.68,0.736707,0.160961,0.209086,0.366659,0.273009,0,6.04136,-0.003176,0.00438589,0.0158536,-0.0021103,0.000289074,0.369272,0.603025,-0.63394,0.0161541,0.0292599,0.332769,0,7.61766
385,7.7,0.741835,0.164766,0.209639,0.367429,0.273036,0,6.16417,-0.00288269,0.00382662,0.018184,-0.00257493,0.000831656,0.369272,0.603025,-0.63394,0.012645,0.0300237,0.331998,0,7.60826
386,7.72,0.743686,0.16037,0.21779,0.365526,0.273007,0,6.31843,-0.00646564,-0.0019841,0.00551377,4.24156e-05,-0.000161193,0.369272,0.603025,-0.63394,0.0172047,0.0382674,0.333902,0,7.65945
387,7.74,0.75388,0.165634,0.222382,0.365864,0.273201,0,6.35239,-0.0148178,-0.00312267,-0.000749205,0.000389517,-0.00190359,0.369272,0.603025,-0.63394,0.0114909,0.0424547,0.333564,0,7.64146
388,7.76,0.768379,0.176241,0.22688,0.365258,0.273304,0,6.52565,-0.0177058,-0.00685457,-0.0107554,0.000354144,-0.00260649,0.369272,0.603025,-0.63394,-0.000313913,0.0461071,0.33417,0,7.66012
389,7.78,0.775771,0.177168,0.233742,0.364862,0.272972,0,6.81198,-0.0166545,-0.013978,-0.0249131,0.00159784,-0.00398689,0.369272,0.603025,-0.63394,-0.00312727,0.0517802,0.334566,0,8.02456
390,7.8,0.785196,0.183976,0.234804,0.366416,0.272301,0,7.12653,-0.0188386,-0.0109947,-0.0207833,0.00397155,-0.00516217,0.369272,0.603025,-0.63394,-0.0120013,0.0518649,0.333012,0,8.21304
391,7.82,0.794403,0.189126,0.238148,0.36713,0.271547,0,7.58121,-0.0212716,-0.0104675,-0.012407,0.00551167,-0.00690251,0.369272,0.603025,-0.63394,-0.0192957,0.05443,0.332298,0,8.41749
392,7.84,0.803009,0.194383,0.240963,0.367664,0.271064,0,8.00446,-0.0218739,-0.00837936,-0.00670252,0.00668835,-0.00891257,0.369272,0.603025,-0.63394,-0.0266792,0.0567724,0.331764,0,8.58203
393,7.86,0.811469,0.19935,0.243819,0.3683,0.27079,0,8.42266,-0.0209712,-0.00365836,0.00433929,0.00494386,-0.0110707,0.369272,0.603025,-0.63394,-0.033522,0.0595906,0.331128,0,8.68852
394,7.88,0.815332,0.190285,0.259603,0.365444,0.270432,0,8.72285,-0.0244983,0.0110741,0.0300237,0.008002,-0.0146356,0.369272,0.603025,-0.63394,-0.0260208,0.0761704,0.333984,0,8.68185
395,7.9,0.819389,0.188224,0.266219,0.364946,0.270066,0,8.68537,-0.012711,0.025838,0.0380455,0.00109224,-0.0133866,0.369272,0.603025,-0.63394,-0.0248424,0.0842179,0.334482,0,8.49659
396,7.92,0.822671,0.18852,0.268718,0.365433,0.269599,0,8.42521,0.00104982,0.0330223,0.0488604,-0.00358592,-0.012869,0.369272,0.603025,-0.63394,-0.0247773,0.089255,0.333995,0,8.6501
397,7.94,0.82591,0.189711,0.270154,0.366044,0.269611,0,8.11653,0.0102213,0.0331321,0.0643795,-0.0113286,-0.0120179,0.369272,0.603025,-0.63394,-0.0245327,0.0936776,0.333383,0,8.78921
398,7.96,0.828238,0.191447,0.270576,0.366214,0.270248,0,7.78367,0.0194186,0.0300139,0.0661463,-0.0178693,-0.0102303,0.369272,0.603025,-0.63394,-0.0239893,0.097179,0.333214,0,8.77554
399,7.98,0.830054,0.193059,0.270993,0.366003,0.271076,0,7.37908,0.0273973,0.0207048,0.0479972,-0.0225225,-0.00871539,0.369272,0.603025,-0.63394,-0.0227426,0.0999936,0.333425,0,8.69807
400,8,0.831809,0.19401,0.272132,0.365667,0.2718,0,6.99031,0.0312098,0.0102504,0.0274045,-0.0257996,-0.0063551,0.369272,0.603025,-0.63394,-0.0206648,0.102335,0.333761,0,8.57631
401,8.02,0.832249,0.193795,0.273254,0.3652,0.272345,0,6.62193,0.0326293,0.000900118,0.00898151,-0.0259787,-0.00304834,0.369272,0.603025,-0.63394,-0.0174941,0.103536,0.334228,0,8.38764
402,8.04,0.831378,0.192965,0.273775,0.364638,0.272829,0,6.24111,0.0307936,-0.00806159,-0.00300911,-0.0236533,-1.4009e-05,0.369272,0.603025,-0.63394,-0.0139324,0.103113,0.33479,0,8.33313
403,8.06,0.829213,0.191669,0.273702,0.363842,0.27343,0,5.83977,0.0255737,-0.0142907,-0.00989024,-0.0195571,0.00228976,0.369272,0.603025,-0.63394,-0.0103125,0.101313,0.335586,0,8.22121
404,8.08,0.826285,0.190336,0.273037,0.362912,0.274111,0,5.46539,0.0184077,-0.0181502,-0.0143747,-0.0143738,0.00369483,0.369272,0.603025,-0.63394,-0.00723316,0.098416,0.336516,0,8.01921
405,8.1,0.823361,0.189591,0.271348,0.362422,0.274621,0,5.11171,0.0104136,-0.0160182,-0.016414,-0.0093865,0.00460911,0.369272,0.603025,-0.63394,-0.00540684,0.0943665,0.337006,0,7.80942
406,8.12,0.820336,0.190186,0.267193,0.362957,0.274804,0,4.80778,0.00153044,-0.0105459,-0.0124688,-0.00477762,0.00525831,0.369272,0.603025,-0.63394,-0.00558505,0.088211,0.336471,0,7.65304
407,8.14,0.817371,0.192155,0.260816,0.3644,0.274719,0,4.56501,-0.00837141,-0.00449436,-0.00250264,-0.00170901,0.00538947,0.369272,0.603025,-0.63394,-0.00780122,0.0804578,0.335028,0,7.56046
408,8.16,0.814637,0.195191,0.253135,0.366311,0.274503,0,4.4184,-0.0176552,0.00389232,0.0108452,-0.00076155,0.00500131,0.369272,0.603025,-0.63394,-0.0116808,0.0722443,0.333116,0,7.53085
409,8.18,0.811067,0.200321,0.243798,0.366948,0.274172,0,4.31629,-0.0251767,0.00968458,0.0201353,-0.00195466,0.00369993,0.369272,0.603025,-0.63394,-0.0181804,0.0631796,0.33248,0,7.50041
410,8.2,0.812978,0.196971,0.250332,0.365675,0.273753,0,4.13845,-0.0304938,0.00655843,0.0317305,-0.00927929,0.00147816,0.369272,0.603025,-0.63394,-0.0168544,0.0704156,0.333753,0,7.55252
411,8.22,0.813393,0.196945,0.249987,0.366461,0.273238,0,3.82036,-0.0352724,0.0188535,0.035671,-0.0126193,-0.000984127,0.369272,0.603025,-0.63394,-0.0191729,0.0722129,0.332967,0,7.7142
412,8.24,0.814258,0.197416,0.249045,0.367797,0.272504,0,3.51011,-0.036865,0.0218402,0.033435,-0.0186725,-0.00382728,0.369272,0.603025,-0.63394,-0.0222456,0.0739122,0.331631,0,8.06755
413,8.26,0.814302,0.199964,0.244153,0.370185,0.271662,0,3.29731,-0.0355594,0.0233098,0.0339846,-0.0256979,-0.00650342,0.369272,0.603025,-0.63394,-0.0273912,0.0718485,0.329243,0,8.44105
414,8.28,0.816297,0.19927,0.246213,0.370814,0.270795,0,3.11969,-0.0333454,0.0106758,0.0245051,-0.0285486,-0.00926269,0.369272,0.603025,-0.63394,-0.0292006,0.0762662,0.328614,0,8.76362
415,8.3,0.816993,0.199641,0.24648,0.370872,0.270095,0,2.9467,-0.0301944,-0.00358881,0.00867338,-0.0309333,-0.0118431,0.369272,0.603025,-0.63394,-0.0319413,0.0775867,0.328555,0,8.99456
416,8.32,0.818239,0.196875,0.250921,0.370442,0.269585,0,2.68862,-0.0219898,-0.0147654,-0.0057156,-0.0327568,-0.0138656,0.369272,0.603025,-0.63394,-0.031405,0.0814848,0.328986,0,9.109
417,8.34,0.817589,0.195716,0.251456,0.370416,0.269211,0,2.48141,-0.0122725,-0.0166135,-0.0183019,-0.0294909,-0.0153906,0.369272,0.603025,-0.63394,-0.0319155,0.0809406,0.329011,0,9.14339
418,8.36,0.816001,0.195755,0.249391,0.370855,0.269022,0,2.33367,-0.00230017,-0.0209916,-0.0279947,-0.0259082,-0.0163213,0.369272,0.603025,-0.63394,-0.0330128,0.0772379,0.328573,0,9.12716
419,8.38,0.81337,0.197905,0.243435,0.37203,0.2691,0,2.24972,0.0082737,-0.0173687,-0.0240913,-0.0228122,-0.0161137,0.369272,0.603025,-0.63394,-0.0354205,0.069635,0.327398,0,9.04069
420,8.4,0.812558,0.196522,0.244869,0.371167,0.269349,0,2.26929,0.0164417,-0.0203205,-0.0214222,-0.0170774,-0.0155862,0.369272,0.603025,-0.63394,-0.033484,0.0696153,0.328261,0,8.90799
421,8.42,0.811536,0.195143,0.247075,0.369318,0.269783,0,2.29007,0.0206215,-0.0203189,-0.0161452,-0.0127726,-0.014425,0.369272,0.603025,-0.63394,-0.0308983,0.0704022,0.33011,0,8.73305
422,8.44,0.811357,0.190941,0.253021,0.367394,0.270344,0,2.24987,0.0281663,-0.0152142,-0.00575503,-0.0137649,-0.0120944,0.369272,0.603025,-0.63394,-0.025061,0.0749246,0.332034,0,8.52305
423,8.46,0.809811,0.190128,0.252746,0.366937,0.270904,0,2.16779,0.0334361,0.000743885,0.00562692,-0.0123682,-0.00960656,0.369272,0.603025,-0.63394,-0.0219158,0.0746158,0.332491,0,8.34923
