step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
1120,1789553150.963,-0.02344725,0.500002,-0.004084492,-0.003511015,0,0,-0.0008811938,1.973006,0.9335267,-0.002779232,0.003417969,0,0,0,0.996582,23.14885,0.0001708594,-0.001920875,4.929843e-05,0.005417147,0.4723313,0.03819871,96276,1.062902,500,33.72784
1121,1789553151.478,-0.02491166,0.500002,-0.003232577,-0.003888045,0,0,-0.0009820857,1.973063,0.9317848,-0.002425698,0.003417969,0,0,0,0.996582,23.14684,0.0002562891,-0.003006413,5.21262e-05,0.005783516,0.4728155,0.03811884,96200,1.063432,500,33.71354
1122,1789553151.991,-0.02494152,0.500002,-0.003399359,-0.00412344,0,0,-0.00100978,1.973815,0.9309978,-0.002294518,0.003417969,0,0,0,0.996582,23.14784,2.25e-05,0.01464888,4.553602e-05,0.009123889,0.4709184,0.03812981,96556,1.063483,500,33.71699
1123,1789553152.501,-0.02471379,0.500002,-0.003918409,-0.003767694,0,0,-0.0009276188,1.972619,0.9301779,-0.002557189,0.003417969,0,0,0,0.996582,23.14857,7.59375e-05,-0.002161962,0.0001013135,0.00643487,0.4675593,0.03841162,97143,1.06373,500,33.70458
1124,1789553153.001,-0.02254481,0.500002,-0.003329201,-0.003174347,0,0,-0.0008787669,1.972885,0.9428606,-0.002570221,0.003417969,0,0,0,0.996582,23.16236,0.0001139063,-0.001352015,7.51774e-05,0.004471725,0.4584162,0.03812933,98987,1.065013,500,33.75913
1125,1789553153.500,-0.02338432,0.500002,-0.004701493,-0.00371642,0,0,-0.0008214721,1.975844,0.9328288,-0.002538998,0.003417969,0,0,0,0.996582,23.17294,7.59375e-05,-0.001597984,0.0006034546,0.009713544,0.4565432,0.03855658,99276,1.06537,500,33.75159
1126,1789553153.990,-0.02210435,0.500002,-0.004189912,-0.003463256,0,0,-0.0008561827,1.973653,0.9354143,-0.002623385,0.003417969,0,0,0,0.996582,23.18423,7.59375e-05,-0.001933064,0.00223648,0.006832892,0.4484041,0.03845048,100958,1.066365,500,33.7514
1127,1789553154.499,-0.02460649,0.500002,-0.00405002,-0.003801603,0,0,-0.0009650965,1.97204,0.9292541,-0.002832798,0.002848307,0,0,0,0.9971517,23.21452,7.59375e-05,-0.00332231,0.002837742,0.009527322,0.4663956,0.03829002,97391,1.068782,500,33.74819
1128,1789553155.009,-0.02227142,0.4794255,-0.003809925,-0.004003515,-0.0001944445,0,-0.000932184,1.887712,0.8900185,-0.003035391,0.002909343,0,0,0,0.9970907,23.27544,0.0002562891,-0.001988033,0.0006458308,0.02213867,0.4682817,0.03818011,97049,1.073901,491.55,33.12115
1129,1789553155.532,-0.02403997,0.4933353,-0.003737323,-0.003853855,-6.666667e-05,-7.84186e-06,-0.0009529027,1.944835,0.9162014,-0.002813576,0.002909343,0,0,0,0.9970907,23.34508,0.0001708594,-0.0008440437,0.0001130066,0.01378264,0.4807408,0.03850627,94660,1.076574,496.01,33.39327
1130,1789553156.057,-0.02403431,0.500002,-0.003616781,-0.0036986,0,0,-0.0009266547,1.973413,0.9350677,-0.002582536,0.002441406,0,0,0,0.9975586,23.36373,0.0001708594,-0.002316064,9.294141e-05,0.006693678,0.4813061,0.03953886,94369,1.077081,500,33.7021
1131,1789553156.578,-0.02418271,0.500002,-0.003175061,-0.003725498,0,0,-0.0009129238,1.973987,0.9339129,-0.002516922,0.002441406,0,0,0,0.9975586,23.36659,0.0002562891,-0.002144196,8.420581e-05,0.006917654,0.4796638,0.03800702,94948,1.077469,500,33.72889
1132,1789553157.102,-0.02274679,0.500002,-0.003708342,-0.00352893,0,0,-0.0008730271,1.973261,0.9375486,-0.002556872,0.002441406,0,0,0,0.9975586,23.37315,2.25e-05,-0.0003441483,0.001475599,0.006071503,0.4809549,0.0382545,94667,1.078084,500,33.75025
1133,1789553157.621,-0.02274067,0.500002,-0.003484449,-0.00375186,0,0,-0.0009243476,1.973863,0.9363129,-0.002358719,0.002380371,0,0,0,0.9976196,23.39542,0.0001139063,-0.003448238,0.00176119,0.006267446,0.477155,0.03811574,95390,1.080548,500,33.75365
1134,1789553158.130,-0.02349441,0.4854186,-0.004160909,-0.003704314,-0.0001388889,-4.999297e-05,-0.0009244919,1.912261,0.9074072,-0.003004572,0.002583822,0,0,0,0.9974162,23.44971,0.0002562891,-0.001606913,0.0001476506,0.01945997,0.4660051,0.03896737,97336,1.084119,491.6,33.11933
1135,1789553158.641,-0.02310719,0.500002,-0.003519029,-0.003435395,0,0,-0.0008965613,1.972774,0.9391915,-0.002464832,0.002888998,0,0,0,0.997111,23.47772,2.25e-05,0.004192929,5.59029e-05,0.005670473,0.4686856,0.03804851,96997,1.084792,491.6,33.12666
1136,1789553159.153,-0.02478857,0.500002,-0.00368769,-0.004141968,0,0,-0.0009509363,1.973001,0.9279528,-0.002294323,0.002441406,0,0,0,0.9975586,23.47742,0.0001139063,-0.003273155,5.159859e-05,0.005616204,0.4684291,0.03939891,96788,1.084665,491.6,33.10471
1137,1789553159.661,-0.02286696,0.500002,-0.003586723,-0.003382113,0,0,-0.0008681386,1.973292,0.9405191,-0.00257328,0.002441406,0,0,0,0.9975586,23.46751,0.0001708594,-0.004064417,4.447291e-05,0.004628918,0.4657209,0.03818154,97542,1.084564,500,33.73907
1138,1789553160.172,-0.02402171,0.500002,-0.003802711,-0.003757764,0,0,-0.0009772258,1.972065,0.9344175,-0.002719115,0.002441406,0,0,0,0.9975586,23.45524,0.0002562891,-0.001193962,3.97473e-05,0.005960132,0.4689484,0.03860879,96840,1.084447,500,33.73194
1139,1789553160.691,-0.02345778,0.500002,-0.003635136,-0.003845828,0,0,-0.0009304641,1.972832,0.9315062,-0.002466751,0.002441406,0,0,0,0.9975586,23.44388,0.0002562891,0.0009849498,4.752698e-05,0.006566716,0.4745104,0.03983879,95561,1.084277,500,33.74167
1140,1789553161.200,-0.02316592,0.500002,-0.003648335,-0.003426541,0,0,-0.0009388581,1.972704,0.9405674,-0.002852014,0.002441406,0,0,0,0.9975586,23.43981,0.0001139063,0.002046819,5.079159e-05,0.005172429,0.4666197,0.03833318,97339,1.084174,500,33.73316
1141,1789553161.710,-0.02413224,0.500002,-0.004014579,-0.004120252,0,0,-0.0009732828,1.974085,0.9304161,-0.002673028,0.002441406,0,0,0,0.9975586,23.43626,0.0001139063,-0.0005654793,4.367697e-05,0.006061085,0.4690654,0.03809476,96916,1.084232,500,33.73569
1142,1789553162.223,-0.02324634,0.500002,-0.003848769,-0.003491472,0,0,-0.000896658,1.974102,0.9354226,-0.002729403,0.002441406,0,0,0,0.9975586,23.43432,0.0001139063,-0.003422886,4.532976e-05,0.007520097,0.4711616,0.03773975,96584,1.084517,500,33.71721
1143,1789553162.733,-0.02391572,0.500002,-0.003966243,-0.004031963,0,0,-0.0009638679,1.974184,0.9322681,-0.002438082,0.002441406,0,0,0,0.9975586,23.43676,0.0002562891,-0.002913604,4.968251e-05,0.006534164,0.4676688,0.03781867,97236,1.085347,500,33.71651
1144,1789553163.246,-0.02366766,0.500002,-0.003744229,-0.003851276,0,0,-0.0009187856,1.972077,0.9308013,-0.002761562,0.002441406,0,0,0,0.9975586,23.44164,7.59375e-05,0.00316001,4.766269e-05,0.006978921,0.4703758,0.0389843,96497,1.08598,500,33.70973
1145,1789553163.747,-0.02312206,0.500002,-0.004018305,-0.003924628,0,0,-0.0009039439,1.97344,0.9265454,-0.002400126,0.002441406,0,0,0,0.9975586,23.44644,0.0001708594,0.0005929819,0.0001252201,0.005124471,0.4595902,0.03824615,98731,1.086578,500,33.75253
1146,1789553164.239,-0.0252482,0.500002,-0.00327711,-0.003947336,0,0,-0.0009538084,1.97248,0.9260714,-0.00188029,0.002441406,0,0,0,0.9975586,23.45261,0.0001708594,0.003178703,0.0004937454,0.007048815,0.4500191,0.03817105,100682,1.086974,500,33.74884
1147,1789553164.731,-0.0233981,0.500002,-0.003681177,-0.003942368,0,0,-0.0009412229,1.972841,0.9305651,-0.002141617,0.002441406,0,0,0,0.9975586,23.4708,0.0001708594,-0.001795921,0.004489904,0.006610547,0.4496114,0.03826809,100746,1.089082,500,33.75164
1148,1789553165.243,-0.02230041,0.4821686,-0.004337654,-0.003816608,-0.0001666667,-1.382146e-05,-0.0009537146,1.898427,0.8959343,-0.003100199,0.002502441,0,0,0,0.9974976,23.51628,1e-05,-0.001595377,0.006521198,0.02427179,0.4705911,0.03796601,96649,1.091134,495.73,33.41027
1149,1789553165.761,-0.02228273,0.4685088,-0.003862598,-0.00384103,-0.0003055556,-1.314982e-05,-0.0009311782,1.840826,0.8708857,-0.003219935,0.002888998,0,0,0,0.997111,23.53487,7.59375e-05,-0.003455689,0.0008870461,0.03486753,0.4751396,0.03872085,95652,1.092714,483.32,32.51404
1150,1789553166.285,-0.02284676,0.4921062,-0.003956598,-0.003685588,-8.333334e-05,-6.498476e-05,-0.000935856,1.939268,0.9191899,-0.002862446,0.002990723,0,0,0,0.9970093,23.57728,0.0001708594,-0.00277365,0.0001485415,0.01523938,0.4813983,0.03785229,94659,1.095981,492.17,33.16879
1151,1789553166.811,-0.023043,0.500002,-0.003587969,-0.003475877,0,0,-0.0009188608,1.973058,0.9382194,-0.002432351,0.003417969,0,0,0,0.996582,23.60878,0.0002562891,-0.004489149,0.0001050958,0.005223041,0.481267,0.03834677,94593,1.097575,496.22,33.47745
1152,1789553167.329,-0.02339009,0.500002,-0.003662691,-0.003522327,0,0,-0.0009420067,1.973076,0.9362411,-0.002853269,0.003417969,0,0,0,0.996582,23.63552,0.0001139063,-0.001362653,0.001253284,0.006293676,0.4756241,0.03787184,95720,1.099743,500,33.74301
1153,1789553167.854,-0.0221564,0.4958561,-0.004095429,-0.003573647,-4.166667e-05,-7.584596e-06,-0.0009137928,1.954151,0.923835,-0.003252364,0.003458659,0,0,0,0.9965414,23.68933,0.0001708594,-0.002692716,0.0003013103,0.01050457,0.4828649,0.03884959,94212,1.104036,496.03,33.42632
1154,1789553168.377,-0.02274749,0.500002,-0.00361145,-0.003764241,0,0,-0.0009550556,1.97383,0.9372663,-0.002766235,0.00390625,0,0,0,0.9960938,23.73791,0.0002562891,-0.001220315,0.0001127301,0.005613369,0.4796875,0.03868914,94819,1.106576,496.03,33.45247
1155,1789553168.884,-0.0216044,0.500002,-0.003899429,-0.003547196,0,0,-0.000908642,1.973979,0.9366561,-0.002356154,0.003112793,0,0,0,0.9968872,23.75591,0.0001139063,0.001199238,6.384333e-05,0.006048861,0.4652827,0.0383811,97588,1.10741,496.03,33.47206
1156,1789553169.400,-0.02422004,0.500002,-0.003540291,-0.003677795,0,0,-0.0009435139,1.972806,0.933111,-0.002703788,0.002929688,0,0,0,0.9970703,23.76156,0.0002562891,-0.001871817,4.93406e-05,0.007566378,0.4728775,0.03844786,96126,1.10837,500,33.75354
1157,1789553169.908,-0.02330249,0.500002,-0.003516411,-0.003476712,0,0,-0.000903848,1.974052,0.9367012,-0.002119348,0.002929688,0,0,0,0.9970703,23.76649,7.59375e-05,0.005167088,5.214912e-05,0.005680896,0.4667976,0.0382967,97312,1.1086,500,33.75669
1158,1789553170.416,-0.02326741,0.500002,-0.003637202,-0.003623469,0,0,-0.0009453531,1.973515,0.9351118,-0.002640916,0.002929688,0,0,0,0.9970703,23.76598,0.0001708594,-0.004063189,5.652379e-05,0.005756518,0.4649262,0.03825784,97681,1.109039,500,33.74231
1159,1789553170.929,-0.02300898,0.500002,-0.004465619,-0.003629582,0,0,-0.0009068636,1.972884,0.9332845,-0.002867149,0.002929688,0,0,0,0.9970703,23.78713,0.0001708594,-0.002224195,0.001070426,0.006806598,0.4711618,0.03803182,96529,1.112091,500,33.73288
1160,1789553171.446,-0.02256144,0.500002,-0.003983808,-0.003393102,0,0,-0.0008559841,1.973991,0.9370872,-0.00257518,0.002929688,0,0,0,0.9970703,23.85473,0.0001708594,-0.00179776,0.001020639,0.005665123,0.4744179,0.03884959,95762,1.116618,500,33.73775
1161,1789553171.952,-0.02270576,0.500002,-0.0040787,-0.00372746,0,0,-0.0008849339,1.974425,0.9349093,-0.002442424,0.002929688,0,0,0,0.9970703,23.91882,0.0002562891,-0.003191102,0.0001620825,0.007210245,0.4634225,0.03849077,97929,1.120017,500,33.74233
1162,1789553172.472,-0.02268744,0.4944325,-0.003843793,-0.003389952,-5.555556e-05,-2.572814e-05,-0.0008932542,1.949696,0.9271187,-0.002641281,0.003356934,0,0,0,0.9966431,23.94467,0.0001139063,-0.0008595383,6.257917e-05,0.008947762,0.4739759,0.03833985,95940,1.121131,496,33.45098
1163,1789553172.982,-0.02283148,0.500002,-0.003589907,-0.003535969,0,0,-0.0008672845,1.974145,0.935132,-0.002150634,0.003417969,0,0,0,0.996582,23.94732,0.0001708594,-0.004891844,5.871347e-05,0.006192213,0.4673736,0.03836012,97189,1.121574,496,33.46232
1164,1789553173.490,-0.02294147,0.500002,-0.0036669,-0.003524947,0,0,-0.000937428,1.972067,0.9338105,-0.003061154,0.003417969,0,0,0,0.996582,23.94269,0.0002562891,-0.003392247,5.497045e-05,0.00584286,0.4662538,0.0381937,97437,1.121853,496,33.45553
1165,1789553173.998,-0.02283155,0.500002,-0.003123489,-0.003305062,0,0,-0.0009393636,1.972805,0.9399773,-0.002308968,0.003417969,0,0,0,0.996582,23.93057,0.0001139063,-0.0008088716,5.816243e-05,0.006357367,0.4648523,0.0394547,97464,1.121604,500,33.76078
1166,1789553174.500,-0.02313612,0.500002,-0.003437912,-0.003768138,0,0,-0.0009732831,1.974966,0.9358649,-0.002516632,0.003417969,0,0,0,0.996582,23.92728,7.59375e-05,-0.00205611,0.0001795575,0.006724249,0.4598901,0.0379076,98738,1.121548,500,33.77004
1167,1789553174.999,-0.02331649,0.500002,-0.003860855,-0.003683686,0,0,-0.0008899473,1.97541,0.9371967,-0.002537407,0.003417969,0,0,0,0.996582,23.92928,0.0001708594,-0.001552806,0.0004653869,0.01248643,0.4574723,0.03801298,99199,1.121817,500,33.77032
1168,1789553175.497,-0.02262333,0.500002,-0.002850119,-0.003335809,0,0,-0.0007972035,1.975649,0.938996,-0.001998706,0.003417969,0,0,0,0.996582,23.94166,5.0625e-05,0.0006424083,0.002852606,0.007967549,0.4553735,0.03964472,99293,1.122773,500,33.77359
1169,1789553176.014,-0.02330149,0.500002,-0.003744329,-0.003344237,0,0,-0.0008575879,1.972966,0.9350585,-0.002530474,0.003194173,0,0,0,0.9968058,23.96511,0.0001708594,-0.002552441,0.0005596163,0.00634738,0.473907,0.03943181,95749,1.125483,500,33.77545
1170,1789553176.536,-0.02165147,0.4915853,-0.004168002,-0.003583834,-8.333334e-05,-1.357496e-08,-0.0009232326,1.936057,0.9166486,-0.003045684,0.00201416,0,0,0,0.9979858,24.0019,0.0001708594,-0.002367574,9.03972e-05,0.01577538,0.4776261,0.04003978,94949,1.127212,495.97,33.4356
1171,1789553177.066,-0.02306429,0.500002,-0.00414735,-0.003549838,0,0,-0.0009152658,1.973326,0.9359373,-0.00262349,0.00181071,0,0,0,0.9981893,24.01297,0.0001139063,-0.002550388,7.425315e-05,0.005788419,0.4870756,0.03931093,93376,1.128056,500,33.7299
1172,1789553177.593,-0.02278959,0.500002,-0.0034941,-0.003383181,0,0,-0.000898027,1.973725,0.9376892,-0.002499741,0.001464844,0,0,0,0.9985352,24.01868,0.0002562891,-0.004332961,0.0001016504,0.005989877,0.4845285,0.0383327,94005,1.129799,500,33.75745
1173,1789553178.114,-0.02207499,0.500002,-0.003611708,-0.003430816,0,0,-0.0008874342,1.973498,0.937677,-0.002852839,0.001464844,0,0,0,0.9985352,24.04854,0.0001708594,-0.0004035456,0.0003007722,0.005606808,0.47735,0.03984952,95034,1.132735,500,33.77338
1174,1789553178.633,-0.02353535,0.500002,-0.003963952,-0.003811085,0,0,-0.0009612957,1.973512,0.9321169,-0.002757528,0.001342773,0,0,0,0.9986572,24.09478,0.0001708594,-0.0009728947,0.000343971,0.005732241,0.477088,0.03838158,95353,1.13659,500,33.72374
1175,1789553179.144,-0.02341449,0.500002,-0.004541516,-0.003556632,0,0,-0.0009309846,1.9727,0.9370593,-0.002799683,0.0009765625,0,0,0,0.9990234,24.13913,0.0002562891,-0.002162169,8.53252e-05,0.005394121,0.4682651,0.03889108,96916,1.139027,500,33.72448
1176,1789553179.654,-0.02317369,0.500002,-0.004033932,-0.003744903,0,0,-0.0009513935,1.972339,0.9327478,-0.002719956,0.0009765625,0,0,0,0.9990234,24.15457,7.59375e-05,0.002207577,7.564559e-05,0.006471794,0.4673674,0.03845572,97172,1.139468,500,33.71538
1177,1789553180.168,-0.02301205,0.500002,-0.003914711,-0.003685751,0,0,-0.0009665202,1.97258,0.9307778,-0.002942365,0.0009765625,0,0,0,0.9990234,24.1573,1.5e-05,0.0019697,6.070991e-05,0.007617411,0.4703395,0.04003716,96305,1.139717,500,33.70153
1178,1789553180.675,-0.02275838,0.500002,-0.003796567,-0.003515309,0,0,-0.0008354632,1.974344,0.9331802,-0.002054957,0.0009765625,0,0,0,0.9990234,24.1594,0.0001139063,-0.003781951,7.149651e-05,0.00598844,0.4642251,0.03823543,97822,1.14011,500,33.69289
1179,1789553181.183,-0.02376505,0.500002,-0.003388242,-0.003703966,0,0,-0.0009454861,1.971073,0.9331352,-0.002369973,0.0009765625,0,0,0,0.9990234,24.17053,7.59375e-05,-0.001797093,0.001860076,0.004856913,0.4654596,0.03861308,97509,1.141637,500,33.69815
1180,1789553181.698,-0.02357011,0.4944881,-0.003771519,-0.00378556,-5.555556e-05,0,-0.0009826435,1.949354,0.9217157,-0.002935924,0.001180013,0,0,0,0.99882,24.20787,0.0002562891,-0.00174785,7.882323e-05,0.01191967,0.4723473,0.03949189,96030,1.14459,496.04,33.42541
1181,1789553182.211,-0.02276497,0.500002,-0.004075996,-0.003745656,0,0,-0.0009276624,1.972195,0.9353704,-0.002590272,0.001464844,0,0,0,0.9985352,24.23253,0.0001708594,-0.0001791289,0.004894234,0.005648899,0.4694457,0.03937697,96599,1.146629,496.04,33.43068
1182,1789553182.719,-0.02228444,0.500002,-0.00413395,-0.003676671,0,0,-0.0008758693,1.974085,0.9357108,-0.00219503,0.001444499,0,0,0,0.9985555,24.24554,7.59375e-05,-0.002283426,0.001793384,0.007387232,0.4642138,0.03945613,97587,1.147921,496.04,33.44066
1183,1789553183.232,-0.02319748,0.500002,-0.004128582,-0.003887987,0,0,-0.0009478975,1.973893,0.9320154,-0.002599153,0.0009765625,0,0,0,0.9990234,24.27358,0.0001708594,-0.002283176,0.0002426466,0.006521808,0.4705367,0.03951788,96366,1.150094,500,33.73242
1184,1789553183.743,-0.02266097,0.500002,-0.003971028,-0.003529266,0,0,-0.0009026617,1.972675,0.9365392,-0.002651431,0.0009765625,0,0,0,0.9990234,24.29568,0.0002562891,-0.003417433,9.724127e-05,0.005574259,0.4682641,0.03853059,96986,1.151013,500,33.72754
1185,1789553184.255,-0.02278617,0.500002,-0.003750081,-0.003268308,0,0,-0.0008760815,1.972219,0.9373705,-0.002464825,0.0009765625,0,0,0,0.9990234,24.29839,5.0625e-05,0.002995589,7.843957e-05,0.006816505,0.4679239,0.03920865,96921,1.150928,500,33.73643
1186,1789553184.759,-0.02354302,0.500002,-0.003573295,-0.003702509,0,0,-0.0009496169,1.972984,0.9305443,-0.002413499,0.0009765625,0,0,0,0.9990234,24.30028,1.5e-05,-0.001751639,0.003419542,0.005373885,0.4619184,0.03848505,98224,1.15133,500,33.72876
1187,1789553185.268,-0.02280085,0.4821269,-0.004341693,-0.003666811,-0.0001666667,-1.955429e-05,-0.0009381057,1.898692,0.9051286,-0.003253779,0.001200358,0,0,0,0.9987997,24.31209,7.59375e-05,-0.003784189,0.0007534929,0.02065127,0.4652021,0.03962684,97363,1.152493,495.72,33.42596
1188,1789553185.765,-0.02191266,0.500002,-0.004939189,-0.003330477,0,0,-0.0008890898,1.966971,0.9359562,-0.004145658,0.001464844,0,0,0,0.9985352,24.32892,5.0625e-05,0.002603393,0.0005954817,0.00836322,0.4546645,0.03847027,99672,1.153385,495.72,33.42201
1189,1789553186.263,-0.02124176,0.500002,-0.003181058,-0.003581684,0,0,-0.0008844263,1.972483,0.9388249,-0.002117072,0.001464844,0,0,0,0.9985352,24.34476,0.0001708594,-0.002134054,0.001053046,0.004699452,0.4558337,0.03840137,99450,1.155064,495.72,33.42988
1190,1789553186.779,-0.02317341,0.500002,-0.004145203,-0.003618055,0,0,-0.000880816,1.972405,0.9300065,-0.002657225,0.001464844,0,0,0,0.9985352,24.38784,0.0001139063,-0.002576002,0.0008999145,0.008015884,0.4745059,0.03835034,95839,1.158456,495.72,33.38187
1191,1789553187.295,-0.02352935,0.500002,-0.00397,-0.003529035,0,0,-0.0009223412,1.972354,0.9348399,-0.002600559,0.001220703,0,0,0,0.9987793,24.43995,0.0001139063,-0.002401784,0.0002778303,0.006489621,0.4726098,0.0392828,96020,1.16176,500,33.71902
1192,1789553187.821,-0.02280227,0.4968104,-0.004051787,-0.003544048,-3.333334e-05,-3.3103e-05,-0.0009292,1.958202,0.9273912,-0.003144461,0.001281738,0,0,0,0.9987183,24.48321,0.0001708594,-0.002954883,0.001215847,0.009701176,0.483721,0.03823137,94169,1.165042,496.18,33.43029
1193,1789553188.343,-0.02254965,0.500002,-0.003898893,-0.003477413,0,0,-0.000875446,1.972849,0.9372963,-0.002445904,0.001464844,0,0,0,0.9985352,24.55274,0.0001708594,-0.001273037,0.0005329233,0.0063224,0.4794369,0.03808403,94975,1.169899,500,33.74191
1194,1789553188.867,-0.02301675,0.4942798,-0.003767414,-0.003600677,-5.555556e-05,0,-0.0009407909,1.94827,0.9215022,-0.002776558,0.0018514,0,0,0,0.9981486,24.61171,5.0625e-05,-0.001480351,0.001109016,0.01185631,0.4820528,0.03850985,94420,1.173014,495.89,33.4252
1195,1789553189.388,-0.02304507,0.4941548,-0.004060857,-0.003458562,-5.555556e-05,-1.20345e-05,-0.0008844269,1.948954,0.9260345,-0.002944255,0.002400716,0,0,0,0.9975993,24.6552,0.0001708594,-0.002443726,0.0009121036,0.01091662,0.4771526,0.03973532,95092,1.177064,495.8,33.44426
1196,1789553189.901,-0.02284695,0.500002,-0.003953668,-0.003623892,0,0,-0.0009007552,1.97155,0.9355534,-0.002528953,0.002441406,0,0,0,0.9975586,24.71479,0.0002562891,-0.002900246,7.177399e-05,0.004831471,0.4694684,0.03861117,96740,1.180342,495.8,33.43144
1197,1789553190.412,-0.02272685,0.500002,-0.003994654,-0.003649329,0,0,-0.0009369184,1.972318,0.931451,-0.002338104,0.002441406,0,0,0,0.9975586,24.73535,0.0001708594,-0.001223982,5.935549e-05,0.005910103,0.467654,0.03959727,96898,1.181839,500,33.72768
1198,1789553190.925,-0.02191634,0.500002,-0.003950609,-0.003525308,0,0,-0.0008629793,1.972373,0.9368221,-0.002775898,0.002441406,0,0,0,0.9975586,24.73734,0.0002562891,-0.002871202,5.563325e-05,0.00600773,0.4709055,0.03826165,96534,1.182004,500,33.71834
1199,1789553191.431,-0.02281144,0.500002,-0.004615786,-0.003319724,0,0,-0.0008414629,1.970598,0.9332373,-0.00260727,0.002441406,0,0,0,0.9975586,24.73145,0.0001708594,-0.002756149,5.533118e-05,0.006343917,0.4621046,0.03958941,97972,1.18227,500,33.71954
1200,1789553191.940,-0.02316303,0.500002,-0.003285894,-0.003647499,0,0,-0.0009083312,1.972427,0.9355165,-0.002640022,0.002441406,0,0,0,0.9975586,24.7276,0.0001139063,0.0004112308,4.718672e-05,0.00562142,0.4672666,0.03826594,97228,1.182547,500,33.72628
1201,1789553192.469,-0.02314272,0.500002,-0.003671172,-0.003627611,0,0,-0.0009070076,1.971797,0.9315564,-0.002348033,0.002156576,0,0,0,0.9978434,24.72307,0.0001139063,-0.001576095,4.173309e-05,0.006445217,0.4829597,0.03865862,94229,1.182655,500,33.7248
1202,1789553192.983,-0.02299731,0.500002,-0.004212413,-0.003834242,0,0,-0.0008899515,1.97293,0.9349229,-0.002651743,0.001953125,0,0,0,0.9980469,24.72018,0.0002562891,-0.002877141,7.162895e-05,0.007441646,0.4713984,0.03851652,96392,1.183025,500,33.72213
1203,1789553193.494,-0.02312577,0.500002,-0.004200731,-0.003633151,0,0,-0.0008920624,1.97259,0.9361503,-0.002648487,0.001953125,0,0,0,0.9980469,24.72171,5.0625e-05,0.004391251,8.536615e-05,0.005855226,0.4682169,0.03967094,96777,1.183326,500,33.71491
1204,1789553194.010,-0.02345886,0.500002,-0.004159651,-0.003761068,0,0,-0.0008928234,1.974108,0.9381293,-0.00221701,0.001953125,0,0,0,0.9980469,24.72282,0.0001708594,-0.003940878,5.97529e-05,0.006665701,0.4730289,0.03846407,96095,1.183617,500,33.71734
1205,1789553194.528,-0.02298134,0.500002,-0.003833174,-0.003736617,0,0,-0.0008594319,1.972938,0.931531,-0.002667054,0.001953125,0,0,0,0.9980469,24.71952,0.0001139063,-0.002302845,5.067495e-05,0.006972473,0.4742315,0.03942299,95690,1.1844,500,33.73553
1206,1789553195.036,-0.02350084,0.500002,-0.00438959,-0.003352873,0,0,-0.0008719941,1.97198,0.9369947,-0.00240466,0.001953125,0,0,0,0.9980469,24.71906,0.0002562891,-0.003217131,4.792481e-05,0.007254381,0.4652276,0.03938246,97405,1.185254,500,33.75201
1207,1789553195.543,-0.02308353,0.500002,-0.002932881,-0.003268277,0,0,-0.0008771444,1.972882,0.9347288,-0.001931512,0.001953125,0,0,0,0.9980469,24.71959,7.59375e-05,0.002207986,4.181037e-05,0.005855187,0.4623122,0.03960013,97929,1.18552,500,33.75156
1208,1789553196.050,-0.02325929,0.500002,-0.004206795,-0.004430302,0,0,-0.0009509149,1.972124,0.9213363,-0.002673488,0.001647949,0,0,0,0.9983521,24.72013,7.59375e-05,-0.003118031,0.000369367,0.008041388,0.463665,0.03940058,97704,1.185748,500,33.71724
1209,1789553196.548,-0.02396476,0.500002,-0.003371351,-0.004469696,0,0,-0.001006347,1.973521,0.9220948,-0.003541659,0.001464844,0,0,0,0.9985352,24.73089,7.59375e-05,-0.002874059,0.00330444,0.005059957,0.4544888,0.03949952,99500,1.186962,500,33.70325
1210,1789553197.044,-0.02287763,0.4954395,-0.004120643,-0.003665991,-4.166667e-05,-2.264794e-06,-0.0009103715,1.950981,0.9234764,-0.002323157,0.001505534,0,0,0,0.9984945,24.76195,0.0001708594,-0.002589956,0.00100849,0.01090452,0.454344,0.03800392,99831,1.189785,495.63,33.38171
1211,1789553197.561,-0.02287096,0.500002,-0.004542985,-0.003523298,0,0,-0.000858844,1.972706,0.934674,-0.00263716,0.001953125,0,0,0,0.9980469,24.80564,2.25e-05,-0.001598745,0.004064613,0.005938616,0.4746702,0.03847647,95785,1.192118,495.63,33.39349
1212,1789553198.083,-0.02277182,0.4884353,-0.004051589,-0.003736732,-0.0001166667,0,-0.0009146917,1.92463,0.909578,-0.002883186,0.002441406,0,0,0,0.9975586,24.84267,0.0001708594,-0.002340924,0.003758947,0.01465142,0.4795132,0.03854918,94876,1.196549,492.02,33.14845
