step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14865,1790261948.615,-0.1847601,-0.2492187,1.498514,-0.02990216,-1.100698,-0.001309823,-0.0025,-0.03770335,-0.01314714,-1.513332e-05,-0.02721232,-0.001706839,-0.002245,-0.0001512397,1.775883,-0.01868426,-0.002297124,0,-0.03054704,-0.02657828,-0.01009317,-0.0352787,-0.005572988,1.604963,0.1239708,0,0.8481301,0.4309363,-0.005374356,-0.002527483,0.7896556,1.856779,0.8511274,1.917037,0.0001319958,5.0625e-05,16.96141,0.001053592,1.475054e-11,0.0009090797,1.251688e-05,0.01055659,0,0.1,0,5.0625e-05,-0.008142413,0.05795232,0.5653011,1,1,1,1,1,1,1,0,60,0,1.218038,1.599878,34885,0.6311015,999,189.7205
14866,1790261951.478,-0.1846787,-0.2556562,1.498514,-0.0309606,-1.122744,-0.002718789,-0.001111111,-0.04549266,-0.0133608,-0.007570333,-0.03297096,-0.001713586,-0.00500889,-0.0002047992,1.786194,-0.01829815,-0.005937241,0,-0.02845811,-0.03824199,-0.009552637,-0.02180092,-0.002725837,1.711309,0.07648902,0,0.8361254,0.3925749,-0.005328776,-0.002475159,0.7875317,1.827571,0.8334129,1.925776,0.0001347273,5.0625e-05,16.96129,0.001051673,1.775994e-12,0.0009047823,1.216374e-05,0.009752541,0,0.05,0,5.0625e-05,-0.008248569,0.05950068,0.6024064,0.25,0.4,0.4285715,0.5,1,0,0,0,60,0,1.232233,1.619653,34469,0.631137,999,194.9417
14867,1790261954.289,-0.1865587,-0.2500215,1.498514,-0.03644257,-0.7142143,-0.001371138,0,-0.0699455,-0.01286742,-0.0009335018,-0.05305722,-0.001757143,-0.01902,-0.0005639865,1.857298,-0.01767417,-0.02076371,0,-0.03293741,-0.03424175,-0.01314747,-0.01215048,-0.003900409,1.123516,0.05624967,0,0.8321749,0.2245454,-0.005381118,-0.003156602,0.789178,1.83051,0.8365545,1.904052,0.0001337707,5.0625e-05,16.96239,0.001052893,2.569491e-13,0.000906421,1.270135e-05,0.01010784,0,0.05,0,5.0625e-05,-0.007547062,0.08277652,0.5701033,0.5,nan,1,0,1,0,0,1,60,0,1.218823,1.58056,35116,0.6311757,992.84,192.9854
14868,1790261957.206,-0.1804914,-0.2561253,1.498514,-0.03079671,-1.444097,-0.003314326,0,-0.03372732,-0.01373547,-0.005815034,-0.02331356,-0.001675776,0,-0.0001339714,1.783522,-0.01820068,0,0,-0.02703052,-0.02866251,-0.009041743,-0.01824401,-0.002288033,2.22846,0.06211596,0,0.8376673,0.4570199,-0.005275673,-0.002173619,0.7865221,1.883614,0.7219176,1.931183,0.0001355871,5.0625e-05,16.96541,0.001067428,4.276448e-14,0.0009184703,1.337102e-05,0.01237131,0.05,0.1,0,5.0625e-05,-0.007258312,0.08722886,0.5535714,0.3333333,1,0.6666667,1,1,1,0,0,60,0,1.309584,1.596645,33825,0.6313494,991.66,191.0537
14869,1790261960.135,-0.1889065,-0.2550175,1.498514,-0.03185452,-0.9236916,-0.0006993797,0,-0.05929373,-0.01290805,-0.0006149292,-0.04603497,-0.001757786,-0.01233333,-0.0005690827,1.799771,-0.01886781,-0.0145351,0,-0.02902929,-0.02460373,-0.01227073,-0.01206535,-0.0009656549,1.76382,0.02274745,0,0.8588217,0.309531,-0.00528622,-0.002679006,0.7990688,1.844315,0.7939613,1.913803,0.0001332213,3.375e-05,16.96949,0.001045301,5.759793e-15,0.0008984596,1.362003e-05,0.01054048,0.05,0.05,0,3.375e-05,-0.00214283,0.05671793,0.5986756,1,1,1,0.5,1,0.6666667,0,1,60,0,1.334268,1.582461,33703,0.6313905,999,194.4973
14870,1790261963.070,-0.1869946,-0.2526225,1.498514,-0.03066036,0,-0.001126823,0,-0.07484223,-0.01210967,-0.003922339,-0.05940755,-0.001859957,-0.02338,-0.0005551619,1.825123,-0.01716464,-0.02704521,0,-0.03196176,-0.03319592,-0.0158432,0,0,0,0,0,0.8495547,0.1725848,-0.005341472,-0.003112867,0.8031014,1.700986,0.7764713,1.892512,0.0001298266,5.0625e-05,16.96851,0.001041773,7.624764e-16,0.0008981042,1.384208e-05,0.01136676,0,0.1,0,5.0625e-05,-0.007494993,0.06370533,0.5866112,1,1,1,1,1,0.5,1,0,60,0,1.342672,1.579873,33636,0.6312796,999,191.7472
14871,1790261966.006,-0.1894855,-0.2480689,1.498514,-0.03674982,-0.7896287,-0.001781269,-0.01,-0.06523695,-0.01207374,-0.003185064,-0.05204149,-0.001752704,-0.01451,-0.0007092138,1.816672,-0.02042062,-0.01653816,-7.30455e-06,-0.03567305,-0.03554521,-0.01608939,-0.02310502,-0.00909709,1.293308,0.05641515,0,0.8220915,0.2826701,-0.005575662,-0.003065751,0.7791752,1.738547,0.8043674,1.877271,0.0001300507,5.0625e-05,16.96593,0.001052476,1.278733e-16,0.000904102,1.83237e-05,0.01252895,0.05,0.1,0,5.0625e-05,-0.007818283,0.06216501,0.554906,1,nan,1,0.5,1,0.6666667,1,1,60,0,1.334673,1.587784,33637,0.6312281,994.22,193.5868
14872,1790261968.920,-0.1838372,-0.2569797,1.498514,-0.03716301,-1.127591,-0.001266493,0,-0.04380393,-0.01352125,-0.02382317,-0.03145679,-0.001729886,-0.003960001,-0.0002430302,1.791061,-0.01826898,-0.00430946,0,-0.02961766,-0.02833646,-0.00994861,-0.02080732,-0.009179143,1.938039,0.06763141,0,0.837404,0.4108621,-0.005274491,-0.002352678,0.7784123,1.873132,0.8527548,1.915934,0.0001292795,5.0625e-05,16.96288,0.001032347,6.244269e-17,0.0008901745,1.289247e-05,0.01103713,0,0.05,0,5.0625e-05,-0.005344881,0.05728311,0.353404,1,nan,1,1,1,1,1,0,60,0,1.323761,1.576795,33891,0.6310391,994.22,192.2574
14873,1790261971.840,-0.1810183,-0.252708,1.498514,-0.03852972,-1.500435,-0.006234189,-0.0225,-0.04080533,-0.01265106,-0.001542732,-0.02863183,-0.001666186,0,-0.0001066639,1.782384,-0.0196747,0,0,-0.04041094,-0.06827617,-0.01009436,-0.04153308,-0.00354462,1.46176,0.2210345,0,0.7837426,0.4419239,-0.005543335,-0.002562717,0.7568796,1.739845,0.8438244,1.927485,0.0001304977,5.0625e-05,16.9576,0.00104302,1.588416e-15,0.0008991529,1.336936e-05,0.01153303,0,0.05,0,5.0625e-05,-0.005911089,0.06764653,0.4765147,0.6666667,0.6666667,0.5,0.6666667,1,1,0,0,60,0,1.329045,1.577335,33823,0.6308869,999,190.7443
14874,1790261974.755,-0.1879184,-0.2493707,1.498514,-0.03453764,-1.010151,-0.002972119,-0.01333334,-0.0590762,-0.01254833,-0.0006312718,-0.04394589,-0.001696764,-0.01146,-0.0003144019,1.806705,-0.01874162,-0.01235783,0,-0.03859724,-0.0551043,-0.01144425,-0.05298202,-1.019192e-05,1.120314,0.1399355,0,0.8053648,0.3146446,-0.005492019,-0.00298966,0.7730038,1.767424,0.838639,1.909725,0.0001314474,5.0625e-05,16.95292,0.001041347,1.561274e-12,0.0008968858,1.301398e-05,0.009571648,0,0.05,0,5.0625e-05,-0.008158798,0.06696419,0.4253106,0,0.5,0,0,0,0,0,0,60,0,1.32094,1.581833,33865,0.6307763,999,189.8619
14875,1790261977.680,-0.1849378,-0.2547747,1.498514,-0.03684682,-1.446952,-0.003138294,0,-0.03793029,-0.01357375,-0.003483099,-0.02621334,-0.001684111,0,-9.187935e-05,1.798978,-0.01969844,0,0,-0.03648799,-0.04411875,-0.01010143,-0.03480669,-0.002423848,2.087921,0.1458883,0,0.8189475,0.4520195,-0.005332663,-0.002387917,0.7673696,1.856025,0.8474902,1.931793,0.0001357568,5.0625e-05,16.95444,0.00109304,3.545746e-11,0.000944129,1.315367e-05,0.0126042,0.05,0.1,0,5.0625e-05,-0.005141424,0.1125698,0.526166,0.4285715,0.3333333,0.5555556,0.5,1,0.25,0,1,60,0,1.346527,1.565056,33763,0.6309907,989.02,193.5885
14876,1790261980.593,-0.1876156,-0.2589966,1.498514,-0.03499947,-0.9611527,-0.002166499,-0.02,-0.04940866,-0.01368708,-0.008555364,-0.03756752,-0.001732789,-0.006253334,-0.0003907098,1.801722,-0.01932697,-0.008033948,0,-0.03059208,-0.02444187,-0.01131408,-0.01150974,-0.001654193,1.744865,0.04859039,0,0.8357592,0.3808464,-0.00521177,-0.002584038,0.7922041,1.870099,0.8548786,1.915507,0.0001388411,5.0625e-05,16.95911,0.001094632,7.365488e-12,0.0009424709,1.332024e-05,0.0101707,0,0.05,0,5.0625e-05,-0.009000411,0.07004815,0.4773936,0,0,0.5,1,0.5,0.5,1,0,60,0,1.327032,1.573828,33887,0.631007,999,190.7891
14877,1790261983.508,-0.1873582,-0.2521666,1.498514,-0.0322891,-0.7505939,-0.004236723,-0.01125,-0.06157433,-0.01242168,-0.01349395,-0.04712597,-0.00176554,-0.0130525,-0.0004357358,1.821872,-0.01883766,-0.01455405,0,-0.03554853,-0.0541517,-0.0137912,-0.03626224,-0.0008333368,0.9113271,0.0925022,0,0.8117324,0.2922854,-0.005488427,-0.002964103,0.773797,1.71768,0.7859797,1.894585,0.0001372454,7.59375e-05,16.9627,0.001092992,4.752923e-11,0.0009424271,1.331991e-05,0.01374768,0,0.1,0,7.59375e-05,-0.006912105,0.1011514,0.3771323,0.6666667,1,0.75,0.5,1,0,1,1,60,0,1.335525,1.567362,33864,0.6312883,988.84,189.1911
14878,1790261986.413,-0.1849096,-0.254254,1.498514,-0.03465555,-1.106533,-0.001099613,0,-0.0401798,-0.01308039,-0.001094196,-0.02909492,-0.001715634,-0.00226,-0.0002502301,1.780759,-0.01887428,-0.002896609,0,-0.02923369,-0.02203721,-0.009245364,-0.02391796,-0.009738392,1.966425,0.05314546,0,0.8424417,0.4299574,-0.00532529,-0.002462262,0.7867796,1.881371,0.8367809,1.918247,0.0001388907,7.59375e-05,16.97004,0.00107651,1.905852e-11,0.0009245579,1.306143e-05,0.0148996,0,0.05,0,7.59375e-05,-0.006436977,0.06365168,0.6044919,1,0,0.6666667,1,1,1,0,0,60,0,1.325908,1.567111,33979,0.6314021,999,195.3246
14879,1790261989.301,-0.1851633,-0.2538294,1.498514,-0.0332403,-1.070008,-0.002793226,0,-0.05205723,-0.01302454,-0.009647945,-0.03830686,-0.00172485,-0.009572502,-0.000319829,1.813259,-0.01831152,-0.0104582,0,-0.03421698,-0.04881638,-0.01115656,-0.01598444,-0.005721445,1.671032,0.06264387,0,0.8289199,0.3396388,-0.005313246,-0.002739724,0.7878487,1.808537,0.8263111,1.908026,0.0001360937,5.0625e-05,16.97013,0.001057007,1.808914e-12,0.0009080317,1.288115e-05,0.01174114,0.05,0.05,0,5.0625e-05,-0.006910802,0.05906399,0.6044434,0.5,1,0.8333334,0.75,1,1,0.5,1,60,0,1.302473,1.574554,34168,0.631346,999,191.8658
14880,1790261992.199,-0.1824335,-0.2471962,1.498514,-0.04146821,-1.471248,-0.002830836,-0.005,-0.03822827,-0.0128824,-0.01802638,-0.02655328,-0.001669535,0,-0.0001265457,1.808059,-0.01940268,0,0,-0.03834909,-0.03698529,-0.008922106,-0.06330624,-0.003546001,2.084465,0.1542038,0,0.8012131,0.4469171,-0.005460747,-0.002447648,0.7611668,1.861491,0.8557464,1.909795,0.0001384536,2.25e-05,16.96833,0.001056312,2.903771e-13,0.0009050545,1.280407e-05,0.01037576,0.1,0.05,0,2.25e-05,-0.00235101,0.06381928,0.5365778,1,1,1,1,1,0,1,1,60,0,1.300974,1.584842,34064,0.6313134,999,192.8272
14881,1790261995.016,-0.1803647,-0.2562338,1.498514,-0.0373776,-1.52493,-0.002329275,-0.02166667,-0.03686088,-0.01317214,-0.009552026,-0.02514331,-0.001657181,0,-3.866597e-05,1.798689,-0.01911067,0,0,-0.03941201,-0.0544247,-0.008231021,-0.03119154,-0.0003522358,1.877175,0.1015737,0,0.8136553,0.4505644,-0.005388307,-0.002418973,0.7676519,1.723774,0.829319,1.933991,0.000134694,3.375e-05,16.96694,0.001066557,1.854928e-12,0.0009194096,1.24538e-05,0.008113662,0,0.1,0,3.375e-05,-0.007920303,0.05748099,0.5253416,0.3333333,0,0.3333333,0,1,0,1,0,60,0,1.232666,1.572406,35045,0.6312349,999,188.807
14882,1790261997.893,-0.1920298,-0.2582492,1.498514,-0.03084679,-0.3520753,-0.0009996516,0,-0.07503736,-0.0123232,-0.002976665,-0.05981713,-0.001823503,-0.023155,-0.0005602604,1.82626,-0.01876908,-0.02373686,0,-0.03260682,-0.03427201,-0.01435037,-0.004572568,-1.494817e-05,0.6525394,0.006896121,0,0.8423025,0.2012821,-0.005336299,-0.003313933,0.7950579,1.768995,0.7649081,1.893144,0.0001341432,5.0625e-05,16.96468,0.001071244,3.448107e-11,0.0009243899,1.27108e-05,0.01088377,0,0.1,0,5.0625e-05,-0.008037429,0.05808881,0.5296809,0,1,1,0,1,1,0.5,1,60,0,1.242504,1.623146,34304,0.6311813,999,190.9783
14883,1790262000.739,-0.1771427,-0.2496237,1.498514,-0.039969,-1.495957,-0.003794287,-0.005,-0.03815159,-0.01275797,-0.02405755,-0.02691241,-0.001669776,0,-0.0001741046,1.777238,-0.0194715,0,0,-0.04189568,-0.08709329,-0.009750823,-0.07358768,-0.0303863,1.509882,0.1832946,0,0.7867458,0.4425875,-0.005478395,-0.002395472,0.7673604,1.757288,0.8190033,1.914183,0.000135399,5.0625e-05,16.96194,0.001087842,3.450744e-12,0.0009396589,1.278381e-05,0.009212025,0,0.05,0,5.0625e-05,-0.01066071,0.0616052,0.4716255,0.5,1,0.3333333,0,0.5,0,0,0,60,0,1.21038,1.617943,34756,0.6310017,999,193.8547
14884,1790262003.589,-0.1840249,-0.2458444,1.498514,-0.03025689,-1.494603,-0.001367906,0,-0.03258435,-0.01297165,0,-0.02299681,-0.001637999,0,-0.0001538701,1.790022,-0.01911631,0,0,-0.02901476,-0.03250947,-0.009337181,-0.02460783,-0.005471173,2.242854,0.05170852,0,0.8503208,0.4606694,-0.005435082,-0.002226843,0.7807311,1.884673,0.8255682,1.933383,0.0001323863,3.375e-05,16.95789,0.001072365,2.012714e-12,0.000926961,1.301807e-05,0.01371139,0.1,0.1,0,3.375e-05,-0.00710282,0.06661347,0.4673161,1,0,0.6666667,1,1,0,1,0,60,0,1.225381,1.613687,34625,0.6309323,999,193.1245
14885,1790262006.421,-0.1847004,-0.2556404,1.498514,-0.03576442,-1.043978,-0.002154502,-0.002142857,-0.04341955,-0.01334433,-0.0003456198,-0.03073644,-0.001711044,-0.002608572,-0.0001726794,1.787143,-0.01921516,-0.003120599,0,-0.03471281,-0.03087262,-0.01032037,-0.0315356,-0.0009950487,1.591685,0.1417771,0,0.8346184,0.4236341,-0.005342527,-0.00245516,0.775957,1.851783,0.8356372,1.921822,0.0001336514,3.375e-05,16.95879,0.001066911,6.007148e-11,0.0009204208,1.283869e-05,0.008078972,0,0.05,0,3.375e-05,-0.006309941,0.08519891,0.4593707,0.5,1,0.6,0.3333333,0,0.75,0,0,60,0,1.214937,1.606228,34845,0.6310257,991.63,189.8136
14886,1790262009.241,-0.1868638,-0.264561,1.498514,-0.02619604,-0.7106323,-0.000735546,0,-0.04821715,-0.0136661,0,-0.03712069,-0.001803024,-0.009380002,-0.0002533995,1.793597,-0.01680309,-0.009603424,0,-0.02744851,-0.03192493,-0.01056984,-0.003448294,-8.394507e-06,1.410838,0.005643236,0,0.8729008,0.3515236,-0.005253674,-0.002492185,0.7924528,1.83861,0.8589675,1.936595,0.0001365694,5.0625e-05,16.96212,0.001090082,8.627279e-12,0.0009405814,1.293067e-05,0.01163748,0,0.1,0,5.0625e-05,-0.00615486,0.08233315,0.4745031,0,1,1,0,0.5,1,0,0,60,0,1.217355,1.59147,34998,0.6311557,993.47,194.3083
14887,1790262012.096,-0.1857794,-0.2520226,1.498514,-0.04078128,-1.27213,-0.00362245,-0.005000001,-0.04866494,-0.01224179,-0.05750646,-0.0363197,-0.001701931,-0.005540001,-0.0003096844,1.815279,-0.01991776,-0.005639046,0,-0.03868098,-0.05702534,-0.01086617,-0.05682458,-0.01339785,1.474086,0.1599432,0,0.7887678,0.3774501,-0.005605667,-0.002906913,0.7617751,1.802745,0.8278691,1.908742,0.0001384011,5.0625e-05,16.96595,0.00111123,8.535816e-13,0.0009594548,1.337393e-05,0.01465792,0.05,0.1,0,5.0625e-05,-0.006680881,0.06433821,0.4795585,0.75,0.3333333,0.6666667,0.6666667,1,1,1,0,60,0,1.226094,1.616461,34582,0.631264,999,192.0968
14888,1790262014.934,-0.1837627,-0.2462069,1.498514,-0.03990998,-0.9962026,-0.002764485,-0.005,-0.04721828,-0.01273223,-0.05710609,-0.03406508,-0.001714229,-0.005713334,-0.0002238159,1.822955,-0.01841196,-0.006288154,0,-0.03492971,-0.0310304,-0.01139146,-0.03091442,-0.005481878,1.137513,0.1398557,0,0.8090436,0.372017,-0.005454205,-0.002856442,0.7864733,1.81162,0.857348,1.91431,0.0001356779,5.0625e-05,16.96836,0.001088355,1.515612e-12,0.000939385,1.32919e-05,0.00921181,0,0.05,0,5.0625e-05,-0.009735438,0.06075003,0.5201846,1,1,1,1,1,0,0,1,60,0,1.224684,1.601577,34782,0.6312912,999,191.0079
14889,1790262017.807,-0.193188,-0.2535059,1.498514,-0.03377416,-0.5929737,-0.001037844,-0.002,-0.06695437,-0.01269282,-0.00586729,-0.05132398,-0.001786484,-0.01592,-0.0005298753,1.804582,-0.01883776,-0.0184435,0,-0.03137679,-0.02780976,-0.01274226,-0.01250381,-0.002016529,0.7255592,0.04694957,0,0.8449883,0.2758784,-0.005432726,-0.003094761,0.8013935,1.775403,0.784427,1.894386,0.0001365019,5.0625e-05,16.96817,0.00107971,6.782473e-11,0.0009299146,1.329334e-05,0.01184385,0,0.05,0,5.0625e-05,-0.004872181,0.06059137,0.4165626,0.5,0,0.5,0.5,1,0.5,1,0,60,0,1.241256,1.620051,34356,0.6312708,999,191.6598
14890,1790262020.698,-0.1851794,-0.2526039,1.498514,-0.04019193,-1.462587,-0.005205914,-0.01,-0.04218977,-0.01306799,-0.01564161,-0.02876787,-0.001680624,0,-0.0001295241,1.770305,-0.02014755,0,0,-0.03663267,-0.05620469,-0.009551438,-0.0559802,-0.004268195,1.704812,0.2136182,0,0.7842323,0.4420464,-0.005460951,-0.002644902,0.7585594,1.816411,0.8445036,1.923873,0.0001356277,5.0625e-05,16.9677,0.001066274,5.244871e-11,0.0009173433,1.330306e-05,0.01307944,0.05,0.1,0,5.0625e-05,-0.008945616,0.05891912,0.3450923,0,0.6,0.3333333,0.5,0.6666667,0,0.5,0,60,0,1.25759,1.622174,34136,0.631218,999,190.0741
14891,1790262023.574,-0.1804972,-0.2575386,1.498514,-0.03933848,-1.455005,-0.007559652,-0.015,-0.04124132,-0.01249066,-0.004205458,-0.02871084,-0.001665428,0,-7.811123e-05,1.810172,-0.02122201,0,0,-0.03976251,-0.06977376,-0.009479536,-0.05329986,-0.006247414,1.635449,0.3344676,0,0.7745525,0.4394718,-0.005425586,-0.002723707,0.7643512,1.806711,0.8395898,1.913185,0.0001315967,5.0625e-05,16.9645,0.001034511,5.159453e-12,0.0008900934,1.282069e-05,0.01025349,0,0.05,0,5.0625e-05,-0.008101201,0.05546766,0.4067657,0.6666667,1,0.6666667,0,1,0,0,0,60,0,1.30323,1.561261,34318,0.6310257,999,192.9474
14892,1790262026.478,-0.187863,-0.2514431,1.498514,-0.03431726,-0.6786417,-0.003439745,0,-0.06930541,-0.01275976,-0.006692197,-0.05490024,-0.001757812,-0.01913,-0.000535858,1.848523,-0.01867512,-0.02224163,0,-0.03463639,-0.03220019,-0.01394191,-0.009222787,-0.001104277,1.029699,0.02104927,0,0.8131225,0.2199793,-0.005301816,-0.00324064,0.7813001,1.79985,0.8538823,1.875177,0.0001332572,5.0625e-05,16.95879,0.001040883,7.194784e-13,0.0008947405,1.288568e-05,0.01247937,0.05,0.1,0,5.0625e-05,-0.004806107,0.06766415,0.3931816,0.5,nan,1,1,1,0,0.5,0,60,0,1.306165,1.58531,33997,0.6308669,991.48,188.1577
14893,1790262029.400,-0.1815953,-0.2543665,1.498514,-0.03473895,-1.436561,-0.004192897,0,-0.0331986,-0.01335939,-0.008362217,-0.02329323,-0.001686064,0,-8.864774e-05,1.810984,-0.01891738,0,0,-0.03552765,-0.05752693,-0.00906278,-0.01840702,-0.001714763,1.883433,0.05973801,0,0.8111097,0.4496021,-0.005384095,-0.002466604,0.7703371,1.819839,0.8112056,1.929518,0.0001311334,5.0625e-05,16.95726,0.001053365,7.942812e-14,0.0009091772,1.305416e-05,0.01002532,0,0.05,0,5.0625e-05,-0.00595437,0.09584832,0.5708493,0,0.5,0.25,0,0.5,1,0,0,60,0,1.322732,1.586094,33795,0.6309558,994.08,194.2487
14894,1790262032.302,-0.1846133,-0.2501723,1.498514,-0.0408583,-1.486787,-0.005772546,0,-0.04037701,-0.01356698,-0.08382862,-0.02730585,-0.001648605,0,-6.23113e-05,1.808547,-0.02041525,0,0,-0.03703473,-0.05367184,-0.007870778,-0.03932133,-0.01299195,1.966518,0.1294092,0,0.7777364,0.4402643,-0.00541643,-0.002344748,0.7524139,1.867213,0.8824669,1.922496,0.0001336487,5.0625e-05,16.95857,0.001051881,1.256197e-14,0.0009053197,1.291248e-05,0.009457889,0,0.05,0,5.0625e-05,-0.007873347,0.05576801,0.5566821,1,1,0.5,0,1,0,0,0,60,0,1.310823,1.578702,34020,0.6308759,994.08,194.9896
14895,1790262035.178,-0.1834083,-0.252987,1.498514,-0.03237059,-1.026211,-0.002364396,-0.005,-0.05288235,-0.01334153,-0.01322998,-0.03969977,-0.001711961,-0.008880002,-0.0003240574,1.808872,-0.01771112,-0.0103441,0,-0.03792637,-0.0546089,-0.01091227,-0.01620471,-0.0006360192,1.148778,0.06736203,0,0.8284606,0.3384247,-0.005381608,-0.00277302,0.7839181,1.75173,0.8434461,1.912476,0.0001336203,3.375e-05,16.95517,0.001049491,1.182298e-13,0.0009031908,1.268034e-05,0.01131153,0.1,0.1,0,3.375e-05,-0.007004503,0.05440489,0.6094138,0.5,1,0.5,0,1,1,0.3333333,0,60,0,1.306005,1.556146,34346,0.6307793,999,191.8649
14896,1790262038.118,-0.1821348,-0.2553893,1.498514,-0.0375578,-1.417583,-0.002509786,0,-0.03527725,-0.01389934,-0.0007576728,-0.0237619,-0.001690243,0,-6.800207e-05,1.819272,-0.0189197,0,0,-0.02995391,-0.02973438,-0.008382982,-0.01511101,-0.001690546,2.464295,0.04752108,0,0.815493,0.4510882,-0.005270534,-0.002220528,0.7719423,1.909989,0.8737851,1.937114,0.0001327336,5.0625e-05,16.95482,0.001041168,6.46923e-12,0.0008954819,1.295266e-05,0.01026585,0,0.1,0,5.0625e-05,-0.007953749,0.08849332,0.6002661,0.5,0.5,0.5,1,1,1,0,0,60,0,1.35049,1.578544,33561,0.630883,991.79,192.0745
14897,1790262040.993,-0.1807064,-0.2432852,1.498514,-0.03694697,-1.500554,-0.003108774,-0.01,-0.04248732,-0.01238516,0,-0.02925849,-0.001651558,0,-0.0001890092,1.74192,-0.02022528,0,0,-0.04095491,-0.04175989,-0.01053195,-0.09732533,-0.007072813,1.644993,0.2248112,0,0.7948694,0.4453351,-0.005606634,-0.002993275,0.7830793,1.798625,0.851916,1.916598,0.0001343704,5.0625e-05,16.95984,0.001064421,2.463756e-12,0.0009172063,1.284464e-05,0.01321301,0.05,0.1,0,5.0625e-05,-0.008986778,0.05979459,0.5948467,0,nan,0,0,0,0,0.3333333,0.5,60,0,1.293117,1.569847,34336,0.6310018,999,196.2429
14898,1790262043.873,-0.1881927,-0.2531677,1.498514,-0.03538567,-0.9239,-0.00212369,0,-0.047124,-0.01315243,-0.0003250476,-0.03405435,-0.001734662,-0.006200002,-0.0002967695,1.828156,-0.01882734,-0.007087365,0,-0.03062852,-0.02941556,-0.009750801,-0.009394458,-0.00908451,1.707274,0.01564447,0,0.824613,0.3771169,-0.005207099,-0.002599084,0.7805955,1.850343,0.8308719,1.916056,0.0001326933,5.0625e-05,16.96079,0.001036443,1.655653e-11,0.0008910355,1.271407e-05,0.01389564,0.05,0.1,0,5.0625e-05,-0.006564836,0.05977086,0.5541005,0.6666667,1,1,1,1,0.5,0.3333333,0,60,0,1.281362,1.585259,34292,0.6309451,996.68,191.9281
14899,1790262046.740,-0.1874822,-0.2537603,1.498514,-0.03644098,-0.9219557,-0.002606315,-0.006875,-0.05640315,-0.012792,-0.005937315,-0.04312497,-0.001734821,-0.0114175,-0.0004449476,1.822928,-0.01926678,-0.01228444,0,-0.03663056,-0.05013616,-0.01217402,-0.02753158,-0.01182937,1.284147,0.08211856,0,0.8124651,0.321171,-0.005435547,-0.002880857,0.7737998,1.785232,0.8014115,1.899635,0.000134466,5.0625e-05,16.95815,0.001040516,4.115714e-12,0.0008930649,1.298504e-05,0.009698657,0,0.05,0,5.0625e-05,-0.007964979,0.05078443,0.6164944,1,1,0.8000001,0.8000001,1,1,1,0,60,0,1.288025,1.5664,34439,0.6307567,999,192.6562
14900,1790262049.596,-0.1845426,-0.255265,1.498514,-0.0402426,-1.391899,-0.004600185,-0.01642857,-0.03850636,-0.01327662,-0.05419715,-0.02630615,-0.001675251,0,-5.827344e-05,1.816393,-0.01989385,0,0,-0.03716803,-0.0535604,-0.009139872,-0.04405631,-0.007716334,2.107632,0.1933277,0,0.7850283,0.4421581,-0.005392259,-0.002558171,0.7568673,1.873805,0.8535294,1.916683,0.0001331521,5.0625e-05,16.95266,0.00103246,6.547099e-11,0.0008860805,1.322771e-05,0.01018301,0,0.05,0,5.0625e-05,-0.008412937,0.05505136,0.5719227,1,1,0.7142857,1,1,0,1,0,60,0,1.273109,1.570387,34571,0.6306015,999,192.7937
