step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
978,0.01702,0.00558,0.00672,0.00472,0.32353,0.0000,0.0000,0.5100
979,0.01917,0.00576,0.00802,0.00539,0.32314,0.0000,0.0000,0.4412
980,0.01932,0.00634,0.00495,0.00803,0.32228,0.0000,0.0000,0.4737
981,0.01958,0.00735,0.00072,0.01152,0.32122,0.0000,0.0000,0.5204
982,0.02587,0.00847,0.00248,0.01491,0.32005,0.0000,0.0000,0.6002
983,0.03057,0.00873,0.00531,0.01654,0.31882,0.0000,0.0000,0.7456
984,0.02920,0.00692,0.00748,0.01480,0.31754,0.0000,0.0000,0.9429
985,0.02339,0.00577,0.00734,0.01028,0.31619,0.0000,0.0000,1.0421
986,0.00894,0.00032,0.00635,0.00226,0.31468,0.0000,0.0000,0.9666
987,0.01504,0.00587,0.00332,0.00585,0.31296,0.0000,0.0000,0.8292
988,0.02234,0.00989,0.00072,0.01172,0.31152,0.0000,0.0000,0.7115
989,0.03173,0.01537,0.00133,0.01503,0.31145,0.0000,0.0000,0.6647
990,0.03372,0.01703,0.00328,0.01340,0.31288,0.0000,0.0000,0.5657
991,0.02559,0.01285,0.00447,0.00828,0.31562,0.0000,0.0000,0.4997
992,0.01309,0.00683,0.00444,0.00182,0.31938,0.0000,0.0000,0.4775
993,0.01501,0.00593,0.00546,0.00362,0.32236,0.0000,0.0000,0.4648
994,0.01860,0.00620,0.00430,0.00810,0.32418,0.0000,0.0000,0.5309
995,0.02253,0.00854,0.00299,0.01101,0.32504,0.0000,0.0000,0.5696
996,0.02759,0.01247,0.00258,0.01255,0.32534,0.0000,0.0000,0.5565
997,0.02977,0.01411,0.00216,0.01349,0.32540,0.0000,0.0000,0.4830
998,0.02790,0.01175,0.00071,0.01544,0.32539,0.0000,0.0000,0.4284
999,0.02365,0.00281,0.00057,0.02027,0.32449,0.0000,0.0000,0.3624
1000,0.03799,0.00964,0.00662,0.02173,0.35000,0.0000,0.0000,0.3885
1001,0.27583,0.05353,0.14075,0.08155,0.35246,0.0000,0.0000,0.6228
1002,0.25392,0.04939,0.12271,0.08182,0.35352,0.0000,0.0000,0.2820
1003,0.22178,0.04122,0.10256,0.07801,0.35451,0.0000,0.0000,0.3108
1004,0.19364,0.03574,0.08916,0.06874,0.35477,0.0000,0.0000,0.3064
1005,0.17199,0.03533,0.07564,0.06101,0.35374,0.0000,0.0000,0.4843
1006,0.16165,0.03048,0.06922,0.06194,0.35139,0.0000,0.0000,0.4677
1007,0.15578,0.02271,0.07256,0.06051,0.34777,0.0000,0.0000,0.3932
1008,0.14952,0.01660,0.07583,0.05709,0.34264,0.0000,0.0000,0.3488
1009,0.13725,0.00841,0.07634,0.05250,0.33678,0.0000,0.0000,0.2845
1010,0.12795,0.00235,0.07526,0.05034,0.33108,0.0000,0.0000,0.2028
1011,0.12699,0.00092,0.07584,0.05023,0.32586,0.0000,0.0000,0.1394
1012,0.12767,0.00371,0.07410,0.04986,0.32235,0.0000,0.0000,0.0972
1013,0.12580,0.00630,0.07334,0.04616,0.32044,0.0000,0.0000,0.1097
1014,0.11424,0.00626,0.07287,0.03511,0.31981,0.0000,0.0000,0.1457
1015,0.10865,0.00949,0.07297,0.02620,0.32024,0.0000,0.0000,0.1302
1016,0.10442,0.01371,0.07370,0.01700,0.32140,0.0000,0.0000,0.0819
1017,0.10284,0.01753,0.07571,0.00960,0.32309,0.0000,0.0000,0.0761
1018,0.10360,0.02193,0.07810,0.00356,0.32440,0.0000,0.0000,0.1106
1019,0.10869,0.02582,0.08160,0.00127,0.32403,0.0000,0.0000,0.1419
1020,0.11342,0.02877,0.08406,0.00059,0.32191,0.0000,0.0000,0.0806
1021,0.12130,0.03030,0.08478,0.00622,0.31851,0.0000,0.0000,0.1057
1022,0.11748,0.02586,0.08023,0.01140,0.31455,0.0000,0.0000,0.1987
1023,0.10833,0.02027,0.07365,0.01441,0.31057,0.0000,0.0000,0.1793
1024,0.10302,0.01786,0.06765,0.01751,0.30678,0.0000,0.0000,0.1467
1025,0.09960,0.01741,0.06268,0.01951,0.30318,0.0000,0.0000,0.1152
1026,0.09921,0.01981,0.05865,0.02074,0.29976,0.0000,0.0000,0.1500
1027,0.09775,0.02142,0.05536,0.02097,0.29649,0.0000,0.0000,0.2310
1028,0.09406,0.02006,0.05257,0.02143,0.29347,0.0000,0.0000,0.2493
1029,0.08939,0.01743,0.05036,0.02160,0.29102,0.0000,0.0000,0.3635
1030,0.08483,0.01637,0.04864,0.01983,0.28982,0.0000,0.0000,0.4944
1031,0.08486,0.02112,0.04857,0.01518,0.29027,0.0000,0.0000,0.7217
1032,0.07951,0.02294,0.04740,0.00917,0.29263,0.0000,0.0000,0.9846
1033,0.06457,0.02043,0.04259,0.00156,0.29657,0.0000,0.0000,1.0501
1034,0.05448,0.01618,0.03826,0.00003,0.30068,0.0000,0.0000,0.8506
1035,0.05256,0.01325,0.03484,0.00448,0.30359,0.0000,0.0000,0.7163
1036,0.04115,0.01280,0.02771,0.00064,0.30522,0.0000,0.0000,0.9238
1037,0.03699,0.01056,0.02161,0.00482,0.30602,0.0000,0.0000,1.1643
1038,0.03959,0.01193,0.01940,0.00826,0.30630,0.0000,0.0000,1.6438
1039,0.04123,0.01225,0.01748,0.01150,0.30643,0.0000,0.0000,2.0663
1040,0.04489,0.01405,0.01579,0.01504,0.30653,0.0000,0.0000,2.4148
1041,0.04474,0.01433,0.01443,0.01597,0.30648,0.0000,0.0000,3.0416
1042,0.04264,0.01608,0.01233,0.01424,0.30613,0.0000,0.0000,3.6173
1043,0.03708,0.01572,0.00966,0.01170,0.30510,0.0000,0.0000,4.0109
1044,0.03339,0.01483,0.00782,0.01075,0.30327,0.0000,0.0000,4.2123
1045,0.03312,0.01495,0.00760,0.01057,0.30091,0.0000,0.0000,4.3565
1046,0.02848,0.01291,0.00618,0.00939,0.29866,0.0000,0.0000,4.5160
1047,0.01344,0.00667,0.00505,0.00172,0.29667,0.0000,0.0000,4.5439
1048,0.01881,0.00434,0.00788,0.00660,0.29624,0.0000,0.0000,4.1058
1049,0.03117,0.00721,0.01109,0.01286,0.29737,0.0000,0.0000,3.4213
1050,0.03255,0.00656,0.00991,0.01608,0.29969,0.0000,0.0000,3.0692
1051,0.03351,0.00533,0.01015,0.01803,0.30147,0.0000,0.0000,3.1199
1052,0.03090,0.00328,0.00965,0.01796,0.30220,0.0000,0.0000,3.2619
1053,0.02888,0.00186,0.00922,0.01781,0.30216,0.0000,0.0000,3.2566
1054,0.02861,0.00130,0.00785,0.01946,0.30178,0.0000,0.0000,3.1815
1055,0.02264,0.00465,0.00289,0.01510,0.30133,0.0000,0.0000,3.1046
1056,0.02016,0.00546,0.00057,0.01413,0.30080,0.0000,0.0000,3.3236
1057,0.02186,0.00599,0.00236,0.01351,0.30013,0.0000,0.0000,3.4248
1058,0.02297,0.00650,0.00341,0.01307,0.29913,0.0000,0.0000,3.3760
1059,0.02467,0.00722,0.00664,0.01080,0.29757,0.0000,0.0000,3.2596
1060,0.02513,0.00674,0.01321,0.00519,0.29526,0.0000,0.0000,3.4098
1061,0.02717,0.00857,0.01802,0.00058,0.29234,0.0000,0.0000,3.7072
1062,0.03464,0.00823,0.02112,0.00529,0.28978,0.0000,0.0000,3.7995
1063,0.04305,0.00216,0.02750,0.01339,0.28847,0.0000,0.0000,3.7751
1064,0.04438,0.00137,0.02626,0.01675,0.28875,0.0000,0.0000,3.9861
1065,0.03998,0.00523,0.01997,0.01478,0.29044,0.0000,0.0000,3.9226
1066,0.02750,0.00538,0.01262,0.00949,0.29318,0.0000,0.0000,3.7782
1067,0.01038,0.00051,0.00607,0.00380,0.29528,0.0000,0.0000,3.4652
1068,0.01465,0.00557,0.00479,0.00429,0.29627,0.0000,0.0000,3.2726
1069,0.02457,0.00971,0.00714,0.00772,0.29633,0.0000,0.0000,3.0941
1070,0.03060,0.01179,0.00917,0.00964,0.29575,0.0000,0.0000,2.8245
1071,0.02933,0.01097,0.00994,0.00842,0.29482,0.0000,0.0000,2.7039
1072,0.02451,0.00900,0.01014,0.00536,0.29369,0.0000,0.0000,2.4380
1073,0.01290,0.00475,0.00692,0.00123,0.29241,0.0000,0.0000,2.1325
1074,0.00876,0.00221,0.00042,0.00613,0.29111,0.0000,0.0000,1.6053
1075,0.01324,0.00331,0.00161,0.00832,0.28985,0.0000,0.0000,1.3026
1076,0.01413,0.00358,0.00185,0.00869,0.28839,0.0000,0.0000,1.1096
1077,0.00790,0.00328,0.00021,0.00441,0.28657,0.0000,0.0000,1.0762
1078,0.00712,0.00007,0.00519,0.00187,0.28492,0.0000,0.0000,1.0233
1079,0.02283,0.00324,0.01086,0.00873,0.28418,0.0000,0.0000,0.8816
1080,0.03307,0.00743,0.01136,0.01428,0.28482,0.0000,0.0000,0.9290
1081,0.03638,0.00905,0.01033,0.01700,0.28656,0.0000,0.0000,0.8038
1082,0.03669,0.01036,0.00873,0.01761,0.28934,0.0000,0.0000,0.7511
1083,0.02975,0.01011,0.00336,0.01627,0.29162,0.0000,0.0000,0.7908
1084,0.02373,0.00677,0.00175,0.01521,0.29271,0.0000,0.0000,0.8038
1085,0.02305,0.00278,0.00599,0.01428,0.29278,0.0000,0.0000,0.5583
1086,0.02331,0.00109,0.00847,0.01375,0.29229,0.0000,0.0000,0.3997
1087,0.02215,0.00035,0.00861,0.01318,0.29154,0.0000,0.0000,0.2761
1088,0.01959,0.00109,0.00687,0.01163,0.29058,0.0000,0.0000,0.2293
1089,0.01865,0.00323,0.00513,0.01029,0.28945,0.0000,0.0000,0.1758
1090,0.01510,0.00333,0.00279,0.00898,0.28819,0.0000,0.0000,0.1502
1091,0.01189,0.00359,0.00011,0.00818,0.28681,0.0000,0.0000,0.1427
1092,0.01475,0.00385,0.00271,0.00818,0.28524,0.0000,0.0000,0.1017
1093,0.01796,0.00458,0.00510,0.00828,0.28354,0.0000,0.0000,0.1393
1094,0.01789,0.00247,0.00628,0.00914,0.28216,0.0000,0.0000,0.1937
1095,0.01653,0.00010,0.00631,0.01012,0.28190,0.0000,0.0000,0.2719
1096,0.01618,0.00302,0.00306,0.01010,0.28338,0.0000,0.0000,0.3512
1097,0.01455,0.00543,0.00098,0.00814,0.28646,0.0000,0.0000,0.3052
1098,0.01337,0.00552,0.00348,0.00437,0.29090,0.0000,0.0000,0.2424
1099,0.01434,0.00831,0.00535,0.00068,0.29496,0.0000,0.0000,0.1933
1100,0.01205,0.00980,0.00214,0.00011,0.29792,0.0000,0.0000,0.1316
1101,0.00982,0.00877,0.00059,0.00046,0.29984,0.0000,0.0000,0.0773
1102,0.01154,0.00939,0.00010,0.00204,0.30100,0.0000,0.0000,0.0904
1103,0.01211,0.00896,0.00006,0.00309,0.30167,0.0000,0.0000,0.1290
1104,0.01386,0.00881,0.00077,0.00429,0.30194,0.0000,0.0000,0.1661
1105,0.01298,0.00653,0.00077,0.00568,0.30185,0.0000,0.0000,0.1665
1106,0.01332,0.00441,0.00165,0.00725,0.30150,0.0000,0.0000,0.1538
1107,0.01522,0.00402,0.00159,0.00961,0.30091,0.0000,0.0000,0.1730
1108,0.01905,0.00572,0.00270,0.01064,0.30000,0.0000,0.0000,0.1968
1109,0.02101,0.00714,0.00380,0.01008,0.29868,0.0000,0.0000,0.1772
1110,0.02156,0.00569,0.00790,0.00797,0.29750,0.0000,0.0000,0.1179
1111,0.02206,0.00572,0.01285,0.00350,0.29712,0.0000,0.0000,0.1414
1112,0.01950,0.00492,0.01355,0.00102,0.29810,0.0000,0.0000,0.1880
1113,0.01694,0.00290,0.01147,0.00256,0.30026,0.0000,0.0000,0.1813
1114,0.01260,0.00097,0.00997,0.00165,0.30346,0.0000,0.0000,0.1830
1115,0.00840,0.00321,0.00457,0.00063,0.30600,0.0000,0.0000,0.2375
1116,0.00937,0.00727,0.00079,0.00131,0.30724,0.0000,0.0000,0.2259
1117,0.01728,0.01127,0.00452,0.00148,0.30737,0.0000,0.0000,0.1739
1118,0.01680,0.01177,0.00393,0.00110,0.30682,0.0000,0.0000,0.1287
1119,0.01130,0.01000,0.00098,0.00032,0.30597,0.0000,0.0000,0.1069
1120,0.01240,0.00462,0.00612,0.00166,0.30494,0.0000,0.0000,0.1009
1121,0.01633,0.00124,0.01064,0.00446,0.30377,0.0000,0.0000,0.0801
1122,0.02078,0.00242,0.01261,0.00575,0.30248,0.0000,0.0000,0.0564
1123,0.02224,0.00282,0.01350,0.00591,0.30098,0.0000,0.0000,0.0653
1124,0.01879,0.00084,0.01350,0.00444,0.29910,0.0000,0.0000,0.0984
1125,0.01689,0.00201,0.01280,0.00209,0.29684,0.0000,0.0000,0.1267
1126,0.02251,0.00628,0.01376,0.00247,0.29475,0.0000,0.0000,0.1124
1127,0.03707,0.01134,0.01745,0.00828,0.29377,0.0000,0.0000,0.1590
1128,0.04116,0.01197,0.01726,0.01193,0.29457,0.0000,0.0000,0.1444
1129,0.03508,0.00902,0.01474,0.01132,0.29711,0.0000,0.0000,0.1033
1130,0.02531,0.00606,0.01173,0.00752,0.30116,0.0000,0.0000,0.0574
1131,0.01916,0.00755,0.00824,0.00337,0.30494,0.0000,0.0000,0.0969
1132,0.01617,0.00774,0.00784,0.00059,0.30769,0.0000,0.0000,0.0407
1133,0.02197,0.00871,0.01165,0.00161,0.30938,0.0000,0.0000,0.0358
1134,0.02726,0.00938,0.01600,0.00188,0.31023,0.0000,0.0000,0.0412
1135,0.03102,0.00867,0.01919,0.00316,0.31053,0.0000,0.0000,0.0639
1136,0.03185,0.00655,0.01937,0.00593,0.31046,0.0000,0.0000,0.0755
1137,0.03102,0.00455,0.01754,0.00892,0.31007,0.0000,0.0000,0.0948
1138,0.03093,0.00550,0.01492,0.01051,0.30934,0.0000,0.0000,0.1355
1139,0.03172,0.00660,0.01488,0.01024,0.30819,0.0000,0.0000,0.1603
1140,0.03044,0.00746,0.01384,0.00914,0.30658,0.0000,0.0000,0.1795
1141,0.02869,0.00728,0.01348,0.00793,0.30469,0.0000,0.0000,0.1668
1142,0.02879,0.00697,0.01393,0.00790,0.30319,0.0000,0.0000,0.1279
1143,0.02747,0.00570,0.01503,0.00674,0.30277,0.0000,0.0000,0.1281
1144,0.01888,0.00188,0.01268,0.00432,0.30362,0.0000,0.0000,0.0941
1145,0.01278,0.00093,0.00886,0.00299,0.30556,0.0000,0.0000,0.1077
1146,0.01214,0.00306,0.00613,0.00295,0.30848,0.0000,0.0000,0.1010
1147,0.00908,0.00275,0.00529,0.00104,0.31061,0.0000,0.0000,0.0907
1148,0.01247,0.00715,0.00403,0.00129,0.31143,0.0000,0.0000,0.0299
1149,0.01672,0.01024,0.00341,0.00307,0.31133,0.0000,0.0000,0.0517
1150,0.01680,0.00918,0.00492,0.00271,0.31072,0.0000,0.0000,0.0709
1151,0.01236,0.00480,0.00713,0.00043,0.30986,0.0000,0.0000,0.0976
1152,0.01072,0.00025,0.00756,0.00291,0.30885,0.0000,0.0000,0.0945
1153,0.01438,0.00168,0.00808,0.00462,0.30772,0.0000,0.0000,0.0693
1154,0.01581,0.00132,0.00929,0.00520,0.30640,0.0000,0.0000,0.0572
1155,0.01606,0.00066,0.01037,0.00502,0.30484,0.0000,0.0000,0.0462
1156,0.01592,0.00047,0.01166,0.00380,0.30292,0.0000,0.0000,0.0180
1157,0.01775,0.00350,0.01333,0.00092,0.30071,0.0000,0.0000,0.0152
1158,0.02596,0.00678,0.01619,0.00299,0.29872,0.0000,0.0000,0.0367
1159,0.02863,0.00989,0.01574,0.00300,0.29799,0.0000,0.0000,0.0621
1160,0.02423,0.01169,0.01170,0.00084,0.29895,0.0000,0.0000,0.0922
1161,0.02048,0.00958,0.00644,0.00445,0.30137,0.0000,0.0000,0.0949
1162,0.01365,0.00147,0.00142,0.01076,0.30504,0.0000,0.0000,0.0859
1163,0.01921,0.00183,0.00153,0.01586,0.30816,0.0000,0.0000,0.1240
1164,0.02778,0.00599,0.00119,0.02061,0.31021,0.0000,0.0000,0.0549
1165,0.03092,0.00475,0.00217,0.02400,0.31137,0.0000,0.0000,0.0460
1166,0.03491,0.00303,0.00497,0.02692,0.31194,0.0000,0.0000,0.0723
1167,0.03863,0.00437,0.00449,0.02976,0.31215,0.0000,0.0000,0.0876
1168,0.04649,0.00813,0.00635,0.03201,0.31206,0.0000,0.0000,0.0900
1169,0.05280,0.01193,0.00727,0.03360,0.31148,0.0000,0.0000,0.0961
1170,0.05257,0.01143,0.00782,0.03332,0.31014,0.0000,0.0000,0.1167
1171,0.04608,0.01018,0.00526,0.03065,0.30789,0.0000,0.0000,0.1418
1172,0.03719,0.01001,0.00069,0.02648,0.30477,0.0000,0.0000,0.1702
1173,0.03878,0.01362,0.00368,0.02148,0.30103,0.0000,0.0000,0.1738
1174,0.03295,0.01620,0.00103,0.01572,0.29710,0.0000,0.0000,0.1841
1175,0.03354,0.02001,0.00398,0.00954,0.29428,0.0000,0.0000,0.2432
1176,0.03037,0.01997,0.00631,0.00409,0.29307,0.0000,0.0000,0.3395
1177,0.02506,0.01956,0.00499,0.00052,0.29325,0.0000,0.0000,0.4160
1178,0.02632,0.02312,0.00264,0.00056,0.29474,0.0000,0.0000,0.5215
1179,0.02649,0.02116,0.00423,0.00111,0.29589,0.0000,0.0000,0.7085
1180,0.03128,0.01786,0.01164,0.00178,0.29626,0.0000,0.0000,0.8424
1181,0.03093,0.01801,0.01214,0.00077,0.29612,0.0000,0.0000,0.8688
1182,0.03222,0.02222,0.00814,0.00187,0.29579,0.0000,0.0000,1.0247
1183,0.03629,0.02612,0.00485,0.00533,0.29545,0.0000,0.0000,1.1088
1184,0.03850,0.02688,0.00302,0.00860,0.29509,0.0000,0.0000,1.2718
1185,0.03945,0.02653,0.00179,0.01113,0.29467,0.0000,0.0000,1.3755
1186,0.04217,0.02755,0.00161,0.01301,0.29400,0.0000,0.0000,1.4825
1187,0.04187,0.02662,0.00267,0.01258,0.29276,0.0000,0.0000,1.6604
1188,0.03873,0.02487,0.00258,0.01127,0.29091,0.0000,0.0000,1.7721
1189,0.03633,0.02680,0.00023,0.00930,0.28861,0.0000,0.0000,1.9445
1190,0.04639,0.03308,0.00567,0.00764,0.28657,0.0000,0.0000,2.1531
1191,0.05140,0.03243,0.01241,0.00656,0.28553,0.0000,0.0000,2.5082
1192,0.04783,0.02909,0.01666,0.00209,0.28611,0.0000,0.0000,2.6130
1193,0.04814,0.02901,0.01670,0.00242,0.28821,0.0000,0.0000,2.8453
1194,0.04597,0.02792,0.01253,0.00552,0.29157,0.0000,0.0000,3.1467
1195,0.04205,0.02853,0.00422,0.00930,0.29454,0.0000,0.0000,3.1767
1196,0.03569,0.02375,0.00195,0.00999,0.29680,0.0000,0.0000,3.1420
1197,0.03141,0.01871,0.00376,0.00893,0.29849,0.0000,0.0000,2.8254
1198,0.02815,0.01741,0.00240,0.00834,0.29987,0.0000,0.0000,2.4898
1199,0.02281,0.01645,0.00163,0.00473,0.30083,0.0000,0.0000,2.3502
1200,0.02437,0.02015,0.00223,0.00199,0.30142,0.0000,0.0000,2.2340
1201,0.02507,0.02148,0.00270,0.00090,0.30162,0.0000,0.0000,2.2161
1202,0.02878,0.02093,0.00443,0.00342,0.30146,0.0000,0.0000,2.3944
1203,0.03167,0.02109,0.00593,0.00465,0.30082,0.0000,0.0000,2.5336
1204,0.02912,0.02011,0.00461,0.00440,0.29948,0.0000,0.0000,2.4702
1205,0.02193,0.01774,0.00202,0.00216,0.29749,0.0000,0.0000,2.4473
1206,0.01733,0.01185,0.00382,0.00166,0.29553,0.0000,0.0000,2.4881
1207,0.02432,0.01049,0.00778,0.00604,0.29455,0.0000,0.0000,2.1411
1208,0.02664,0.00698,0.01212,0.00754,0.29513,0.0000,0.0000,2.0819
1209,0.02888,0.00634,0.01441,0.00813,0.29709,0.0000,0.0000,2.0031
1210,0.03722,0.01088,0.01729,0.00905,0.30016,0.0000,0.0000,2.0594
1211,0.02943,0.01010,0.01235,0.00698,0.30251,0.0000,0.0000,2.1568
1212,0.02950,0.01291,0.00860,0.00798,0.30383,0.0000,0.0000,2.1080
1213,0.02774,0.01100,0.00910,0.00763,0.30432,0.0000,0.0000,2.0471
1214,0.02925,0.01020,0.01147,0.00758,0.30436,0.0000,0.0000,1.8360
1215,0.03116,0.00923,0.01478,0.00715,0.30413,0.0000,0.0000,1.8803
1216,0.03362,0.00959,0.01729,0.00674,0.30365,0.0000,0.0000,1.9799
1217,0.03198,0.01270,0.01384,0.00544,0.30285,0.0000,0.0000,2.0689
1218,0.02501,0.01306,0.00903,0.00292,0.30148,0.0000,0.0000,1.9298
1219,0.01882,0.00986,0.00847,0.00049,0.29938,0.0000,0.0000,1.8412
1220,0.02491,0.01241,0.01147,0.00103,0.29660,0.0000,0.0000,1.8861
1221,0.02918,0.01157,0.01494,0.00267,0.29347,0.0000,0.0000,2.0870
1222,0.03651,0.01238,0.01812,0.00601,0.29108,0.0000,0.0000,2.2602
1223,0.02915,0.00504,0.01940,0.00470,0.29007,0.0000,0.0000,2.3330
1224,0.02538,0.00043,0.01928,0.00567,0.29108,0.0000,0.0000,2.2419
1225,0.02609,0.00110,0.01902,0.00597,0.29398,0.0000,0.0000,2.2174
1226,0.02796,0.00072,0.02158,0.00566,0.29825,0.0000,0.0000,2.1285
1227,0.03117,0.00523,0.02071,0.00523,0.30215,0.0000,0.0000,2.0990
1228,0.03444,0.01209,0.01934,0.00300,0.30511,0.0000,0.0000,1.9052
1229,0.03736,0.01765,0.01825,0.00146,0.30689,0.0000,0.0000,1.6026
1230,0.04751,0.02440,0.01841,0.00471,0.30763,0.0000,0.0000,1.1786
1231,0.05820,0.02620,0.02254,0.00946,0.30751,0.0000,0.0000,0.8286
1232,0.06521,0.02774,0.02442,0.01305,0.30660,0.0000,0.0000,0.7466
1233,0.06770,0.03109,0.02247,0.01415,0.30501,0.0000,0.0000,0.8457
1234,0.06380,0.03185,0.01881,0.01314,0.30289,0.0000,0.0000,0.9626
1235,0.05801,0.03144,0.01437,0.01220,0.30027,0.0000,0.0000,0.8155
1236,0.04827,0.02750,0.00967,0.01110,0.29718,0.0000,0.0000,0.6144
1237,0.03840,0.02179,0.00772,0.00889,0.29377,0.0000,0.0000,0.4104
1238,0.02626,0.01573,0.00734,0.00320,0.29071,0.0000,0.0000,0.3530
1239,0.02375,0.01151,0.00985,0.00240,0.28901,0.0000,0.0000,0.2536
1240,0.02337,0.00630,0.00934,0.00773,0.28914,0.0000,0.0000,0.2066
1241,0.01683,0.00005,0.00566,0.01111,0.29060,0.0000,0.0000,0.2152
1242,0.01698,0.00008,0.00217,0.01473,0.29330,0.0000,0.0000,0.2110
1243,0.01710,0.00203,0.00229,0.01277,0.29545,0.0000,0.0000,0.2252
1244,0.02377,0.00805,0.00285,0.01287,0.29668,0.0000,0.0000,0.1773
1245,0.02650,0.01126,0.00359,0.01166,0.29720,0.0000,0.0000,0.1409
1246,0.02852,0.01388,0.00387,0.01076,0.29721,0.0000,0.0000,0.1156
1247,0.02720,0.01684,0.00052,0.00984,0.29689,0.0000,0.0000,0.0966
1248,0.03471,0.02145,0.00423,0.00903,0.29627,0.0000,0.0000,0.1101
1249,0.04017,0.02585,0.00698,0.00734,0.29536,0.0000,0.0000,0.1178
1250,0.04014,0.02941,0.00645,0.00429,0.29403,0.0000,0.0000,0.1434
1251,0.04244,0.03251,0.00735,0.00258,0.29193,0.0000,0.0000,0.1633
1252,0.04721,0.03691,0.00776,0.00255,0.28917,0.0000,0.0000,0.2142
1253,0.05115,0.04062,0.00632,0.00422,0.28611,0.0000,0.0000,0.2727
1254,0.05132,0.04164,0.00363,0.00605,0.28377,0.0000,0.0000,0.3440
1255,0.04617,0.03481,0.00557,0.00579,0.28294,0.0000,0.0000,0.4186
1256,0.03005,0.02074,0.00748,0.00184,0.28383,0.0000,0.0000,0.4813
1257,0.02068,0.01441,0.00550,0.00077,0.28640,0.0000,0.0000,0.4477
1258,0.01813,0.01182,0.00631,0.00000,0.29014,0.0000,0.0000,0.4208
1259,0.02303,0.01620,0.00626,0.00057,0.29330,0.0000,0.0000,0.3900
1260,0.02983,0.02312,0.00607,0.00065,0.29550,0.0000,0.0000,0.4290
1261,0.03460,0.02775,0.00464,0.00221,0.29684,0.0000,0.0000,0.4654
1262,0.04107,0.03024,0.00392,0.00691,0.29765,0.0000,0.0000,0.5292
1263,0.04766,0.03483,0.00223,0.01061,0.29813,0.0000,0.0000,0.6257
1264,0.05205,0.03501,0.00239,0.01465,0.29820,0.0000,0.0000,0.8122
1265,0.05332,0.03273,0.00488,0.01572,0.29790,0.0000,0.0000,0.9786
1266,0.05008,0.02717,0.00479,0.01812,0.29704,0.0000,0.0000,0.9845
1267,0.04383,0.02042,0.00347,0.01994,0.29565,0.0000,0.0000,0.9385
1268,0.03908,0.01680,0.00190,0.02037,0.29358,0.0000,0.0000,0.8548
1269,0.03935,0.01600,0.00358,0.01976,0.29097,0.0000,0.0000,0.7601
1270,0.03881,0.01807,0.00356,0.01718,0.28843,0.0000,0.0000,0.7063
1271,0.04005,0.02262,0.00312,0.01432,0.28681,0.0000,0.0000,0.7746
1272,0.04208,0.02737,0.00150,0.01321,0.28663,0.0000,0.0000,0.8166
1273,0.03938,0.02567,0.00049,0.01322,0.28769,0.0000,0.0000,0.9441
1274,0.04031,0.02486,0.00329,0.01216,0.29003,0.0000,0.0000,1.0901
1275,0.03600,0.02297,0.00080,0.01223,0.29179,0.0000,0.0000,1.1527
1276,0.03465,0.02344,0.00165,0.00957,0.29263,0.0000,0.0000,1.1224
1277,0.03126,0.02184,0.00046,0.00897,0.29291,0.0000,0.0000,1.0635
1278,0.03560,0.02081,0.00514,0.00965,0.29285,0.0000,0.0000,0.9090
1279,0.04287,0.02361,0.01186,0.00739,0.29272,0.0000,0.0000,0.8243
1280,0.04491,0.02403,0.01380,0.00709,0.29248,0.0000,0.0000,0.7460
1281,0.04229,0.02501,0.01031,0.00697,0.29219,0.0000,0.0000,0.6159
1282,0.03850,0.02314,0.00646,0.00889,0.29173,0.0000,0.0000,0.4881
1283,0.03601,0.02143,0.00445,0.01013,0.29098,0.0000,0.0000,0.3954
1284,0.03691,0.02202,0.00488,0.01001,0.28980,0.0000,0.0000,0.3584
1285,0.03931,0.02249,0.00640,0.01042,0.28815,0.0000,0.0000,0.3329
1286,0.03882,0.02531,0.00547,0.00805,0.28657,0.0000,0.0000,0.3432
1287,0.03943,0.02237,0.00843,0.00863,0.28591,0.0000,0.0000,0.4692
1288,0.03383,0.01733,0.00730,0.00920,0.28679,0.0000,0.0000,0.5521
1289,0.02898,0.01266,0.00458,0.01174,0.28913,0.0000,0.0000,0.4833
1290,0.03507,0.01534,0.00625,0.01348,0.29257,0.0000,0.0000,0.4302
1291,0.04268,0.02187,0.00637,0.01444,0.29535,0.0000,0.0000,0.4335
1292,0.05067,0.02899,0.00746,0.01422,0.29717,0.0000,0.0000,0.5057
1293,0.05659,0.03222,0.00845,0.01593,0.29818,0.0000,0.0000,0.5871
1294,0.06315,0.03612,0.00811,0.01892,0.29867,0.0000,0.0000,0.7338
1295,0.06497,0.03973,0.00463,0.02061,0.29877,0.0000,0.0000,0.9759
1296,0.06427,0.03567,0.00536,0.02324,0.29847,0.0000,0.0000,1.2802
1297,0.06449,0.03199,0.00944,0.02306,0.29777,0.0000,0.0000,1.5044
1298,0.06094,0.02647,0.01098,0.02349,0.29656,0.0000,0.0000,1.5266
1299,0.05237,0.02212,0.00782,0.02244,0.29486,0.0000,0.0000,1.3984
1300,0.04403,0.01779,0.00415,0.02209,0.29260,0.0000,0.0000,1.2565
1301,0.03982,0.01571,0.00292,0.02118,0.28982,0.0000,0.0000,1.1384
