t,state,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_fb_0,q_fb_1,q_fb_2,q_fb_3,q_fb_4,q_fb_5,q_true_0,q_true_1,q_true_2,q_true_3,q_true_4,q_true_5,gripper_cmd_m,finger_m,cup_x_b,cup_y_b,cup_top_z_b,cup_tilt_deg,jaw_x_b,jaw_y_b,jaw_z_b,base_height_m
13.000,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.020,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16651,-0.68767,0.01010,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.040,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.060,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16651,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.080,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.100,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.120,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16651,-0.68767,0.01010,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.140,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.160,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16651,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.180,hold,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
13.200,done,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.06654,1.16650,-0.68767,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0777,0.11,0.4481,0.0302,0.0542,0.0853
