step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14409,1790244590.448,-0.3904684,-0.535889,0.9963083,-0.04338011,-0.1311811,-0.0006147995,0,-0.144048,-0.006569806,-0.005323214,-0.0944104,-0.001321817,-0.008655998,-0.001697552,0.9400973,-0.02277732,-0.006388768,-0.0003660518,-0.02167025,0.09188613,-0.04,-0.6160178,-0.02677189,-0.01709901,0.5538768,0.2353992,-0.004797069,-0.004019059,0.4331641,0.941666,0.5120396,1.201514,60,0,0.5,0.5,0.5,2.024247,1,0.15,0.9461565,0.2668328,0.0006732033,0.0001139063,28.5233,0.002051444,3.808347e-11,0.001311855,6.638605e-05,0.01480711,0.05,0.1,0,0.0001139063,-0.01011738,0.239858,1.242724,1.570382,34944,1.215256,800.49,93.56847
14410,1790244593.323,-0.5036267,-0.6505973,1.239311,-0.05072751,-0.7425561,-0.0007743979,0,-0.1825889,-0.008094004,-0.03452631,-0.1215178,-0.001573525,-0.013804,-0.001738254,1.16374,-0.02940118,-0.008466332,-0.0009380019,-0.0378237,0.5162348,-0.02,-0.2892676,-0.03749532,-0.02229078,0.6558608,0.2783338,-0.005997767,-0.005080739,0.5166239,1.211275,0.6147652,1.47974,60,0,0.25,0.25,0.25,1.54556,1,0.15,0.09101667,0.1754543,0.0006736034,0.0001139063,28.52195,0.002222088,1.551876e-11,0.001479636,6.884868e-05,0.01521282,0.05,0.1,0,0.0001139063,-0.01038681,0.2323537,1.26696,1.597257,34321,1.214991,823.86,98.18824
14411,1790244596.196,-0.6056616,-0.8194522,1.498514,-0.06881174,0,-0.0009866798,-0.015,-0.3124201,-0.007924481,-0.1191128,-0.2160031,-0.001973185,-0.06117999,-0.003093879,1.667168,-0.03401914,-0.04567369,-0.001957424,-0.04501974,0,0,0,-0.06629348,-0.02845545,0.7909457,0,-0.009454908,-0.008568456,0.6082487,1.205661,0.5308506,1.733329,60,0,0.3333333,0,0.6666667,4.531097,1,0.15,0.239869,0.1548087,0.0006805644,0.0001708594,28.51666,0.002553863,2.015685e-12,0.001802807,7.049171e-05,0.01470355,0,0.1,0,0.0001708594,-0.01205374,0.2146767,1.275608,1.585636,34357,1.214625,800.14,91.89143
14412,1790244599.162,-0.3288227,-0.4449089,0.823806,-0.0307467,-0.1235762,-0.0008027616,-0.003,-0.1228913,-0.00500057,-0.01029303,-0.08348094,-0.001097918,-0.010048,-0.00138887,0.789525,-0.01916367,-0.005992772,-0.0006618208,-0.02059733,0.07401119,-0.06,-0.3228442,-0.02548565,-0.01362956,0.4523752,0.1816368,-0.004245595,-0.003615443,0.3534605,0.8088765,0.3994806,0.9856644,60,0,0.75,0.75,0.25,2.021512,1,0.15,0.3711575,0.2320418,0.0006941658,0.0001139063,28.50855,0.002387702,2.575166e-13,0.001624432,6.910444e-05,0.01276222,0.05,0.05,0,0.0001139063,-0.01125469,0.193238,1.379999,1.567343,33353,1.213999,807.21,93.79063
14413,1790244602.427,-0.3382659,-0.4400739,0.8325056,-0.04869185,-0.5035936,-0.000526058,0,-0.1177148,-0.005212783,-0.02308379,-0.0761341,-0.001038253,0,-0.001210004,0.7422665,-0.02046783,0,0,-0.02504355,0.277373,-0.05,-0.3193579,-0.03056323,-0.01659796,0.4409913,0.2471161,-0.003970578,-0.003131839,0.3529166,0.7909943,0.3621995,1.007237,60,0,0.5,0.5,0.25,3.939808,1,0.15,0.1448086,0.2231456,0.000718204,0.0001708594,28.5024,0.002990992,7.084108e-14,0.002203516,6.927139e-05,0.01523306,0,0.1,0,0.0001708594,-0.01169189,0.3293437,1.556941,1.684197,30330,1.214179,787.75,93.64616
14414,1790244605.614,-0.5960126,-0.793441,1.498514,-0.06478655,-0.591495,-0.0009577099,0,-0.2195565,-0.00970812,-0.005606577,-0.1435369,-0.001909786,-0.01245334,-0.00184284,1.395029,-0.03483673,-0.006606611,-5.733811e-05,-0.04087734,0.3742674,0,-0.5662346,-0.04358418,-0.02229101,0.7983717,0.3717446,-0.007395413,-0.006055663,0.6334447,1.416588,0.7737905,1.822252,60,0,0,0,0.5,3.680164,1,0.15,0.1369596,0.2252593,0.0007002508,0.0001708594,28.50562,0.002144197,5.314112e-14,0.001374266,6.968041e-05,0.01459708,0,0.05,0,0.0001708594,-0.01125107,0.2090445,1.5555,1.613976,31015,1.213976,857.5,99.09839
14415,1790244608.848,-0.5720221,-0.7551433,1.426212,-0.05546893,-0.6131803,-0.0009525366,-0.016,-0.2185842,-0.008837591,-0.01523071,-0.1441981,-0.001806001,-0.019472,-0.001992871,1.353921,-0.03342729,-0.01273203,-0.001851621,-0.04208608,0.3594116,-0.02,-0.3962987,-0.04356634,-0.0246365,0.7566582,0.2888812,-0.006943344,-0.005787752,0.6049162,1.372118,0.7099376,1.71219,60,0.3333333,0.3333333,0.3333333,0,4.623815,1,0.15,0.1488721,0.2163506,0.0006880314,0.0001139063,28.503,0.00227793,5.281359e-14,0.001518558,7.134079e-05,0.01513726,0.1,0.1,0,0.0001139063,-0.01097822,0.264202,1.618367,1.587393,30664,1.214125,810.23,94.61806
14416,1790244613.068,-0.547184,-0.7357184,1.373262,-0.05932289,-0.740458,-0.0007773498,-0.005,-0.1933989,-0.008961093,-0.01223347,-0.1253367,-0.001739037,-0.004918001,-0.001893284,1.24874,-0.03239342,-0.003167482,-0.0002933661,-0.0395197,0.4613676,-0.01,-0.469301,-0.04327824,-0.02171724,0.7271479,0.3739274,-0.006382918,-0.005156819,0.5797936,1.312073,0.6888444,1.674648,60,0,0.125,0.125,0.375,2.683424,1,0.15,0.1142366,0.1900785,0.0006788906,0.0001139063,28.50712,0.001985173,5.322223e-14,0.001239091,6.719164e-05,0.01152744,0,0.05,0,0.0001139063,-0.01142157,0.2602339,2.50755,1.648824,23651,1.214346,807.38,94.38727
14417,1790244617.250,-0.4247001,-0.5566411,1.046191,-0.04680809,-0.7181515,-0.0009969573,-0.01454545,-0.1471544,-0.00647022,-0.01683282,-0.09440982,-0.001309394,-0.003798182,-0.001200278,0.9877216,-0.02541724,-0.002923613,-0.000149653,-0.03253789,0.5383323,-0.03636364,-0.2679653,-0.03593091,-0.0168705,0.544565,0.2770408,-0.004873601,-0.004039035,0.4377815,1.029904,0.5111324,1.269828,60,0,0.4,0.3,0.3,1.869634,1,0.15,0.08788552,0.3308716,0.0006952736,0.0001139063,28.5082,0.002270549,1.383971e-13,0.001508518,6.675749e-05,0.01459905,0.05,0.1,0,0.0001139063,-0.01090474,0.245706,2.479501,1.636992,23880,1.214216,798.06,94.06436
14418,1790244621.442,-0.3984,-0.5202671,0.9865792,-0.04216395,-0.770838,-0.0005104857,0,-0.1311892,-0.006394757,-0.03308422,-0.08228479,-0.001203081,0,-0.001026497,0.8911705,-0.02365262,0,0,-0.02946188,0.5596826,-0.04285715,-0.2356192,-0.02924744,-0.01439508,0.5146434,0.2905944,-0.00430221,-0.003493528,0.4079348,0.9643676,0.5006943,1.202177,60,0,0.4285715,0.4285715,0.1428572,1.68758,1,0.15,0.08966865,0.1936288,0.0007087705,7.59375e-05,28.50662,0.002888237,6.537399e-11,0.002109544,6.992301e-05,0.01125612,0.05,0.05,0,7.59375e-05,-0.009464372,0.234841,2.495153,1.637702,23785,1.214157,821.48,96.07426
14419,1790244625.596,-0.4160479,-0.5565146,1.055256,-0.04263414,-0.3196777,-0.0009778545,-0.00125,-0.1418748,-0.006910033,-0.02528289,-0.092997,-0.00138624,-0.004305,-0.001484224,0.9716684,-0.02472008,-0.002736022,-0.000218339,-0.02592362,0.2323985,-0.05,-0.4286892,-0.03417218,-0.01671167,0.5760342,0.2900287,-0.004984945,-0.004189761,0.4480897,1.034655,0.5259499,1.279229,60,0,0.6666667,0.6666667,0.3333333,0.4964394,1,0.15,0.09457054,0.2368964,0.0006984917,0.0001139063,28.50268,0.002285306,1.063624e-10,0.001504598,8.22158e-05,0.01076548,0,0.1,0,0.0001139063,-0.011031,0.1900345,2.451346,1.639138,24032,1.213613,851.21,99.30312
14420,1790244629.317,-0.609075,-0.7897673,1.498514,-0.07065885,-0.5816172,-0.0006992334,-0.01333333,-0.2423603,-0.00957384,-0.03105318,-0.1627866,-0.001881992,-0.02576,-0.002387283,1.479964,-0.0333072,-0.01842222,-0.001861187,-0.04415249,0.5287528,0,-2.594351e-18,-0.05038673,-0.0233925,0.7956147,0.2592124,-0.007644746,-0.006653344,0.6213576,1.488723,0.6489338,1.78969,60,0,0,0,0,1.929107,1,0.15,0.0783271,0.2338082,0.0006719385,0.0001139063,28.49233,0.002375336,9.308607e-11,0.001615478,8.791898e-05,0.01392457,0.05,0.1,0,0.0001139063,-0.01158961,0.2015911,2.006664,1.663536,26784,1.213007,838.06,98.66673
14421,1790244632.202,-0.4964746,-0.6599532,1.237811,-0.05577834,-0.3849631,-0.0006511872,-0.007000001,-0.188311,-0.007232951,-0.07897906,-0.1255828,-0.001588389,-0.015472,-0.00204754,1.189691,-0.02895953,-0.01095729,-0.00156454,-0.03610246,0.2430695,-0.02,-0.3326227,-0.03992458,-0.02075103,0.6599703,0.2568769,-0.006384755,-0.005277581,0.5130097,1.161653,0.5730966,1.467519,60,0,0.3333333,0,0.6666667,4.396956,1,0.15,0.121496,0.2070231,0.0006785935,0.0001139063,28.48693,0.002128739,3.305184e-11,0.001346698,0.0001034479,0.01409438,0.05,0.1,0,0.0001139063,-0.01109399,0.2215607,1.329564,1.542613,34226,1.212844,855.45,100.8773
14422,1790244635.083,-0.6010071,-0.8040628,1.498514,-0.06978656,-0.9280555,-0.001485939,-0.016875,-0.2202455,-0.009550642,-0.03055139,-0.1436328,-0.001866897,-0.0131475,-0.00200747,1.42585,-0.03499651,-0.007915648,-0.001066449,-0.04509109,0.5892152,0,-0.3856557,-0.05528371,-0.02410521,0.773692,0.3549739,-0.007200549,-0.006087051,0.6127434,1.381573,0.7536525,1.801561,60,0,0,0,0.3333333,4.343487,1,0.15,0.1627968,0.1741361,0.0006938601,0.0001139063,28.48727,0.002566597,3.55344e-12,0.001748898,0.0001238389,0.01187085,0,0.05,0,0.0001139063,-0.0101267,0.2093116,1.314646,1.555337,34252,1.21284,827.83,96.82896
14423,1790244637.969,-0.5896572,-0.7687066,1.454263,-0.06756484,-0.7846333,-0.001391798,-0.02416666,-0.2289842,-0.009215842,-0.02500533,-0.1514732,-0.001810322,-0.02118333,-0.002109753,1.440463,-0.03423023,-0.01438946,-0.001298517,-0.04653581,0.4960254,-0.01666667,-0.1407191,-0.05315038,-0.023255,0.7497899,0.2763502,-0.007406869,-0.006218839,0.5949458,1.43972,0.7167749,1.750159,60,0,0.3333333,0.3333333,0,2.894242,1,0.15,0.1041498,0.2001479,0.0006700134,0.0001139063,28.48138,0.001905062,6.402047e-13,0.001151306,8.374238e-05,0.01511843,0.05,0.1,0,0.0001139063,-0.01143248,0.1700709,1.332566,1.541791,34200,1.212005,843.29,96.57384
14424,1790244640.843,-0.6118525,-0.8161051,1.498514,-0.07215571,-0.5718307,-0.0007975108,0,-0.254593,-0.009110369,-0.05788082,-0.1738404,-0.001847818,-0.02938667,-0.002550709,1.515065,-0.03546181,-0.02045372,-0.001016275,-0.04783038,0.2958824,0,-2.250447e-17,-0.06322555,-0.02700369,0.7728565,0.217506,-0.008209294,-0.007254602,0.6104518,1.404593,0.6793207,1.748062,60,0,0,0,0,3.808035,1,0.15,0.1339184,0.2025063,0.0006392802,0.0001139063,28.47501,0.001693996,1.479914e-13,0.0009880309,6.668532e-05,0.01129098,0,0.05,0,0.0001139063,-0.01049452,0.2875906,1.319085,1.543163,34345,1.212214,754.58,90.67424
14425,1790244643.763,-0.4731482,-0.6181229,1.159885,-0.05560597,-0.8348367,-0.001486389,-0.03874999,-0.1709281,-0.007180396,-0.02485231,-0.1104827,-0.00144798,-0.008375002,-0.001345157,1.127259,-0.02860832,-0.005404166,-0.0002877327,-0.03571253,0.6154919,-0.05,-0.07273376,-0.04677574,-0.01726389,0.5884432,0.2809582,-0.005542794,-0.004655215,0.4781186,1.184028,0.5792453,1.405532,60,0,0.6666667,0.6666667,0,2.31972,1,0.15,0.117821,0.2369534,0.0006493413,0.0001139063,28.48291,0.001858541,1.203975e-13,0.001143625,6.557466e-05,0.01248194,0.05,0.1,0,0.0001139063,-0.01102954,0.263632,1.366767,1.541981,33795,1.212821,804.27,94.10546
14426,1790244646.653,-0.3933975,-0.5314704,0.9963083,-0.04316292,-0.4059709,-0.0004774049,-0.003,-0.1513919,-0.006292307,-0.01463915,-0.1004414,-0.001289457,-0.013656,-0.001625967,0.9495875,-0.02259149,-0.008006567,-0.001731656,-0.02722816,0.3162522,-0.04,-0.3200726,-0.0336533,-0.01577472,0.53852,0.2089522,-0.004934322,-0.004087188,0.4230715,0.9326829,0.4926399,1.216163,60,0,0.5,0.5,0.25,1.969145,1,0.15,0.1067825,0.2623127,0.0006514426,0.0001708594,28.48739,0.001634084,4.46699e-12,0.0009193724,6.326922e-05,0.01432951,0,0.1,0,0.0001708594,-0.01153688,0.2121591,1.338743,1.539348,34155,1.212641,817.55,93.42736
14427,1790244649.581,-0.4199545,-0.575001,1.062509,-0.04977187,-0.5936588,-0.001279593,-0.01333333,-0.1410583,-0.006971979,-0.02203453,-0.08985942,-0.001314454,0,-0.001181433,0.9757575,-0.02522442,0,0,-0.03000332,0.3799778,-0.03333334,-0.5285196,-0.0357004,-0.01645262,0.5484661,0.3110549,-0.004815977,-0.003939507,0.4291757,0.9017074,0.5553107,1.266167,60,0,0.3333333,0.3333333,0.3333333,4.950751,1,0.15,0.1393107,0.2624221,0.0006679394,0.0001139063,28.48433,0.002081429,7.152568e-12,0.001346968,6.652178e-05,0.01540271,0.05,0.05,0,0.0001139063,-0.01081034,0.2079542,1.360546,1.55522,33714,1.212355,885.45,104.0125
14428,1790244652.615,-0.4928865,-0.6630434,1.249511,-0.05379636,-0.3999585,-0.0007436265,-0.03599999,-0.1726044,-0.008341822,-0.003536902,-0.1123382,-0.001620541,-0.006400002,-0.001712464,1.156669,-0.02902011,-0.004961811,-0.0001808297,-0.03140926,0.320438,-0.02,-0.6233107,-0.03499357,-0.02023752,0.6808028,0.3316534,-0.005856065,-0.004805956,0.5380349,1.146407,0.6334056,1.504872,60,0,0.25,0.25,0.5,1.008465,1,0.15,0.1056733,0.2624433,0.0006598468,0.0001139063,28.47981,0.001950395,4.51447e-11,0.001224386,6.616227e-05,0.01167597,0,0.05,0,0.0001139063,-0.0100257,0.2214414,1.360251,1.661181,32535,1.212092,819.57,95.93428
14429,1790244655.602,-0.5970401,-0.7989747,1.498514,-0.06673719,-0.7350349,-0.001256499,-0.021,-0.2195563,-0.009534753,-0.02084644,-0.144152,-0.001879146,-0.012792,-0.002261902,1.416003,-0.03603973,-0.009036185,-0.001435328,-0.04590771,0.4349646,0,-0.3211873,-0.05131128,-0.02542672,0.7824473,0.3524408,-0.007102916,-0.005943451,0.6131243,1.453076,0.7625977,1.794901,60,0,0,0,0.3333333,3.991185,1,0.15,0.1489467,0.1888327,0.0006509675,0.0001139063,28.47715,0.002044646,9.821365e-11,0.001330993,6.268491e-05,0.01096951,0,0.05,0,0.0001139063,-0.01069352,0.2215901,1.348691,1.626505,33041,1.21191,840.58,99.01009
14430,1790244658.527,-0.5123228,-0.6617626,1.250411,-0.06067919,-0.705222,-0.001433067,-0.04699999,-0.1908073,-0.007924787,-0.1528555,-0.1256269,-0.001562883,-0.01562,-0.001654156,1.246921,-0.03028538,-0.01172946,-0.0004969034,-0.03905325,0.4063844,-0.02,-0.02506762,-0.05888983,-0.02115934,0.6318651,0.250086,-0.006277946,-0.005340678,0.5142948,1.219985,0.6160757,1.498961,60,0,0.3333333,0.3333333,0,4.660872,1,0.15,0.154864,0.3398511,0.000656985,0.0001708594,28.47394,0.001779867,1.179779e-11,0.001058991,6.38908e-05,0.01552555,0,0.1,0,0.0001708594,-0.01046113,0.2834315,1.370989,1.540045,33769,1.211988,797.61,92.11208
14431,1790244661.420,-0.5366186,-0.6971387,1.308761,-0.0565523,-0.9195697,-0.001280766,-0.01,-0.1955547,-0.008586248,-0.02036333,-0.1273761,-0.001635308,-0.008709999,-0.001826635,1.204751,-0.03251686,-0.004906032,-0.002606577,-0.03837068,0.649587,-0.01666667,-0.250853,-0.04763363,-0.02196708,0.6796515,0.3294824,-0.006133988,-0.005039521,0.547315,1.284601,0.638899,1.56646,60,0,0.2,0.2,0.2,1.681877,1,0.15,0.113844,0.2677647,0.0006815708,0.0001139063,28.47387,0.002648569,1.372899e-12,0.001887174,7.98242e-05,0.01346884,0.05,0.05,0,0.0001139063,-0.01039719,0.1606812,1.344623,1.535792,34128,1.211486,861.79,100.0778
14432,1790244664.416,-0.5951667,-0.8078995,1.498514,-0.06950438,-0.5277679,-0.0009397028,-0.000625,-0.2326741,-0.00922179,-0.04535189,-0.1545999,-0.001920658,-0.0219325,-0.002234151,1.436576,-0.03431497,-0.01586438,-0.001059816,-0.04035545,0.4386264,0,-0.5764751,-0.05202557,-0.02640478,0.8019434,0.2932273,-0.007401138,-0.006294414,0.6353469,1.396419,0.6866436,1.792871,60,0.2,0,0,0.4,3.172969,1,0.15,0.1588441,0.2584774,0.0006735143,0.0001139063,28.46086,0.002127454,2.59591e-12,0.001368156,8.578367e-05,0.01528397,0.05,0.1,0,0.0001139063,-0.0104297,0.192225,1.367857,1.615616,32949,1.210501,870.82,100.9508
14433,1790244667.330,-0.5671977,-0.783946,1.464913,-0.06537466,-0.1325368,-0.0009377782,-0.002,-0.2252457,-0.008767063,-0.01967098,-0.1533867,-0.001945839,-0.02122,-0.002739621,1.408512,-0.03278642,-0.01586132,-0.002722933,-0.03632959,0.06278156,0,-0.8760241,-0.04761224,-0.02744229,0.8012435,0.2854936,-0.007436436,-0.006314152,0.6291008,1.31133,0.6936806,1.725303,60,0.3333333,0,0,0.6666667,7.879922,1,0.15,1.391755,0.281091,0.0006757362,0.0001708594,28.44985,0.002797315,1.496601e-10,0.002047843,7.373532e-05,0.0155036,0,0.1,0,0.0001708594,-0.01034898,0.2176816,1.373837,1.527292,33884,1.210107,873.67,103.1876
14434,1790244670.348,-0.4321608,-0.5763372,1.08554,-0.04881982,-0.534394,-0.0007113657,-0.004062501,-0.1543427,-0.007020071,-0.01388427,-0.09982103,-0.001377118,-0.006413748,-0.001261862,1.030205,-0.0255402,-0.004435177,-0.0003823664,-0.03104164,0.407163,-0.0375,-0.4002098,-0.03277613,-0.01684481,0.574294,0.27294,-0.005097966,-0.004259773,0.4559375,1.043004,0.555279,1.318645,60,0,0.4285715,0.3571429,0.3571429,2.099598,1,0.15,0.0968953,0.1987513,0.0006978267,0.0001139063,28.44466,0.002791107,2.34063e-11,0.00202641,6.6871e-05,0.01357764,0.05,0.05,0,0.0001139063,-0.009924351,0.1840012,1.375806,1.63161,32687,1.20984,826.59,94.98206
14435,1790244673.248,-0.6127461,-0.7873867,1.498514,-0.08182135,-1.62156,-0.005607059,-0.09999999,-0.206993,-0.009858334,-0.2109677,-0.1289847,-0.001798069,0,-0.001586787,1.456238,-0.03999918,0,0,-0.04656653,0.9719748,0,-4.31518e-17,-0.1331261,-0.02109594,0.6881606,0.4136094,-0.006742042,-0.005765374,0.584463,1.479317,0.7439414,1.811518,60,0,0,0,0,2.168854,1,0.15,0.1923213,0.2031379,0.0006658896,7.59375e-05,28.4398,0.002185742,1.564055e-11,0.001449111,7.074072e-05,0.01091016,0.05,0.05,0,7.59375e-05,-0.009197156,0.1880151,1.35627,1.532945,34024,1.209458,800.01,91.53743
14436,1790244676.085,-0.5988969,-0.79362,1.498514,-0.07065956,-1.03932,-0.002251808,-0.04750001,-0.1965384,-0.009484611,-0.01055836,-0.1236565,-0.001902611,0,-0.001944753,1.412038,-0.03807927,0,0,-0.03770111,0.7740364,0,-0.8279468,-0.07308313,-0.02183619,0.7637343,0.4358432,-0.00704992,-0.005881322,0.6264262,1.464868,0.7416484,1.824612,60,0,0,0,0.5,0.6464027,1,0.15,0.1348779,0.3131887,0.0006786364,0.0001139063,28.43501,0.002703399,1.854287e-10,0.001957958,6.680509e-05,0.01016823,0,0.1,0,0.0001139063,-0.0110293,0.2371762,1.252101,1.573681,34788,1.209131,833.87,97.56772
14437,1790244678.908,-0.3546789,-0.4664231,0.8795066,-0.04029883,-0.3967382,-0.00100049,-0.015,-0.1278351,-0.005561113,-0.02495841,-0.08511045,-0.001144132,-0.008826667,-0.001302395,0.8573148,-0.02134484,-0.007602741,-0.001153714,-0.02491135,0.265151,-0.05,-0.2396931,-0.03998989,-0.01504623,0.4568061,0.1893291,-0.004273846,-0.003663867,0.3678342,0.8918096,0.4291403,1.063328,60,0,0.6,0.6,0.2,2.31123,1,0.15,0.1460155,0.2650325,0.000678036,0.0001708594,28.43188,0.002176388,7.404363e-11,0.001433555,6.479739e-05,0.01472977,0,0.1,0,0.0001708594,-0.01102298,0.2763638,1.249927,1.561042,34971,1.209055,836.21,98.59882
14438,1790244681.724,-0.5972981,-0.7808523,1.498514,-0.06601041,-0.6380687,-0.001047195,-0.01166667,-0.2308309,-0.009113161,-0.03823904,-0.1556446,-0.001895465,-0.02317667,-0.002127694,1.46263,-0.0343973,-0.01584912,-0.001883972,-0.04433883,0.4033807,0,-0.2534715,-0.05198761,-0.0241442,0.7902943,0.2766896,-0.007644407,-0.006502256,0.630806,1.458149,0.7264861,1.783789,60,0,0,0,0.3333333,3.051329,1,0.15,0.1304781,0.2267852,0.000675259,0.0001139063,28.43392,0.001911902,9.452136e-12,0.001169765,6.687827e-05,0.01476743,0.1,0.1,0,0.0001139063,-0.008381438,0.2195422,1.23482,1.569787,35050,1.209155,816.19,94.42382
14439,1790244684.625,-0.6055416,-0.7955164,1.498514,-0.06628717,-1.049883,-0.0009142712,-0.00125,-0.2202577,-0.009505939,-0.04363143,-0.1420062,-0.001873111,-0.01418,-0.001766857,1.430238,-0.03609227,-0.008358328,-0.001384749,-0.04475022,0.705352,0,-0.2837726,-0.04473808,-0.02403449,0.7794186,0.3568076,-0.007268424,-0.006090296,0.6187583,1.560087,0.7298851,1.822374,60,0,0,0,0.3333333,3.089648,1,0.15,0.160512,0.3725284,0.0006792116,0.0001139063,28.42768,0.002656524,1.115263e-12,0.001913199,6.411352e-05,0.01432445,0.05,0.1,0,0.0001139063,-0.009607207,0.1442704,1.321401,1.56726,34030,1.208094,837.14,96.82276
14440,1790244687.492,-0.5998928,-0.8015374,1.498514,-0.05312366,0,-0.001037937,0,-0.2853152,-0.009251464,-0.1473336,-0.2025942,-0.001977364,-0.06411999,-0.003195146,1.614517,-0.02868844,-0.04637216,-0.001858628,-0.04259881,0,0,0,-0.06598895,-0.03035486,0.8084125,0,-0.008982936,-0.008287608,0.6253165,1.439487,0.6944959,1.751205,60,0,0.5,0.5,0.5,4.569577,1,0.15,0.1337093,0.2699423,0.0006558812,0.0001139063,28.41299,0.002056804,1.73756e-13,0.001337001,6.39216e-05,0.01275227,0,0.05,0,0.0001139063,-0.009992289,0.2239542,1.256671,1.600044,34411,1.207457,778.82,92.43972
14441,1790244690.351,-0.593652,-0.795143,1.498514,-0.07181601,-0.4608502,-0.001663311,-0.0175,-0.2352759,-0.009527661,-0.04678434,-0.1600683,-0.001936514,-0.02372,-0.002417231,1.490201,-0.03748861,-0.01789328,-0.000548557,-0.04294396,0.2414251,0,-0.4121537,-0.06002047,-0.02774059,0.7772168,0.2727881,-0.007707833,-0.006687127,0.6297514,1.353854,0.7263266,1.784419,60,0,0,0,0.5,2.978731,1,0.15,0.1588902,0.2209253,0.0006621738,0.0001139063,28.40684,0.001904415,7.022974e-14,0.001178145,6.409683e-05,0.01458275,0.05,0.1,0,0.0001139063,-0.009744254,0.1688987,1.261431,1.586504,34517,1.207037,898.34,104.4475
14442,1790244693.334,-0.4348435,-0.5950933,1.118009,-0.05179152,-0.1716388,-0.0005433368,-0.001666667,-0.1726223,-0.006719537,-0.02180319,-0.116817,-0.001468031,-0.01613333,-0.001726663,1.073159,-0.02587641,-0.01103324,-0.0009096453,-0.02760461,0.1572815,-0.03333334,-0.5639832,-0.03924422,-0.01932115,0.6097547,0.2260341,-0.005953863,-0.004977633,0.4746343,1.043322,0.5436413,1.338654,60,0,0.5,0.5,0.5,3.940731,1,0.15,0.1883063,0.1688417,0.0006592801,0.0001708594,28.40525,0.001825839,5.668286e-14,0.001099834,6.672552e-05,0.01451762,0,0.1,0,0.0001708594,-0.0109686,0.2611154,1.427275,1.543649,33088,1.207298,840.38,102.5195
14443,1790244696.328,-0.4328665,-0.5659508,1.066134,-0.05078153,-0.6857213,-0.001300818,-0.03999999,-0.1673109,-0.006805924,-0.08480491,-0.1092734,-0.00132762,-0.013825,-0.001535913,1.048409,-0.02524231,-0.009284468,-0.001129952,-0.03197766,0.4085072,-0.0375,-0.003036457,-0.05189415,-0.01757247,0.536687,0.2101048,-0.00534284,-0.004534816,0.4368255,1.06812,0.5470942,1.282399,60,0,0.5,0.5,0,3.444382,1,0.15,0.1738134,0.2032983,0.0006642074,0.0001139063,28.41055,0.00216045,4.612629e-14,0.001426213,7.002883e-05,0.0141909,0.05,0.05,0,0.0001139063,-0.0107919,0.2373073,1.421292,1.559852,32975,1.207292,807.6,94.42971
14444,1790244699.356,-0.5132961,-0.6863839,1.294261,-0.05562327,-0.8399553,-0.001094565,-0.01666667,-0.1831491,-0.008443406,-0.0142497,-0.1198336,-0.001621013,-0.01018333,-0.001489366,1.233194,-0.03040051,-0.007527465,-0.0005528512,-0.03808063,0.6691666,-0.01666667,-0.2827096,-0.04300108,-0.02020426,0.6766677,0.3068796,-0.006084991,-0.0051613,0.5361718,1.308586,0.6492277,1.557069,60,0,0.2,0.2,0.2,1.874237,1,0.15,0.09717741,0.3284393,0.0006429968,7.59375e-05,28.40942,0.001799578,7.261262e-14,0.001091968,6.461313e-05,0.01366031,0.1,0.1,0,7.59375e-05,-0.009170611,0.2207644,1.442827,1.573425,32591,1.207165,813.02,96.42771
