step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13145,1790256664.761,-0.4518312,-0.6379616,1.498514,-0.04638148,-1.368123,-0.003849983,-0.001,-0.1474992,-0.0102691,-0.005288891,-0.1008931,-0.001838317,-0.008288002,-0.0009481739,1.575906,-0.03361613,-0.00619061,-0.0008212346,-0.04192494,-0.06816269,-0.02077584,-0.02526081,-8.770197e-05,1.93849,0,0.7822821,0.3753881,-0.006247937,-0.004919189,0.6364269,1.757524,0.7222611,1.852974,0.0005014336,0.0001139063,25.623,0.002770522,9.437635e-11,0.002177638,9.145049e-05,0.009979784,0,0.1,0,0.0001139063,-0.01564223,0.06340388,0.6710603,0.3333333,0.5,0.5,1,1,0,1,0.5,30,0,1.331298,1.543758,34192,1.036243,998.34,155.9247
13146,1790256667.642,-0.4516581,-0.6383302,1.498514,-0.0459599,-1.657116,-0.005262758,-0.0025,-0.1337848,-0.01001037,-0.007502047,-0.08649103,-0.001785948,0,-0.0007943373,1.545616,-0.03447683,0,0,-0.03960096,-0.06611719,-0.01810189,-0.03001359,-0.002548929,1.902981,0,0.777292,0.440425,-0.006112393,-0.004510262,0.6355464,1.737968,0.7299835,1.861734,0.0004958053,0.0001139063,25.59514,0.002782248,9.450765e-11,0.002195466,9.097696e-05,0.01007523,0,0.05,0,0.0001139063,-0.0135889,0.06614511,0.6532418,0.75,1,0.75,0.5,1,0.5,1,1,30,0,1.32459,1.544522,34262,1.034693,998.34,156.665
13147,1790256670.651,-0.4517999,-0.6384465,1.498514,-0.04405673,-1.638401,-0.005378546,-0.04714284,-0.1218319,-0.01040884,-0.01818169,-0.0798624,-0.001804012,0,-0.0009158223,1.54868,-0.03352363,0,0,-0.03878748,-0.06656375,-0.020251,-0.03631129,-0.002753779,2.333307,0,0.790851,0.4441405,-0.006124771,-0.004535362,0.6382136,1.801868,0.7260559,1.869475,0.0005021127,0.0001139063,25.56858,0.002779543,9.076246e-11,0.002184244,9.318584e-05,0.01122902,0,0.05,0,0.0001139063,-0.01324769,0.07152465,0.7073243,0.8000001,1,0.8571429,1,1,0,1,1,30,0,1.359955,1.638045,32789,1.033347,999,158.3813
13148,1790256673.562,-0.4529637,-0.6342496,1.498514,-0.04158735,-1.309984,-0.00209961,-0.001,-0.1512767,-0.009976703,-0.02296329,-0.1013282,-0.001859894,-0.01006,-0.001139944,1.530145,-0.03223298,-0.008633846,-0.0003776343,-0.0408131,-0.06056767,-0.02044046,-0.02447615,-0.004227381,1.889967,0,0.8010618,0.3693477,-0.00624521,-0.004710202,0.6522443,1.764267,0.6920843,1.846428,0.0005013478,0.0001139063,25.54437,0.002841795,1.003256e-10,0.002228095,0.0001123525,0.01257039,0,0.05,0,0.0001139063,-0.01461129,0.05882556,0.686439,1,1,1,1,1,1,1,1,30,0,1.345189,1.547048,33988,1.031832,999,157.5728
13149,1790256676.612,-0.4536076,-0.6348161,1.498514,-0.04260593,-1.655348,-0.002527334,0,-0.133023,-0.0104329,-0.006418742,-0.08561453,-0.001819257,0,-0.0009331742,1.498424,-0.03308409,0,0,-0.03852707,-0.05135683,-0.01888515,-0.03201518,-0.00628062,2.343094,0,0.8059729,0.4484886,-0.00610014,-0.004313731,0.6525515,1.824922,0.7443091,1.861994,0.0004988294,1e-05,25.52091,0.002828219,1.040958e-10,0.002217477,0.0001119123,0.01812046,0.35,0.05,0,1e-05,-0.00900253,0.06440613,0.7250251,1,1,1,1,1,1,1,1,30,0,1.321433,1.717055,32352,1.031138,999,157.1302
13150,1790256679.550,-0.4555594,-0.636173,1.498514,-0.03927024,-1.683625,-0.001752989,0,-0.1334144,-0.01047252,-0.001515484,-0.08483788,-0.001824172,0,-0.0009863104,1.49264,-0.03298519,0,0,-0.04082122,-0.04743122,-0.01832142,-0.0297718,-0.01050027,2.315176,0,0.8056919,0.4484621,-0.006040582,-0.004143809,0.6477835,1.835119,0.7660999,1.87369,0.0004872885,3.375e-05,25.51295,0.002799747,1.010779e-10,0.002210749,0.0001017097,0.007878882,0,0.2,0,3.375e-05,-0.008609482,0.06711015,0.7138847,1,1,1,1,1,1,1,0,30,0,1.38726,1.539365,33589,1.030596,990.35,155.386
13151,1790256682.459,-0.453831,-0.6443313,1.498514,-0.04255921,-0.9330539,-0.002549781,-0.005,-0.1619248,-0.009868371,-0.03762452,-0.1135191,-0.001915009,-0.01704286,-0.001506416,1.543851,-0.03224782,-0.01382449,-0.002022055,-0.04121793,-0.06509893,-0.02290573,-0.01639689,-0.003113072,1.353812,0,0.7945783,0.3196832,-0.00651033,-0.005084792,0.6503357,1.635769,0.7187564,1.819896,0.0004915557,7.59375e-05,25.49625,0.002811072,1.330332e-10,0.002226935,9.258084e-05,0.009503095,0,0.15,0,7.59375e-05,-0.01088866,0.06289732,0.8624274,1,1,1,1,1,1,1,1,30,0,1.359632,1.537315,33933,1.029355,999,159.3696
13152,1790256685.535,-0.4346929,-0.6224455,1.498514,-0.04160324,-1.059581,-0.003313562,-0.008333335,-0.1382925,-0.00984478,-0.008820945,-0.09101488,-0.001906892,-0.004826667,-0.0008283362,1.520915,-0.03213542,-0.004098332,0,-0.04183903,-0.05546151,-0.0200038,-0.01455546,-0.004024846,1.522478,0,0.7954718,0.4083618,-0.006156183,-0.00457016,0.6574141,1.655366,0.7160534,1.855619,0.0005023559,0.0001139063,25.47099,0.002836452,9.988376e-11,0.002237763,9.633382e-05,0.01250881,0,0.1,0,0.0001139063,-0.01174019,0.06796495,0.8521678,1,1,1,1,1,1,1,1,30,0,1.396131,1.668931,32072,1.027924,993.2,159.8127
13153,1790256688.381,-0.4428317,-0.6371688,1.498514,-0.04009204,-1.658192,-0.002148978,0,-0.1270157,-0.01060107,-0.01232623,-0.08199763,-0.001805687,0,-0.0009712485,1.481481,-0.03262292,0,0,-0.0389844,-0.04798049,-0.01928101,-0.03794535,-0.001924643,2.224324,0,0.8114185,0.4499862,-0.006030711,-0.004020731,0.65009,1.801829,0.7320916,1.870552,0.000493441,0.0001139063,25.44696,0.002831805,1.700414e-10,0.002240635,9.772871e-05,0.01064446,0,0.05,0,0.0001139063,-0.01357326,0.07614951,0.7744564,0.5,nan,0.6666667,1,1,1,0,0,30,0,1.260998,1.568092,34747,1.02674,996.34,162.6971
13154,1790256691.236,-0.4460955,-0.6310667,1.498514,-0.04307322,-0.7144884,-0.002834192,-0.0007142859,-0.169257,-0.00993413,-0.01402323,-0.1157361,-0.001911291,-0.01783143,-0.001335363,1.575516,-0.0316423,-0.01473031,-0.001394949,-0.04097208,-0.05966408,-0.02245576,-0.01399444,-0.0007074304,1.125262,0,0.7945365,0.3028235,-0.006405644,-0.005136715,0.645381,1.63969,0.701967,1.829057,0.000486371,0.0001139063,25.42675,0.002783811,1.019779e-10,0.002205113,9.232648e-05,0.01034945,0,0.05,0,0.0001139063,-0.01209649,0.0731845,0.7147486,1,1,1,1,1,1,1,1,30,0,1.279204,1.565026,34562,1.02559,999,160.1739
13155,1790256694.089,-0.4428299,-0.6308124,1.498514,-0.04479544,-0.9352147,-0.003378826,-0.02142858,-0.1600635,-0.01023423,-0.006032574,-0.1104106,-0.001906604,-0.01673143,-0.001360618,1.583596,-0.03217141,-0.01416457,-0.0008821319,-0.04186734,-0.06674954,-0.02172842,-0.01772088,-0.0001221903,1.304327,0,0.7891309,0.3177645,-0.00629218,-0.004991632,0.6506922,1.652158,0.6825979,1.830806,0.0004867472,0.0001139063,25.4045,0.002807189,8.248515e-11,0.002226128,9.431475e-05,0.009956701,0,0.05,0,0.0001139063,-0.01420121,0.06959174,0.7182888,1,1,1,1,1,0.5,1,1,30,0,1.291173,1.550664,34591,1.024199,999,158.9897
13156,1790256696.934,-0.4357069,-0.6344417,1.498514,-0.04313045,-1.639806,-0.004771943,0,-0.1349823,-0.01065693,-0.006184405,-0.08835062,-0.001827319,0,-0.0006143351,1.51214,-0.0332237,0,0,-0.04052411,-0.06250505,-0.01849889,-0.02929034,-0.002427469,1.900923,0,0.7760037,0.4401082,-0.00601857,-0.004320043,0.6472456,1.734186,0.7181918,1.872153,0.0004821371,0.0001139063,25.37968,0.002768923,7.867414e-11,0.002196874,8.991142e-05,0.01097215,0,0.05,0,0.0001139063,-0.0129799,0.06558227,0.7639546,1,1,1,1,1,1,0.5,1,30,0,1.292943,1.540644,34692,1.022859,999,160.4444
13157,1790256699.821,-0.4378148,-0.6191953,1.498514,-0.04340835,-1.603036,-0.00376566,-0.01833334,-0.1280196,-0.01037935,-0.006763286,-0.0811078,-0.00177718,0,-0.0007244278,1.537382,-0.03247233,0,0,-0.03822047,-0.05501768,-0.01915327,-0.03256226,-0.0003290151,2.561977,0,0.7937896,0.4450504,-0.006053519,-0.004287002,0.6503154,1.803598,0.7713565,1.866543,0.0004766236,0.0001139063,25.35883,0.002710393,8.23426e-11,0.002139342,9.442745e-05,0.01150351,0,0.05,0,0.0001139063,-0.01132369,0.06953149,0.7229959,0.6666667,1,0.6666667,1,1,1,0,1,30,0,1.326913,1.549012,34181,1.021879,999,158.3578
13158,1790256702.717,-0.4361667,-0.6178246,1.498514,-0.04373932,-1.681468,-0.00238667,-0.005,-0.1317188,-0.01028548,-0.03798918,-0.08422323,-0.001804239,0,-0.001011549,1.500635,-0.03326097,0,0,-0.03915818,-0.05257073,-0.01925573,-0.03973591,-0.0001536022,2.199396,0,0.7991627,0.4466198,-0.006101731,-0.004201767,0.6558127,1.786116,0.7001351,1.859524,0.000475436,7.59375e-05,25.3452,0.002674836,3.326222e-10,0.002110598,8.880137e-05,0.009469791,0.05,0.05,0,7.59375e-05,-0.008992678,0.06916149,0.7534602,0.5,1,0.6,0.5,1,0,0.5,1,30,0,1.326908,1.557343,34083,1.021286,992.24,161.2501
13159,1790256705.605,-0.4354929,-0.620455,1.498514,-0.04225158,-1.286677,-0.002621471,-0.007777779,-0.1356503,-0.01027849,-0.01633269,-0.0895349,-0.001845713,-0.006055558,-0.001107994,1.523804,-0.03120439,-0.005410878,-0.0003296025,-0.03762888,-0.05453985,-0.01955238,-0.02078291,-0.001397115,1.641401,0,0.8077137,0.3990843,-0.006177207,-0.004495299,0.6613687,1.679282,0.7430524,1.862228,0.0004651091,0.0001139063,25.331,0.002658749,1.103406e-10,0.002107635,8.600509e-05,0.01371649,0,0.1,0,0.0001139063,-0.01024577,0.07278004,0.7100756,0.75,1,0.5714287,0.3333333,1,1,0,0.3333333,30,0,1.313576,1.563169,34171,1.020347,999,157.4224
13160,1790256708.475,-0.4471501,-0.630711,1.498514,-0.04172437,-1.248585,-0.00329959,-0.0025,-0.1596614,-0.01020985,-0.09181067,-0.1099326,-0.001884657,-0.013835,-0.001467556,1.563491,-0.03293243,-0.01188888,-0.002674282,-0.04186504,-0.06431033,-0.02150525,-0.030373,-0.0002106772,1.670612,0,0.7885979,0.3334069,-0.006277216,-0.004789309,0.6541768,1.673006,0.7552273,1.831778,0.000467155,0.0001139063,25.31351,0.002656484,7.531398e-11,0.002106845,8.248465e-05,0.01150161,0,0.05,0,0.0001139063,-0.01365102,0.07475934,0.8255993,0.5,1,0.6666667,1,1,1,1,0,30,0,1.308371,1.551128,34378,1.019335,999,157.5621
13161,1790256711.330,-0.4161507,-0.6109759,1.498514,-0.04992306,-1.688691,-0.005238875,0,-0.1222963,-0.01033672,-0.008115715,-0.08010633,-0.001724769,0,-0.0007265045,1.595666,-0.03474279,0,0,-0.03684469,-0.05986283,-0.01818424,-0.04469521,0,3.009237,0,0.7730231,0.4392928,-0.00606298,-0.00465708,0.6407052,1.863345,0.7742257,1.873466,0.0004626478,0.0001708594,25.29062,0.00263018,7.022716e-11,0.002081291,8.624136e-05,0.01415709,0,0.1,0,0.0001708594,-0.01595419,0.07794756,0.8346018,1,nan,1,1,1,1,1,0,30,0,1.29322,1.551098,34561,1.017895,999,160.0395
13162,1790256714.226,-0.4263066,-0.6195084,1.498514,-0.04682307,-1.513379,-0.003042188,0,-0.1267297,-0.01060438,-0.02767899,-0.08246551,-0.001791695,0,-0.0008740329,1.553415,-0.03459232,0,0,-0.03582334,-0.05724385,-0.01878366,-0.02881811,-0.001240372,2.79593,0,0.7973669,0.4461354,-0.005970634,-0.004157879,0.6492197,1.849547,0.7720997,1.882501,0.0004609187,7.59375e-05,25.27267,0.002638118,6.9347e-11,0.002087994,8.920551e-05,0.01095873,0.1,0.05,0,7.59375e-05,-0.008696663,0.09024572,0.747707,1,nan,1,1,1,0,1,0.5,30,0,1.323411,1.5624,34064,1.017249,999,159.7037
13163,1790256717.110,-0.4320654,-0.6161677,1.498514,-0.04233113,-1.611497,-0.004749286,-0.002,-0.1268989,-0.01037537,-0.01159454,-0.08213579,-0.001814793,0,-0.0007824487,1.539635,-0.03362961,0,0,-0.03958681,-0.06454875,-0.01767275,-0.02903904,-0.0006653992,2.302266,0,0.7820772,0.4417674,-0.006098978,-0.004431387,0.6520781,1.798777,0.7226791,1.868526,0.000460541,0.0001139063,25.25597,0.002611144,6.939237e-11,0.002067195,8.340785e-05,0.01248426,0,0.1,0,0.0001139063,-0.01229879,0.06295297,0.6962854,1,1,1,1,1,1,1,1,30,0,1.317505,1.554601,34227,1.016029,999,162.4097
13164,1790256720.191,-0.4332449,-0.6122653,1.498514,-0.04096286,-1.063567,-0.002546224,-0.001666667,-0.1541267,-0.009715507,-0.008072841,-0.1050348,-0.001873742,-0.01245,-0.001279735,1.524273,-0.0318395,-0.009817505,-0.0003631733,-0.03912731,-0.06022362,-0.02210489,-0.01993332,-0.0007845975,0.94824,0,0.7958953,0.3534984,-0.006262485,-0.004692712,0.656607,1.569757,0.6992539,1.832962,0.0004564158,0.0001139063,25.23345,0.002607183,6.974866e-11,0.002068688,8.207906e-05,0.0128012,0.05,0.1,0,0.0001139063,-0.01313525,0.06817137,0.7458194,0.5,1,0.5,0.3333333,1,0,0,1,30,0,1.359054,1.710215,32028,1.014922,999,158.8603
13165,1790256723.130,-0.4395068,-0.6210994,1.498514,-0.04285785,-0.5798686,-0.001124228,-0.003333334,-0.2005687,-0.009707076,-0.006495609,-0.1448294,-0.001905904,-0.03530668,-0.00162429,1.677569,-0.02882631,-0.02821958,-0.002108925,-0.04177366,-0.06122395,-0.02608386,-0.01365129,-5.830418e-05,0.9664246,0,0.8048552,0.1512096,-0.006642899,-0.005909612,0.6794235,1.689451,0.71005,1.815848,0.0004709621,0.0001139063,25.21215,0.002644849,6.943812e-11,0.002088614,8.527341e-05,0.01510264,0.05,0.1,0,0.0001139063,-0.01444765,0.0730081,0.6988646,1,nan,1,1,1,1,1,1,30,0,1.396892,1.530133,33584,1.013688,999,159.4549
13166,1790256726.170,-0.4290712,-0.6099501,1.498514,-0.04586725,-1.664982,-0.007075302,-0.0025,-0.1284963,-0.01059926,-0.004344604,-0.08337009,-0.001782885,0,-0.0006139962,1.572591,-0.03388571,0,0,-0.04004239,-0.06962907,-0.01812395,-0.02633383,0,1.964791,0,0.7564481,0.4344119,-0.006213745,-0.00479592,0.6378409,1.678385,0.6863805,1.847599,0.0004697088,0.0001139063,25.19297,0.002634016,7.146925e-11,0.002083356,8.095109e-05,0.0105336,0,0.05,0,0.0001139063,-0.0160788,0.07393122,0.6800885,1,1,0.5,0,1,1,0,1,30,0,1.365134,1.663073,32462,1.012493,997.25,161.41
13167,1790256729.228,-0.4248162,-0.6155621,1.498514,-0.03858493,-1.612335,-0.0004438003,0,-0.1169965,-0.01097694,-0.01157272,-0.0757814,-0.00182158,0,-0.000792405,1.463714,-0.02906579,0,0,-0.03471621,-0.04208022,-0.01830877,-0.03603339,0,2.795255,0,0.833419,0.4561437,-0.006078886,-0.003866304,0.6517657,1.844205,0.7727453,1.875377,0.0004728826,0.0001139063,25.16929,0.002656112,7.127532e-11,0.002102375,8.085468e-05,0.01097156,0,0.05,0,0.0001139063,-0.01496475,0.05649048,0.7065395,0,0,0,1,1,1,1,0,30,0,1.36729,1.678494,32275,1.011113,999,165.2125
13168,1790256732.136,-0.4262759,-0.5847883,1.498514,-0.04155222,-1.644822,-0.0003259676,0,-0.1197585,-0.01082142,-0.001345276,-0.07764623,-0.00184489,0,-0.0009786224,1.446813,-0.02891355,0,0,-0.03219702,-0.03298184,-0.02055427,-0.01560946,-0.0005236682,2.39367,0,0.8460178,0.4595923,-0.005956239,-0.003794256,0.6798036,1.851647,0.7676961,1.887632,0.0004711064,7.59375e-05,25.14825,0.002672201,6.958777e-11,0.002120718,8.037697e-05,0.009773663,0.05,0.05,0,7.59375e-05,-0.009812647,0.06076106,0.7052859,0.75,nan,1,1,1,1,1,0,30,0,1.353569,1.541755,33952,1.010103,999,162.6235
13169,1790256735.025,-0.4266203,-0.6006071,1.498514,-0.03952321,-1.661359,-0.001855723,0,-0.1238396,-0.01046696,-0.01941806,-0.07859683,-0.00179232,0,-0.0007097945,1.524165,-0.03290007,0,0,-0.03474582,-0.04205186,-0.02121267,-0.02676783,-4.290272e-05,2.913154,0,0.8159375,0.4512675,-0.006023768,-0.004206497,0.6507416,1.836464,0.7563698,1.872553,0.000463537,0.0001139063,25.12513,0.002657613,6.829814e-11,0.002111624,8.245295e-05,0.01158106,0,0.1,0,0.0001139063,-0.01404049,0.06163214,0.7232134,1,1,1,1,1,0.5,1,1,30,0,1.335589,1.541327,34169,1.008638,999,163.0825
13170,1790256737.922,-0.4270093,-0.6136404,1.498514,-0.04424691,-0.8634771,-0.004886399,-0.015,-0.161253,-0.009991078,-0.004846989,-0.1115962,-0.001879854,-0.01911637,-0.001147824,1.620663,-0.03063832,-0.01600906,-0.001361985,-0.04115564,-0.07333516,-0.02200693,-0.01570191,-0.003329231,1.070866,0,0.7791197,0.2788342,-0.006438972,-0.005256718,0.6607062,1.61907,0.7029122,1.833339,0.0004596913,0.0001139063,25.09525,0.002669383,6.823668e-11,0.00212497,8.47221e-05,0.01559924,0.05,0.1,0,0.0001139063,-0.01456312,0.06416221,0.6830424,0,0.6666667,0.5,0.3333333,0,1,0.5,1,30,0,1.333705,1.551208,34075,1.007085,999,161.2319
13171,1790256740.824,-0.4304591,-0.6019093,1.498514,-0.03852805,-1.615522,-0.001583326,-0.00375,-0.1259333,-0.01037228,-0.04464757,-0.08067961,-0.001827866,0,-0.0008620542,1.468751,-0.03016023,0,0,-0.0374507,-0.04523091,-0.02034078,-0.02351829,-0.001917529,2.158742,0,0.8114207,0.4500324,-0.006111038,-0.004179104,0.6701352,1.777552,0.7277791,1.866367,0.0004634697,0.0001139063,25.07587,0.002669382,6.895434e-11,0.002122912,8.300036e-05,0.01163544,0,0.05,0,0.0001139063,-0.0131918,0.07372075,0.5905741,0,1,0.75,1,1,1,1,0,30,0,1.326049,1.557392,34092,1.006341,999,163.5357
13172,1790256743.721,-0.4315096,-0.6177943,1.498514,-0.03983428,-1.090464,-0.002292744,-0.005833334,-0.1589042,-0.01018279,-0.01837951,-0.1094808,-0.001886797,-0.01620334,-0.001303984,1.563816,-0.03121448,-0.01290709,-0.001363972,-0.03978354,-0.05548178,-0.02001268,-0.01798441,-0.0004863727,1.554121,0,0.8013233,0.317836,-0.006371561,-0.004995535,0.6668124,1.684572,0.726302,1.840939,0.0004625842,0.0001139063,25.05992,0.002660346,6.767575e-11,0.00211586,8.19022e-05,0.01263854,0,0.05,0,0.0001139063,-0.01320566,0.06498619,0.6086911,0.6666667,1,0.75,0,1,1,0,1,30,0,1.335348,1.550437,34064,1.005326,989.32,157.3897
13173,1790256746.631,-0.4226006,-0.6213009,1.498514,-0.04533998,-0.9756743,-0.004772804,-0.045,-0.1684065,-0.01046008,-0.01309135,-0.1164343,-0.001842795,-0.021456,-0.001244543,1.622317,-0.02970518,-0.01812187,-0.00235914,-0.04180311,-0.0779296,-0.02380069,-0.02157346,-0.0002360777,1.521008,0,0.7777133,0.26306,-0.006536633,-0.005351977,0.6615577,1.691258,0.7479183,1.831783,0.0004682637,7.59375e-05,25.0368,0.002662493,6.865085e-11,0.002111605,8.262414e-05,0.01571204,0.1,0.1,0,7.59375e-05,-0.01415056,0.07364846,0.7251055,1,1,1,1,1,1,1,1,30,0,1.349539,1.549344,33911,1.003968,996.86,162.282
13174,1790256749.551,-0.4219182,-0.6245906,1.498514,-0.04382628,-1.220888,-0.002376963,-0.00125,-0.1347814,-0.01030455,-0.004168383,-0.09231398,-0.001867873,-0.006110003,-0.00113169,1.536678,-0.03140067,-0.005775356,-0.002383189,-0.03897912,-0.05322929,-0.0212461,-0.02227152,-0.003456443,1.870079,0,0.7957305,0.3902209,-0.006222844,-0.004623998,0.6646413,1.702617,0.7327072,1.847023,0.000460984,0.0001139063,25.0182,0.002719935,6.775962e-11,0.002175609,8.334211e-05,0.01223697,0,0.1,0,0.0001139063,-0.01127513,0.06712443,0.7842352,1,1,1,1,1,1,1,1,30,0,1.363813,1.544883,33796,1.003032,999,163.8749
13175,1790256752.463,-0.4201766,-0.5981814,1.498514,-0.04121653,-1.223004,-0.002540336,-0.001875,-0.1438408,-0.01056006,-0.02132263,-0.09779972,-0.001862394,-0.01188,-0.001125002,1.575516,-0.02973169,-0.009952318,-0.0006459093,-0.03825492,-0.05437867,-0.02109842,-0.02159262,-0.002008302,1.626646,0,0.8008406,0.3502283,-0.006279613,-0.004740794,0.669259,1.72007,0.7235926,1.848209,0.0004607766,3.375e-05,25.00143,0.002699862,6.85758e-11,0.002151148,8.79369e-05,0.01558922,0.15,0.05,0,3.375e-05,-0.01350989,0.07309668,0.7011704,0.8000001,1,0.8333334,0.5,1,0.6666667,1,0,30,0,1.354998,1.544585,33902,1.002263,999,160.2004
13176,1790256755.458,-0.4188017,-0.6101884,1.498514,-0.04067547,-1.449469,-0.002646674,-0.003888889,-0.1284867,-0.01040384,-0.009996731,-0.08621728,-0.001808803,-0.005468888,-0.0009779667,1.551249,-0.03103952,-0.005047298,-9.076437e-05,-0.03630596,-0.05044062,-0.01993603,-0.02964473,-0.0006571084,2.252329,0,0.8032033,0.3984645,-0.006119998,-0.004357062,0.6685375,1.793453,0.749597,1.872882,0.0004519794,5.0625e-05,24.99063,0.002639504,3.345243e-10,0.002100268,8.725647e-05,0.00769078,0,0.1,0,5.0625e-05,-0.009813184,0.06470049,0.6146356,0.8571429,0.75,0.75,1,1,0.6666667,1,0.5,30,0,1.372593,1.610809,32950,1.001649,999,161.9418
13177,1790256758.510,-0.4190242,-0.607769,1.498514,-0.04165473,-0.9801739,-0.002475389,-0.001,-0.1397615,-0.01052985,-0.008766125,-0.09602507,-0.001875863,-0.010508,-0.001214778,1.560827,-0.03042957,-0.009825553,-0.00166659,-0.03555217,-0.04981054,-0.02048568,-0.01749091,-0.004998717,1.410537,0,0.8089618,0.3596929,-0.006174351,-0.004506079,0.6718757,1.700646,0.7670166,1.852419,0.0004528854,7.59375e-05,24.97342,0.00263408,1.289777e-10,0.002091659,8.953612e-05,0.01030511,0,0.1,0,7.59375e-05,-0.01154452,0.06944954,0.6499717,1,1,1,1,1,1,0,1,30,0,1.37019,1.668855,32347,1.000543,999,163.1568
13178,1790256761.544,-0.4291812,-0.6043833,1.498514,-0.04329028,-0.7824661,-0.002047464,-0.025,-0.1715423,-0.01000185,-0.03041196,-0.1192958,-0.001913462,-0.01891,-0.001377279,1.542365,-0.02843612,-0.0167499,-0.004427786,-0.0395414,-0.06571195,-0.02546579,-0.01007151,-0.0008263613,1.056236,0,0.8068023,0.2827837,-0.006325259,-0.004986815,0.6833687,1.615235,0.7185769,1.838225,0.0004539833,0.0001139063,24.9529,0.00266443,7.376225e-11,0.002123644,8.68027e-05,0.01236584,0,0.1,0,0.0001139063,-0.01552644,0.07206333,0.6433917,1,1,1,1,1,1,1,0,30,0,1.379529,1.641335,32541,0.9994503,994.13,162.7615
13179,1790256764.401,-0.4131266,-0.5919545,1.498514,-0.04061644,-1.570153,-0.002359546,0,-0.1158005,-0.01019372,-0.05471643,-0.07507867,-0.001821948,0,-0.0009000594,1.515552,-0.03092095,0,0,-0.03735286,-0.04685621,-0.01821321,-0.02996814,-0.002282095,1.955453,0,0.8086985,0.4492608,-0.00609077,-0.004226822,0.6743212,1.746752,0.7233915,1.878681,0.0004655213,5.0625e-05,24.93664,0.002688268,6.355554e-11,0.002136516,8.623099e-05,0.01412927,0.1,0.05,0,5.0625e-05,-0.01348534,0.06790315,0.9105159,1,1,1,1,1,1,1,1,35,0,1.304946,1.541496,34535,0.9986636,999,163.9859
13180,1790256767.252,-0.4222044,-0.6006419,1.498514,-0.04301945,-0.9681435,-0.002210864,-0.01,-0.1516695,-0.01004979,-0.01558671,-0.1035531,-0.001882822,-0.01582,-0.001128461,1.574606,-0.02977171,-0.01415832,-0.0009517725,-0.03710441,-0.05733936,-0.02284513,-0.01485592,-5.522311e-05,1.577114,0,0.8073389,0.3161058,-0.006258111,-0.004805946,0.6792585,1.692519,0.7190123,1.841116,0.0004448582,7.59375e-05,24.92015,0.002622148,6.354157e-11,0.002091519,8.577105e-05,0.008554533,0,0.1,0,7.59375e-05,-0.01360925,0.06799676,0.8167284,0.5,1,0.6666667,0,1,0.5,0,1,35,0,1.282532,1.551458,34687,0.9975295,999,162.1826
13181,1790256770.110,-0.4175632,-0.6019175,1.498514,-0.04418413,-0.9834832,-0.003377496,-0.002,-0.1499031,-0.01038864,-0.007331335,-0.103053,-0.001854536,-0.013572,-0.001164666,1.601647,-0.03030679,-0.01052235,-0.0008927328,-0.03808632,-0.05534159,-0.02286332,-0.02073744,-0.0002994908,1.547913,0,0.7900019,0.3325052,-0.006394835,-0.005050187,0.6756756,1.70805,0.7212917,1.850689,0.000443174,0.0001139063,24.89831,0.002618021,6.197123e-11,0.002089812,8.503532e-05,0.0114665,0,0.1,0,0.0001139063,-0.01218358,0.0692639,0.7047805,1,1,1,1,1,0,0,0.5,35,0,1.28871,1.558895,34521,0.9963484,999,164.2995
