step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11980,1790236900.262,-0.4055638,-0.4851893,0.9227561,-0.06092713,-1.015776,-0.0006779308,0,-0.1634306,-0.007057342,-0.01482918,-0.1018437,-0.001109386,0,-0.002130639,0.7939709,-0.02582975,0,0,-0.02446477,0.6397458,-0.06666668,-0.03967616,-0.01508371,0.5011078,0.2774592,-0.003953479,-0.002777955,0.3623533,0.956859,0.3068637,1.118675,15,0,0.6666667,0.3333333,0.3333333,4.31494,0.8118918,0.7822462,0.0007472988,7.59375e-05,28.48486,0.001770674,8.053251e-09,0.000967878,5.548869e-05,0.01340632,0.05,0.1,0,7.59375e-05,-0.01108046,0.7297851,1.315942,1.609494,33603,1.194243,595.29,68.74736
11981,1790236903.204,-0.5740625,-0.705691,1.354261,-0.07427201,-0.9650711,-0.000915766,-0.0008333334,-0.2455707,-0.01060727,-0.01134792,-0.1620536,-0.001670667,-0.01853,-0.002949578,1.273436,-0.03654944,-0.01296173,-0.002429348,-0.03853436,0.645479,-0.01666667,-0.06064169,-0.02508237,0.7269263,0.2754043,-0.006027601,-0.004800252,0.5309176,1.310093,0.5062369,1.597674,15,0,0.25,0.25,0,4.80853,0.8426153,0.7749829,0.0007259917,7.59375e-05,28.49627,0.001747282,7.814835e-09,0.0009592462,6.203654e-05,0.01044271,0,0.05,0,7.59375e-05,-0.01099874,0.6433287,1.340728,1.591528,33525,1.194898,614.99,70.32178
11982,1790236906.141,-0.6306311,-0.7695483,1.498514,-0.08650523,-1.285955,-0.001059046,-0.0075,-0.2577477,-0.01116306,-0.01492008,-0.165291,-0.001824022,-0.007520001,-0.002936884,1.364099,-0.04171688,-0.006115997,-0.001189544,-0.04370255,0.7805281,0,-0.06593411,-0.02745485,0.8009445,0.3918957,-0.006489513,-0.005062278,0.5934159,1.492648,0.6093907,1.775975,15,0,0,0,0,4.577157,0.835453,0.7837178,0.0007275229,5.0625e-05,28.50797,0.001771417,7.611876e-09,0.0009585633,8.532284e-05,0.01481509,0.1,0.1,0,5.0625e-05,-0.01165084,0.6486835,1.326596,1.599325,33597,1.195712,662.16,75.47184
11983,1790236909.105,-0.4213098,-0.5248575,0.996865,-0.05533908,-0.5472709,-0.0009651717,-0.004285715,-0.1813136,-0.007859322,-0.006093552,-0.1205774,-0.001254694,-0.0158,-0.002019816,0.9734153,-0.02687778,-0.01232166,-0.001377707,-0.02934932,0.3987173,-0.04285715,-0.04856356,-0.01900582,0.5245043,0.1846395,-0.004513595,-0.003773752,0.3818272,1.032269,0.3977208,1.168657,15,0,0.6,0.6,0,3.486893,0.6445868,0.79906,0.0007309465,7.59375e-05,28.51848,0.001775322,7.463601e-09,0.0009553958,8.897259e-05,0.009757683,0,0.1,0,7.59375e-05,-0.01142731,0.6483667,1.358047,1.595048,33288,1.196406,598.7,68.31311
11984,1790236912.034,-0.25375,-0.3239592,0.6085044,-0.02844004,-0.007444569,-0.0004501189,0,-0.1149985,-0.004526851,-0.009974839,-0.07994619,-0.0008022652,-0.01628667,-0.001598668,0.6243551,-0.01590642,-0.01122698,-0.002038185,-0.01839746,0.009152918,-0.06666668,-0.03175783,-0.01273369,0.3204924,0.06943253,-0.002882239,-0.002588952,0.2261025,0.5584263,0.1991008,0.6832771,15,0,1,1,0,6.099075,0.8400847,0.7617172,0.0007350138,7.59375e-05,28.52985,0.001776466,7.581639e-09,0.0009421374,9.930759e-05,0.01396561,0.05,0.1,0,7.59375e-05,-0.01107184,0.7542552,1.344984,1.573477,33683,1.197232,649.7,74.59223
11985,1790236914.967,-0.5130138,-0.6349361,1.201509,-0.07162447,-0.9249465,-0.002028604,-0.015,-0.2229873,-0.009116227,-0.05884426,-0.1447325,-0.001468742,-0.0120375,-0.002618492,1.113127,-0.03387177,-0.008459083,-0.001606435,-0.03824326,0.5433468,-0.0375,-0.06919619,-0.02343663,0.6209482,0.2696482,-0.005392524,-0.004199148,0.4699662,1.216624,0.4496395,1.425223,15,0,0.5,0.5,0,5.110269,0.7520854,0.7525291,0.0007343551,5.0625e-05,28.54231,0.001790498,7.932799e-09,0.0009275153,0.0001286201,0.01287537,0.1,0.1,0,5.0625e-05,-0.0101885,0.7528571,1.341673,1.580114,33645,1.197955,609.09,69.40244
11986,1790236918.007,-0.4263455,-0.5212555,1.005008,-0.05515796,-0.7319888,-0.0007646365,0,-0.1780862,-0.007567151,-0.044935,-0.1161461,-0.001239531,-0.01251111,-0.002060917,0.9453129,-0.02733011,-0.009163702,-0.001318869,-0.02993287,0.4585909,-0.05555556,-0.04739898,-0.01748691,0.5351053,0.213356,-0.004566378,-0.003675162,0.3836313,0.9996635,0.3706966,1.189475,15,0,0.7142857,0.7142857,0,5.728454,0.7331741,0.7624194,0.0007225158,7.59375e-05,28.54976,0.001766744,7.716448e-09,0.0009172597,0.0001269613,0.0113191,0,0.1,0,7.59375e-05,-0.01153793,0.5905,1.359097,1.669314,32460,1.198306,689.6,79.16135
11987,1790236920.952,-0.3528853,-0.435559,0.8416944,-0.04294601,-0.2433238,-0.001308353,-0.013125,-0.1572357,-0.006496708,-0.01988633,-0.1070256,-0.001072022,-0.018605,-0.001986793,0.8489327,-0.02354394,-0.01535471,-0.001397301,-0.02667083,0.1042537,-0.05,-0.05340482,-0.01646278,0.4341018,0.1090414,-0.003871595,-0.003276179,0.3167844,0.7909797,0.2774534,0.9595911,15,0,0.8000001,0.4,0.4,9.330677,0.8283404,0.7467834,0.0007181193,7.59375e-05,28.55468,0.001686371,7.529158e-09,0.0009080461,6.019836e-05,0.01525675,0.05,0.1,0,7.59375e-05,-0.009792404,0.563234,1.347623,1.586852,33499,1.198698,681.73,77.32982
11988,1790236923.895,-0.5358552,-0.6500628,1.257676,-0.06858306,-0.6555361,-0.001463199,-0.003333333,-0.227482,-0.009367613,-0.02725992,-0.1505733,-0.001567721,-0.01870222,-0.002752728,1.219155,-0.03504458,-0.01469416,-0.0008272835,-0.03834273,0.4331477,-0.03333334,-0.067093,-0.0233981,0.6596113,0.2368843,-0.00572614,-0.004648254,0.4726703,1.224621,0.4343392,1.482054,15,0,0.6,0.4,0.2,3.589219,0.7391192,0.764227,0.0007183378,5.0625e-05,28.5615,0.001718463,7.322005e-09,0.0009108163,8.930147e-05,0.01344477,0.1,0.1,0,5.0625e-05,-0.01091878,0.7521426,1.340253,1.59304,33513,1.199163,602.85,69.23131
11989,1790236926.828,-0.424661,-0.5178422,0.9919073,-0.05822705,-0.7217721,-0.001181307,-0.03299998,-0.1763735,-0.007570533,-0.03627805,-0.1142495,-0.001229637,-0.009825333,-0.001978355,0.930807,-0.02876158,-0.007279699,-0.001075459,-0.02959893,0.4755182,-0.05333334,-0.04904509,-0.01777415,0.5242223,0.2283039,-0.004512401,-0.003588495,0.3752111,0.9945824,0.3677433,1.169072,15,0,0.6666667,0.5,0.1666667,4.34284,0.6952035,0.7357277,0.0007247597,5.0625e-05,28.56955,0.001710195,7.430359e-09,0.0008881442,9.728326e-05,0.01365459,0.1,0.15,0,5.0625e-05,-0.01228858,0.9111496,1.332105,1.589574,33646,1.199804,639.54,72.81837
11990,1790236929.716,-0.3985819,-0.4869724,0.9339067,-0.05299611,-0.6210927,-0.0008875289,-0.006000001,-0.1648769,-0.007023439,-0.01705739,-0.1073723,-0.001151176,-0.011034,-0.001817786,0.8810767,-0.02587523,-0.009072232,-0.0005168223,-0.0276955,0.4093718,-0.06,-0.05089563,-0.01706808,0.4922708,0.1991244,-0.004176517,-0.003380419,0.360644,0.9405375,0.3168149,1.095806,15,0,0.75,0.5,0.25,4.719909,0.7383699,0.7249081,0.0007026264,7.59375e-05,28.57949,0.001690864,7.720413e-09,0.0008978362,9.039375e-05,0.01033552,0,0.1,0,7.59375e-05,-0.01234105,0.848816,1.30028,1.578702,34145,1.20064,656.95,75.39893
11991,1790236932.632,-0.3891887,-0.4800611,0.9133193,-0.05195832,-0.3164877,-0.001235006,-0.013125,-0.1755485,-0.006864347,-0.03930613,-0.1180937,-0.001157551,-0.0182375,-0.002197676,0.8943822,-0.02579672,-0.01382279,-0.001512682,-0.02921074,0.2435658,-0.05,-0.05214643,-0.02024325,0.4771297,0.1456724,-0.004269892,-0.003528935,0.3326251,0.8280857,0.3137519,1.024753,15,0,0.8000001,0.4,0.4,3.164768,0.70247,0.7399374,0.0007073653,7.59375e-05,28.59094,0.001689987,7.416771e-09,0.0009091905,7.342338e-05,0.009980666,0,0.05,0,7.59375e-05,-0.01169083,0.6578274,1.311691,1.593319,33839,1.201255,575.49,65.21705
11992,1790236935.541,-0.4541562,-0.5531014,1.058509,-0.05658289,-0.5837702,-0.001583204,-0.02083334,-0.1890295,-0.008103798,-0.01081884,-0.1247029,-0.001325096,-0.01434333,-0.002038084,0.999025,-0.03083794,-0.01077461,-0.001288098,-0.0322241,0.4074971,-0.03333334,-0.05394676,-0.0198891,0.5575666,0.2212649,-0.004796501,-0.003936091,0.4012923,1.046523,0.3966696,1.22925,15,0,0.5,0.5,0,3.080939,0.7874076,0.7349609,0.0007094527,5.0625e-05,28.59929,0.001693963,7.23608e-09,0.0009259066,5.859664e-05,0.01106761,0.1,0.1,0,5.0625e-05,-0.008672073,0.7007614,1.295195,1.603409,33914,1.20179,565.7,64.6015
11993,1790236938.476,-0.2569402,-0.3308614,0.6265045,-0.0329088,-0.02914102,-0.0005571103,-0.005833334,-0.1203458,-0.004654178,-0.007252352,-0.08478727,-0.0007992295,-0.01999,-0.001584405,0.6695894,-0.01645542,-0.01534353,-0.002201136,-0.02060974,0.01868306,-0.06666668,-0.03559926,-0.01383431,0.3283488,0.03798421,-0.003083178,-0.002751987,0.2247347,0.5846349,0.2354328,0.7018139,15,0,1,1,0,1.497419,0.6096758,0.7543797,0.0007054406,7.59375e-05,28.60892,0.001688452,7.327983e-09,0.0009305216,5.248196e-05,0.01089891,0,0.1,0,7.59375e-05,-0.01121936,0.6640927,1.33882,1.586008,33610,1.202537,666.44,76.77369
11994,1790236941.397,-0.2707855,-0.3259608,0.6392545,-0.03312112,-0.03182069,-0.001358112,-0.006666667,-0.1118587,-0.004460859,-0.00829781,-0.07541105,-0.0008382738,-0.00806,-0.001390418,0.6213712,-0.01889842,-0.00567761,-0.0007991448,-0.02033738,0.02315966,-0.06666668,-0.03401438,-0.01381094,0.330634,0.1317787,-0.002935828,-0.002470739,0.2347997,0.6074952,0.2216395,0.745284,15,0,1,0.75,0.25,4.209311,0.8539252,0.7458112,0.0007137694,0.0001139063,28.62119,0.001677331,7.19783e-09,0.0009127399,5.081409e-05,0.01474952,0,0.1,0,0.0001139063,-0.01043043,0.6075169,1.296861,1.613943,33772,1.203469,572.5,66.25397
11995,1790236944.310,-0.2217172,-0.2623538,0.5163783,-0.03043046,-0.4255327,-0.0002691721,0,-0.08656921,-0.003593941,-0.009233954,-0.05435106,-0.0006387447,0,-0.0009140549,0.4497899,-0.01423307,0,0,-0.01512583,0.1812485,-0.075,-0.01982824,-0.008935376,0.2800342,0.1551954,-0.002180945,-0.001612513,0.2012509,0.5189548,0.1850683,0.6136563,15,0,0.75,0.75,0,7.062934,0.9490712,0.7405254,0.0007254751,0.0001139063,28.63486,0.001768422,7.285017e-09,0.0009403756,0.0001025644,0.01405525,0,0.05,0,0.0001139063,-0.0107565,0.5869119,1.30829,1.594877,33860,1.204308,636.99,73.31689
11996,1790236947.235,-0.3203334,-0.3809691,0.7377912,-0.03990059,-0.5011998,-0.0005999344,-0.0007142859,-0.1305683,-0.005557922,-0.004354607,-0.08474295,-0.0009227095,-0.006202859,-0.001450359,0.6936334,-0.02028778,-0.004418535,-0.0008441765,-0.02083453,0.3017558,-0.07142858,-0.0308463,-0.01273546,0.3960304,0.1726147,-0.003239843,-0.002649288,0.2862231,0.7659962,0.2724673,0.8794057,15,0,0.8333334,0.6666667,0.1666667,7.009868,0.6975288,0.7477554,0.0007332389,5.0625e-05,28.64614,0.0017434,7.248594e-09,0.0009235112,8.664242e-05,0.01513124,0.15,0.1,0,5.0625e-05,-0.01147397,0.7954212,1.320384,1.593349,33738,1.204935,560.56,64.00298
11997,1790236950.147,-0.4330862,-0.5283484,1.005383,-0.055517,-0.8742194,-0.001007814,-0.008125002,-0.1716282,-0.007625965,-0.01710323,-0.1094604,-0.001237283,-0.004639999,-0.001665052,0.9111818,-0.02904851,-0.003266962,-4.975428e-05,-0.02920181,0.5565983,-0.0375,-0.0502686,-0.01628151,0.5319742,0.2705851,-0.004332402,-0.003434178,0.3907443,1.015771,0.368706,1.201266,15,0,0.4285715,0.4285715,0,5.052303,0.760838,0.7220887,0.0007381202,7.59375e-05,28.65441,0.001738407,7.174877e-09,0.0009237096,7.656985e-05,0.01102647,0,0.1,0,7.59375e-05,-0.01106585,0.6985653,1.318634,1.582794,33881,1.205547,595.38,68.11246
11998,1790236953.115,-0.3437837,-0.4373035,0.8277568,-0.0425986,-0.2910245,-0.0008348683,-0.003333334,-0.1537197,-0.006310256,-0.01226455,-0.1007889,-0.001049407,-0.01578333,-0.001849072,0.8223323,-0.02178653,-0.01144898,-0.002006881,-0.0246989,0.2156804,-0.05,-0.04362299,-0.01582677,0.4388405,0.1341344,-0.003814808,-0.003189431,0.3224418,0.7908389,0.3090994,0.9692356,15,0,0.75,0.5,0.25,3.700454,0.8130626,0.7584707,0.0007174048,0.0001139063,28.66465,0.001731873,6.974896e-09,0.0009250266,8.943459e-05,0.01380678,0,0.1,0,0.0001139063,-0.01160036,0.6531096,1.375743,1.581272,33244,1.206356,498.26,56.22267
11999,1790236956.062,-0.3072705,-0.3684682,0.7025039,-0.04347698,-0.4203523,-0.00123678,0,-0.1267102,-0.005311699,-0.03295448,-0.08141914,-0.0008789859,-0.005020001,-0.001507433,0.659446,-0.02064911,-0.003854721,-0.0009867901,-0.02253573,0.220511,-0.08333334,-0.04484567,-0.01236502,0.3623779,0.1689187,-0.003107621,-0.002465081,0.2706299,0.6940657,0.2654311,0.8317736,15,0,1,0.6,0.4,6.731964,0.8675092,0.7216927,0.000719799,0.0001139063,28.67733,0.001760204,6.891798e-09,0.0009456729,9.472482e-05,0.01313002,0,0.05,0,0.0001139063,-0.01204199,0.6446747,1.355486,1.580613,33481,1.207205,538.28,61.94122
12000,1790236959.024,-0.3198015,-0.3935788,0.7519344,-0.04194672,-0.2773382,-0.0006703659,-0.001428572,-0.1432,-0.005521693,-0.01464791,-0.09594124,-0.0009475045,-0.01524572,-0.00171018,0.7538134,-0.02111602,-0.01198257,-0.001938794,-0.02344381,0.1648121,-0.05714286,-0.04423505,-0.01513457,0.393586,0.1113581,-0.003487962,-0.002866309,0.2745541,0.7273704,0.3081132,0.8681258,15,0,0.8000001,0.8000001,0,5.815021,0.8782943,0.7414571,0.0007354558,0.0001139063,28.68772,0.001806827,7.496096e-09,0.0009465694,0.0001247942,0.01293854,0,0.05,0,0.0001139063,-0.01179844,0.5766701,1.369662,1.581151,33314,1.207718,587.15,66.53998
12001,1790236961.981,-0.4059379,-0.4949207,0.9435076,-0.05735183,-0.6788692,-0.001620746,-0.006363637,-0.1625871,-0.007044585,-0.02439138,-0.1038321,-0.001158535,-0.00414182,-0.001530701,0.8784657,-0.02817311,-0.003396243,-0.0003734517,-0.02806948,0.4392794,-0.04545455,-0.05772208,-0.01679945,0.4880015,0.2465013,-0.004216026,-0.003269601,0.3591404,0.9562097,0.3686377,1.126864,15,0,0.5555556,0.3333333,0.2222222,4.538923,0.6937982,0.7494792,0.0007330287,0.0001139063,28.6943,0.001761801,7.250923e-09,0.0009457625,8.300248e-05,0.01420194,0,0.05,0,0.0001139063,-0.01021853,0.690831,1.331626,1.584075,33715,1.2082,628.09,72.06707
12002,1790236964.885,-0.558336,-0.6936491,1.307155,-0.06795877,-0.498449,-0.001795234,-0.01357143,-0.2438751,-0.00999268,-0.04770994,-0.1622242,-0.00166103,-0.02772857,-0.002897354,1.295298,-0.0365671,-0.01982035,-0.001361758,-0.04085847,0.3776234,-0.01428572,-0.07979764,-0.02484322,0.6825272,0.1961662,-0.006077181,-0.005128996,0.490276,1.270565,0.5262877,1.522636,15,0,0.3333333,0.3333333,0,3.178897,0.5682775,0.748485,0.0007412315,5.0625e-05,28.70243,0.001742325,7.104128e-09,0.0009420916,5.899445e-05,0.01291153,0.1,0.05,0,5.0625e-05,-0.01172712,0.5310076,1.343588,1.543758,34046,1.208737,638.32,72.51292
12003,1790236967.838,-0.5335132,-0.6737238,1.248011,-0.07217227,-0.6920216,-0.00220766,-0.008,-0.2300728,-0.009184956,-0.01662908,-0.1485039,-0.001535025,-0.016308,-0.002471402,1.17508,-0.03643853,-0.0121271,-0.001343676,-0.03968474,0.4297056,-0.02,-0.07958144,-0.0231584,0.6454071,0.2554643,-0.005635129,-0.004547385,0.4641385,1.218943,0.4387808,1.451746,15,0,0.3333333,0.3333333,0,4.44798,0.6856961,0.7483374,0.000741119,7.59375e-05,28.70812,0.001818743,7.165919e-09,0.000968768,0.0001088491,0.00893154,0,0.1,0,7.59375e-05,-0.01148241,0.4658988,1.357244,1.584883,33412,1.209105,669.23,76.31049
12004,1790236970.781,-0.3420763,-0.4177054,0.7840055,-0.04452931,-0.585556,-0.0007042106,-0.003333334,-0.1425051,-0.005964206,-0.006256908,-0.09150726,-0.0009748083,-0.008676663,-0.001427942,0.7396218,-0.02225742,-0.005854791,-0.006425485,-0.02201217,0.4679054,-0.06666668,-0.03460439,-0.01429365,0.4198545,0.1744058,-0.003577805,-0.002865843,0.307541,0.8167781,0.3263628,0.9337429,15,0,0.8000001,0.6,0.2,3.186466,0.6286761,0.7364955,0.0007372137,5.0625e-05,28.71577,0.001807408,7.208033e-09,0.0009902474,7.994012e-05,0.01438205,0.1,0.1,0,5.0625e-05,-0.01019345,0.6142286,1.349474,1.582759,33525,1.209734,593.33,67.81114
12005,1790236973.779,-0.4729607,-0.5862657,1.105808,-0.06000762,-0.5083858,-0.001418078,-0.007000001,-0.197422,-0.008112574,-0.05708793,-0.1299842,-0.00138738,-0.015512,-0.002122518,1.070238,-0.03142177,-0.01241099,-0.0009260538,-0.03249991,0.3213513,-0.04,-0.06236054,-0.02192931,0.5799791,0.2164027,-0.005059117,-0.004216037,0.4219395,1.098246,0.3838636,1.28171,15,0,0.6666667,0,0.6666667,5.431079,0.777792,0.7496948,0.0007293935,7.59375e-05,28.7239,0.001799769,7.368009e-09,0.0009859087,8.445988e-05,0.01127431,0,0.1,0,7.59375e-05,-0.01075839,0.5915492,1.352358,1.634773,32909,1.210307,585.12,66.47376
12006,1790236976.647,-0.6760041,-0.7892709,1.498514,-0.09679739,-1.801109,-0.001469676,-0.02,-0.2764133,-0.01176264,-0.00720308,-0.1725609,-0.001822606,0,-0.002499805,1.335011,-0.04522917,0,0,-0.04151228,1.376112,0,-0.05923009,-0.0235245,0.794064,0.4451919,-0.006552511,-0.005308029,0.5962548,1.654099,0.6547262,1.803841,15,0,0,0,0,4.708644,0.6002547,0.7380203,0.0007232491,7.59375e-05,28.73432,0.001770898,7.417988e-09,0.0009918228,5.581825e-05,0.01389105,0.05,0.1,0,7.59375e-05,-0.01135868,0.5991761,1.262994,1.594406,34403,1.211056,635.43,72.00163
12007,1790236979.471,-0.4516644,-0.5499865,1.059827,-0.0557587,-0.3610446,-0.001401881,-0.003181819,-0.1971779,-0.007863952,-0.03731032,-0.129843,-0.001341588,-0.01898,-0.002151878,1.044195,-0.02952101,-0.01465252,-0.0010555,-0.03276107,0.2134597,-0.04545455,-0.06115534,-0.02064032,0.5539708,0.1815193,-0.004831263,-0.004106881,0.3939309,1.012678,0.378592,1.225809,15,0,0.8333334,0.5,0.3333333,5.847936,0.7681355,0.7210595,0.0007248913,0.0001139063,28.74589,0.001741161,7.448247e-09,0.0009611024,5.516002e-05,0.01308082,0,0.1,0,0.0001139063,-0.01236353,0.7032671,1.235122,1.579424,34927,1.212081,592.2,68.12559
12008,1790236982.338,-0.4850508,-0.576579,1.093508,-0.06622779,-1.183171,-0.001299441,-0.007000001,-0.193683,-0.008139482,-0.005190894,-0.120781,-0.001321867,0,-0.001929424,0.9669966,-0.03209913,0,0,-0.03196743,0.7152224,-0.06,-0.04945978,-0.01691739,0.5756985,0.3237859,-0.004706977,-0.003610794,0.4371917,1.14722,0.4262699,1.323511,15,0,0.6,0.2,0.4,5.734724,0.764065,0.7440516,0.0007330867,0.0001139063,28.7621,0.001716759,7.063519e-09,0.0009263,5.736541e-05,0.012229,0,0.05,0,0.0001139063,-0.01232429,0.6855783,1.233931,1.623345,34404,1.213114,585.84,66.71532
12009,1790236985.216,-0.3217274,-0.3977591,0.7460042,-0.04095953,-0.3581894,-0.0008692787,-0.01611111,-0.13972,-0.005528829,-0.03661008,-0.09287213,-0.0009306784,-0.01236444,-0.001627945,0.7097546,-0.02170813,-0.008784912,-0.008714162,-0.02265244,0.2088238,-0.05555556,-0.04154726,-0.01714109,0.3905767,0.1400225,-0.003539453,-0.002854091,0.2807812,0.7382172,0.2769807,0.8626916,15,0,0.8333334,0.6666667,0.1666667,5.73493,0.6824282,0.7035708,0.0007270846,5.0625e-05,28.77677,0.001733343,7.025372e-09,0.000916134,9.011766e-05,0.01345648,0.1,0.05,0,5.0625e-05,-0.01178482,0.7463425,1.249655,1.618876,34269,1.213968,596.68,69.60246
12010,1790236988.109,-0.4233255,-0.5040354,0.9876081,-0.04951526,-0.0191279,-0.001996371,-0.01,-0.1891026,-0.007211675,-0.03143666,-0.1319895,-0.001278779,-0.023516,-0.002053688,1.017679,-0.02792311,-0.01785483,-0.003750059,-0.0319683,0.01287857,-0.04,-0.07209235,-0.02363074,0.5057291,0.112081,-0.00482399,-0.004293523,0.3570144,0.9278898,0.3063622,1.095719,15,0,1,0.5,0.5,4.588138,0.7952228,0.7424784,0.0007296445,7.59375e-05,28.78548,0.001756785,6.828832e-09,0.0009413371,8.579623e-05,0.0114295,0,0.1,0,7.59375e-05,-0.009720671,0.791825,1.259289,1.624567,34087,1.214422,577.05,64.81363
12011,1790236990.977,-0.3193129,-0.3858957,0.7173036,-0.04653692,-0.6792013,-0.0009265839,-0.001,-0.1300455,-0.005275249,-0.01024993,-0.08081808,-0.0008835552,0,-0.00133223,0.6416728,-0.02180096,0,0,-0.02072133,0.420213,-0.08000001,-0.03827102,-0.01190617,0.3755955,0.211822,-0.003076949,-0.002299565,0.2751835,0.7464499,0.2860391,0.8651759,15,0,0.8000001,0.6,0.2,5.698114,0.8196467,0.7528083,0.0007295503,5.0625e-05,28.79136,0.001742271,6.797581e-09,0.0009224488,9.026503e-05,0.0098196,0.1,0.1,0,5.0625e-05,-0.009602743,0.7758752,1.240888,1.608599,34498,1.214754,586.44,66.61535
12012,1790236993.851,-0.54364,-0.659713,1.249509,-0.07224473,-0.5351237,-0.00206606,-0.013125,-0.2385485,-0.00952195,-0.04109991,-0.1571271,-0.001564937,-0.019305,-0.002767641,1.21491,-0.03541929,-0.01496023,-0.001479662,-0.03912296,0.3530976,-0.0375,-0.07474067,-0.0235577,0.651875,0.2295554,-0.00572323,-0.004776025,0.4675909,1.209053,0.4519064,1.460268,15,0,0.75,0.25,0.5,4.590513,0.8631436,0.7344076,0.00071881,7.59375e-05,28.79666,0.001677822,6.811927e-09,0.0008957301,6.327483e-05,0.009991038,0,0.1,0,7.59375e-05,-0.01145786,0.6506197,1.24877,1.615229,34324,1.215278,609.69,69.75625
12013,1790236996.681,-0.4602276,-0.558071,1.036937,-0.06189757,-0.9182042,-0.001345348,-0.002142857,-0.1940392,-0.007999897,-0.02186378,-0.1230513,-0.001270707,-0.006642858,-0.002180707,0.9557143,-0.03054085,-0.005078811,-0.0007008218,-0.02968607,0.5930398,-0.05714286,-0.05140611,-0.01850459,0.5480591,0.2604886,-0.004568837,-0.00361443,0.3988577,1.05052,0.4126407,1.226069,15,0,0.6666667,0.1666667,0.5,5.774913,0.7263731,0.7199396,0.0007303345,7.59375e-05,28.80289,0.001713361,6.642263e-09,0.0008945247,8.849467e-05,0.01049323,0,0.05,0,7.59375e-05,-0.01010378,0.7257743,1.239196,1.58053,34862,1.215701,545.5,62.09502
12014,1790236999.581,-0.3352648,-0.3968272,0.75563,-0.044846,-0.7434656,-0.0007311313,-0.00125,-0.133831,-0.005734534,-0.006779883,-0.08285439,-0.0009259318,0,-0.00145473,0.666335,-0.02171496,0,0,-0.02130768,0.4878225,-0.075,-0.03467078,-0.01300925,0.4036874,0.2253891,-0.003226524,-0.002484402,0.2943669,0.7947258,0.323898,0.9165519,15,0,0.75,0.5,0.25,4.282467,0.666887,0.7050136,0.0007318349,5.0625e-05,28.8102,0.001774248,7.001819e-09,0.0009295732,0.0001128327,0.01177566,0.1,0.1,0,5.0625e-05,-0.008873269,0.8378298,1.256715,1.633774,34009,1.216246,505.86,58.05505
12015,1790237002.450,-0.08244783,-0.09447863,0.1923749,-0.01013453,-0.03950464,-0.0001956952,0,-0.03187204,-0.001250969,-0.0001287772,-0.02027903,-0.0002516386,0,-0.0004733579,0.1757374,-0.005710886,0,0,-0.005402918,0.02826984,-0.1,-0.01016084,-0.004158353,0.1025297,0.05731148,-0.0008121848,-0.0006670024,0.07444929,0.2070621,0.07257506,0.2315315,15,0,1,0.75,0.25,4.735115,0.6819271,0.7257435,0.0007394634,7.59375e-05,28.81849,0.001718489,7.084293e-09,0.000896595,8.242324e-05,0.01022295,0,0.1,0,7.59375e-05,-0.011109,0.6582221,1.245426,1.612228,34400,1.216909,543.1,62.05083
12016,1790237005.317,-0.595823,-0.723479,1.357082,-0.07915276,-0.7912081,-0.001762533,-0.02142858,-0.2631022,-0.01054454,-0.01057277,-0.1714811,-0.00167666,-0.02168572,-0.003039287,1.326768,-0.03732254,-0.01629541,-0.002133072,-0.04066252,0.5629941,-0.02857143,-0.07913356,-0.02558515,0.7090291,0.2419196,-0.006368118,-0.005182068,0.516822,1.406462,0.5167531,1.59048,15,0,0.5,0.25,0.25,3.394768,0.6365347,0.691027,0.000730398,7.59375e-05,28.82824,0.001714865,7.17141e-09,0.0009121803,7.227904e-05,0.01265592,0.05,0.1,0,7.59375e-05,-0.009338116,0.6586196,1.251252,1.606461,34399,1.217477,630.36,72.59062
