step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
30,1789953554.917,-0.3593379,-0.3914922,1.116005,-0.06386383,-0.008754293,-0.3699998,-0.1147469,-0.01579825,0,-0.08271,-0.00155835,-0.02756001,-0.0004991422,0.8815521,-0.03090229,-0.03333507,0,-0.04278528,-0.07842988,-0.03895938,0.5610806,0.1080689,-0.004266232,-0.003326091,0.2812504,0.7434782,0.8460102,0.004355576,0.0001666667,25.42871,0.006074545,0.0001479811,0.0002587124,0.001312276,0.009358642,0,0.3,0.0006666667,-0.02216852,0.1126992,0.5195715,0.3592856,27963,0.9933362,667.14,54.37632
31,1789953555.809,-0.3693837,-0.4077954,1.150506,-0.06167895,-0.008168133,-0.155,-0.1237196,-0.01591479,0,-0.08633354,-0.001607869,-0.01458,-0.001342093,1.023754,-0.0318794,-0.01689537,0,-0.04272967,-0.0860711,-0.03732575,0.5843398,0.226553,-0.00436099,-0.003289973,0.3093779,0.7895641,0.946928,0.004326468,0.0001111111,25.40238,0.006050718,0.0001482122,0.0002566681,0.001319369,0.01624313,0.15,0.1,0.0004444444,-0.03118706,0.112201,0.5242715,0.3609841,27761,0.9920152,687.84,55.09261
32,1789953556.686,-0.3863356,-0.4276425,1.188007,-0.07789501,-0.009354307,-0.2649999,-0.1278063,-0.01710773,0,-0.09194755,-0.001659224,-0.02564,-0.001367421,0.9535033,-0.03047139,-0.03501661,0,-0.04618744,-0.09665006,-0.03072224,0.6009607,0.1272069,-0.004599234,-0.003576655,0.3217065,0.7711229,0.7433201,0.004313475,0.0001111111,25.39021,0.006016145,0.0001511258,0.0002427013,0.001308842,0.01553652,0.15,0.15,0.0004444444,-0.02827926,0.1059563,0.5172143,0.3533826,28228,0.9916559,716.23,57.18662
33,1789953557.568,-0.3992879,-0.4402027,1.222507,-0.07122654,-0.009197043,-0.2999998,-0.1308178,-0.01723695,0,-0.09222911,-0.001703983,-0.02483,-0.001162816,1.002105,-0.03396801,-0.02811508,0,-0.04656126,-0.09131955,-0.03895503,0.6180961,0.1768249,-0.004657397,-0.003637388,0.3035442,0.7122998,0.9029657,0.004244812,0.00025,25.37504,0.005992596,0.0001523549,0.0002432482,0.00135218,0.01331493,0,0.1,0.001,-0.0301944,0.08930064,0.5254588,0.3494203,28090,0.9899777,748.83,59.62669
34,1789953558.457,-0.4198229,-0.4443823,1.260008,-0.0796326,-0.007955283,-0.1125,-0.145848,-0.01785594,-0.0006624075,-0.1035263,-0.001751903,-0.03052,-0.001687447,1.002379,-0.03458678,-0.03291089,0,-0.04680289,-0.08534168,-0.03825926,0.6465311,0.1642013,-0.004832407,-0.00349073,0.3020307,0.8072495,1.01602,0.004238196,0.0001111111,25.34136,0.006098497,0.0001628277,0.0002613752,0.001436098,0.01613319,0.2,0.1,0.0004444444,-0.02768852,0.1125894,0.522306,0.3603041,27844,0.9886003,786.97,62.24593
35,1789953559.318,-0.4316332,-0.467103,1.296009,-0.08680236,-0.00828972,-0.15,-0.1632868,-0.01794696,-0.04368756,-0.1092919,-0.001815357,-0.009200002,-0.002541476,1.160559,-0.03357156,-0.008326024,0,-0.04858471,-0.09326898,-0.04437577,0.666278,0.3279043,-0.005125119,-0.003662612,0.3465114,0.9052774,1.277551,0.004250286,0.0001666667,25.32391,0.006151619,0.0001617869,0.0002639422,0.001475604,0.01374387,0.1,0.15,0.0006666667,-0.02620027,0.1239549,0.4881897,0.3600826,28971,0.9876301,805.24,64.83379
36,1789953560.180,-0.4281467,-0.4639929,1.33051,-0.08512669,-0.008280831,-0.04500001,-0.1502727,-0.01830105,-4.107952e-06,-0.1068382,-0.001855733,-0.02326,-0.002291983,1.120106,-0.03504292,-0.02864914,0,-0.05039554,-0.09737848,-0.0511398,0.6862511,0.2179149,-0.005156584,-0.003615936,0.2976097,0.8374769,1.180455,0.00429849,7.407407e-05,25.30704,0.006143009,0.0001598834,0.0002609665,0.001423669,0.01634206,0.2,0.1,0.0002962963,-0.02406474,0.1350395,0.4961047,0.3592196,28732,0.9871277,811.74,65.43655
37,1789953561.008,-0.4471042,-0.4831219,1.368011,-0.07729745,-0.01040099,-0.1699999,-0.1579903,-0.01950643,-0.008408902,-0.1092148,-0.001919823,-0.05469998,-0.001989851,0.8613526,-0.03630928,-0.06447251,-3.775679e-05,-0.05493983,-0.1084249,-0.04959992,0.6985516,0,-0.005476979,-0.003909046,0.35232,0.801032,1.059669,0.004038,0.00025,25.30103,0.0057349,0.0001513584,0.0002481742,0.001297368,0.01375423,0,0.15,0.001,-0.02896599,0.09481052,0.4907272,0.3318338,29877,0.986541,818.59,66.07036
38,1789953561.851,-0.4470578,-0.4735902,1.404011,-0.08237706,-0.009379312,-0.2449999,-0.1550746,-0.01995252,-4.487247e-05,-0.1100683,-0.001955112,-0.02962,-0.002236205,1.142383,-0.03605759,-0.03076631,0,-0.05407901,-0.1037843,-0.04167975,0.718421,0.2181526,-0.005420744,-0.003947726,0.3546818,0.92155,1.256259,0.003991856,2.194787e-05,25.28552,0.005754371,0.0001588555,0.0002789508,0.001324708,0.01812928,0.4,0.1,8.779149e-05,-0.02457657,0.1096379,0.4933145,0.3439589,29352,0.9858657,826.68,67.58651
39,1789953562.727,-0.4736296,-0.502439,1.440012,-0.09291401,-0.01048035,-0.2449999,-0.1595735,-0.01924245,0,-0.1124169,-0.001993325,-0.04595999,-0.001296628,1.085405,-0.03961624,-0.05139283,0,-0.054252,-0.08940449,-0.04875606,0.7360774,0.1083717,-0.005469508,-0.00423631,0.3833093,0.9952822,0.9615828,0.003972219,0.0001666667,25.27555,0.005653788,0.0001516547,0.0002512237,0.001278691,0.01121757,0,0.25,0.0006666667,-0.02186601,0.09405283,0.5070121,0.362874,28251,0.9850302,851.17,69.71602
